"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01697","","","","3","1.77","5","6","1.13","0.22","1.35","3.12","11","0.226","0.036666667","0.122727273","3.666666667","1.666666667","0.45","0.59","45.45454545","43.26923077","16.74074074","20","26.22222222","46.22222222"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01698","","","","3","0","0","0","0","0","0","0","0","","","","0","0","0","0","","","0","0","0","0"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01699","","","","3","","1","0","0.18","0","0.18","","1","0.18","","0.18","0.333333333","0.333333333","0.06","","100","","2.666666667","2.666666667","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01700","","","","3","","1","1","0.11","0.05","0.16","","2","0.11","0.05","0.08","0.666666667","0.333333333","0.053333333","","50","","1.62962963","2.37037037","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01701","","","","3","","4","0","0.49","0","0.49","","4","0.1225","","0.1225","1.333333333","1.333333333","0.163333333","","100","","7.259259259","7.259259259","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01702","","","","3","","0","2","0","0.07","0.07","","2","","0.035","0.035","0.666666667","0","0.023333333","","0","","0","1.037037037","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01703","","","","3","","1","2","0.19","0.16","0.35","","3","0.19","0.08","0.116666667","1","0.333333333","0.116666667","","33.33333333","","2.814814815","5.185185185","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01704","","","","3","","0","2","0","0.07","0.07","","2","","0.035","0.035","0.666666667","0","0.023333333","","0","","0","1.037037037","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01705","","","","3","","3","4","0.86","0.27","1.13","","7","0.286666667","0.0675","0.161428571","2.333333333","1","0.376666667","","42.85714286","","12.74074074","16.74074074","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01706","","","","3","","1","2","0.19","0.17","0.36","","3","0.19","0.085","0.12","1","0.333333333","0.12","","33.33333333","","2.814814815","5.333333333","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01707","","","","3","","3","0","0.49","0","0.49","","3","0.163333333","","0.163333333","1","1","0.163333333","","100","","7.259259259","7.259259259","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01708","","","","3","0","0","0","0","0","0","0","0","","","","0","0","0","0","","","0","0","0","0"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01709","","","","3","","5","0","1.27","0","1.27","","5","0.254","","0.254","1.666666667","1.666666667","0.423333333","","100","","18.81481481","18.81481481","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01710","","","","3","","3","10","0.46","0.3","0.76","","13","0.153333333","0.03","0.058461538","4.333333333","1","0.253333333","","23.07692308","","6.814814815","11.25925926","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01711","","","","3","","4","11","0.94","0.42","1.36","","15","0.235","0.038181818","0.090666667","5","1.333333333","0.453333333","","26.66666667","","13.92592593","20.14814815","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01712","","","","3","","3","6","0.51","0.25","0.76","","9","0.17","0.041666667","0.084444444","3","1","0.253333333","","33.33333333","","7.555555556","11.25925926","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01713","","","","3","","0","3","0","0.06","0.06","","3","","0.02","0.02","1","0","0.02","","0","","0","0.888888889","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01714","","","","3","","1","5","0.13","0.14","0.27","","6","0.13","0.028","0.045","2","0.333333333","0.09","","16.66666667","","1.925925926","4","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01715","","","","3","","6","2","1.16","0.07","1.23","","8","0.193333333","0.035","0.15375","2.666666667","2","0.41","","75","","17.18518519","18.22222222","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01716","","","","3","","1","6","0.19","0.16","0.35","","7","0.19","0.026666667","0.05","2.333333333","0.333333333","0.116666667","","14.28571429","","2.814814815","5.185185185","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01717","","","","3","","3","6","0.33","0.27","0.6","","9","0.11","0.045","0.066666667","3","1","0.2","","33.33333333","","4.888888889","8.888888889","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01718","","","","3","","2","10","0.31","0.31","0.62","","12","0.155","0.031","0.051666667","4","0.666666667","0.206666667","","16.66666667","","4.592592593","9.185185185","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01719","","","","3","","3","6","0.49","0.22","0.71","","9","0.163333333","0.036666667","0.078888889","3","1","0.236666667","","33.33333333","","7.259259259","10.51851852","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01720","","","","3","","9","3","1.86","0.13","1.99","","12","0.206666667","0.043333333","0.165833333","4","3","0.663333333","","75","","27.55555556","29.48148148","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01721","","","","3","","2","3","0.22","0.17","0.39","","5","0.11","0.056666667","0.078","1.666666667","0.666666667","0.13","","40","","3.259259259","5.777777778","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01722","","","","3","","8","9","0.97","0.37","1.34","","17","0.12125","0.041111111","0.078823529","5.666666667","2.666666667","0.446666667","","47.05882353","","14.37037037","19.85185185","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01723","","","","3","","4","5","0.84","0.17","1.01","","9","0.21","0.034","0.112222222","3","1.333333333","0.336666667","","44.44444444","","12.44444444","14.96296296","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01724","","","","3","","3","15","0.52","0.336","0.856","","18","0.173333333","0.0224","0.047555556","6","1","0.285333333","","16.66666667","","7.703703704","12.68148148","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01725","","","","3","","2","3","1.59","0.12","1.71","","5","0.795","0.04","0.342","1.666666667","0.666666667","0.57","","40","","23.55555556","25.33333333","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01726","","","","3","0","0","0","0","0","0","0","0","","","","0","0","0","0","","","0","0","0","0"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01727","","","","3","","3","9","0.51","0.38","0.89","","12","0.17","0.042222222","0.074166667","4","1","0.296666667","","25","","7.555555556","13.18518519","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01728","","","","3","","9","19","1.43","0.46","1.89","","28","0.158888889","0.024210526","0.0675","9.333333333","3","0.63","","32.14285714","","21.18518519","28","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01729","","","","3","","7","16","1.19","0.3","1.49","","23","0.17","0.01875","0.064782609","7.666666667","2.333333333","0.496666667","","30.43478261","","17.62962963","22.07407407","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01730","","","","3","","4","5","0.8","0.18","0.98","","9","0.2","0.036","0.108888889","3","1.333333333","0.326666667","","44.44444444","","11.85185185","14.51851852","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01731","","","","3","0","0","0","0","0","0","0","0","","","","0","0","0","0","","","0","0","0","0"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01732","","","","3","","0","4","0","0.21","0.21","","4","","0.0525","0.0525","1.333333333","0","0.07","","0","","0","3.111111111","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01733","","","","3","","1","4","0.21","0.17","0.38","","5","0.21","0.0425","0.076","1.666666667","0.333333333","0.126666667","","20","","3.111111111","5.62962963","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01734","","","","3","","1","0","0.25","0","0.25","","1","0.25","","0.25","0.333333333","0.333333333","0.083333333","","100","","3.703703704","3.703703704","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01735","","","","3","","2","6","0.22","0.13","0.35","","8","0.11","0.021666667","0.04375","2.666666667","0.666666667","0.116666667","","25","","3.259259259","5.185185185","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01736","","","","3","","1","0","0.17","0","0.17","","1","0.17","","0.17","0.333333333","0.333333333","0.056666667","","100","","2.518518519","2.518518519","",""
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01737","","","","3","3.3","5","3","1.04","0.38","1.42","4.72","8","0.208","0.126666667","0.1775","2.666666667","1.666666667","0.473333333","1.1","62.5","30.08474576","15.40740741","21.03703704","48.88888889","69.92592593"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01738","","","","3","3.91","1","0","0.11","0","0.11","4.02","1","0.11","","0.11","0.333333333","0.333333333","0.036666667","1.303333333","100","2.736318408","1.62962963","1.62962963","57.92592593","59.55555556"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01739","","","","3","2.22","7","7","1.32","0.42","1.74","3.96","14","0.188571429","0.06","0.124285714","4.666666667","2.333333333","0.58","0.74","50","43.93939394","19.55555556","25.77777778","32.88888889","58.66666667"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01740","","","","3","3.45","3","2","1.66","0.08","1.74","5.19","5","0.553333333","0.04","0.348","1.666666667","1","0.58","1.15","60","33.52601156","24.59259259","25.77777778","51.11111111","76.88888889"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01741","","","","3","1.62","6","5","2.84","0.15","2.99","4.61","11","0.473333333","0.03","0.271818182","3.666666667","2","0.996666667","0.54","54.54545455","64.85900217","42.07407407","44.2962963","24","68.2962963"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01742","","","","3","2.31","8","3","2.34","0.11","2.45","4.76","11","0.2925","0.036666667","0.222727273","3.666666667","2.666666667","0.816666667","0.77","72.72727273","51.47058824","34.66666667","36.2962963","34.22222222","70.51851852"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01743","","","","3","3.6","3","3","1.65","0.16","1.81","5.41","6","0.55","0.053333333","0.301666667","2","1","0.603333333","1.2","50","33.45656192","24.44444444","26.81481481","53.33333333","80.14814815"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01744","","","","3","4.47","2","4","0.38","0.17","0.55","5.02","6","0.19","0.0425","0.091666667","2","0.666666667","0.183333333","1.49","33.33333333","10.9561753","5.62962963","8.148148148","66.22222222","74.37037037"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01745","","","","3","3.27","4","4","0.91","0.18","1.09","4.36","8","0.2275","0.045","0.13625","2.666666667","1.333333333","0.363333333","1.09","50","25","13.48148148","16.14814815","48.44444444","64.59259259"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01746","","","","3","6.04","0","0","0","0","0","6.04","0","","","","0","0","0","2.013333333","","0","0","0","89.48148148","89.48148148"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01747","","","","3","4.73","4","4","0.87","0.18","1.05","5.78","8","0.2175","0.045","0.13125","2.666666667","1.333333333","0.35","1.576666667","50","18.16608997","12.88888889","15.55555556","70.07407407","85.62962963"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01748","","","","3","5.2","4","10","0.91","0.31","1.22","6.42","14","0.2275","0.031","0.087142857","4.666666667","1.333333333","0.406666667","1.733333333","28.57142857","19.00311526","13.48148148","18.07407407","77.03703704","95.11111111"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01749","","","","3","3.51","5","4","1.15","0.17","1.32","4.83","9","0.23","0.0425","0.146666667","3","1.666666667","0.44","1.17","55.55555556","27.32919255","17.03703704","19.55555556","52","71.55555556"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01750","","","","3","2.61","1","1","0.13","0.07","0.2","2.81","2","0.13","0.07","0.1","0.666666667","0.333333333","0.066666667","0.87","50","7.117437722","1.925925926","2.962962963","38.66666667","41.62962963"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01751","","","","3","1.24","6","4","2.02","0.31","2.33","3.57","10","0.336666667","0.0775","0.233","3.333333333","2","0.776666667","0.413333333","60","65.26610644","29.92592593","34.51851852","18.37037037","52.88888889"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01752","","","","3","2.66","4","3","1.31","0.12","1.43","4.09","7","0.3275","0.04","0.204285714","2.333333333","1.333333333","0.476666667","0.886666667","57.14285714","34.96332518","19.40740741","21.18518519","39.40740741","60.59259259"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01753","","","","3","2.96","6","2","1.31","0.13","1.44","4.4","8","0.218333333","0.065","0.18","2.666666667","2","0.48","0.986666667","75","32.72727273","19.40740741","21.33333333","43.85185185","65.18518519"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01754","","","","3","1.26","9","8","1.83","0.49","2.32","3.58","17","0.203333333","0.06125","0.136470588","5.666666667","3","0.773333333","0.42","52.94117647","64.80446927","27.11111111","34.37037037","18.66666667","53.03703704"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01755","","","","3","1.9","2","2","0.85","0.09","0.94","2.84","4","0.425","0.045","0.235","1.333333333","0.666666667","0.313333333","0.633333333","50","33.09859155","12.59259259","13.92592593","28.14814815","42.07407407"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01756","","","","3","4.24","0","0","0","0","0","4.24","0","","","","0","0","0","1.413333333","","0","0","0","62.81481481","62.81481481"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01757","","","","3","5.52","7","4","1.64","0.25","1.89","7.41","11","0.234285714","0.0625","0.171818182","3.666666667","2.333333333","0.63","1.84","63.63636364","25.50607287","24.2962963","28","81.77777778","109.7777778"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01758","","","","3","3.11","7","4","2.5","0.23","2.73","5.84","11","0.357142857","0.0575","0.248181818","3.666666667","2.333333333","0.91","1.036666667","63.63636364","46.74657534","37.03703704","40.44444444","46.07407407","86.51851852"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01759","","","","3","2.62","7","3","1.71","0.1","1.81","4.43","10","0.244285714","0.033333333","0.181","3.333333333","2.333333333","0.603333333","0.873333333","70","40.85778781","25.33333333","26.81481481","38.81481481","65.62962963"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01760","","","","3","1.57","9","6","1.33","0.13","1.46","3.03","15","0.147777778","0.021666667","0.097333333","5","3","0.486666667","0.523333333","60","48.18481848","19.7037037","21.62962963","23.25925926","44.88888889"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01761","","","","3","3.69","8","2","1.93","0.12","2.05","5.74","10","0.24125","0.06","0.205","3.333333333","2.666666667","0.683333333","1.23","80","35.71428571","28.59259259","30.37037037","54.66666667","85.03703704"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01762","","","","3","3.02","2","6","0.87","0.31","1.18","4.2","8","0.435","0.051666667","0.1475","2.666666667","0.666666667","0.393333333","1.006666667","25","28.0952381","12.88888889","17.48148148","44.74074074","62.22222222"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01763","","","","3","6.36","7","1","0.94","0.07","1.01","7.37","8","0.134285714","0.07","0.12625","2.666666667","2.333333333","0.336666667","2.12","87.5","13.70420624","13.92592593","14.96296296","94.22222222","109.1851852"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01764","","","","3","3.99","10","5","1.43","0.23","1.66","5.65","15","0.143","0.046","0.110666667","5","3.333333333","0.553333333","1.33","66.66666667","29.38053097","21.18518519","24.59259259","59.11111111","83.7037037"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01765","","","","3","3.97","6","3","1.9","0.18","2.08","6.05","9","0.316666667","0.06","0.231111111","3","2","0.693333333","1.323333333","66.66666667","34.38016529","28.14814815","30.81481481","58.81481481","89.62962963"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01766","","","","3","3.43","2","0","0.39","0","0.39","3.82","2","0.195","","0.195","0.666666667","0.666666667","0.13","1.143333333","100","10.20942408","5.777777778","5.777777778","50.81481481","56.59259259"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01767","","","","3","6.96","4","1","1.16","0.06","1.22","8.18","5","0.29","0.06","0.244","1.666666667","1.333333333","0.406666667","2.32","80","14.91442543","17.18518519","18.07407407","103.1111111","121.1851852"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01768","","","","3","3.01","0","4","0","0.16","0.16","3.17","4","","0.04","0.04","1.333333333","0","0.053333333","1.003333333","0","5.047318612","0","2.37037037","44.59259259","46.96296296"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01769","","","","3","0.98","0","2","0","0.1","0.1","1.08","2","","0.05","0.05","0.666666667","0","0.033333333","0.326666667","0","9.259259259","0","1.481481481","14.51851852","16"
