"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","treatment_dap100","treatment_dap120"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00041","","","","10","7","10","4","1.43","0.19","13.83","28.91877101","1.62","15.45","14","0.143","0.0475","0.115714286","2","1.4","1.428571429","1","0.231428571","0.162","1.975714286","1.383","71.42857143","10.48543689","70","0.46848409","6.355555556","9.079365079","7.2","10.28571429","61.46666667","87.80952381","2.082151513","2.974502161","68.66666667","98.0952381","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00042","","","","10","1","0","17","0","0.35","6.01","23.98196998","0.35","6.36","17","","0.020588235","0.020588235","17","1.7","0","0","0.35","0.035","6.01","0.601","0","5.503144654","10","0.083936895","0","0","1.555555556","15.55555556","26.71111111","267.1111111","0.373052866","3.730528664","28.26666667","282.6666667","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00043","","","","10","8","2","7","0.5","0.42","20.45","27.39214884","0.92","21.37","9","0.25","0.06","0.102222222","1.125","0.9","0.25","0.2","0.115","0.092","2.55625","2.045","22.22222222","4.305100608","80","0.252007769","2.222222222","2.777777778","4.088888889","5.111111111","90.88888889","113.6111111","1.12003453","1.400043163","94.97777778","118.7222222","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00044","","","","10","3","6","6","2.04","0.32","16.98","25.40053737","2.36","19.34","12","0.34","0.053333333","0.196666667","4","1.2","2","0.6","0.786666667","0.236","5.66","1.698","50","12.20268873","30","0.599452682","9.066666667","30.22222222","10.48888889","34.96296296","75.46666667","251.5555556","2.664234142","8.880780473","85.95555556","286.5185185","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00045","","","","10","10","33","20","7.31","1.48","15.3","24.89896148","8.79","24.09","53","0.221515152","0.074","0.165849057","5.3","5.3","3.3","3.3","0.879","0.879","1.53","1.53","62.26415094","36.48816936","100","2.188618714","32.48888889","32.48888889","39.06666667","39.06666667","68","68","9.727194285","9.727194285","107.0666667","107.0666667","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00046","","","","10","6","17","26","4.72","0.57","12.56","23.93841569","5.29","17.85","43","0.277647059","0.021923077","0.123023256","7.166666667","4.3","2.833333333","1.7","0.881666667","0.529","2.093333333","1.256","39.53488372","29.63585434","60","1.26634219","20.97777778","34.96296296","23.51111111","39.18518519","55.82222222","93.03703704","5.628187511","9.380312519","79.33333333","132.2222222","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00047","","","","10","7","21","6","9.58","0.65","16.45","24.43778111","10.23","26.68","27","0.456190476","0.108333333","0.378888889","3.857142857","2.7","3","2.1","1.461428571","1.023","2.35","1.645","77.77777778","38.34332834","70","2.499985008","42.57777778","60.82539683","45.46666667","64.95238095","73.11111111","104.4444444","11.11104448","15.87292068","118.5777778","169.3968254","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00048","","","","10","7","20","18","12.97","1.38","15.45","23.88482769","14.35","29.8","38","0.6485","0.076666667","0.377631579","5.428571429","3.8","2.857142857","2","2.05","1.435","2.207142857","1.545","52.63157895","48.15436242","70","3.427472774","57.64444444","82.34920635","63.77777778","91.11111111","68.66666667","98.0952381","15.23321233","21.7617319","132.4444444","189.2063492","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00049","","","","10","3","14","7","2.72","0.37","6","24.20879777","3.09","9.09","21","0.194285714","0.052857143","0.147142857","7","2.1","4.666666667","1.4","1.03","0.309","2","0.6","66.66666667","33.99339934","30","0.748051851","12.08888889","40.2962963","13.73333333","45.77777778","26.66666667","88.88888889","3.324674894","11.08224965","40.4","134.6666667","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00050","","","","10","5","8","0","2.08","0","6.9","22.36640087","2.08","8.98","8","0.26","","0.26","1.6","0.8","1.6","0.8","0.416","0.208","1.38","0.69","100","23.16258352","50","0.465221138","9.244444444","18.48888889","9.244444444","18.48888889","30.66666667","61.33333333","2.067649503","4.135299005","39.91111111","79.82222222","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00051","","","","10","5","8","5","3.18","0.42","24.95","23.60335196","3.6","28.55","13","0.3975","0.084","0.276923077","2.6","1.3","1.6","0.8","0.72","0.36","4.99","2.495","61.53846154","12.60945709","50","0.849720671","14.13333333","28.26666667","16","32","110.8888889","221.7777778","3.776536314","7.553072627","126.8888889","253.7777778","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00052","","","","10","8","15","9","6.39","1.08","27.86","24.55241695","7.47","35.33","24","0.426","0.12","0.31125","3","2.4","1.875","1.5","0.93375","0.747","3.4825","2.786","62.5","21.1435041","80","1.834065546","28.4","35.5","33.2","41.5","123.8222222","154.7777778","8.151402427","10.18925303","157.0222222","196.2777778","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00053","","","","10","6","10","13","1.05","0.43","5.4","21.65433759","1.48","6.88","23","0.105","0.033076923","0.064347826","3.833333333","2.3","1.666666667","1","0.246666667","0.148","0.9","0.54","43.47826087","21.51162791","60","0.320484196","4.666666667","7.777777778","6.577777778","10.96296296","24","40","1.424374206","2.37395701","30.57777778","50.96296296","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00054","","","","10","2","5","19","1.1","0.7","4.01","22.9328004","1.8","5.81","24","0.22","0.036842105","0.075","12","2.4","2.5","0.5","0.9","0.18","2.005","0.401","20.83333333","30.98106713","20","0.412790407","4.888888889","24.44444444","8","40","17.82222222","89.11111111","1.834624032","9.17312016","25.82222222","129.1111111","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00055","","","","10","4","12","19","2.98","1.18","18.28","18.70993391","4.16","22.44","31","0.248333333","0.062105263","0.134193548","7.75","3.1","3","1.2","1.04","0.416","4.57","1.828","38.70967742","18.53832442","40","0.778333251","13.24444444","33.11111111","18.48888889","46.22222222","81.24444444","203.1111111","3.459258892","8.64814723","99.73333333","249.3333333","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00056","","","","10","6","13","20","3.48","0.72","8.61","17.53061735","4.2","12.81","33","0.267692308","0.036","0.127272727","5.5","3.3","2.166666667","1.3","0.7","0.42","1.435","0.861","39.39393939","32.78688525","60","0.736285929","15.46666667","25.77777778","18.66666667","31.11111111","38.26666667","63.77777778","3.272381905","5.453969842","56.93333333","94.88888889","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00057","","","","10","1","0","2","0","0.12","0.2","","0.12","0.32","2","","0.06","0.06","2","0.2","0","0","0.12","0.012","0.2","0.02","0","37.5","10","","0","0","0.533333333","5.333333333","0.888888889","8.888888889","","","1.422222222","14.22222222","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00058","","","","10","5","9","16","1.6","0.5","2.32","22.55918995","2.1","4.42","25","0.177777778","0.03125","0.084","5","2.5","1.8","0.9","0.42","0.21","0.464","0.232","36","47.51131222","50","0.473742989","7.111111111","14.22222222","9.333333333","18.66666667","10.31111111","20.62222222","2.105524395","4.211048791","19.64444444","39.28888889","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00059","","","","10","4","9","4","2.52","0.27","2.76","20.66556903","2.79","5.55","13","0.28","0.0675","0.214615385","3.25","1.3","2.25","0.9","0.6975","0.279","0.69","0.276","69.23076923","50.27027027","40","0.576569376","11.2","28","12.4","31","12.26666667","30.66666667","2.56253056","6.406326399","24.66666667","61.66666667","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00060","","","","10","1","3","2","1.6","0.23","1.08","21.05132409","1.83","2.91","5","0.533333333","0.115","0.366","5","0.5","3","0.3","1.83","0.183","1.08","0.108","60","62.88659794","10","0.385239231","7.111111111","71.11111111","8.133333333","81.33333333","4.8","48","1.712174359","17.12174359","12.93333333","129.3333333","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00061","","","","10","3","3","5","0.75","0.11","4.03","25.92758158","0.86","4.89","8","0.25","0.022","0.1075","2.666666667","0.8","1","0.3","0.286666667","0.086","1.343333333","0.403","37.5","17.58691207","30","0.222977202","3.333333333","11.11111111","3.822222222","12.74074074","17.91111111","59.7037037","0.991009785","3.303365949","21.73333333","72.44444444","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00062","","","","10","1","2","3","0.9","0.05","1.91","25.7793884","0.95","2.86","5","0.45","0.016666667","0.19","5","0.5","2","0.2","0.95","0.095","1.91","0.191","40","33.21678322","10","0.24490419","4","40","4.222222222","42.22222222","8.488888889","84.88888889","1.088463066","10.88463066","12.71111111","127.1111111","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00063","","","","10","1","2","0","0.78","0","13.24","27.74219177","0.78","14.02","2","0.39","","0.39","2","0.2","2","0.2","0.78","0.078","13.24","1.324","100","5.563480742","10","0.216389096","3.466666667","34.66666667","3.466666667","34.66666667","58.84444444","588.4444444","0.961729315","9.617293147","62.31111111","623.1111111","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00064","","","","10","0","0","0","0","0","0","","0","0","0","","","","","0","","0","","0","","0","","","0","","0","","0","","0","","","","0","","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00065","","","","10","6","0","19","0","0.3","4.48","","0.3","4.78","19","","0.015789474","0.015789474","3.166666667","1.9","0","0","0.05","0.03","0.746666667","0.448","0","6.276150628","60","","0","0","1.333333333","2.222222222","19.91111111","33.18518519","","","21.24444444","35.40740741","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00066","","","","10","7","5","12","1.6","1.1","12.52","25.82351767","2.7","15.22","17","0.32","0.091666667","0.158823529","2.428571429","1.7","0.714285714","0.5","0.385714286","0.27","1.788571429","1.252","29.41176471","17.73981603","70","0.697234977","7.111111111","10.15873016","12","17.14285714","55.64444444","79.49206349","3.09882212","4.426888743","67.64444444","96.63492063","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00067","","","","10","5","3","1","0.5","0.09","13.58","37.77892562","0.59","14.17","4","0.166666667","0.09","0.1475","0.8","0.4","0.6","0.3","0.118","0.059","2.716","1.358","75","4.163726182","50","0.222895661","2.222222222","4.444444444","2.622222222","5.244444444","60.35555556","120.7111111","0.990647383","1.981294766","62.97777778","125.9555556","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00068","","","","10","4","1","6","0.5","0.4","13.69","20.51460362","0.9","14.59","7","0.5","0.066666667","0.128571429","1.75","0.7","0.25","0.1","0.225","0.09","3.4225","1.369","14.28571429","6.168608636","40","0.184631433","2.222222222","5.555555556","4","10","60.84444444","152.1111111","0.820584145","2.051460362","64.84444444","162.1111111","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00069","","","","10","6","9","5","2.66","0.26","6.58","20.15434404","2.92","9.5","14","0.295555556","0.052","0.208571429","2.333333333","1.4","1.5","0.9","0.486666667","0.292","1.096666667","0.658","64.28571429","30.73684211","60","0.588506846","11.82222222","19.7037037","12.97777778","21.62962963","29.24444444","48.74074074","2.615585982","4.35930997","42.22222222","70.37037037","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00070","","","","10","4","9","5","2.9","0.3","3.79","20.91908092","3.2","6.99","14","0.322222222","0.06","0.228571429","3.5","1.4","2.25","0.9","0.8","0.32","0.9475","0.379","64.28571429","45.77968526","40","0.669410589","12.88888889","32.22222222","14.22222222","35.55555556","16.84444444","42.11111111","2.975158175","7.437895438","31.06666667","77.66666667","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00071","","","","10","4","14","14","6.41","1.13","19.45","21.64681254","7.54","26.99","28","0.457857143","0.080714286","0.269285714","7","2.8","3.5","1.4","1.885","0.754","4.8625","1.945","50","27.93627269","40","1.632169666","28.48888889","71.22222222","33.51111111","83.77777778","86.44444444","216.1111111","7.254087402","18.13521851","119.9555556","299.8888889","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00072","","","","10","6","25","23","6.7","1.49","10.98","15.01624594","8.19","19.17","48","0.268","0.064782609","0.170625","8","4.8","4.166666667","2.5","1.365","0.819","1.83","1.098","52.08333333","42.72300469","60","1.229830542","29.77777778","49.62962963","36.4","60.66666667","48.8","81.33333333","5.465913522","9.10985587","85.2","142","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00073","","","","10","2","5","5","0.66","0.05","2.01","20.192783","0.71","2.72","10","0.132","0.01","0.071","5","1","2.5","0.5","0.355","0.071","1.005","0.201","50","26.10294118","20","0.143368759","2.933333333","14.66666667","3.155555556","15.77777778","8.933333333","44.66666667","0.637194486","3.185972429","12.08888889","60.44444444","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00074","","","","10","6","13","12","2.66","0.38","4.67","24.09446465","3.04","7.71","25","0.204615385","0.031666667","0.1216","4.166666667","2.5","2.166666667","1.3","0.506666667","0.304","0.778333333","0.467","52","39.42931258","60","0.732471725","11.82222222","19.7037037","13.51111111","22.51851852","20.75555556","34.59259259","3.25542989","5.425716484","34.26666667","57.11111111","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00075","","","","10","5","7","10","2.73","1.04","9.46","23.23736341","3.77","13.23","17","0.39","0.104","0.221764706","3.4","1.7","1.4","0.7","0.754","0.377","1.892","0.946","41.17647059","28.49584278","50","0.876048601","12.13333333","24.26666667","16.75555556","33.51111111","42.04444444","84.08888889","3.893549336","7.787098672","58.8","117.6","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00076","","","","10","6","8","20","1.77","1.37","4.33","23.90229282","3.14","7.47","28","0.22125","0.0685","0.112142857","4.666666667","2.8","1.333333333","0.8","0.523333333","0.314","0.721666667","0.433","28.57142857","42.03480589","60","0.750531995","7.866666667","13.11111111","13.95555556","23.25925926","19.24444444","32.07407407","3.335697754","5.559496256","33.2","55.33333333","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00077","","","","10","5","5","10","1.95","0.53","2.23","22.62260766","2.48","4.71","15","0.39","0.053","0.165333333","3","1.5","1","0.5","0.496","0.248","0.446","0.223","33.33333333","52.65392781","50","0.56104067","8.666666667","17.33333333","11.02222222","22.04444444","9.911111111","19.82222222","2.493514089","4.987028177","20.93333333","41.86666667","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00078","","","","10","1","7","3","1.3","0.3","0.94","23.64477456","1.6","2.54","10","0.185714286","0.1","0.16","10","1","7","0.7","1.6","0.16","0.94","0.094","70","62.99212598","10","0.378316393","5.777777778","57.77777778","7.111111111","71.11111111","4.177777778","41.77777778","1.681406191","16.81406191","11.28888889","112.8888889","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00079","","","","10","2","8","2","2.9","0.17","2.42","19.54733536","3.07","5.49","10","0.3625","0.085","0.307","5","1","4","0.8","1.535","0.307","1.21","0.242","80","55.91985428","20","0.600103196","12.88888889","64.44444444","13.64444444","68.22222222","10.75555556","53.77777778","2.667125314","13.33562657","24.4","122","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00080","","","","10","1","1","2","0.62","0.27","0.46","21.33997509","0.89","1.35","3","0.62","0.135","0.296666667","3","0.3","1","0.1","0.89","0.089","0.46","0.046","33.33333333","65.92592593","10","0.189925778","2.755555556","27.55555556","3.955555556","39.55555556","2.044444444","20.44444444","0.84411457","8.441145702","6","60","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00081","","","","10","6","9","5","3.17","0.54","6.61","21.51710461","3.71","10.32","14","0.352222222","0.108","0.265","2.333333333","1.4","1.5","0.9","0.618333333","0.371","1.101666667","0.661","64.28571429","35.9496124","60","0.798284581","14.08888889","23.48148148","16.48888889","27.48148148","29.37777778","48.96296296","3.547931471","5.913219119","45.86666667","76.44444444","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00082","","","","10","4","10","20","1.5","0.7","3.73","23.805","2.2","5.93","30","0.15","0.035","0.073333333","7.5","3","2.5","1","0.55","0.22","0.9325","0.373","33.33333333","37.0994941","40","0.52371","6.666666667","16.66666667","9.777777778","24.44444444","16.57777778","41.44444444","2.3276","5.819","26.35555556","65.88888889","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00083","","","","10","4","5","0","1.59","0","9.47","20.15731568","1.59","11.06","5","0.318","","0.318","1.25","0.5","1.25","0.5","0.3975","0.159","2.3675","0.947","100","14.3761302","40","0.320501319","7.066666667","17.66666667","7.066666667","17.66666667","42.08888889","105.2222222","1.424450308","3.56112577","49.15555556","122.8888889","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00084","","","","10","3","4","3","1.03","0.22","2.08","23.24356554","1.25","3.33","7","0.2575","0.073333333","0.178571429","2.333333333","0.7","1.333333333","0.4","0.416666667","0.125","0.693333333","0.208","57.14285714","37.53753754","30","0.290544569","4.577777778","15.25925926","5.555555556","18.51851852","9.244444444","30.81481481","1.291309197","4.304363989","14.8","49.33333333","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00085","","","","10","6","3","8","0.38","0.31","4.68","21.91462761","0.69","5.37","11","0.126666667","0.03875","0.062727273","1.833333333","1.1","0.5","0.3","0.115","0.069","0.78","0.468","27.27272727","12.84916201","60","0.151210931","1.688888889","2.814814815","3.066666667","5.111111111","20.8","34.66666667","0.67204858","1.120080967","23.86666667","39.77777778","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00086","","","","10","3","15","25","2.39","0.52","5.75","23.00959769","2.91","8.66","40","0.159333333","0.0208","0.07275","13.33333333","4","5","1.5","0.97","0.291","1.916666667","0.575","37.5","33.60277136","30","0.669579293","10.62222222","35.40740741","12.93333333","43.11111111","25.55555556","85.18518519","2.975907968","9.919693226","38.48888889","128.2962963","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00087","","","","10","4","3","3","1.56","0.17","6.27","22.93467939","1.73","8","6","0.52","0.056666667","0.288333333","1.5","0.6","0.75","0.3","0.4325","0.173","1.5675","0.627","50","21.625","40","0.396769953","6.933333333","17.33333333","7.688888889","19.22222222","27.86666667","69.66666667","1.763422015","4.408555038","35.55555556","88.88888889","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00088","","","","10","6","7","7","1.56","0.38","8.77","21.21408943","1.94","10.71","14","0.222857143","0.054285714","0.138571429","2.333333333","1.4","1.166666667","0.7","0.323333333","0.194","1.461666667","0.877","50","18.11391223","60","0.411553335","6.933333333","11.55555556","8.622222222","14.37037037","38.97777778","64.96296296","1.829125933","3.048543222","47.6","79.33333333","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00089","","","","10","3","11","10","3.17","0.36","5.93","22.81899258","3.53","9.46","21","0.288181818","0.036","0.168095238","7","2.1","3.666666667","1.1","1.176666667","0.353","1.976666667","0.593","52.38095238","37.31501057","30","0.805510438","14.08888889","46.96296296","15.68888889","52.2962963","26.35555556","87.85185185","3.580046391","11.93348797","42.04444444","140.1481481","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00090","","","","10","4","15","15","2.5","0.5","2.04","20.99466786","3","5.04","30","0.166666667","0.033333333","0.1","7.5","3","3.75","1.5","0.75","0.3","0.51","0.204","50","59.52380952","40","0.629840036","11.11111111","27.77777778","13.33333333","33.33333333","9.066666667","22.66666667","2.799289048","6.99822262","22.4","56","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00091","","","","10","5","17","15","3.61","0.89","5.16","22.50621581","4.5","9.66","32","0.212352941","0.059333333","0.140625","6.4","3.2","3.4","1.7","0.9","0.45","1.032","0.516","53.125","46.58385093","50","1.012779711","16.04444444","32.08888889","20","40","22.93333333","45.86666667","4.501243162","9.002486324","42.93333333","85.86666667","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00092","","","","10","6","22","18","4.59","1.06","4.37","17.99194391","5.65","10.02","40","0.208636364","0.058888889","0.14125","6.666666667","4","3.666666667","2.2","0.941666667","0.565","0.728333333","0.437","55","56.38722555","60","1.016544831","20.4","34","25.11111111","41.85185185","19.42222222","32.37037037","4.517977026","7.52996171","44.53333333","74.22222222","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00093","","","","10","9","15","28","4.07","0.76","7.17","24.65985547","4.83","12","43","0.271333333","0.027142857","0.112325581","4.777777778","4.3","1.666666667","1.5","0.536666667","0.483","0.796666667","0.717","34.88372093","40.25","90","1.191071019","18.08888889","20.09876543","21.46666667","23.85185185","31.86666667","35.40740741","5.293648974","5.881832194","53.33333333","59.25925926","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00094","","","","10","3","8","9","1.5","0.4","0.89","25.01619897","1.9","2.79","17","0.1875","0.044444444","0.111764706","5.666666667","1.7","2.666666667","0.8","0.633333333","0.19","0.296666667","0.089","47.05882353","68.10035842","30","0.47530778","6.666666667","22.22222222","8.444444444","28.14814815","3.955555556","13.18518519","2.112479024","7.041596747","12.4","41.33333333","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00095","","","","10","6","14","14","5.34","1.98","7.25","26.75922689","7.32","14.57","28","0.381428571","0.141428571","0.261428571","4.666666667","2.8","2.333333333","1.4","1.22","0.732","1.208333333","0.725","50","50.24021963","60","1.958775408","23.73333333","39.55555556","32.53333333","54.22222222","32.22222222","53.7037037","8.705668482","14.50944747","64.75555556","107.9259259","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00096","","","","10","3","5","8","1.48","0.51","0.88","22.73109868","1.99","2.87","13","0.296","0.06375","0.153076923","4.333333333","1.3","1.666666667","0.5","0.663333333","0.199","0.293333333","0.088","38.46153846","69.33797909","30","0.452348864","6.577777778","21.92592593","8.844444444","29.48148148","3.911111111","13.03703704","2.010439394","6.701464648","12.75555556","42.51851852","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00097","","","","10","2","1","5","0.21","0.16","2.75","22.32303732","0.37","3.12","6","0.21","0.032","0.061666667","3","0.6","0.5","0.1","0.185","0.037","1.375","0.275","16.66666667","11.85897436","20","0.082595238","0.933333333","4.666666667","1.644444444","8.222222222","12.22222222","61.11111111","0.367089947","1.835449735","13.86666667","69.33333333","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00098","","","","10","6","7","42","1.57","0.58","4.35","20.51294871","2.15","6.5","49","0.224285714","0.013809524","0.043877551","8.166666667","4.9","1.166666667","0.7","0.358333333","0.215","0.725","0.435","14.28571429","33.07692308","60","0.441028397","6.977777778","11.62962963","9.555555556","15.92592593","19.33333333","32.22222222","1.96012621","3.266877017","28.88888889","48.14814815","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00099","","","","10","3","2","2","0.9","0.11","2.8","20.84393237","1.01","3.81","4","0.45","0.055","0.2525","1.333333333","0.4","0.666666667","0.2","0.336666667","0.101","0.933333333","0.28","50","26.50918635","30","0.210523717","4","13.33333333","4.488888889","14.96296296","12.44444444","41.48148148","0.935660964","3.118869881","16.93333333","56.44444444","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00100","","","","10","2","0","6","0","0.42","4.26","","0.42","4.68","6","","0.07","0.07","3","0.6","0","0","0.21","0.042","2.13","0.426","0","8.974358974","20","","0","0","1.866666667","9.333333333","18.93333333","94.66666667","","","20.8","104","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00101","","","","10","5","18","14","3.86","0.49","2.7","23.72153416","4.35","7.05","32","0.214444444","0.035","0.1359375","6.4","3.2","3.6","1.8","0.87","0.435","0.54","0.27","56.25","61.70212766","50","1.031886736","17.15555556","34.31111111","19.33333333","38.66666667","12","24","4.586163271","9.172326542","31.33333333","62.66666667","1",""
