"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04349","","","","3","2","5.04","14","3","3.2","0.24","5","7.6647978","47.8066711","2.4168651","1.5424609","214.7474976","143.1626282","49.7483444","2.8675976","5.5869131","19.8522911","0.3321123","50.2","11.8","23.5059761","3.44","8.48","17","0.228571429","0.08","0.202352941","8.5","5.666666667","7","4.666666667","1.72","1.146666667","2.52","1.68","82.35294118","40.56603774","66.66666667","0.808605578","47.40740741","71.11111111","50.96296296","76.44444444","74.66666667","112","11.97934189","17.96901284","125.6296296","188.4444444"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04350","","","","3","3","5.19","15","14","3.43","0.43","5","6.9605513","50.2591705","2.1165986","1.4913921","157.1046143","127.5480042","50.0998535","2.0077486","4.541369","22.9580269","0.2847862","50.1","13","25.94810379","3.86","9.05","29","0.228666667","0.030714286","0.133103448","9.666666667","9.666666667","5","5","1.286666667","1.286666667","1.73","1.73","51.72413793","42.6519337","100","1.001596806","50.81481481","50.81481481","57.18518519","57.18518519","76.88888889","76.88888889","14.83847121","14.83847121","134.0740741","134.0740741"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04351","","","","3","2","1.39","11","4","2.48","0.19","6","5.1016064","48.5361252","1.9221158","1.2699261","168.0576172","120.1026306","51.248455","2.2036371","4.084599","22.0651302","0.3475952","50.3","13","25.84493042","2.67","4.06","15","0.225454545","0.0475","0.178","7.5","5","5.5","3.666666667","1.335","0.89","0.695","0.463333333","73.33333333","65.7635468","66.66666667","0.690059642","36.74074074","55.11111111","39.55555556","59.33333333","20.59259259","30.88888889","10.22310581","15.33465871","60.14814815","90.22222222"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04352","","","","3","3","4.46","17","7","3.92","0.29","5","8.0923662","45.7193832","2.3350654","1.5156279","206.427063","136.6157379","48.4937744","2.2630711","4.4722018","21.1747398","0.3921089","50.2","13.1","26.09561753","4.21","8.67","24","0.230588235","0.041428571","0.175416667","8","8","5.666666667","5.666666667","1.403333333","1.403333333","1.486666667","1.486666667","70.83333333","48.55824683","100","1.098625498","58.07407407","58.07407407","62.37037037","62.37037037","66.07407407","66.07407407","16.2759333","16.2759333","128.4444444","128.4444444"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04353","","","","3","3","1.4","3","4","1.18","0.21","6","5.7820206","36.9266281","2.2966597","1.5426717","176.2103271","147.6207581","43.6709671","2.9854803","5.6370873","26.2192669","0.6276989","50.6","10.5","20.75098814","1.39","2.79","7","0.393333333","0.0525","0.198571429","2.333333333","2.333333333","1","1","0.463333333","0.463333333","0.466666667","0.466666667","42.85714286","49.82078853","100","0.288438735","17.48148148","17.48148148","20.59259259","20.59259259","20.74074074","20.74074074","4.273166447","4.273166447","41.33333333","41.33333333"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04354","","","","3","3","0.82","11","3","3.14","0.23","4","6.968111","29.1105957","2.5846808","1.5643907","308.7722778","175.8423767","42.4907379","10.3867598","16.3944855","10.0928802","0.4787779","50.6","8.4","16.60079051","3.37","4.19","14","0.285454545","0.076666667","0.240714286","4.666666667","4.666666667","3.666666667","3.666666667","1.123333333","1.123333333","0.273333333","0.273333333","78.57142857","80.42959427","100","0.55944664","46.51851852","46.51851852","49.92592593","49.92592593","12.14814815","12.14814815","8.288098375","8.288098375","62.07407407","62.07407407"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04355","","","","3","3","2.01","14","4","3.77","0.16","5","7.1604443","38.9254303","2.3255591","1.3425932","252.0505981","136.3393707","51.373661","7.7673044","12.1987963","7.6410789","0.3464632","50.6","10.8","21.34387352","3.93","5.94","18","0.269285714","0.04","0.218333333","6","6","4.666666667","4.666666667","1.31","1.31","0.67","0.67","77.77777778","66.16161616","100","0.838814229","55.85185185","55.85185185","58.22222222","58.22222222","29.77777778","29.77777778","12.42687747","12.42687747","88","88"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04356","","","","3","2","1.41","9","4","2.1","0.18","5","5.8720589","43.663208","2.0983291","1.2649217","178.3330078","119.3568268","46.7820969","9.2965155","14.3232565","10.7705669","0.3054619","50.3","10.1","20.07952286","2.28","3.69","13","0.233333333","0.045","0.175384615","6.5","4.333333333","4.5","3","1.14","0.76","0.705","0.47","69.23076923","61.78861789","66.66666667","0.457813121","31.11111111","46.66666667","33.77777778","50.66666667","20.88888889","31.33333333","6.782416611","10.17362492","54.66666667","82"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04357","","","","3","3","1.15","11","6","3.19","0.29","4","5.1137218","32.2825012","2.0374541","1.1580639","115.0922852","109.3402863","45.4234543","9.8294153","14.7834349","10.6007242","0.3960028","50.3","9.2","18.29025845","3.48","4.63","17","0.29","0.048333333","0.204705882","5.666666667","5.666666667","3.666666667","3.666666667","1.16","1.16","0.383333333","0.383333333","64.70588235","75.16198704","100","0.636500994","47.25925926","47.25925926","51.55555556","51.55555556","17.03703704","17.03703704","9.429644356","9.429644356","68.59259259","68.59259259"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04358","","","","3","2","0.58","4","1","0.97","0.13","6","3.2123318","36.4205322","1.3517175","1.00775","56.6335449","80.774704","48.1843491","4.7562799","7.4855647","22.9289761","0.0719128","50.1","12.3","24.5508982","1.1","1.68","5","0.2425","0.13","0.22","2.5","1.666666667","2","1.333333333","0.55","0.366666667","0.29","0.193333333","80","65.47619048","66.66666667","0.27005988","14.37037037","21.55555556","16.2962963","24.44444444","8.592592593","12.88888889","4.000887115","6.001330672","24.88888889","37.33333333"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04359","","","","3","2","2.02","9","3","1.73","0.12","5","5.0276184","37.9064713","1.8769984","1.1202173","186.239624","118.9017639","49.326931","8.5903845","13.3837852","11.5864267","0.1957045","50.1","10.3","20.55888224","1.85","3.87","12","0.192222222","0.04","0.154166667","6","4","4.5","3","0.925","0.616666667","1.01","0.673333333","75","47.80361757","66.66666667","0.380339321","25.62962963","38.44444444","27.40740741","41.11111111","29.92592593","44.88888889","5.634656613","8.451984919","57.33333333","86"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04360","","","","3","2","1.6","2","2","1.76","0.12","5","8.5950756","48.6132355","2.5836124","1.6480961","281.8878174","146.258316","46.7469025","8.0282907","12.8262625","10.5091028","0.5736523","50.4","10.1","20.03968254","1.88","3.48","4","0.88","0.06","0.47","2","1.333333333","1","0.666666667","0.94","0.626666667","0.8","0.533333333","50","54.02298851","66.66666667","0.376746032","26.07407407","39.11111111","27.85185185","41.77777778","23.7037037","35.55555556","5.581422693","8.372134039","51.55555556","77.33333333"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04361","","","","3","2","4.04","9","4","4.39","0.26","6","5.9863491","45.1453094","1.8585052","1.2723527","128.1889648","98.1699066","52.533371","4.096386","6.3804526","15.4733925","0","50","12.4","24.8","4.65","8.69","13","0.487777778","0.065","0.357692308","6.5","4.333333333","4.5","3","2.325","1.55","2.02","1.346666667","69.23076923","53.50978136","66.66666667","1.1532","65.03703704","97.55555556","68.88888889","103.3333333","59.85185185","89.77777778","17.08444444","25.62666667","128.7407407","193.1111111"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04362","","","","3","2","3.06","0","4","0","0.3","7","","","","","","","","","","","","","","","0.3","3.36","4","","0.075","0.075","2","1.333333333","0","0","0.15","0.1","1.53","1.02","0","8.928571429","66.66666667","","0","0","4.444444444","6.666666667","45.33333333","68","","","49.77777778","74.66666667"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04363","","","","3","1","4.31","0","1","0","0.16","7","","","","","","","","","","","","","","","0.16","4.47","1","","0.16","0.16","1","0.333333333","0","0","0.16","0.053333333","4.31","1.436666667","0","3.579418345","33.33333333","","0","0","2.37037037","7.111111111","63.85185185","191.5555556","","","66.22222222","198.6666667"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04364","","","","3","3","3.69","3","3","1.34","0.12","6","8.9426289","41.3231888","2.5831933","1.6483483","289.3956299","156.270813","43.056076","4.4293242","7.2763705","21.1003952","0.704299","50.5","10.8","21.38613861","1.46","5.15","6","0.446666667","0.04","0.243333333","2","2","1","1","0.486666667","0.486666667","1.23","1.23","50","28.34951456","100","0.312237624","19.85185185","19.85185185","21.62962963","21.62962963","54.66666667","54.66666667","4.625742574","4.625742574","76.2962963","76.2962963"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04365","","","","3","3","1.41","1","0","0.22","0","6","7.6975861","42.8170395","2.2701817","1.6527853","426.0257568","190.9891357","51.3658447","3.4818811","6.5086303","17.414854","0.7935867","50.4","13.2","26.19047619","0.22","1.63","1","0.22","","0.22","0.333333333","0.333333333","0.333333333","0.333333333","0.073333333","0.073333333","0.47","0.47","100","13.49693252","100","0.057619048","3.259259259","3.259259259","3.259259259","3.259259259","20.88888889","20.88888889","0.85361552","0.85361552","24.14814815","24.14814815"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04366","","","","3","2","3.91","5","2","0.79","0.11","5","","","","","","","","","","","","","","","0.9","4.81","7","0.158","0.055","0.128571429","3.5","2.333333333","2.5","1.666666667","0.45","0.3","1.955","1.303333333","71.42857143","18.71101871","66.66666667","","11.7037037","17.55555556","13.33333333","20","57.92592593","86.88888889","","","71.25925926","106.8888889"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04367","","","","3","3","4.75","1","5","0.39","0.24","5","10.4369164","49.942749","2.8221533","1.8163347","375.6099854","190.6553497","44.235817","3.0756788","5.9070659","20.6130085","0.4411192","50.2","11.6","23.10756972","0.63","5.38","6","0.39","0.048","0.105","2","2","0.333333333","0.333333333","0.21","0.21","1.583333333","1.583333333","16.66666667","11.71003717","100","0.145577689","5.777777778","5.777777778","9.333333333","9.333333333","70.37037037","70.37037037","2.156706507","2.156706507","79.7037037","79.7037037"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04368","","","","3","2","3.25","0","0","0","0","9","","","","","","","","","","","","","","","0","3.25","0","","","","0","0","0","0","0","0","1.625","1.083333333","","0","66.66666667","","0","0","0","0","48.14814815","72.22222222","","","48.14814815","72.22222222"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04369","","","","3","3","2.84","2","3","0.29","0.17","6","4.8709183","36.4231339","1.844842","1.1937256","117.3049316","112.8405151","51.6035118","4.2921381","6.6290212","15.3486376","0.2604799","37.4","9.1","24.3315508","0.46","3.3","5","0.145","0.056666667","0.092","1.666666667","1.666666667","0.666666667","0.666666667","0.153333333","0.153333333","0.946666667","0.946666667","40","13.93939394","100","0.111925134","4.296296296","4.296296296","6.814814815","6.814814815","42.07407407","42.07407407","1.658150129","1.658150129","48.88888889","48.88888889"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04370","","","","3","2","2.29","8","1","4.13","0.09","5","7.7130156","39.6029358","2.4419887","1.6257944","337.9735107","193.2554932","49.6808548","3.0649042","6.1481619","19.8207989","0.5254164","50.6","12.7","25.09881423","4.22","6.51","9","0.51625","0.09","0.468888889","4.5","3","4","2.666666667","2.11","1.406666667","1.145","0.763333333","88.88888889","64.82334869","66.66666667","1.05916996","61.18518519","91.77777778","62.51851852","93.77777778","33.92592593","50.88888889","15.69140682","23.53711023","96.44444444","144.6666667"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04371","","","","3","2","2.53","5","2","0.93","0.16","5","11.3867435","17.2445526","3.6992402","2.3991537","499.6534424","248.0474701","21.1317329","10.5344172","18.2590809","24.3483448","1.3096895","50.5","7","13.86138614","1.09","3.62","7","0.186","0.08","0.155714286","3.5","2.333333333","2.5","1.666666667","0.545","0.363333333","1.265","0.843333333","71.42857143","30.11049724","66.66666667","0.151089109","13.77777778","20.66666667","16.14814815","24.22222222","37.48148148","56.22222222","2.238357169","3.357535754","53.62962963","80.44444444"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04372","","","","3","2","1.82","3","3","1.26","0.29","6","6.767416","32.1599731","2.0969214","1.4526","299.1860962","149.7671051","56.4522438","3.1561899","5.9988041","14.6990585","0.2688847","50.2","13.3","26.4940239","1.55","3.37","6","0.42","0.096666667","0.258333333","3","2","1.5","1","0.775","0.516666667","0.91","0.606666667","50","45.99406528","66.66666667","0.410657371","18.66666667","28","22.96296296","34.44444444","26.96296296","40.44444444","6.083812897","9.125719345","49.92592593","74.88888889"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04373","","","","3","3","1.44","2","7","0.92","0.31","6","7.951478","51.5745773","2.3735743","1.4959226","197.6572266","134.5089264","48.0631065","4.3040333","7.3508468","16.9722748","0.6888819","50.2","12.6","25.09960159","1.23","2.67","9","0.46","0.044285714","0.136666667","3","3","0.666666667","0.666666667","0.41","0.41","0.48","0.48","22.22222222","46.06741573","100","0.3087251","13.62962963","13.62962963","18.22222222","18.22222222","21.33333333","21.33333333","4.573705179","4.573705179","39.55555556","39.55555556"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04374","","","","3","2","1.23","4","1","2.25","0.14","6","5.5983696","48.5850449","2.0577488","1.3709102","236.572876","131.8562469","51.9153557","2.7862043","4.8866868","17.4937439","0.6301994","50.4","14.7","29.16666667","2.39","3.62","5","0.5625","0.14","0.478","2.5","1.666666667","2","1.333333333","1.195","0.796666667","0.615","0.41","80","66.02209945","66.66666667","0.697083333","33.33333333","50","35.40740741","53.11111111","18.22222222","27.33333333","10.32716049","15.49074074","53.62962963","80.44444444"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04375","","","","3","2","1.15","3","4","0.8","0.3","5","7.4531898","44.1209106","2.2601044","1.553978","340.9748535","171.9806366","51.8401108","3.2837534","6.5060639","17.8565006","0.2824707","50.8","13.3","26.18110236","1.1","2.25","7","0.266666667","0.075","0.157142857","3.5","2.333333333","1.5","1","0.55","0.366666667","0.575","0.383333333","42.85714286","48.88888889","66.66666667","0.287992126","11.85185185","17.77777778","16.2962963","24.44444444","17.03703704","25.55555556","4.266550015","6.399825022","33.33333333","50"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04376","","","","3","3","0.42","4","4","0.66","0.17","6","5.2650967","44.7933731","1.8209848","1.3770099","137.5541992","111.692627","55.8508835","2.2413416","4.4280109","16.1804276","0.3092718","50.6","16","31.62055336","0.83","1.25","8","0.165","0.0425","0.10375","2.666666667","2.666666667","1.333333333","1.333333333","0.276666667","0.276666667","0.14","0.14","50","66.4","100","0.262450593","9.777777778","9.777777778","12.2962963","12.2962963","6.222222222","6.222222222","3.888156932","3.888156932","18.51851852","18.51851852"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04377","","","","3","3","1.66","6","2","1.75","0.16","5","3.5113983","43.7681351","1.5535192","1.0679259","139.9102783","99.5726776","55.2895737","2.7479973","4.4781413","17.4319801","0.2132931","50.2","15.7","31.2749004","1.91","3.57","8","0.291666667","0.08","0.23875","2.666666667","2.666666667","2","2","0.636666667","0.636666667","0.553333333","0.553333333","75","53.50140056","100","0.597350598","25.92592593","25.92592593","28.2962963","28.2962963","24.59259259","24.59259259","8.849638483","8.849638483","52.88888889","52.88888889"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04378","","","","3","3","5.05","4","5","1.17","0.15","6","9.552824","36.8620834","2.5206013","1.6996932","270.8118896","147.2383423","54.7751923","2.2804193","4.3051014","15.7740479","0.2349615","50.3","12.8","25.4473161","1.32","6.37","9","0.2925","0.03","0.146666667","3","3","1.333333333","1.333333333","0.44","0.44","1.683333333","1.683333333","44.44444444","20.72213501","100","0.335904573","17.33333333","17.33333333","19.55555556","19.55555556","74.81481481","74.81481481","4.976364038","4.976364038","94.37037037","94.37037037"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04379","","","","3","3","3.02","5","5","1.13","0.31","6","7.7620335","41.0631561","2.21137","1.5520897","158.7536621","104.5735321","57.7014961","2.283164","4.0713382","14.2248173","0.0419884","50.6","13.2","26.08695652","1.44","4.46","10","0.226","0.062","0.144","3.333333333","3.333333333","1.666666667","1.666666667","0.48","0.48","1.006666667","1.006666667","50","32.28699552","100","0.375652174","16.74074074","16.74074074","21.33333333","21.33333333","44.74074074","44.74074074","5.565217391","5.565217391","66.07407407","66.07407407"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04380","","","","3","3","2.84","9","4","2.1","0.23","5","9.4558611","47.4889908","2.605912","1.6630692","143.6755371","127.3241119","49.5360298","2.1946239","3.9633522","18.52314","0.452322","50.7","12.7","25.04930966","2.33","5.17","13","0.233333333","0.0575","0.179230769","4.333333333","4.333333333","3","3","0.776666667","0.776666667","0.946666667","0.946666667","69.23076923","45.06769826","100","0.583648915","31.11111111","31.11111111","34.51851852","34.51851852","42.07407407","42.07407407","8.646650595","8.646650595","76.59259259","76.59259259"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04381","","","","3","2","3.94","7","2","1.39","0.17","6","10.20193","41.5211411","2.6854076","1.7578797","281.8362427","154.5581818","50.8228798","2.272006","4.4080186","18.8559361","0.3918991","50.2","12.3","24.50199203","1.56","5.5","9","0.198571429","0.085","0.173333333","4.5","3","3.5","2.333333333","0.78","0.52","1.97","1.313333333","77.77777778","28.36363636","66.66666667","0.382231076","20.59259259","30.88888889","23.11111111","34.66666667","58.37037037","87.55555556","5.662682603","8.494023904","81.48148148","122.2222222"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-04382","","","","3","3","2.28","6","5","1.01","0.24","5","7.7907658","38.5863342","2.2165811","1.5364323","248.666626","141.9418488","57.1623268","2.4577589","4.6186547","15.9639168","0.2754726","50.3","12.4","24.65208748","1.25","3.53","11","0.168333333","0.048","0.113636364","3.666666667","3.666666667","2","2","0.416666667","0.416666667","0.76","0.76","54.54545455","35.41076487","100","0.308151093","14.96296296","14.96296296","18.51851852","18.51851852","33.77777778","33.77777778","4.565201384","4.565201384","52.2962963","52.2962963"
