"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00985","","","","3","3","1.43","9","2.88","0.51","5","6.7734547","51.4696808","2.2729552","1.3765173","141.026001","105.2675934","49.3455353","4.6486635","7.6976905","15.5362854","0.5681124","50.5","11.9","23.56435644","3.39","4.82","0.32","3","3","1.13","1.13","0.476666667","0.476666667","70.33195021","100","0.798831683","42.66666667","42.66666667","50.22222222","50.22222222","21.18518519","21.18518519","11.83454345","11.83454345","71.40740741","71.40740741"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00986","","","","3","3","1.73","14","2.57","0.65","5","8.0772238","70.9060364","3.0299542","1.9397941","222.1365356","145.6098022","43.5410156","3.4368429","6.2873507","24.8362408","1.6788874","50.4","9.6","19.04761905","3.22","4.95","0.183571429","4.666666667","4.666666667","1.073333333","1.073333333","0.576666667","0.576666667","65.05050505","100","0.613333333","38.07407407","38.07407407","47.7037037","47.7037037","25.62962963","25.62962963","9.086419753","9.086419753","73.33333333","73.33333333"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00987","","","","3","3","4.71","7","1.65","1.29","5","4.0136261","44.0472412","1.7830181","1.1625748","174.934082","93.3575897","59.0512276","4.2704897","6.8603749","10.7011786","0.3382149","50.5","13.4","26.53465347","2.94","7.65","0.235714286","2.333333333","2.333333333","0.98","0.98","1.57","1.57","38.43137255","100","0.780118812","24.44444444","24.44444444","43.55555556","43.55555556","69.77777778","69.77777778","11.55731573","11.55731573","113.3333333","113.3333333"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00988","","","","3","2","1.38","18","4.42","0.72","5","9.7490807","24.5446167","2.748024","1.5782356","136.9367676","131.6464996","36.8194962","6.1573668","9.8368835","24.8896332","0.6986847","48.8","9.1","18.64754098","5.14","6.52","0.245555556","9","6","2.57","1.713333333","0.69","0.46","78.83435583","66.66666667","0.958483607","65.48148148","98.22222222","76.14814815","114.2222222","20.44444444","30.66666667","14.19975713","21.2996357","96.59259259","144.8888889"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00989","","","","3","3","1.16","13","5.17","0.25","5","5.1688118","46.291893","1.99229","1.0842977","75.5598145","91.189209","44.185276","8.997447","13.7354145","13.6894693","0.8209677","50.1","10.1","20.15968064","5.42","6.58","0.397692308","4.333333333","4.333333333","1.806666667","1.806666667","0.386666667","0.386666667","82.37082067","100","1.092654691","76.59259259","76.59259259","80.2962963","80.2962963","17.18518519","17.18518519","16.1874769","16.1874769","97.48148148","97.48148148"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00990","","","","3","3","1.82","14","3.79","0.19","5","4.677763","44.523262","1.760457","1.0118074","91.4161377","80.3746185","56.6618843","6.0363684","9.0253181","7.8850145","0.5521317","50.7","12.4","24.45759369","3.98","5.8","0.270714286","4.666666667","4.666666667","1.326666667","1.326666667","0.606666667","0.606666667","68.62068966","100","0.973412229","56.14814815","56.14814815","58.96296296","58.96296296","26.96296296","26.96296296","14.42092191","14.42092191","85.92592593","85.92592593"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00991","","","","3","3","3.76","14","7.31","0.43","5","3.5776787","25.6782837","1.6140251","1.0389299","97.4515381","68.8688965","55.4576035","6.2990294","9.3363047","10.5205927","0.4537363","50.1","11.5","22.95409182","7.74","11.5","0.522142857","4.666666667","4.666666667","2.58","2.58","1.253333333","1.253333333","67.30434783","100","1.776646707","108.2962963","108.2962963","114.6666667","114.6666667","55.7037037","55.7037037","26.32069195","26.32069195","170.3703704","170.3703704"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00992","","","","3","2","1.56","8","2.37","0.29","5","5.9052811","28.8003387","2.2102315","1.1880884","149.5893555","99.1320801","48.2962646","8.7400637","12.7634459","7.8418427","0.6514482","50.5","10","19.8019802","2.66","4.22","0.29625","4","2.666666667","1.33","0.886666667","0.78","0.52","63.03317536","66.66666667","0.526732673","35.11111111","52.66666667","39.40740741","59.11111111","23.11111111","34.66666667","7.803447011","11.70517052","62.51851852","93.77777778"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00993","","","","3","3","3.05","24","5.87","0.35","5","3.9814415","27.0690765","1.8350487","1.1820183","108.6984863","89.0483246","49.920433","7.2836123","10.8335047","12.9508133","0.3868484","50.1","10.3","20.55888224","6.22","9.27","0.244583333","8","8","2.073333333","2.073333333","1.016666667","1.016666667","67.09816613","100","1.278762475","86.96296296","86.96296296","92.14814815","92.14814815","45.18518519","45.18518519","18.94462926","18.94462926","137.3333333","137.3333333"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00994","","","","3","3","1.51","6","2.25","0","5","6.0506268","33.3135605","2.0167918","1.1674809","135.8797607","95.6137085","53.3184395","5.658987","8.8444166","12.6997824","0.4680748","46.1","12.8","27.76572668","2.25","3.76","0.375","2","2","0.75","0.75","0.503333333","0.503333333","59.84042553","100","0.62472885","33.33333333","33.33333333","33.33333333","33.33333333","22.37037037","22.37037037","9.255242227","9.255242227","55.7037037","55.7037037"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00995","","","","3","3","2.25","8","1.5","0.23","5","5.5244465","38.6634369","2.1605544","1.2614679","156.6865234","120.3959808","39.5088234","7.1913328","11.4342699","21.9004955","1.031148","50.5","11.5","22.77227723","1.73","3.98","0.1875","2.666666667","2.666666667","0.576666667","0.576666667","0.75","0.75","43.46733668","100","0.393960396","22.22222222","22.22222222","25.62962963","25.62962963","33.33333333","33.33333333","5.836450312","5.836450312","58.96296296","58.96296296"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00996","","","","3","3","3.4","8","1.81","1.31","5","5.6276684","57.522789","2.0550613","1.3722653","122.2318115","98.010437","37.4990234","4.3054619","7.0852494","31.1014309","1.3397074","50.3","12.2","24.25447316","3.12","6.52","0.22625","2.666666667","2.666666667","1.04","1.04","1.133333333","1.133333333","47.85276074","100","0.756739563","26.81481481","26.81481481","46.22222222","46.22222222","50.37037037","50.37037037","11.21095648","11.21095648","96.59259259","96.59259259"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00997","","","","3","2","7.73","18","3.94","0.24","5","5.1454639","37.5108337","2.1516523","1.2411342","173.8931885","116.6379395","46.3455811","9.1279898","13.9889078","9.9223967","0.4913902","50.4","10.3","20.43650794","4.18","11.91","0.218888889","9","6","2.09","1.393333333","3.865","2.576666667","35.09655751","66.66666667","0.854246032","58.37037037","87.55555556","61.92592593","92.88888889","114.5185185","171.7777778","12.65549677","18.98324515","176.4444444","264.6666667"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00998","","","","3","3","1.16","11","3.03","0.17","5","3.4875774","20.0071259","1.753129","1.0059013","78.6168213","80.734787","43.840004","12.5027456","18.4482651","8.8257732","0.7097282","47.1","8.3","17.62208068","3.2","4.36","0.275454545","3.666666667","3.666666667","1.066666667","1.066666667","0.386666667","0.386666667","73.39449541","100","0.563906582","44.88888889","44.88888889","47.40740741","47.40740741","17.18518519","17.18518519","8.354171581","8.354171581","64.59259259","64.59259259"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00999","","","","3","3","2.8","11","5.54","0.34","5","5.7816334","37.1790237","2.174365","1.3004389","136.7191162","94.0696716","44.547348","10.3693342","15.4614325","9.0873728","0.5360031","50.3","9.8","19.48310139","5.88","8.68","0.503636364","3.666666667","3.666666667","1.96","1.96","0.933333333","0.933333333","67.74193548","100","1.145606362","82.07407407","82.07407407","87.11111111","87.11111111","41.48148148","41.48148148","16.9719461","16.9719461","128.5925926","128.5925926"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-01000","","","","3","2","7.28","7","2.28","0.09","5","7.2332706","26.5356598","2.075645","1.4390898","142.137207","108.7979736","66.1523972","1.8098707","4.0357709","7.2801847","0.2634621","50.4","16.3","32.34126984","2.37","9.65","0.325714286","3.5","2.333333333","1.185","0.79","3.64","2.426666667","24.55958549","66.66666667","0.766488095","33.77777778","50.66666667","35.11111111","52.66666667","107.8518519","161.7777778","11.35537919","17.03306878","142.962963","214.4444444"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-01001","","","","3","3","3.61","1","0.56","0.37","5","8.252861","46.8466034","3.6117747","2.1375957","273.3356323","159.1112518","26.1760483","6.9545546","11.6639481","27.1614227","3.2104206","24.2","4.6","19.00826446","0.93","4.54","0.56","0.333333333","0.333333333","0.31","0.31","1.203333333","1.203333333","20.4845815","100","0.17677686","8.296296296","8.296296296","13.77777778","13.77777778","53.48148148","53.48148148","2.618916437","2.618916437","67.25925926","67.25925926"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-01002","","","","3","3","3.83","11","4.36","0.9","5","6.3002996","53.6168823","2.5676243","1.7922873","143.8050537","134.6958771","43.1863327","3.5457172","6.2903295","23.3428326","1.0296707","50.7","9.4","18.54043393","5.26","9.09","0.396363636","3.666666667","3.666666667","1.753333333","1.753333333","1.276666667","1.276666667","57.86578658","100","0.975226824","64.59259259","64.59259259","77.92592593","77.92592593","56.74074074","56.74074074","14.44780481","14.44780481","134.6666667","134.6666667"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-01003","","","","3","3","3.15","9","1.54","0.45","5","5.6159401","41.4243469","2.2942278","1.4575076","136.289917","117.9305878","44.9905701","3.3308649","5.8820682","25.4899197","0.9998093","50.3","12.2","24.25447316","1.99","5.14","0.171111111","3","3","0.663333333","0.663333333","1.05","1.05","38.71595331","100","0.482664016","22.81481481","22.81481481","29.48148148","29.48148148","46.66666667","46.66666667","7.150578013","7.150578013","76.14814815","76.14814815"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-01004","","","","3","2","2.71","15","3.25","1.3","5","4.1260777","47.0903168","1.9510174","1.1631098","111.2799072","87.5727386","40.6283875","7.2963552","10.8233976","21.289669","0.5568409","50.2","10.5","20.91633466","4.55","7.26","0.216666667","7.5","5","2.275","1.516666667","1.355","0.903333333","62.67217631","66.66666667","0.951693227","48.14814815","72.22222222","67.40740741","101.1111111","40.14814815","60.22222222","14.09915892","21.14873838","107.5555556","161.3333333"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-01005","","","","3","2","5.8","6","1.12","1.21","5","4.3033676","42.9396057","2.1533952","1.3223319","208.786438","114.9129028","44.8965836","6.9337187","10.5228195","16.9817181","0.6467113","50.2","10.3","20.51792829","2.33","8.13","0.186666667","3","2","1.165","0.776666667","2.9","1.933333333","28.65928659","66.66666667","0.478067729","16.59259259","24.88888889","34.51851852","51.77777778","85.92592593","128.8888889","7.082484875","10.62372731","120.4444444","180.6666667"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-01006","","","","3","3","1.66","8","2.35","0.18","5","3.8337498","0","1.5086174","1.1941566","139.4626465","99.1018982","69.3053055","3.9273968","6.5759749","2.9477572","0.1829176","50.5","14.1","27.92079208","2.53","4.19","0.29375","2.666666667","2.666666667","0.843333333","0.843333333","0.553333333","0.553333333","60.38186158","100","0.70639604","34.81481481","34.81481481","37.48148148","37.48148148","24.59259259","24.59259259","10.46512651","10.46512651","62.07407407","62.07407407"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-01007","","","","3","3","4.19","8","4.25","0.27","5","6.7192364","56.8665161","2.3170402","1.493835","118.8320313","91.213028","48.187233","4.9665098","7.8169522","16.8057938","0.7790785","50.6","11.1","21.93675889","4.52","8.71","0.53125","2.666666667","2.666666667","1.506666667","1.506666667","1.396666667","1.396666667","51.89437428","100","0.991541502","62.96296296","62.96296296","66.96296296","66.96296296","62.07407407","62.07407407","14.68950373","14.68950373","129.037037","129.037037"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-01008","","","","3","3","0.26","3","0.51","0.71","5","9.0725822","29.2225952","2.8073914","1.7613735","248.0739746","146.2366638","33.1644821","8.585988","13.645319","23.2010288","0.8686714","50.5","10.3","20.3960396","1.22","1.48","0.17","1","1","0.406666667","0.406666667","0.086666667","0.086666667","82.43243243","100","0.248831683","7.555555556","7.555555556","18.07407407","18.07407407","3.851851852","3.851851852","3.686395306","3.686395306","21.92592593","21.92592593"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-01009","","","","3","3","3.16","17","7.99","0.33","5","5.1828499","52.1726913","2.3476655","1.3939857","177.3172607","125.7811127","34.9142151","8.5277166","13.1527033","23.7652855","1.2187777","50.3","8.6","17.09741551","8.32","11.48","0.47","5.666666667","5.666666667","2.773333333","2.773333333","1.053333333","1.053333333","72.4738676","100","1.42250497","118.3703704","118.3703704","123.2592593","123.2592593","46.81481481","46.81481481","21.07414771","21.07414771","170.0740741","170.0740741"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-01010","","","","3","3","0.87","11","4.19","0.41","5","4.3025036","49.04879","1.8263001","1.0442142","49.2950439","79.8391113","50.823307","6.62465","10.0165501","14.2473965","0.818182","50","11.3","22.6","4.6","5.47","0.380909091","3.666666667","3.666666667","1.533333333","1.533333333","0.29","0.29","84.09506399","100","1.0396","62.07407407","62.07407407","68.14814815","68.14814815","12.88888889","12.88888889","15.40148148","15.40148148","81.03703704","81.03703704"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-01011","","","","3","3","4.7","15","2.46","0.75","5","5.30476","47.7465973","2.1374488","1.3168554","178.0968018","96.6910706","46.1795387","6.7968054","10.2283888","16.1991959","1.0163965","50.1","12","23.95209581","3.21","7.91","0.164","5","5","1.07","1.07","1.566666667","1.566666667","40.58154235","100","0.768862275","36.44444444","36.44444444","47.55555556","47.55555556","69.62962963","69.62962963","11.39055223","11.39055223","117.1851852","117.1851852"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-01012","","","","3","2","0.69","5","1.42","0.53","5","6.1367321","0","1.8919015","1.3094482","52.1690674","94.4851227","63.9613152","4.2064209","6.8542037","5.6490374","0.6311665","50.1","12.6","25.1497006","1.95","2.64","0.284","2.5","1.666666667","0.975","0.65","0.345","0.23","73.86363636","66.66666667","0.490419162","21.03703704","31.55555556","28.88888889","43.33333333","10.22222222","15.33333333","7.265469062","10.89820359","39.11111111","58.66666667"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-01013","","","","3","2","2.67","12","4.3","0.29","5","5.6600685","45.622673","2.5807333","1.6950679","296.3741455","155.9334869","34.6444931","7.143445","11.5474138","25.0911846","1.1207542","50.2","9","17.92828685","4.59","7.26","0.358333333","6","4","2.295","1.53","1.335","0.89","63.2231405","66.66666667","0.822908367","63.7037037","95.55555556","68","102","39.55555556","59.33333333","12.19123506","18.28685259","107.5555556","161.3333333"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-01014","","","","3","3","1.84","14","2.9","0.66","5","9.1057177","26.8017731","2.5810106","1.7105017","192.8684692","130.1802979","53.0773468","1.4391031","3.8918715","17.0747414","0.6391649","50.3","13.8","27.43538767","3.56","5.4","0.207142857","4.666666667","4.666666667","1.186666667","1.186666667","0.613333333","0.613333333","65.92592593","100","0.976699801","42.96296296","42.96296296","52.74074074","52.74074074","27.25925926","27.25925926","14.46962668","14.46962668","80","80"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-01015","","","","3","3","1.46","8","3.02","0.32","5","5.0416393","31.8929901","2.0225587","1.2682657","162.6365967","123.6247406","43.1570396","4.1814337","7.2633061","26.928072","1.0230808","44.5","10.5","23.59550562","3.34","4.8","0.3775","2.666666667","2.666666667","1.113333333","1.113333333","0.486666667","0.486666667","69.58333333","100","0.788089888","44.74074074","44.74074074","49.48148148","49.48148148","21.62962963","21.62962963","11.67540574","11.67540574","71.11111111","71.11111111"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-01016","","","","3","3","2.46","15","2.51","0.47","5","6.5561657","33.6952515","2.5433328","1.5549083","152.3111572","160.0980225","43.6222649","2.39606","5.4140592","27.2153072","0.6421824","50.2","10.9","21.71314741","2.98","5.44","0.167333333","5","5","0.993333333","0.993333333","0.82","0.82","54.77941176","100","0.647051793","37.18518519","37.18518519","44.14814815","44.14814815","36.44444444","36.44444444","9.585952486","9.585952486","80.59259259","80.59259259"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-01017","","","","3","3","1.55","8","1.7","0.4","5","6.0689144","38.7723846","1.9599037","1.1831598","145.4575195","102.8837433","44.2694168","4.7318983","7.1307225","23.512867","0.8729715","50.4","12.9","25.5952381","2.1","3.65","0.2125","2.666666667","2.666666667","0.7","0.7","0.516666667","0.516666667","57.53424658","100","0.5375","25.18518519","25.18518519","31.11111111","31.11111111","22.96296296","22.96296296","7.962962963","7.962962963","54.07407407","54.07407407"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-01018","","","","3","3","4.12","19","5.44","0.27","5","4.3363743","29.9971924","1.5728426","0.9395876","120.8902588","83.7099304","51.0842361","6.3115129","9.5347157","15.3446579","0.6517019","50.3","13","25.84493042","5.71","9.83","0.286315789","6.333333333","6.333333333","1.903333333","1.903333333","1.373333333","1.373333333","58.08748728","100","1.475745527","80.59259259","80.59259259","84.59259259","84.59259259","61.03703704","61.03703704","21.86289669","21.86289669","145.6296296","145.6296296"
