"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Sprouting ability estimating 1-9|CO_331:0000277","Storage root predominant Flesh color estimating 1-9|CO_331:0000178","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00577","","","","3","3","2","2","7","3","2","3","1","0","0.5","0","0.3","6","2","3","3","1","1","0.5","0.8","1","0.5","","0.5","0.333333333","0.333333333","0.333333333","0.333333333","0.166666667","0.166666667","0.1","0.1","100","62.5","100","5.555555556","5.555555556","3.333333333","8.888888889","5.555555556","5.555555556","3.333333333","8.888888889"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00794","","","","3","3","2","2","7","3","2","3","3","1","0.8","0.05","1","6","1","2","3","1","4","0.85","1.85","4","0.266666667","0.05","0.2125","1.333333333","1.333333333","1","1","0.283333333","0.283333333","0.333333333","0.333333333","75","45.94594595","100","8.888888889","9.444444444","11.11111111","20.55555556","8.888888889","9.444444444","11.11111111","20.55555556"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01016","","","","3","3","2","2","7","2","2","3","2","0","0.34","0","1.4","9","1","3","5","1","1","0.34","1.74","2","0.17","","0.17","0.666666667","0.666666667","0.666666667","0.666666667","0.113333333","0.113333333","0.466666667","0.466666667","100","19.54022989","100","3.777777778","3.777777778","15.55555556","19.33333333","3.777777778","3.777777778","15.55555556","19.33333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01547","","","","3","2","2","1","5","2","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01853","","","","3","3","4","2","8","3","2","3","0","0","0","0","1.2","","","","","","","0","1.2","0","","","","0","0","0","0","0","0","0.4","0.4","","0","100","0","0","13.33333333","13.33333333","0","0","13.33333333","13.33333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02136","","","","3","1","2","1","2","2","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00478","","","","3","3","2","1","5","3","2","3","2","1","0.2","0.01","0.7","2","3","4","5","1","6","0.21","0.91","3","0.1","0.01","0.07","1","1","0.666666667","0.666666667","0.07","0.07","0.233333333","0.233333333","66.66666667","23.07692308","100","2.222222222","2.333333333","7.777777778","10.11111111","2.222222222","2.333333333","7.777777778","10.11111111"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00501","","","","3","3","2","2","6","3","2","3","0","1","0","0.01","0.9","8","1","3","8","1","1","0.01","0.91","1","","0.01","0.01","0.333333333","0.333333333","0","0","0.003333333","0.003333333","0.3","0.3","0","1.098901099","100","0","0.111111111","10","10.11111111","0","0.111111111","10","10.11111111"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00733","","","","3","3","2","1","7","3","2","3","3","0","1","0","1.5","6","1","6","4","1","1","1","2.5","3","0.333333333","","0.333333333","1","1","1","1","0.333333333","0.333333333","0.5","0.5","100","40","100","11.11111111","11.11111111","16.66666667","27.77777778","11.11111111","11.11111111","16.66666667","27.77777778"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01974","","","","3","2","1","1","4","2","2","1","1","0","0.1","0","0.5","6","2","2","5","1","6","0.1","0.6","1","0.1","","0.1","1","0.333333333","1","0.333333333","0.1","0.033333333","0.5","0.166666667","100","16.66666667","33.33333333","1.111111111","1.111111111","5.555555556","6.666666667","3.333333333","3.333333333","16.66666667","20"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00958","","","","3","3","1","1","8","3","2","3","17","7","3.5","0.4","1.3","4","2","3","3","1","1","3.9","5.2","24","0.205882353","0.057142857","0.1625","8","8","5.666666667","5.666666667","1.3","1.3","0.433333333","0.433333333","70.83333333","75","100","38.88888889","43.33333333","14.44444444","57.77777778","38.88888889","43.33333333","14.44444444","57.77777778"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02022","","","","3","2","2","1","5","3","2","2","3","0","","0","2","8","2","2","3","1","1","","","3","","","","1.5","1","1.5","1","","","1","0.666666667","100","","66.66666667","","","22.22222222","","","","33.33333333",""
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00267","","","","3","3","5","1","8","2","2","3","2","3","0.5","0.05","11","3","2","4","4","1","1","0.55","11.55","5","0.25","0.016666667","0.11","1.666666667","1.666666667","0.666666667","0.666666667","0.183333333","0.183333333","3.666666667","3.666666667","40","4.761904762","100","5.555555556","6.111111111","122.2222222","128.3333333","5.555555556","6.111111111","122.2222222","128.3333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02180","","","","3","3","1","1","9","3","2","3","9","4","2.5","0.65","8.1","4","3","3","3","1","1","3.15","11.25","13","0.277777778","0.1625","0.242307692","4.333333333","4.333333333","3","3","1.05","1.05","2.7","2.7","69.23076923","28","100","27.77777778","35","90","125","27.77777778","35","90","125"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02366","","","","3","3","3","1","7","3","2","2","0","1","0","","1.6","8","2","3","6","1","1","","","1","","","","0.5","0.333333333","0","0","","","0.8","0.533333333","0","","66.66666667","0","","17.77777778","","0","","26.66666667",""
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01862","","","","3","3","1","1","7","2","3","3","5","0","3","0","1","8","2","4","2","1","6","3","4","5","0.6","","0.6","1.666666667","1.666666667","1.666666667","1.666666667","1","1","0.333333333","0.333333333","100","75","100","33.33333333","33.33333333","11.11111111","44.44444444","33.33333333","33.33333333","11.11111111","44.44444444"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00584","","","","3","3","3","2","8","3","2","3","6","6","1.3","0.5","5.9","4","1","3","1","1","1","1.8","7.7","12","0.216666667","0.083333333","0.15","4","4","2","2","0.6","0.6","1.966666667","1.966666667","50","23.37662338","100","14.44444444","20","65.55555556","85.55555556","14.44444444","20","65.55555556","85.55555556"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01153","","","","3","3","1","1","6","3","2","3","8","1","3","0.01","2","4","4","4","3","1","1","3.01","5.01","9","0.375","0.01","0.334444444","3","3","2.666666667","2.666666667","1.003333333","1.003333333","0.666666667","0.666666667","88.88888889","60.07984032","100","33.33333333","33.44444444","22.22222222","55.66666667","33.33333333","33.44444444","22.22222222","55.66666667"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00903","","","","3","1","1","1","5","2","2","1","0","2","0","0.01","0.4","6","1","3","8","1","4","0.01","0.41","2","","0.005","0.005","2","0.666666667","0","0","0.01","0.003333333","0.4","0.133333333","0","2.43902439","33.33333333","0","0.111111111","4.444444444","4.555555556","0","0.333333333","13.33333333","13.66666667"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00636","","","","3","3","2","2","7","3","2","3","5","2","2.4","0.01","0.4","6","1","4","2","1","1","2.41","2.81","7","0.48","0.005","0.344285714","2.333333333","2.333333333","1.666666667","1.666666667","0.803333333","0.803333333","0.133333333","0.133333333","71.42857143","85.76512456","100","26.66666667","26.77777778","4.444444444","31.22222222","26.66666667","26.77777778","4.444444444","31.22222222"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01107","","","","3","3","2","2","7","3","2","3","9","2","1.4","0.12","3.4","6","2","6","5","5","1","1.52","4.92","11","0.155555556","0.06","0.138181818","3.666666667","3.666666667","3","3","0.506666667","0.506666667","1.133333333","1.133333333","81.81818182","30.89430894","100","15.55555556","16.88888889","37.77777778","54.66666667","15.55555556","16.88888889","37.77777778","54.66666667"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02244","","","","3","3","2","1","7","3","2","3","7","3","1.3","0.1","3","8","2","4","4","1","8","1.4","4.4","10","0.185714286","0.033333333","0.14","3.333333333","3.333333333","2.333333333","2.333333333","0.466666667","0.466666667","1","1","70","31.81818182","100","14.44444444","15.55555556","33.33333333","48.88888889","14.44444444","15.55555556","33.33333333","48.88888889"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02280","","","","3","3","2","1","8","2","2","3","4","0","1.9","0","2.6","6","2","6","3","1","1","1.9","4.5","4","0.475","","0.475","1.333333333","1.333333333","1.333333333","1.333333333","0.633333333","0.633333333","0.866666667","0.866666667","100","42.22222222","100","21.11111111","21.11111111","28.88888889","50","21.11111111","21.11111111","28.88888889","50"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01091","","","","3","3","3","2","7","3","2","3","6","2","1.6","0.02","0.3","2","2","4","4","4","1","1.62","1.92","8","0.266666667","0.01","0.2025","2.666666667","2.666666667","2","2","0.54","0.54","0.1","0.1","75","84.375","100","17.77777778","18","3.333333333","21.33333333","17.77777778","18","3.333333333","21.33333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01299","","","","3","2","2","1","6","2","2","2","2","2","1","0.04","2","6","2","4","3","1","1","1.04","3.04","4","0.5","0.02","0.26","2","1.333333333","1","0.666666667","0.52","0.346666667","1","0.666666667","50","34.21052632","66.66666667","11.11111111","11.55555556","22.22222222","33.77777778","16.66666667","17.33333333","33.33333333","50.66666667"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02350","","","","3","3","3","1","7","3","2","3","6","0","1.6","0","0.3","6","2","2","2","1","1","1.6","1.9","6","0.266666667","","0.266666667","2","2","2","2","0.533333333","0.533333333","0.1","0.1","100","84.21052632","100","17.77777778","17.77777778","3.333333333","21.11111111","17.77777778","17.77777778","3.333333333","21.11111111"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01585","","","","3","2","4","1","8","3","2","2","13","2","5","0.11","13","3","1","3","2","1","1","5.11","18.11","15","0.384615385","0.055","0.340666667","7.5","5","6.5","4.333333333","2.555","1.703333333","6.5","4.333333333","86.66666667","28.216455","66.66666667","55.55555556","56.77777778","144.4444444","201.2222222","83.33333333","85.16666667","216.6666667","301.8333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00858","","","","3","3","1","1","6","2","2","3","4","6","1","0.3","4","6","3","3","4","1","1","1.3","5.3","10","0.25","0.05","0.13","3.333333333","3.333333333","1.333333333","1.333333333","0.433333333","0.433333333","1.333333333","1.333333333","40","24.52830189","100","11.11111111","14.44444444","44.44444444","58.88888889","11.11111111","14.44444444","44.44444444","58.88888889"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01222","","","","3","2","3","1","4","4","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00711","","","","3","3","2","2","6","2","2","3","2","2","0.4","0.05","1","6","4","6","4","1","1","0.45","1.45","4","0.2","0.025","0.1125","1.333333333","1.333333333","0.666666667","0.666666667","0.15","0.15","0.333333333","0.333333333","50","31.03448276","100","4.444444444","5","11.11111111","16.11111111","4.444444444","5","11.11111111","16.11111111"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00531","","","","3","3","3","2","7","3","2","3","6","0","2","0","6","2","4","2","2","1","1","2","8","6","0.333333333","","0.333333333","2","2","2","2","0.666666667","0.666666667","2","2","100","25","100","22.22222222","22.22222222","66.66666667","88.88888889","22.22222222","22.22222222","66.66666667","88.88888889"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02217","","","","3","3","2","1","8","2","2","3","8","5","5","0.15","6","5","3","6","6","1","1","5.15","11.15","13","0.625","0.03","0.396153846","4.333333333","4.333333333","2.666666667","2.666666667","1.716666667","1.716666667","2","2","61.53846154","46.18834081","100","55.55555556","57.22222222","66.66666667","123.8888889","55.55555556","57.22222222","66.66666667","123.8888889"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01769","","","","3","3","3","2","9","2","2","3","20","0","7.7","0","6","8","2","4","1","1","1","7.7","13.7","20","0.385","","0.385","6.666666667","6.666666667","6.666666667","6.666666667","2.566666667","2.566666667","2","2","100","56.20437956","100","85.55555556","85.55555556","66.66666667","152.2222222","85.55555556","85.55555556","66.66666667","152.2222222"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02066","","","","3","3","1","1","6","2","2","3","2","0","0.8","0","1.7","6","4","3","2","1","1","0.8","2.5","2","0.4","","0.4","0.666666667","0.666666667","0.666666667","0.666666667","0.266666667","0.266666667","0.566666667","0.566666667","100","32","100","8.888888889","8.888888889","18.88888889","27.77777778","8.888888889","8.888888889","18.88888889","27.77777778"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02099","","","","3","2","3","1","3","4","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01840","","","","3","2","3","1","3","4","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02336","","","","3","3","1","1","8","2","2","3","7","0","2.5","0","5.5","6","3","3","3","1","1","2.5","8","7","0.357142857","","0.357142857","2.333333333","2.333333333","2.333333333","2.333333333","0.833333333","0.833333333","1.833333333","1.833333333","100","31.25","100","27.77777778","27.77777778","61.11111111","88.88888889","27.77777778","27.77777778","61.11111111","88.88888889"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00485","","","","3","3","1","2","8","2","3","3","9","3","4.5","0.13","8","3","3","4","2","3","1","4.63","12.63","12","0.5","0.043333333","0.385833333","4","4","3","3","1.543333333","1.543333333","2.666666667","2.666666667","75","36.65874901","100","50","51.44444444","88.88888889","140.3333333","50","51.44444444","88.88888889","140.3333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02079","","","","3","3","2","2","8","3","2","3","7","3","4.5","0.2","7","8","2","4","3","1","1","4.7","11.7","10","0.642857143","0.066666667","0.47","3.333333333","3.333333333","2.333333333","2.333333333","1.566666667","1.566666667","2.333333333","2.333333333","70","40.17094017","100","50","52.22222222","77.77777778","130","50","52.22222222","77.77777778","130"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00108","","","","3","3","2","2","6","3","2","3","4","3","0.9","3","0.5","3","2","4","4","1","1","3.9","4.4","7","0.225","1","0.557142857","2.333333333","2.333333333","1.333333333","1.333333333","1.3","1.3","0.166666667","0.166666667","57.14285714","88.63636364","100","10","43.33333333","5.555555556","48.88888889","10","43.33333333","5.555555556","48.88888889"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01096","","","","3","3","4","2","7","3","2","3","3","0","0.06","0","0.3","6","4","2","4","1","1","0.06","0.36","3","0.02","","0.02","1","1","1","1","0.02","0.02","0.1","0.1","100","16.66666667","100","0.666666667","0.666666667","3.333333333","4","0.666666667","0.666666667","3.333333333","4"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01377","","","","3","3","2","2","8","2","2","3","4","0","2.5","0","1.9","8","3","4","2","1","1","2.5","4.4","4","0.625","","0.625","1.333333333","1.333333333","1.333333333","1.333333333","0.833333333","0.833333333","0.633333333","0.633333333","100","56.81818182","100","27.77777778","27.77777778","21.11111111","48.88888889","27.77777778","27.77777778","21.11111111","48.88888889"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02383","","","","3","3","2","2","7","2","2","3","5","3","0.9","0.02","1","5","3","3","5","3","1","0.92","1.92","8","0.18","0.006666667","0.115","2.666666667","2.666666667","1.666666667","1.666666667","0.306666667","0.306666667","0.333333333","0.333333333","62.5","47.91666667","100","10","10.22222222","11.11111111","21.33333333","10","10.22222222","11.11111111","21.33333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00185","","","","3","3","2","1","7","3","2","3","4","3","1.4","0.01","3","5","2","6","2","3","1","1.41","4.41","7","0.35","0.003333333","0.201428571","2.333333333","2.333333333","1.333333333","1.333333333","0.47","0.47","1","1","57.14285714","31.97278912","100","15.55555556","15.66666667","33.33333333","49","15.55555556","15.66666667","33.33333333","49"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00069","","","","3","3","2","2","7","3","2","1","9","5","2.3","0.4","4","6","2","3","3","1","1","2.7","6.7","14","0.255555556","0.08","0.192857143","14","4.666666667","9","3","2.7","0.9","4","1.333333333","64.28571429","40.29850746","33.33333333","25.55555556","30","44.44444444","74.44444444","76.66666667","90","133.3333333","223.3333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00606","","","","3","3","2","2","7","3","2","3","7","12","1.9","0.1","2.6","8","4","3","2","1","1","2","4.6","19","0.271428571","0.008333333","0.105263158","6.333333333","6.333333333","2.333333333","2.333333333","0.666666667","0.666666667","0.866666667","0.866666667","36.84210526","43.47826087","100","21.11111111","22.22222222","28.88888889","51.11111111","21.11111111","22.22222222","28.88888889","51.11111111"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00928","","","","3","3","3","1","4","4","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00046","","","","3","1","1","4","1","2","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00535","","","","3","2","2","1","3","2","2","2","0","0","0","0","0.3","","","","","","","0","0.3","0","","","","0","0","0","0","0","0","0.15","0.1","","0","66.66666667","0","0","3.333333333","3.333333333","0","0","5","5"
