"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00521","","","","16","11","2","4","9","1","1","11","12","19","4.1","0.6","12.3","2","3","2","3","1.65","4.7","17","31","0.341666667","0.031578947","0.151612903","2.818181818","1.9375","1.090909091","0.75","0.427272727","0.29375","1.118181818","0.76875","38.70967742","27.64705882","68.75","8.541666667","9.791666667","25.625","35.41666667","12.42424242","14.24242424","37.27272727","51.51515152"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00522","","","","16","13","1","3","9","1","1","13","34","11","9.1","0.35","19.2","5","3","3","3","4.41","9.45","28.65","45","0.267647059","0.031818182","0.21","3.461538462","2.8125","2.615384615","2.125","0.726923077","0.590625","1.476923077","1.2","75.55555556","32.98429319","81.25","18.95833333","19.6875","40","59.6875","23.33333333","24.23076923","49.23076923","73.46153846"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00523","","","","16","14","2","4","8","1","1","14","45","38","12","1.18","10","2","1","2","3","0.12","13.18","23.18","83","0.266666667","0.031052632","0.158795181","5.928571429","5.1875","3.214285714","2.8125","0.941428571","0.82375","0.714285714","0.625","54.21686747","56.85936152","87.5","25","27.45833333","20.83333333","48.29166667","28.57142857","31.38095238","23.80952381","55.19047619"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00524","","","","16","12","4","5","9","1","1","11","31","48","7.1","1.45","13","2","2","2","2","0.12","8.55","21.55","79","0.229032258","0.030208333","0.108227848","7.181818182","4.9375","2.818181818","1.9375","0.777272727","0.534375","1.181818182","0.8125","39.24050633","39.67517401","68.75","14.79166667","17.8125","27.08333333","44.89583333","21.51515152","25.90909091","39.39393939","65.3030303"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00525","","","","16","16","3","4","8","1","1","16","45","25","11","0.85","8.1","6","1","3","5","0","11.85","19.95","70","0.244444444","0.034","0.169285714","4.375","4.375","2.8125","2.8125","0.740625","0.740625","0.50625","0.50625","64.28571429","59.39849624","100","22.91666667","24.6875","16.875","41.5625","22.91666667","24.6875","16.875","41.5625"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00526","","","","16","16","3","4","7","1","1","16","16","9","5","0.32","6","8","3","8","3","11.03","5.32","11.32","25","0.3125","0.035555556","0.2128","1.5625","1.5625","1","1","0.3325","0.3325","0.375","0.375","64","46.99646643","100","10.41666667","11.08333333","12.5","23.58333333","10.41666667","11.08333333","12.5","23.58333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00527","","","","16","16","4","4","6","1","1","16","27","39","6","1.02","4.1","4","3","2","3","5.49","7.02","11.12","66","0.222222222","0.026153846","0.106363636","4.125","4.125","1.6875","1.6875","0.43875","0.43875","0.25625","0.25625","40.90909091","63.1294964","100","12.5","14.625","8.541666667","23.16666667","12.5","14.625","8.541666667","23.16666667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00528","","","","16","14","4","3","8","1","1","14","23","25","5","0.72","6","3","3","2","3","1.65","5.72","11.72","48","0.217391304","0.0288","0.119166667","3.428571429","3","1.642857143","1.4375","0.408571429","0.3575","0.428571429","0.375","47.91666667","48.80546075","87.5","10.41666667","11.91666667","12.5","24.41666667","11.9047619","13.61904762","14.28571429","27.9047619"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00529","","","","16","15","2","4","8","1","1","15","19","25","3.2","0.97","6.1","7","4","3","4","1.38","4.17","10.27","44","0.168421053","0.0388","0.094772727","2.933333333","2.75","1.266666667","1.1875","0.278","0.260625","0.406666667","0.38125","43.18181818","40.6037001","93.75","6.666666667","8.6875","12.70833333","21.39583333","7.111111111","9.266666667","13.55555556","22.82222222"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00530","","","","16","16","3","3","6","1","1","15","9","7","3","0.2","3.1","2","4","3","4","0.12","3.2","6.3","16","0.333333333","0.028571429","0.2","1.066666667","1","0.6","0.5625","0.213333333","0.2","0.206666667","0.19375","56.25","50.79365079","93.75","6.25","6.666666667","6.458333333","13.125","6.666666667","7.111111111","6.888888889","14"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00531","","","","16","15","4","4","9","1","1","15","20","51","6","3","15","5","3","1","3","0","9","24","71","0.3","0.058823529","0.126760563","4.733333333","4.4375","1.333333333","1.25","0.6","0.5625","1","0.9375","28.16901408","37.5","93.75","12.5","18.75","31.25","50","13.33333333","20","33.33333333","53.33333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00532","","","","16","16","3","3","7","1","1","16","24","20","5","1.04","4.1","2","3","6","4","1.5","6.04","10.14","44","0.208333333","0.052","0.137272727","2.75","2.75","1.5","1.5","0.3775","0.3775","0.25625","0.25625","54.54545455","59.56607495","100","10.41666667","12.58333333","8.541666667","21.125","10.41666667","12.58333333","8.541666667","21.125"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00533","","","","16","16","2","3","9","1","1","14","35","16","12.2","0.68","25","6","1","3","3","0.02","12.88","37.88","51","0.348571429","0.0425","0.25254902","3.642857143","3.1875","2.5","2.1875","0.92","0.805","1.785714286","1.5625","68.62745098","34.00211193","87.5","25.41666667","26.83333333","52.08333333","78.91666667","29.04761905","30.66666667","59.52380952","90.19047619"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00534","","","","16","13","3","4","9","1","1","13","25","15","8","1","8.1","5","1","1","3","14.37","9","17.1","40","0.32","0.066666667","0.225","3.076923077","2.5","1.923076923","1.5625","0.692307692","0.5625","0.623076923","0.50625","62.5","52.63157895","81.25","16.66666667","18.75","16.875","35.625","20.51282051","23.07692308","20.76923077","43.84615385"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00535","","","","16","11","2","3","9","1","1","10","45","20","16","0.94","14","5","1","8","3","11.03","16.94","30.94","65","0.355555556","0.047","0.260615385","6.5","4.0625","4.5","2.8125","1.694","1.05875","1.4","0.875","69.23076923","54.75113122","62.5","33.33333333","35.29166667","29.16666667","64.45833333","53.33333333","56.46666667","46.66666667","103.1333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00536","","","","16","15","3","5","8","1","1","15","18","7","7","0.36","15","2","2","3","4","0.12","7.36","22.36","25","0.388888889","0.051428571","0.2944","1.666666667","1.5625","1.2","1.125","0.490666667","0.46","1","0.9375","72","32.91592129","93.75","14.58333333","15.33333333","31.25","46.58333333","15.55555556","16.35555556","33.33333333","49.68888889"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00537","","","","16","15","1","4","9","1","1","15","40","21","10.1","1.5","18","4","1","8","3","11.03","11.6","29.6","61","0.2525","0.071428571","0.190163934","4.066666667","3.8125","2.666666667","2.5","0.773333333","0.725","1.2","1.125","65.57377049","39.18918919","93.75","21.04166667","24.16666667","37.5","61.66666667","22.44444444","25.77777778","40","65.77777778"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00538","","","","16","16","2","4","8","1","1","16","44","32","10","1.7","13","6","3","2","4","4.92","11.7","24.7","76","0.227272727","0.053125","0.153947368","4.75","4.75","2.75","2.75","0.73125","0.73125","0.8125","0.8125","57.89473684","47.36842105","100","20.83333333","24.375","27.08333333","51.45833333","20.83333333","24.375","27.08333333","51.45833333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00539","","","","16","14","1","4","7","1","1","14","16","10","3.5","0.7","4","4","2","3","3","3.03","4.2","8.2","26","0.21875","0.07","0.161538462","1.857142857","1.625","1.142857143","1","0.3","0.2625","0.285714286","0.25","61.53846154","51.2195122","87.5","7.291666667","8.75","8.333333333","17.08333333","8.333333333","10","9.523809524","19.52380952"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00540","","","","16","15","3","5","6","1","1","15","24","12","4","1","4.7","4","4","3","4","11.03","5","9.7","36","0.166666667","0.083333333","0.138888889","2.4","2.25","1.6","1.5","0.333333333","0.3125","0.313333333","0.29375","66.66666667","51.54639175","93.75","8.333333333","10.41666667","9.791666667","20.20833333","8.888888889","11.11111111","10.44444444","21.55555556"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00541","","","","16","13","4","4","8","1","1","11","14","9","3.6","0.5","6","4","3","3","3","0","4.1","10.1","23","0.257142857","0.055555556","0.17826087","2.090909091","1.4375","1.272727273","0.875","0.372727273","0.25625","0.545454545","0.375","60.86956522","40.59405941","68.75","7.5","8.541666667","12.5","21.04166667","10.90909091","12.42424242","18.18181818","30.60606061"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00542","","","","16","16","4","6","6","1","1","15","27","25","4","1","1.6","4","3","8","3","7.23","5","6.6","52","0.148148148","0.04","0.096153846","3.466666667","3.25","1.8","1.6875","0.333333333","0.3125","0.106666667","0.1","51.92307692","75.75757576","93.75","8.333333333","10.41666667","3.333333333","13.75","8.888888889","11.11111111","3.555555556","14.66666667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00543","","","","16","11","5","5","5","1","4","11","17","26","2","0.8","1.2","2","4","3","4","1.65","2.8","4","43","0.117647059","0.030769231","0.065116279","3.909090909","2.6875","1.545454545","1.0625","0.254545455","0.175","0.109090909","0.075","39.53488372","70","68.75","4.166666667","5.833333333","2.5","8.333333333","6.060606061","8.484848485","3.636363636","12.12121212"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00544","","","","16","16","2","3","7","1","1","16","34","18","6","0.9","3","6","3","2","4","1.32","6.9","9.9","52","0.176470588","0.05","0.132692308","3.25","3.25","2.125","2.125","0.43125","0.43125","0.1875","0.1875","65.38461538","69.6969697","100","12.5","14.375","6.25","20.625","12.5","14.375","6.25","20.625"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00545","","","","16","16","4","4","7","1","1","16","58","74","12","2.2","5","5","2","3","4","12.39","14.2","19.2","132","0.206896552","0.02972973","0.107575758","8.25","8.25","3.625","3.625","0.8875","0.8875","0.3125","0.3125","43.93939394","73.95833333","100","25","29.58333333","10.41666667","40","25","29.58333333","10.41666667","40"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00546","","","","16","14","2","4","8","1","1","14","38","25","8","1","15","3","2","3","5","0.02","9","24","63","0.210526316","0.04","0.142857143","4.5","3.9375","2.714285714","2.375","0.642857143","0.5625","1.071428571","0.9375","60.31746032","37.5","87.5","16.66666667","18.75","31.25","50","19.04761905","21.42857143","35.71428571","57.14285714"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00547","","","","16","13","3","4","8","1","1","13","22","18","4","0.7","6","2","3","8","6","0.69","4.7","10.7","40","0.181818182","0.038888889","0.1175","3.076923077","2.5","1.692307692","1.375","0.361538462","0.29375","0.461538462","0.375","55","43.92523364","81.25","8.333333333","9.791666667","12.5","22.29166667","10.25641026","12.05128205","15.38461538","27.43589744"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00548","","","","16","11","2","4","9","1","1","11","50","62","11","2","13.5","2","1","3","4","7.76","13","26.5","112","0.22","0.032258065","0.116071429","10.18181818","7","4.545454545","3.125","1.181818182","0.8125","1.227272727","0.84375","44.64285714","49.05660377","68.75","22.91666667","27.08333333","28.125","55.20833333","33.33333333","39.39393939","40.90909091","80.3030303"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00549","","","","16","13","3","3","9","1","1","12","33","47","7.8","1","11","2","2","3","6","3.03","8.8","19.8","80","0.236363636","0.021276596","0.11","6.666666667","5","2.75","2.0625","0.733333333","0.55","0.916666667","0.6875","41.25","44.44444444","75","16.25","18.33333333","22.91666667","41.25","21.66666667","24.44444444","30.55555556","55"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00550","","","","16","13","3","4","9","1","1","13","27","9","6","0.6","15","6","3","2","3","0","6.6","21.6","36","0.222222222","0.066666667","0.183333333","2.769230769","2.25","2.076923077","1.6875","0.507692308","0.4125","1.153846154","0.9375","75","30.55555556","81.25","12.5","13.75","31.25","45","15.38461538","16.92307692","38.46153846","55.38461538"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00551","","","","16","13","2","3","8","1","1","13","30","13","9","0.7","10","6","2","3","2","3.76","9.7","19.7","43","0.3","0.053846154","0.225581395","3.307692308","2.6875","2.307692308","1.875","0.746153846","0.60625","0.769230769","0.625","69.76744186","49.23857868","81.25","18.75","20.20833333","20.83333333","41.04166667","23.07692308","24.87179487","25.64102564","50.51282051"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00552","","","","16","13","4","4","7","1","1","12","25","15","6.8","0.5","5.5","2","2","3","5","7.76","7.3","12.8","40","0.272","0.033333333","0.1825","3.333333333","2.5","2.083333333","1.5625","0.608333333","0.45625","0.458333333","0.34375","62.5","57.03125","75","14.16666667","15.20833333","11.45833333","26.66666667","18.88888889","20.27777778","15.27777778","35.55555556"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00553","","","","16","16","4","3","6","1","1","16","20","46","1.6","1.2","2","4","4","3","5","5.46","2.8","4.8","66","0.08","0.026086957","0.042424242","4.125","4.125","1.25","1.25","0.175","0.175","0.125","0.125","30.3030303","58.33333333","100","3.333333333","5.833333333","4.166666667","10","3.333333333","5.833333333","4.166666667","10"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00554","","","","16","16","4","5","4","1","1","16","2","16","0.7","0.25","1","2","7","2","3","0.15","0.95","1.95","18","0.35","0.015625","0.052777778","1.125","1.125","0.125","0.125","0.059375","0.059375","0.0625","0.0625","11.11111111","48.71794872","100","1.458333333","1.979166667","2.083333333","4.0625","1.458333333","1.979166667","2.083333333","4.0625"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00555","","","","16","15","5","4","8","1","1","13","25","30","4","2","8","4","3","3","3","1.38","6","14","55","0.16","0.066666667","0.109090909","4.230769231","3.4375","1.923076923","1.5625","0.461538462","0.375","0.615384615","0.5","45.45454545","42.85714286","81.25","8.333333333","12.5","16.66666667","29.16666667","10.25641026","15.38461538","20.51282051","35.8974359"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00556","","","","16","12","2","4","7","1","1","12","24","9","4.4","0.7","4","4","4","1","3","1.38","5.1","9.1","33","0.183333333","0.077777778","0.154545455","2.75","2.0625","2","1.5","0.425","0.31875","0.333333333","0.25","72.72727273","56.04395604","75","9.166666667","10.625","8.333333333","18.95833333","12.22222222","14.16666667","11.11111111","25.27777778"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00557","","","","16","14","3","4","8","1","1","14","36","16","6.6","0.7","2.2","2","2","8","4","0","7.3","9.5","52","0.183333333","0.04375","0.140384615","3.714285714","3.25","2.571428571","2.25","0.521428571","0.45625","0.157142857","0.1375","69.23076923","76.84210526","87.5","13.75","15.20833333","4.583333333","19.79166667","15.71428571","17.38095238","5.238095238","22.61904762"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00558","","","","16","12","2","3","7","1","1","12","38","14","11","0.6","2.6","2","1","3","6","0.15","11.6","14.2","52","0.289473684","0.042857143","0.223076923","4.333333333","3.25","3.166666667","2.375","0.966666667","0.725","0.216666667","0.1625","73.07692308","81.69014085","75","22.91666667","24.16666667","5.416666667","29.58333333","30.55555556","32.22222222","7.222222222","39.44444444"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00559","","","","16","15","3","4","9","1","1","14","41","6","12","0.6","17","6","2","2","2","0.15","12.6","29.6","47","0.292682927","0.1","0.268085106","3.357142857","2.9375","2.928571429","2.5625","0.9","0.7875","1.214285714","1.0625","87.23404255","42.56756757","87.5","25","26.25","35.41666667","61.66666667","28.57142857","30","40.47619048","70.47619048"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00560","","","","16","13","1","3","9","1","1","11","47","26","11.5","1.3","15","4","2","3","4","12.39","12.8","27.8","73","0.244680851","0.05","0.175342466","6.636363636","4.5625","4.272727273","2.9375","1.163636364","0.8","1.363636364","0.9375","64.38356164","46.04316547","68.75","23.95833333","26.66666667","31.25","57.91666667","34.84848485","38.78787879","45.45454545","84.24242424"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00561","","","","16","15","2","3","8","1","1","13","27","21","5","0.9","8.2","6","1","2","3","0","5.9","14.1","48","0.185185185","0.042857143","0.122916667","3.692307692","3","2.076923077","1.6875","0.453846154","0.36875","0.630769231","0.5125","56.25","41.84397163","81.25","10.41666667","12.29166667","17.08333333","29.375","12.82051282","15.12820513","21.02564103","36.15384615"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00562","","","","16","16","2","4","9","1","1","12","18","15","3.8","0.5","15","2","2","2","3","0.15","4.3","19.3","33","0.211111111","0.033333333","0.13030303","2.75","2.0625","1.5","1.125","0.358333333","0.26875","1.25","0.9375","54.54545455","22.27979275","75","7.916666667","8.958333333","31.25","40.20833333","10.55555556","11.94444444","41.66666667","53.61111111"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00563","","","","16","11","2","4","7","1","1","11","18","12","3.6","0.3","6","3","3","2","4","1.65","3.9","9.9","30","0.2","0.025","0.13","2.727272727","1.875","1.636363636","1.125","0.354545455","0.24375","0.545454545","0.375","60","39.39393939","68.75","7.5","8.125","12.5","20.625","10.90909091","11.81818182","18.18181818","30"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00564","","","","16","16","4","4","7","1","1","16","20","9","5","0.4","3.2","6","2","5","5","4.61","5.4","8.6","29","0.25","0.044444444","0.186206897","1.8125","1.8125","1.25","1.25","0.3375","0.3375","0.2","0.2","68.96551724","62.79069767","100","10.41666667","11.25","6.666666667","17.91666667","10.41666667","11.25","6.666666667","17.91666667"
