"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003 "
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00810","","","","3","3","3","7","2","1.34","0.14","5","4","1.48","6.48","9","0.191428571","0.07","0.164444444","3","2.333333333","0.493333333","1.666666667","77.77777778","22.83950617","14.88888889","16.44444444","55.55555556","72","3","2.333333333","0.493333333","1.666666667","100","14.88888889","16.44444444","55.55555556","72"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00811","","","","3","1","0","0","0","0","0","0.5","6","0","0.5","0","","","","0","0","0","0.5","","0","0","0","16.66666667","16.66666667","0","0","0","0.166666667","33.33333333","0","0","5.555555556","5.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00812","","","","3","2","2","6","0","1.08","0","5","5","1.08","6.08","6","0.18","","0.18","3","3","0.54","2.5","100","17.76315789","18","18","83.33333333","101.3333333","2","2","0.36","1.666666667","66.66666667","12","12","55.55555556","67.55555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00813","","","","3","3","3","8","4","4.14","0.28","6","4","4.42","10.42","12","0.5175","0.07","0.368333333","4","2.666666667","1.473333333","2","66.66666667","42.4184261","46","49.11111111","66.66666667","115.7777778","4","2.666666667","1.473333333","2","100","46","49.11111111","66.66666667","115.7777778"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00814","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00815","","","","3","2","2","2","0","0.26","0","0.5","5","0.26","0.76","2","0.13","","0.13","1","1","0.13","0.25","100","34.21052632","4.333333333","4.333333333","8.333333333","12.66666667","0.666666667","0.666666667","0.086666667","0.166666667","66.66666667","2.888888889","2.888888889","5.555555556","8.444444444"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00816","","","","3","2","2","0","3","0","0.14","0.5","7","0.14","0.64","3","","0.046666667","0.046666667","1.5","0","0.07","0.25","0","21.875","0","2.333333333","8.333333333","10.66666667","1","0","0.046666667","0.166666667","66.66666667","0","1.555555556","5.555555556","7.111111111"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00817","","","","3","2","2","2","2","0.5","0.1","5","4","0.6","5.6","4","0.25","0.05","0.15","2","1","0.3","2.5","50","10.71428571","8.333333333","10","83.33333333","93.33333333","1.333333333","0.666666667","0.2","1.666666667","66.66666667","5.555555556","6.666666667","55.55555556","62.22222222"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00818","","","","3","3","3","5","1","0.68","0.01","0.5","4","0.69","1.19","6","0.136","0.01","0.115","2","1.666666667","0.23","0.166666667","83.33333333","57.98319328","7.555555556","7.666666667","5.555555556","13.22222222","2","1.666666667","0.23","0.166666667","100","7.555555556","7.666666667","5.555555556","13.22222222"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00819","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00820","","","","3","2","2","4","0","1.06","0","5","3","1.06","6.06","4","0.265","","0.265","2","2","0.53","2.5","100","17.49174917","17.66666667","17.66666667","83.33333333","101","1.333333333","1.333333333","0.353333333","1.666666667","66.66666667","11.77777778","11.77777778","55.55555556","67.33333333"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00821","","","","3","3","0","0","0","0","0","0.5","5","0","0.5","0","","","","0","0","0","0.166666667","","0","0","0","5.555555556","5.555555556","0","0","0","0.166666667","100","0","0","5.555555556","5.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00822","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00823","","","","3","1","1","1","0","0.4","0","5","4","0.4","5.4","1","0.4","","0.4","1","1","0.4","5","100","7.407407407","13.33333333","13.33333333","166.6666667","180","0.333333333","0.333333333","0.133333333","1.666666667","33.33333333","4.444444444","4.444444444","55.55555556","60"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00824","","","","3","2","2","3","2","0.9","0.6","9","3","1.5","10.5","5","0.3","0.3","0.3","2.5","1.5","0.75","4.5","60","14.28571429","15","25","150","175","1.666666667","1","0.5","3","66.66666667","10","16.66666667","100","116.6666667"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00825","","","","3","3","2","0","2","0","0.12","0.5","6","0.12","0.62","2","","0.06","0.06","0.666666667","0","0.04","0.166666667","0","19.35483871","0","1.333333333","5.555555556","6.888888889","0.666666667","0","0.04","0.166666667","100","0","1.333333333","5.555555556","6.888888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00826","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00827","","","","3","1","1","1","0","0.44","0","0.5","4","0.44","0.94","1","0.44","","0.44","1","1","0.44","0.5","100","46.80851064","14.66666667","14.66666667","16.66666667","31.33333333","0.333333333","0.333333333","0.146666667","0.166666667","33.33333333","4.888888889","4.888888889","5.555555556","10.44444444"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00828","","","","3","3","3","6","1","1.14","0.06","0.5","5","1.2","1.7","7","0.19","0.06","0.171428571","2.333333333","2","0.4","0.166666667","85.71428571","70.58823529","12.66666667","13.33333333","5.555555556","18.88888889","2.333333333","2","0.4","0.166666667","100","12.66666667","13.33333333","5.555555556","18.88888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00829","","","","3","3","2","2","1","0.26","0.08","0.5","4","0.34","0.84","3","0.13","0.08","0.113333333","1","0.666666667","0.113333333","0.166666667","66.66666667","40.47619048","2.888888889","3.777777778","5.555555556","9.333333333","1","0.666666667","0.113333333","0.166666667","100","2.888888889","3.777777778","5.555555556","9.333333333"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00830","","","","3","3","1","0","1","0","0.06","4","3","0.06","4.06","1","","0.06","0.06","0.333333333","0","0.02","1.333333333","0","1.477832512","0","0.666666667","44.44444444","45.11111111","0.333333333","0","0.02","1.333333333","100","0","0.666666667","44.44444444","45.11111111"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00831","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00832","","","","3","2","2","3","0","0.5","0","0.5","4","0.5","1","3","0.166666667","","0.166666667","1.5","1.5","0.25","0.25","100","50","8.333333333","8.333333333","8.333333333","16.66666667","1","1","0.166666667","0.166666667","66.66666667","5.555555556","5.555555556","5.555555556","11.11111111"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00833","","","","3","1","1","0","1","0","0.12","0.5","6","0.12","0.62","1","","0.12","0.12","1","0","0.12","0.5","0","19.35483871","0","4","16.66666667","20.66666667","0.333333333","0","0.04","0.166666667","33.33333333","0","1.333333333","5.555555556","6.888888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00834","","","","3","1","0","0","0","0","0","0.5","5","0","0.5","0","","","","0","0","0","0.5","","0","0","0","16.66666667","16.66666667","0","0","0","0.166666667","33.33333333","0","0","5.555555556","5.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00901","","","","3","1","1","2","0","0.28","0","1","4","0.28","1.28","2","0.14","","0.14","2","2","0.28","1","100","21.875","9.333333333","9.333333333","33.33333333","42.66666667","0.666666667","0.666666667","0.093333333","0.333333333","33.33333333","3.111111111","3.111111111","11.11111111","14.22222222"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00902","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00903","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00904","","","","3","3","3","4","0","1.18","0","0.5","5","1.18","1.68","4","0.295","","0.295","1.333333333","1.333333333","0.393333333","0.166666667","100","70.23809524","13.11111111","13.11111111","5.555555556","18.66666667","1.333333333","1.333333333","0.393333333","0.166666667","100","13.11111111","13.11111111","5.555555556","18.66666667"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00905","","","","3","3","3","6","4","2.4","0.3","7","3","2.7","9.7","10","0.4","0.075","0.27","3.333333333","2","0.9","2.333333333","60","27.83505155","26.66666667","30","77.77777778","107.7777778","3.333333333","2","0.9","2.333333333","100","26.66666667","30","77.77777778","107.7777778"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00906","","","","3","1","1","0","2","0","0.18","0.5","7","0.18","0.68","2","","0.09","0.09","2","0","0.18","0.5","0","26.47058824","0","6","16.66666667","22.66666667","0.666666667","0","0.06","0.166666667","33.33333333","0","2","5.555555556","7.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00907","","","","3","2","2","2","0","0.44","0","6","5","0.44","6.44","2","0.22","","0.22","1","1","0.22","3","100","6.832298137","7.333333333","7.333333333","100","107.3333333","0.666666667","0.666666667","0.146666667","2","66.66666667","4.888888889","4.888888889","66.66666667","71.55555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00908","","","","3","1","1","0","1","0","0.06","0.5","5","0.06","0.56","1","","0.06","0.06","1","0","0.06","0.5","0","10.71428571","0","2","16.66666667","18.66666667","0.333333333","0","0.02","0.166666667","33.33333333","0","0.666666667","5.555555556","6.222222222"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00909","","","","3","1","1","2","0","0.36","0","1","4","0.36","1.36","2","0.18","","0.18","2","2","0.36","1","100","26.47058824","12","12","33.33333333","45.33333333","0.666666667","0.666666667","0.12","0.333333333","33.33333333","4","4","11.11111111","15.11111111"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00910","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00911","","","","3","2","2","3","0","0.56","0","1","5","0.56","1.56","3","0.186666667","","0.186666667","1.5","1.5","0.28","0.5","100","35.8974359","9.333333333","9.333333333","16.66666667","26","1","1","0.186666667","0.333333333","66.66666667","6.222222222","6.222222222","11.11111111","17.33333333"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00912","","","","3","2","2","4","0","2","0","8","4","2","10","4","0.5","","0.5","2","2","1","4","100","20","33.33333333","33.33333333","133.3333333","166.6666667","1.333333333","1.333333333","0.666666667","2.666666667","66.66666667","22.22222222","22.22222222","88.88888889","111.1111111"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00913","","","","3","2","1","1","0","0.22","0","0.5","5","0.22","0.72","1","0.22","","0.22","0.5","0.5","0.11","0.25","100","30.55555556","3.666666667","3.666666667","8.333333333","12","0.333333333","0.333333333","0.073333333","0.166666667","66.66666667","2.444444444","2.444444444","5.555555556","8"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00914","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00915","","","","3","2","1","0","1","0","0.12","5","6","0.12","5.12","1","","0.12","0.12","0.5","0","0.06","2.5","0","2.34375","0","2","83.33333333","85.33333333","0.333333333","0","0.04","1.666666667","66.66666667","0","1.333333333","55.55555556","56.88888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00916","","","","3","3","3","9","2","3.02","0.26","5","5","3.28","8.28","11","0.335555556","0.13","0.298181818","3.666666667","3","1.093333333","1.666666667","81.81818182","39.61352657","33.55555556","36.44444444","55.55555556","92","3.666666667","3","1.093333333","1.666666667","100","33.55555556","36.44444444","55.55555556","92"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00917","","","","3","3","3","9","3","3.34","0.38","6","4","3.72","9.72","12","0.371111111","0.126666667","0.31","4","3","1.24","2","75","38.27160494","37.11111111","41.33333333","66.66666667","108","4","3","1.24","2","100","37.11111111","41.33333333","66.66666667","108"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00918","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00919","","","","3","1","0","0","0","0","0","0.5","5","0","0.5","0","","","","0","0","0","0.5","","0","0","0","16.66666667","16.66666667","0","0","0","0.166666667","33.33333333","0","0","5.555555556","5.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00920","","","","3","2","2","3","1","0.62","0.14","0.5","5","0.76","1.26","4","0.206666667","0.14","0.19","2","1.5","0.38","0.25","75","60.31746032","10.33333333","12.66666667","8.333333333","21","1.333333333","1","0.253333333","0.166666667","66.66666667","6.888888889","8.444444444","5.555555556","14"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00921","","","","3","1","0","0","0","0","0","0.5","5","0","0.5","0","","","","0","0","0","0.5","","0","0","0","16.66666667","16.66666667","0","0","0","0.166666667","33.33333333","0","0","5.555555556","5.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00922","","","","3","3","3","4","3","1.5","0.24","5","4","1.74","6.74","7","0.375","0.08","0.248571429","2.333333333","1.333333333","0.58","1.666666667","57.14285714","25.81602374","16.66666667","19.33333333","55.55555556","74.88888889","2.333333333","1.333333333","0.58","1.666666667","100","16.66666667","19.33333333","55.55555556","74.88888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00923","","","","3","3","1","2","0","0.26","0","4","3","0.26","4.26","2","0.13","","0.13","0.666666667","0.666666667","0.086666667","1.333333333","100","6.103286385","2.888888889","2.888888889","44.44444444","47.33333333","0.666666667","0.666666667","0.086666667","1.333333333","100","2.888888889","2.888888889","44.44444444","47.33333333"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00924","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00925","","","","3","2","2","3","0","1.2","0","6","4","1.2","7.2","3","0.4","","0.4","1.5","1.5","0.6","3","100","16.66666667","20","20","100","120","1","1","0.4","2","66.66666667","13.33333333","13.33333333","66.66666667","80"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00926","","","","3","2","2","3","0","0.66","0","0.5","5","0.66","1.16","3","0.22","","0.22","1.5","1.5","0.33","0.25","100","56.89655172","11","11","8.333333333","19.33333333","1","1","0.22","0.166666667","66.66666667","7.333333333","7.333333333","5.555555556","12.88888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00927","","","","3","1","0","0","0","0","0","0.5","6","0","0.5","0","","","","0","0","0","0.5","","0","0","0","16.66666667","16.66666667","0","0","0","0.166666667","33.33333333","0","0","5.555555556","5.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00928","","","","3","2","2","5","1","2.12","0.06","4","5","2.18","6.18","6","0.424","0.06","0.363333333","3","2.5","1.09","2","83.33333333","35.27508091","35.33333333","36.33333333","66.66666667","103","2","1.666666667","0.726666667","1.333333333","66.66666667","23.55555556","24.22222222","44.44444444","68.66666667"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00929","","","","3","3","3","6","4","1","0.24","5","3","1.24","6.24","10","0.166666667","0.06","0.124","3.333333333","2","0.413333333","1.666666667","60","19.87179487","11.11111111","13.77777778","55.55555556","69.33333333","3.333333333","2","0.413333333","1.666666667","100","11.11111111","13.77777778","55.55555556","69.33333333"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00930","","","","3","1","1","1","0","1.64","0","5","5","1.64","6.64","1","1.64","","1.64","1","1","1.64","5","100","24.69879518","54.66666667","54.66666667","166.6666667","221.3333333","0.333333333","0.333333333","0.546666667","1.666666667","33.33333333","18.22222222","18.22222222","55.55555556","73.77777778"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00931","","","","3","1","0","0","0","0","0","0.5","7","0","0.5","0","","","","0","0","0","0.5","","0","0","0","16.66666667","16.66666667","0","0","0","0.166666667","33.33333333","0","0","5.555555556","5.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00932","","","","3","2","1","1","0","1.92","0","8","4","1.92","9.92","1","1.92","","1.92","0.5","0.5","0.96","4","100","19.35483871","32","32","133.3333333","165.3333333","0.333333333","0.333333333","0.64","2.666666667","66.66666667","21.33333333","21.33333333","88.88888889","110.2222222"
