"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Dry weight of storage root samples measuring g|CO_331:0000247","Fresh weight of storage root samples measuring g|CO_331:0000243","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Storage root dry matter content computing percent|CO_331:0000297","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Millipede damage estimating 1-9|CO_331:0000805","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Storage root shape estimating 1-9 CIP|CO_331:0000181","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Virus symptoms estimating 1-9|CO_331:0000193","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004 "
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00580","","","","0.2218456","2.18","1.39","13.66","48.49","2.08","3.4","4.85","63.39","10.51","28.17075686","12","12","3","2","3","2","1","1","1","3","2","4","5","0.6","0.1","6.41","0.7","7.11","5","0.2","0.05","0.14","1.666666667","0.416666667","1","0.25","0.233333333","0.058333333","2.136666667","0.534166667","60","9.845288326","25","0.197195298","1.666666667","6.666666667","1.944444444","7.777777778","17.80555556","71.22222222","0.547764717","2.191058867","19.75","79"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00581","","","","","","","","","","","","","","","12","5","2","0","0","0","","","","","","","2","0","0","4.04","0","4.04","0","","","","0","0","0","0","0","0","2.02","0.336666667","","0","16.66666667","","0","0","0","0","11.22222222","67.33333333","","","11.22222222","67.33333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00582","","","","12.7902584","1.98","0.99","14.3","48.91","4.51","6.42","3.93","57.33","11.26","29.23737477","12","11","9","4","7","9","1","1","1","3","2","4","6","0.85","0.15","1.66","1","2.66","16","0.121428571","0.016666667","0.0625","1.777777778","1.333333333","0.777777778","0.583333333","0.111111111","0.083333333","0.184444444","0.138333333","43.75","37.59398496","75","0.292373748","2.361111111","3.148148148","2.777777778","3.703703704","4.611111111","6.148148148","0.812149299","1.082865732","7.388888889","9.851851852"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00583","","","","11.3319149","2.36","1.43","11.83","48.9","4.38","7.12","4.05","56.81","12.87","24.19222904","12","12","8","6","16","33","1","1","1","3","1","4","5","1.25","0.75","8.22","2","10.22","49","0.078125","0.022727273","0.040816327","6.125","4.083333333","2","1.333333333","0.25","0.166666667","1.0275","0.685","32.65306122","19.56947162","66.66666667","0.483844581","3.472222222","5.208333333","5.555555556","8.333333333","22.83333333","34.25","1.344012724","2.016019087","28.38888889","42.58333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00584","","","","","","","","","","","","","","","12","9","5","0","0","0","","","","","","","2","0","0","4.2","0","4.2","0","","","","0","0","0","0","0","0","0.84","0.35","","0","41.66666667","","0","0","0","0","11.66666667","28","","","11.66666667","28"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00585","","","","8.7285538","1.54","0.62","12.32","48.78","7.22","10.01","1.46","58.54","11.28","25.25625256","12","12","9","8","17","13","1","1","1","3","2","3","5","2.45","0.45","8.7","2.9","11.6","30","0.144117647","0.034615385","0.096666667","3.333333333","2.5","1.888888889","1.416666667","0.322222222","0.241666667","0.966666667","0.725","56.66666667","25","75","0.732431324","6.805555556","9.074074074","8.055555556","10.74074074","24.16666667","32.22222222","2.034531456","2.712708609","32.22222222","42.96296296"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00586","","","","8.6884975","2.29","1.2","15","48.24","3.88","6.29","4.45","62.07","9.6","31.09452736","12","10","8","3","15","17","1","1","1","3","4","2","2","2.05","0.64","8.22","2.69","10.91","32","0.136666667","0.037647059","0.0840625","4","2.666666667","1.875","1.25","0.33625","0.224166667","1.0275","0.685","46.875","24.65627864","66.66666667","0.836442786","5.694444444","8.541666667","7.472222222","11.20833333","22.83333333","34.25","2.323452184","3.485178275","30.30555556","45.45833333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00587","","","","","","","","","","","","","","","12","7","2","0","0","0","","","","","","","6","0","0","1.04","0","1.04","0","","","","0","0","0","0","0","0","0.52","0.086666667","","0","16.66666667","","0","0","0","0","2.888888889","17.33333333","","","2.888888889","17.33333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00588","","","","","","","","","","","","","","","12","11","5","0","0","0","","","","","","","5","0","0","3.98","0","3.98","0","","","","0","0","0","0","0","0","0.796","0.331666667","","0","41.66666667","","0","0","0","0","11.05555556","26.53333333","","","11.05555556","26.53333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00589","","","","16.7092247","1.98","1.05","13.89","48.74","5","7.39","2.79","60.01","8.11","28.49815347","12","10","3","3","4","6","1","1","1","3","2","5","4","0.4","0.2","3.04","0.6","3.64","10","0.1","0.033333333","0.06","3.333333333","0.833333333","1.333333333","0.333333333","0.2","0.05","1.013333333","0.253333333","40","16.48351648","25","0.170988921","1.111111111","4.444444444","1.666666667","6.666666667","8.444444444","33.77777778","0.474969224","1.899876898","10.11111111","40.44444444"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00590","","","","9.8503456","1.99","1.02","12.66","41.91","2.86","4.47","3.18","61.7","11.63","30.20758769","12","4","2","1","1","0","1","1","1","2","4","6","4","0.2","0","1.1","0.2","1.3","1","0.2","","0.2","0.5","0.083333333","0.5","0.083333333","0.1","0.016666667","0.55","0.091666667","100","15.38461538","16.66666667","0.060415175","0.555555556","3.333333333","0.555555556","3.333333333","3.055555556","18.33333333","0.167819932","1.00691959","3.611111111","21.66666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00591","","","","24.0783844","1.85","0.85","14.65","48.25","4.85","6.68","2.16","60.59","10.6","30.3626943","12","10","6","4","5","23","1","1","1","3","4","5","1","0.4","0.62","7.04","1.02","8.06","28","0.08","0.026956522","0.036428571","4.666666667","2.333333333","0.833333333","0.416666667","0.17","0.085","1.173333333","0.586666667","17.85714286","12.65508685","50","0.309699482","1.111111111","2.222222222","2.833333333","5.666666667","19.55555556","39.11111111","0.860276339","1.720552677","22.38888889","44.77777778"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00592","","","","8.8021183","2.13","1.08","13.24","48.69","5.52","7.74","3.48","57.64","9.46","27.19244198","12","12","12","4","3","8","1","1","1","3","6","4","2","0.25","0.3","20.08","0.55","20.63","11","0.083333333","0.0375","0.05","0.916666667","0.916666667","0.25","0.25","0.045833333","0.045833333","1.673333333","1.673333333","27.27272727","2.666020359","100","0.149558431","0.694444444","0.694444444","1.527777778","1.527777778","55.77777778","55.77777778","0.415440086","0.415440086","57.30555556","57.30555556"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00593","","","","","","","","","","","","","","","12","8","6","3","1","3","1","1","1","","3","6","4","0.2","0.12","4.92","0.32","5.24","4","0.2","0.04","0.08","0.666666667","0.333333333","0.166666667","0.083333333","0.053333333","0.026666667","0.82","0.41","25","6.106870229","50","","0.555555556","1.111111111","0.888888889","1.777777778","13.66666667","27.33333333","","","14.55555556","29.11111111"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00594","","","","","","","","","","","","","","","12","12","2","0","0","0","","","","","","","7","0","0","1.02","0","1.02","0","","","","0","0","0","0","0","0","0.51","0.085","","0","16.66666667","","0","0","0","0","2.833333333","17","","","2.833333333","17"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00595","","","","21.6161537","2.07","1.18","15.16","48.63","1.75","3.46","4.75","62.04","16.9","31.17417232","12","12","12","10","14","22","1","1","1","2","2","2","1","3.4","1","9.74","4.4","14.14","36","0.242857143","0.045454545","0.122222222","3","3","1.166666667","1.166666667","0.366666667","0.366666667","0.811666667","0.811666667","38.88888889","31.11739745","100","1.371663582","9.444444444","9.444444444","12.22222222","12.22222222","27.05555556","27.05555556","3.810176617","3.810176617","39.27777778","39.27777778"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00596","","","","4.0278111","1.91","0.93","15.12","48.33","4.05","6.03","2.76","63.53","7.51","31.2849162","12","11","6","3","6","9","1","1","1","2","4","5","5","1.05","0.48","7.94","1.53","9.47","15","0.175","0.053333333","0.102","2.5","1.25","1","0.5","0.255","0.1275","1.323333333","0.661666667","40","16.156283","50","0.478659218","2.916666667","5.833333333","4.25","8.5","22.05555556","44.11111111","1.329608939","2.659217877","26.30555556","52.61111111"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00597","","","","","","","","","","","","","","","12","10","8","6","12","4","1","1","1","","2","3","3","1.35","0.15","6.7","1.5","8.2","16","0.1125","0.0375","0.09375","2","1.333333333","1.5","1","0.1875","0.125","0.8375","0.558333333","75","18.29268293","66.66666667","","3.75","5.625","4.166666667","6.25","18.61111111","27.91666667","","","22.77777778","34.16666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00598","","","","","","","","","","","","","","","12","2","2","0","0","0","","","","","","","8","0","0","0.92","0","0.92","0","","","","0","0","0","0","0","0","0.46","0.076666667","","0","16.66666667","","0","0","0","0","2.555555556","15.33333333","","","2.555555556","15.33333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00599","","","","","","","","","","","","","","","12","1","0","0","0","0","","","","","","","2","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","0","","0","","0","","","","0",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00600","","","","","","","","","","","","","","","12","6","4","0","0","0","","","","","","","3","0","0","4.32","0","4.32","0","","","","0","0","0","0","0","0","1.08","0.36","","0","33.33333333","","0","0","0","0","12","36","","","12","36"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00601","","","","","","","","","","","","","","","12","1","1","0","0","0","","","","","","","9","0","0","1.01","0","1.01","0","","","","0","0","0","0","0","0","1.01","0.084166667","","0","8.333333333","","0","0","0","0","2.805555556","33.66666667","","","2.805555556","33.66666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00602","","","","","","","","","","","","","","","12","10","5","0","0","0","","","","","","","5","0","0","2.9","0","2.9","0","","","","0","0","0","0","0","0","0.58","0.241666667","","0","41.66666667","","0","0","0","0","8.055555556","19.33333333","","","8.055555556","19.33333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00603","","","","","","","","","","","","","","","12","2","1","0","0","0","","","","","","","1","0","0","1.87","0","1.87","0","","","","0","0","0","0","0","0","1.87","0.155833333","","0","8.333333333","","0","0","0","0","5.194444444","62.33333333","","","5.194444444","62.33333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00604","","","","","","","","","","","","","","","12","1","1","0","0","0","","","","","","","8","0","0","0.2","0","0.2","0","","","","0","0","0","0","0","0","0.2","0.016666667","","0","8.333333333","","0","0","0","0","0.555555556","6.666666667","","","0.555555556","6.666666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00605","","","","17.293705","2.04","0.88","14.03","48.97","4.52","6.4","2.8","62.35","6.4","28.650194","12","8","1","1","2","2","1","1","1","8","1","3","6","0.4","0.1","4.75","0.5","5.25","4","0.2","0.05","0.125","4","0.333333333","2","0.166666667","0.5","0.041666667","4.75","0.395833333","50","9.523809524","8.333333333","0.14325097","1.111111111","13.33333333","1.388888889","16.66666667","13.19444444","158.3333333","0.397919361","4.775032333","14.58333333","175"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00606","","","","","","","","","","","","","","","12","11","10","1","1","2","1","1","1","","2","8","3","0.1","0.1","10.22","0.2","10.42","3","0.1","0.05","0.066666667","0.3","0.25","0.1","0.083333333","0.02","0.016666667","1.022","0.851666667","33.33333333","1.919385797","83.33333333","","0.277777778","0.333333333","0.555555556","0.666666667","28.38888889","34.06666667","","","28.94444444","34.73333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00607","","","","3.3036537","1.45","0.7","12.98","49.09","8.66","11.96","2.83","57.84","7.83","26.44123039","12","12","8","1","3","1","1","1","1","3","5","1","4","1.85","0.1","8.04","1.95","9.99","4","0.616666667","0.1","0.4875","0.5","0.333333333","0.375","0.25","0.24375","0.1625","1.005","0.67","75","19.51951952","66.66666667","0.515603993","5.138888889","7.708333333","5.416666667","8.125","22.33333333","33.5","1.432233313","2.148349969","27.75","41.625"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00608","","","","","","","","","","","","","","","12","8","1","0","0","0","","","","","","","4","0","0","0.24","0","0.24","0","","","","0","0","0","0","0","0","0.24","0.02","","0","8.333333333","","0","0","0","0","0.666666667","8","","","0.666666667","8"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00609","","","","0","2.24","1.18","15.01","49.04","0.82","1.33","5.74","61.14","16.29","30.60766721","12","9","7","6","12","22","1","1","1","3","2","3","4","1.95","0.35","8.18","2.3","10.48","34","0.1625","0.015909091","0.067647059","4.857142857","2.833333333","1.714285714","1","0.328571429","0.191666667","1.168571429","0.681666667","35.29411765","21.94656489","58.33333333","0.703976346","5.416666667","9.285714286","6.388888889","10.95238095","22.72222222","38.95238095","1.95548985","3.352268314","29.11111111","49.9047619"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00610","","","","0","1.67","0.8","14.18","48.66","4.68","6.79","2.12","65.63","10.25","29.14097822","12","8","6","5","5","7","1","1","1","3","4","6","3","0.9","0.36","3.12","1.26","4.38","12","0.18","0.051428571","0.105","2","1","0.833333333","0.416666667","0.21","0.105","0.52","0.26","41.66666667","28.76712329","50","0.367176326","2.5","5","3.5","7","8.666666667","17.33333333","1.019934238","2.039868475","12.16666667","24.33333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00611","","","","0","2.09","1.18","14.22","48.34","3.51","5.14","5.06","61.09","13.47","29.41663219","12","12","11","11","18","47","1","1","1","5","4","4","1","2.2","1.25","7.36","3.45","10.81","65","0.122222222","0.026595745","0.053076923","5.909090909","5.416666667","1.636363636","1.5","0.313636364","0.2875","0.669090909","0.613333333","27.69230769","31.91489362","91.66666667","1.014873811","6.111111111","6.666666667","9.583333333","10.45454545","20.44444444","22.3030303","2.819093918","3.075375183","30.02777778","32.75757576"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00612","","","","15.5197487","1.96","1","17.07","48.84","2.81","4.23","4.71","65.19","9.03","34.95085995","12","12","4","3","5","3","1","1","1","8","5","7","3","1.7","0.24","2.46","1.94","4.4","8","0.34","0.08","0.2425","2","0.666666667","1.25","0.416666667","0.485","0.161666667","0.615","0.205","62.5","44.09090909","33.33333333","0.678046683","4.722222222","14.16666667","5.388888889","16.16666667","6.833333333","20.5","1.883463008","5.650389025","12.22222222","36.66666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00613","","","","23.5615959","1.96","1.08","15.85","48.98","3.08","5.28","3.74","61.74","14.54","32.360147","12","12","6","3","5","8","1","1","1","3","4","2","1","1.55","0.35","4.38","1.9","6.28","13","0.31","0.04375","0.146153846","2.166666667","1.083333333","0.833333333","0.416666667","0.316666667","0.158333333","0.73","0.365","38.46153846","30.25477707","50","0.614842793","4.305555556","8.611111111","5.277777778","10.55555556","12.16666667","24.33333333","1.707896647","3.415793294","17.44444444","34.88888889"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00614","","","","","","","","","","","","","","","12","8","4","0","0","0","","","","","","","9","0","0","0.4","0","0.4","0","","","","0","0","0","0","0","0","0.1","0.033333333","","0","33.33333333","","0","0","0","0","1.111111111","3.333333333","","","1.111111111","3.333333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00615","","","","","","","","","","","","","","","12","8","2","1","0","3","1","1","1","","7","5","7","0","0.15","1.28","0.15","1.43","3","","0.05","0.05","1.5","0.25","0","0","0.075","0.0125","0.64","0.106666667","0","10.48951049","16.66666667","","0","0","0.416666667","2.5","3.555555556","21.33333333","","","3.972222222","23.83333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00616","","","","24.7257881","1.96","1.12","12.41","48.46","5.38","7.99","3.38","57.51","10.11","25.60874948","12","10","6","3","6","1","1","1","1","3","1","4","5","0.95","0.1","3.54","1.05","4.59","7","0.158333333","0.1","0.15","1.166666667","0.583333333","1","0.5","0.175","0.0875","0.59","0.295","85.71428571","22.87581699","50","0.26889187","2.638888889","5.277777778","2.916666667","5.833333333","9.833333333","19.66666667","0.74692186","1.49384372","12.75","25.5"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00617","","","","0.9460697","1.77","0.8","16","48.26","3.26","4.49","3.12","66.41","8.86","33.15375052","12","9","3","1","1","0","1","1","1","5","7","9","3","0.3","0","0.7","0.3","1","1","0.3","","0.3","0.333333333","0.083333333","0.333333333","0.083333333","0.1","0.025","0.233333333","0.058333333","100","30","25","0.099461252","0.833333333","3.333333333","0.833333333","3.333333333","1.944444444","7.777777778","0.276281254","1.105125017","2.777777778","11.11111111"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00618","","","","","","","","","","","","","","","12","7","2","0","0","0","","","","","","","3","0","0","1.96","0","1.96","0","","","","0","0","0","0","0","0","0.98","0.163333333","","0","16.66666667","","0","0","0","0","5.444444444","32.66666667","","","5.444444444","32.66666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00619","","","","","","","","","","","","","","","12","10","5","0","0","0","","","","","","","4","0","0","3.3","0","3.3","0","","","","0","0","0","0","0","0","0.66","0.275","","0","41.66666667","","0","0","0","0","9.166666667","22","","","9.166666667","22"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00620","","","","10.8277855","2.04","0.97","15.6","48.32","1.51","2.44","3.06","64.58","14.89","32.28476821","12","6","6","1","0","6","1","1","1","2","7","9","2","0","0.25","2.22","0.25","2.47","6","","0.041666667","0.041666667","1","0.5","0","0","0.041666667","0.020833333","0.37","0.185","0","10.12145749","50","0.080711921","0","0","0.694444444","1.388888889","6.166666667","12.33333333","0.224199779","0.448399558","6.861111111","13.72222222"
