"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Virus symptoms estimating 1-9|CO_331:0000193","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023 "
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00325","","","","30","25","30.05","99","22.2","1.28","184.77","41.55","4","","23.48","53.53","0.224242424","3.96","3.3","0.9392","0.782666667","1.202","1.001666667","43.86325425","83.33333333","22.48741679","5.280045462","32.88888889","39.46666667","34.78518519","41.74222222","44.51851852","53.42222222","7.822289573","9.386747488","79.3037037","95.16444444","3.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00326","","","","30","17","7.37","22","3.86","0.62","152.91","32.59","6","2","4.48","11.85","0.175454545","1.294117647","0.733333333","0.263529412","0.149333333","0.433529412","0.245666667","37.80590717","56.66666667","21.31319077","0.954830946","5.718518519","10.09150327","6.637037037","11.7124183","10.91851852","19.26797386","1.414564365","2.496290056","17.55555556","30.98039216","5.49"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00327","","","","30","24","10.75","91","19.32","2.53","139.98","30.13","4","","21.85","32.6","0.212307692","3.791666667","3.033333333","0.910416667","0.728333333","0.447916667","0.358333333","67.02453988","80","21.5245035","4.703104015","28.62222222","35.77777778","32.37037037","40.46296296","15.92592593","19.90740741","6.967561503","8.709451879","48.2962963","60.37037037","0.69"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00328","","","","30","24","25.17","60","16.94","1.46","149.68","39.41","4","","18.4","43.57","0.282333333","2.5","2","0.766666667","0.613333333","1.04875","0.839","42.23089282","80","26.32950294","4.844628541","25.0962963","31.37037037","27.25925926","34.07407407","37.28888889","46.61111111","7.177227468","8.971534335","64.54814815","80.68518519","7.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00329","","","","30","27","23.35","81","10.73","5.88","132.84","26.6","6","","16.61","39.96","0.132469136","3","2.7","0.615185185","0.553666667","0.864814815","0.778333333","41.56656657","90","20.02408913","3.326001204","15.8962963","17.66255144","24.60740741","27.34156379","34.59259259","38.43621399","4.927409192","5.474899102","59.2","65.77777778","3.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00330","","","","30","16","26.87","49","8.77","2.91","146.77","34.98","6","","11.68","38.55","0.178979592","3.0625","1.633333333","0.73","0.389333333","1.679375","0.895666667","30.29831388","53.33333333","23.83320842","2.783718744","12.99259259","24.36111111","17.3037037","32.44444444","39.80740741","74.63888889","4.124027768","7.732552066","57.11111111","107.0833333","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00331","","","","30","27","24.53","74","23.65","1.05","152.8","37.28","5","","24.7","49.23","0.319594595","2.740740741","2.466666667","0.914814815","0.823333333","0.908518519","0.817666667","50.17265895","90","24.39790576","6.026282723","35.03703704","38.93004115","36.59259259","40.65843621","36.34074074","40.37860082","8.927826256","9.919806951","72.93333333","81.03703704","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00332","","","","30","21","9.48","63","11.12","2.7","152.2","35.07","5","1","13.82","23.3","0.176507937","3","2.1","0.658095238","0.460666667","0.451428571","0.316","59.31330472","70","23.04204993","3.184411301","16.47407407","23.53439153","20.47407407","29.24867725","14.04444444","20.06349206","4.717646372","6.739494817","34.51851852","49.31216931","14.37"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00333","","","","30","24","16.39","61","12.84","2.35","149.11","43.77","3","","15.19","31.58","0.210491803","2.541666667","2.033333333","0.632916667","0.506333333","0.682916667","0.546333333","48.10006333","80","29.35416806","4.458898129","19.02222222","23.77777778","22.5037037","28.12962963","24.28148148","30.35185185","6.605775006","8.257218757","46.78518519","58.48148148","0.12"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00334","","","","30","27","14.5","68","19.72","1.3","150.71","33.48","4","","21.02","35.52","0.29","2.518518519","2.266666667","0.778518519","0.700666667","0.537037037","0.483333333","59.17792793","90","22.21484971","4.669561409","29.21481481","32.46090535","31.14074074","34.60082305","21.48148148","23.86831276","6.917868755","7.686520838","52.62222222","58.4691358","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00335","","","","30","16","6.51","35","5.21","1.9","149.79","36.69","5","","7.11","13.62","0.148857143","2.1875","1.166666667","0.444375","0.237","0.406875","0.217","52.20264317","53.33333333","24.49429201","1.741544162","7.718518519","14.47222222","10.53333333","19.75","9.644444444","18.08333333","2.580065425","4.837622672","20.17777778","37.83333333","7.23"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00336","","","","30","24","17.28","85","19.51","1.3","155.58","32.98","3","","20.81","38.09","0.229529412","3.541666667","2.833333333","0.867083333","0.693666667","0.72","0.576","54.63376214","80","21.19809744","4.411324078","28.9037037","36.12962963","30.82962963","38.53703704","25.6","32","6.53529493","8.169118662","56.42962963","70.53703704","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00337","","","","30","23","15.88","35","7.57","1.4","149.79","40.29","6","","8.97","24.85","0.216285714","1.52173913","1.166666667","0.39","0.299","0.690434783","0.529333333","36.09657948","76.66666667","26.89765672","2.412719808","11.21481481","14.62801932","13.28888889","17.33333333","23.52592593","30.68599034","3.574399715","4.662260498","36.81481481","48.01932367","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00338","","","","30","17","16.52","28","4.97","0.58","150.28","30.43","6","2","5.55","22.07","0.1775","1.647058824","0.933333333","0.326470588","0.185","0.971764706","0.550666667","25.14725872","56.66666667","20.24886878","1.123812217","7.362962963","12.99346405","8.222222222","14.50980392","24.47407407","43.18954248","1.664906988","2.938071156","32.6962963","57.69934641","7.23"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00339","","","","30","18","15.02","46","17.11","1.44","155.12","31.63","4","","18.55","33.57","0.371956522","2.555555556","1.533333333","1.030555556","0.618333333","0.834444444","0.500666667","55.25767054","60","20.39066529","3.782468412","25.34814815","42.24691358","27.48148148","45.80246914","22.25185185","37.08641975","5.603656906","9.339428177","49.73333333","82.88888889","7.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00340","","","","30","26","27.64","72","14.06","0.44","153.14","40.2","3","","14.5","42.14","0.195277778","2.769230769","2.4","0.557692308","0.483333333","1.063076923","0.921333333","34.40911248","86.66666667","26.25048975","3.806321013","20.82962963","24.03418803","21.48148148","24.78632479","40.94814815","47.24786325","5.638994094","6.506531647","62.42962963","72.03418803","7.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00341","","","","30","29","28.35","77","20","2.27","169.75","35.72","4","","22.27","50.62","0.25974026","2.655172414","2.566666667","0.767931034","0.742333333","0.977586207","0.945","43.99446859","96.66666667","21.04270987","4.686211487","29.62962963","30.651341","32.99259259","34.1302682","42","43.44827586","6.942535537","7.181933314","74.99259259","77.57854406","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00342","","","","30","25","16.48","101","19.73","0.95","150.14","31.11","3","","20.68","37.16","0.195346535","4.04","3.366666667","0.8272","0.689333333","0.6592","0.549333333","55.65123789","83.33333333","20.72066072","4.285032636","29.22962963","35.07555556","30.63703704","36.76444444","24.41481481","29.29777778","6.348196498","7.617835798","55.05185185","66.06222222",""
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00343","","","","30","20","25.8","21","6.18","1.61","109.05","18.47","6","","7.79","33.59","0.294285714","1.05","0.7","0.3895","0.259666667","1.29","0.86","23.19142602","66.66666667","16.93718478","1.319406694","9.155555556","13.73333333","11.54074074","17.31111111","38.22222222","57.33333333","1.954676584","2.932014876","49.76296296","74.64444444","0.69"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00344","","","","30","21","14.82","38","7.19","0.93","152.24","41.35","4","1","8.12","22.94","0.189210526","1.80952381","1.266666667","0.386666667","0.270666667","0.705714286","0.494","35.39668701","70","27.16106148","2.205478192","10.65185185","15.21693122","12.02962963","17.18518519","21.95555556","31.36507937","3.2673751","4.667678714","33.98518519","48.55026455","4.41"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00345","","","","30","28","20.62","137","24.9","3.4","90.27","17.91","3","","28.3","48.92","0.181751825","4.892857143","4.566666667","1.010714286","0.943333333","0.736428571","0.687333333","57.84955029","93.33333333","19.84047856","5.614855434","36.88888889","39.52380952","41.92592593","44.92063492","30.54814815","32.73015873","8.318304346","8.912468942","72.47407407","77.65079365","12.39"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00346","","","","30","16","17.54","60","20.4","1.03","151.2","35.7","5","","21.43","38.97","0.34","3.75","2","1.339375","0.714333333","1.09625","0.584666667","54.99101873","53.33333333","23.61111111","5.059861111","30.22222222","56.66666667","31.74814815","59.52777778","25.98518519","48.72222222","7.496090535","14.05516975","57.73333333","108.25","0.12"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00347","","","","30","17","19.92","20","3.27","3.55","138.86","29.78","6","","6.82","26.74","0.1635","1.176470588","0.666666667","0.401176471","0.227333333","1.171764706","0.664","25.50486163","56.66666667","21.44606078","1.462621345","4.844444444","8.549019608","10.1037037","17.83006536","29.51111111","52.07843137","2.166846437","3.823846654","39.61481481","69.90849673","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00348","","","","30","23","33.94","80","18.04","2.1","147.6","42.92","5","","20.14","54.08","0.2255","3.47826087","2.666666667","0.875652174","0.671333333","1.475652174","1.131333333","37.24112426","76.66666667","29.07859079","5.856428184","26.72592593","34.85990338","29.83703704","38.9178744","50.28148148","65.58454106","8.676189903","11.31676944","80.11851852","104.5024155","0.12"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00349","","","","30","19","21.76","31","12.69","0.81","151.77","36.36","4","","13.5","35.26","0.409354839","1.631578947","1.033333333","0.710526316","0.45","1.145263158","0.725333333","38.28701078","63.33333333","23.95730381","3.234236015","18.8","29.68421053","20","31.57894737","32.23703704","50.9005848","4.791460763","7.565464363","52.23703704","82.47953216","3.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00350","","","","30","22","8.89","61","14.4","1.98","147.84","28.51","5","","16.38","25.27","0.236065574","2.772727273","2.033333333","0.744545455","0.546","0.404090909","0.296333333","64.8199446","73.33333333","19.28436147","3.158778409","21.33333333","29.09090909","24.26666667","33.09090909","13.17037037","17.95959596","4.679671717","6.381370523","37.43703704","51.05050505","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00351","","","","30","28","30.28","40","5.78","3.25","152.66","37.5","6","","9.03","39.31","0.1445","1.428571429","1.333333333","0.3225","0.301","1.081428571","1.009333333","22.97125413","93.33333333","24.56439146","2.218164549","8.562962963","9.174603175","13.37777778","14.33333333","44.85925926","48.06349206","3.286169702","3.520896109","58.23703704","62.3968254","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00352","","","","30","24","32.57","92","17.62","2.79","150.66","37.12","2","","20.41","52.98","0.191521739","3.833333333","3.066666667","0.850416667","0.680333333","1.357083333","1.085666667","38.52397131","80","24.63825833","5.028668525","26.1037037","32.62962963","30.23703704","37.7962963","48.25185185","60.31481481","7.449879297","9.312349121","78.48888889","98.11111111","7.23"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00353","","","","30","23","21.37","68","21.37","1.18","144.84","28.61","2","","22.55","43.92","0.314264706","2.956521739","2.266666667","0.980434783","0.751666667","0.929130435","0.712333333","51.34335155","76.66666667","19.75283071","4.454263325","31.65925926","41.29468599","33.40740741","43.57487923","31.65925926","41.29468599","6.59890863","8.607272126","65.06666667","84.86956522","12.39"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00354","","","","30","22","18.53","74","13.97","1.79","151.82","42.66","5","","15.76","34.29","0.188783784","3.363636364","2.466666667","0.716363636","0.525333333","0.842272727","0.617666667","45.96092155","73.33333333","28.09906468","4.428412594","20.6962963","28.22222222","23.34814815","31.83838384","27.45185185","37.43434343","6.56061125","8.946288068","50.8","69.27272727","0.02"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00355","","","","30","30","25.22","85","19.94","2.4","141.42","34.59","5","","22.34","47.56","0.234588235","2.833333333","2.833333333","0.744666667","0.744666667","0.840666667","0.840666667","46.97224558","100","24.45905812","5.464153585","29.54074074","29.54074074","33.0962963","33.0962963","37.36296296","37.36296296","8.095042348","8.095042348","70.45925926","70.45925926","3.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00356","","","","30","18","24.03","39","14.23","0.77","149.03","25.4","4","","15","39.03","0.364871795","2.166666667","1.3","0.833333333","0.5","1.335","0.801","38.4319754","60","17.04354828","2.556532242","21.08148148","35.13580247","22.22222222","37.03703704","35.6","59.33333333","3.787455173","6.312425288","57.82222222","96.37037037","7.23"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00357","","","","30","24","29.43","55","16.05","1.1","150.56","31.74","5","","17.15","46.58","0.291818182","2.291666667","1.833333333","0.714583333","0.571666667","1.22625","0.981","36.81837699","80","21.08129649","3.615442349","23.77777778","29.72222222","25.40740741","31.75925926","43.6","54.5","5.356210887","6.695263608","69.00740741","86.25925926","7.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00358","","","","30","21","16","37","7.71","1.3","106.33","20.57","5","","9.01","25.01","0.208378378","1.761904762","1.233333333","0.429047619","0.300333333","0.761904762","0.533333333","36.02558976","70","19.34543403","1.743023606","11.42222222","16.31746032","13.34814815","19.06878307","23.7037037","33.86243386","2.582257194","3.688938848","37.05185185","52.93121693","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00359","","","","30","18","20.16","46","13.09","0.93","152.63","34.93","6","","14.02","34.18","0.284565217","2.555555556","1.533333333","0.778888889","0.467333333","1.12","0.672","41.01813926","60","22.88540916","3.208534364","19.39259259","32.32098765","20.77037037","34.61728395","29.86666667","49.77777778","4.753384243","7.922307072","50.63703704","84.39506173","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00360","","","","30","26","9.56","80","17.08","1.87","151.28","29.66","4","1","18.95","28.51","0.2135","3.076923077","2.666666667","0.728846154","0.631666667","0.367692308","0.318666667","66.467906","86.66666667","19.60602856","3.715342411","25.3037037","29.1965812","28.07407407","32.39316239","14.16296296","16.34188034","5.50421098","6.351012669","42.23703704","48.73504274","11.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00361","","","","30","13","12.04","31","9.09","0.78","145.56","33.53","6","","9.87","21.91","0.293225806","2.384615385","1.033333333","0.759230769","0.329","0.926153846","0.401333333","45.04792332","43.33333333","23.0351745","2.273571723","13.46666667","31.07692308","14.62222222","33.74358974","17.83703704","41.16239316","3.368254404","7.772894779","32.45925926","74.90598291","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00362","","","","30","19","21.46","54","16.13","0.7","152.52","37.58","4","","16.83","38.29","0.298703704","2.842105263","1.8","0.885789474","0.561","1.129473684","0.715333333","43.954035","63.33333333","24.63939156","4.146809599","23.8962963","37.73099415","24.93333333","39.36842105","31.79259259","50.19883041","6.143421628","9.700139412","56.72592593","89.56725146","1.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00363","","","","30","22","17.23","16","1.72","1.36","154.86","31.54","6","2","3.08","20.31","0.1075","0.727272727","0.533333333","0.14","0.102666667","0.783181818","0.574333333","15.16494338","73.33333333","20.3667829","0.627296913","2.548148148","3.474747475","4.562962963","6.222222222","25.52592593","34.80808081","0.929328761","1.267266492","30.08888889","41.03030303","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00364","","","","30","20","25.86","56","15.29","1.4","154.2","43.71","4","","16.69","42.55","0.273035714","2.8","1.866666667","0.8345","0.556333333","1.293","0.862","39.22444183","66.66666667","28.3463035","4.730998054","22.65185185","33.97777778","24.72592593","37.08888889","38.31111111","57.46666667","7.008886007","10.51332901","63.03703704","94.55555556","7.23"
