"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023 "
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01967","","","","3","1","2.4","2","0.89","0.21","5","27.3","1.1","3.5","0.445","2","0.666666667","1.1","0.366666667","2.4","0.8","31.42857143","33.33333333","0.3003","13.18518519","39.55555556","16.2962963","48.88888889","35.55555556","106.6666667","4.448888889","13.34666667","51.85185185","155.5555556","10.5"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01968","","","","3","2","4.35","10","2.63","0.05","6","29.3","2.68","7.03","0.263","5","3.333333333","1.34","0.893333333","2.175","1.45","38.12233286","66.66666667","0.78524","38.96296296","58.44444444","39.7037037","59.55555556","64.44444444","96.66666667","11.63318519","17.44977778","104.1481481","156.2222222","1.74"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01969","","","","3","2","5.73","0","0","0.64","6","","0.64","6.37","","0","0","0.32","0.213333333","2.865","1.91","10.04709576","66.66666667","","0","0","9.481481481","14.22222222","84.88888889","127.3333333","","","94.37037037","141.5555556","7.76"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01970","","","","3","1","3.38","3","0.68","0","6","25.9","0.68","4.06","0.226666667","3","1","0.68","0.226666667","3.38","1.126666667","16.74876847","33.33333333","0.17612","10.07407407","30.22222222","10.07407407","30.22222222","50.07407407","150.2222222","2.609185185","7.827555556","60.14814815","180.4444444","7.76"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01971","","","","3","2","5.54","2","0.33","0.29","6","32.1","0.62","6.16","0.165","1","0.666666667","0.31","0.206666667","2.77","1.846666667","10.06493506","66.66666667","0.19902","4.888888889","7.333333333","9.185185185","13.77777778","82.07407407","123.1111111","2.948444444","4.422666667","91.25925926","136.8888889","5.46"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01972","","","","3","0","0","0","0","0","","","0","0","","","0","","0","","0","","0","","0","","0","","0","","","","0","",""
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01973","","","","3","2","5.16","0","0","0","9","","0","5.16","","0","0","0","0","2.58","1.72","0","66.66666667","","0","0","0","0","76.44444444","114.6666667","","","76.44444444","114.6666667",""
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01974","","","","3","1","1.35","0","0","0","9","","0","1.35","","0","0","0","0","1.35","0.45","0","33.33333333","","0","0","0","0","20","60","","","20","60",""
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01975","","","","3","1","1.08","3","0.77","0","6","27.2","0.77","1.85","0.256666667","3","1","0.77","0.256666667","1.08","0.36","41.62162162","33.33333333","0.20944","11.40740741","34.22222222","11.40740741","34.22222222","16","48","3.102814815","9.308444444","27.40740741","82.22222222","4.61"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01976","","","","3","2","12.22","7","2.72","0","6","28.1","2.72","14.94","0.388571429","3.5","2.333333333","1.36","0.906666667","6.11","4.073333333","18.20615797","66.66666667","0.76432","40.2962963","60.44444444","40.2962963","60.44444444","181.037037","271.5555556","11.32325926","16.98488889","221.3333333","332","1.76"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01977","","","","3","2","7.42","0","0","0.06","7","","0.06","7.48","","0","0","0.03","0.02","3.71","2.473333333","0.802139037","66.66666667","","0","0","0.888888889","1.333333333","109.9259259","164.8888889","","","110.8148148","166.2222222","5.49"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01978","","","","3","3","3.33","13","5.04","0","3","27.8","5.04","8.37","0.387692308","4.333333333","4.333333333","1.68","1.68","1.11","1.11","60.21505376","100","1.40112","74.66666667","74.66666667","74.66666667","74.66666667","49.33333333","49.33333333","20.75733333","20.75733333","124","124","12.39"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01979","","","","3","1","1.82","0","0","0.32","7","","0.32","2.14","","0","0","0.32","0.106666667","1.82","0.606666667","14.95327103","33.33333333","","0","0","4.740740741","14.22222222","26.96296296","80.88888889","","","31.7037037","95.11111111","6.12"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01980","","","","3","2","13.47","1","0.22","0.1","7","22.8","0.32","13.79","0.22","0.5","0.333333333","0.16","0.106666667","6.735","4.49","2.320522117","66.66666667","0.07296","3.259259259","4.888888889","4.740740741","7.111111111","199.5555556","299.3333333","1.080888889","1.621333333","204.2962963","306.4444444","0.69"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01981","","","","3","3","6.89","4","2.47","0.18","6","20.4","2.65","9.54","0.6175","1.333333333","1.333333333","0.883333333","0.883333333","2.296666667","2.296666667","27.77777778","100","0.5406","36.59259259","36.59259259","39.25925926","39.25925926","102.0740741","102.0740741","8.008888889","8.008888889","141.3333333","141.3333333","6.12"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01982","","","","3","2","2.22","6","2.35","0.17","6","25.2","2.52","4.74","0.391666667","3","2","1.26","0.84","1.11","0.74","53.16455696","66.66666667","0.63504","34.81481481","52.22222222","37.33333333","56","32.88888889","49.33333333","9.408","14.112","70.22222222","105.3333333","4.41"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01983","","","","3","2","12.12","4","2.45","0.12","6","20.7","2.57","14.69","0.6125","2","1.333333333","1.285","0.856666667","6.06","4.04","17.49489449","66.66666667","0.53199","36.2962963","54.44444444","38.07407407","57.11111111","179.5555556","269.3333333","7.881333333","11.822","217.6296296","326.4444444","4.61"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01984","","","","3","2","4.32","","","","7","","","","","","","","","2.16","1.44","","66.66666667","","","","","","64","96","","","","","10.5"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01985","","","","3","0","0","0","0","0","","","0","0","","","0","","0","","0","","0","","0","","0","","0","","","","0","",""
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01986","","","","3","1","2.53","2","0.56","0.07","6","25.1","0.63","3.16","0.28","2","0.666666667","0.63","0.21","2.53","0.843333333","19.93670886","33.33333333","0.15813","8.296296296","24.88888889","9.333333333","28","37.48148148","112.4444444","2.342666667","7.028","46.81481481","140.4444444","1.17"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01987","","","","3","2","4.94","6","2.19","0.13","5","24.3","2.32","7.26","0.365","3","2","1.16","0.773333333","2.47","1.646666667","31.95592287","66.66666667","0.56376","32.44444444","48.66666667","34.37037037","51.55555556","73.18518519","109.7777778","8.352","12.528","107.5555556","161.3333333","11.03"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01988","","","","3","0","0","0","0","0","","","0","0","","","0","","0","","0","","0","","0","","0","","0","","","","0","",""
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01989","","","","3","1","5.08","2","0.69","0.03","6","22.9","0.72","5.8","0.345","2","0.666666667","0.72","0.24","5.08","1.693333333","12.4137931","33.33333333","0.16488","10.22222222","30.66666667","10.66666667","32","75.25925926","225.7777778","2.442666667","7.328","85.92592593","257.7777778","10.5"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01990","","","","3","2","7.64","7","2.27","0.18","5","22.9","2.45","10.09","0.324285714","3.5","2.333333333","1.225","0.816666667","3.82","2.546666667","24.2814668","66.66666667","0.56105","33.62962963","50.44444444","36.2962963","54.44444444","113.1851852","169.7777778","8.311851852","12.46777778","149.4814815","224.2222222","5.49"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01991","","","","3","2","11.9","6","3.18","0.08","5","","3.26","15.16","0.53","3","2","1.63","1.086666667","5.95","3.966666667","21.50395778","66.66666667","","47.11111111","70.66666667","48.2962963","72.44444444","176.2962963","264.4444444","","","224.5925926","336.8888889","1.74"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01992","","","","3","1","11.93","5","0.43","0.2","5","28.6","0.63","12.56","0.086","5","1.666666667","0.63","0.21","11.93","3.976666667","5.015923567","33.33333333","0.18018","6.37037037","19.11111111","9.333333333","28","176.7407407","530.2222222","2.669333333","8.008","186.0740741","558.2222222","5.46"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01993","","","","3","1","7.36","2","0.64","0.41","6","","1.05","8.41","0.32","2","0.666666667","1.05","0.35","7.36","2.453333333","12.48513674","33.33333333","","9.481481481","28.44444444","15.55555556","46.66666667","109.037037","327.1111111","","","124.5925926","373.7777778","0.15"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01994","","","","3","3","3.9","6","2.59","0","6","24","2.59","6.49","0.431666667","2","2","0.863333333","0.863333333","1.3","1.3","39.90755008","100","0.6216","38.37037037","38.37037037","38.37037037","38.37037037","57.77777778","57.77777778","9.208888889","9.208888889","96.14814815","96.14814815","7.76"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01995","","","","3","1","2.86","5","1.37","0.45","5","32.6","1.82","4.68","0.274","5","1.666666667","1.82","0.606666667","2.86","0.953333333","38.88888889","33.33333333","0.59332","20.2962963","60.88888889","26.96296296","80.88888889","42.37037037","127.1111111","8.789925926","26.36977778","69.33333333","208","0.69"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01996","","","","3","1","4.06","0","0","0.36","6","","0.36","4.42","","0","0","0.36","0.12","4.06","1.353333333","8.14479638","33.33333333","","0","0","5.333333333","16","60.14814815","180.4444444","","","65.48148148","196.4444444","0.12"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01997","","","","3","2","10.63","4","3.2","0.12","6","25.4","3.32","13.95","0.8","2","1.333333333","1.66","1.106666667","5.315","3.543333333","23.79928315","66.66666667","0.84328","47.40740741","71.11111111","49.18518519","73.77777778","157.4814815","236.2222222","12.49303704","18.73955556","206.6666667","310","4.61"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01998","","","","3","1","4.77","6","1.04","0.26","5","22.5","1.3","6.07","0.173333333","6","2","1.3","0.433333333","4.77","1.59","21.41680395","33.33333333","0.2925","15.40740741","46.22222222","19.25925926","57.77777778","70.66666667","212","4.333333333","13","89.92592593","269.7777778","4.41"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-01999","","","","3","2","6.66","4","1.64","0.04","6","22.7","1.68","8.34","0.41","2","1.333333333","0.84","0.56","3.33","2.22","20.14388489","66.66666667","0.38136","24.2962963","36.44444444","24.88888889","37.33333333","98.66666667","148","5.649777778","8.474666667","123.5555556","185.3333333","10.5"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-02000","","","","3","1","5.05","0","0","0.2","6","","0.2","5.25","","0","0","0.2","0.066666667","5.05","1.683333333","3.80952381","33.33333333","","0","0","2.962962963","8.888888889","74.81481481","224.4444444","","","77.77777778","233.3333333","10.5"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-02001","","","","3","2","6.25","2","0.55","0.19","6","28.3","0.74","6.99","0.275","1","0.666666667","0.37","0.246666667","3.125","2.083333333","10.58655222","66.66666667","0.20942","8.148148148","12.22222222","10.96296296","16.44444444","92.59259259","138.8888889","3.102518519","4.653777778","103.5555556","155.3333333","10.5"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-02002","","","","3","2","9","7","1.52","0.15","6","37.1","1.67","10.67","0.217142857","3.5","2.333333333","0.835","0.556666667","4.5","3","15.65135895","66.66666667","0.61957","22.51851852","33.77777778","24.74074074","37.11111111","133.3333333","200","9.178814815","13.76822222","158.0740741","237.1111111","0.02"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-02003","","","","3","2","7.81","3","1.63","0.55","6","25.4","2.18","9.99","0.543333333","1.5","1","1.09","0.726666667","3.905","2.603333333","21.82182182","66.66666667","0.55372","24.14814815","36.22222222","32.2962963","48.44444444","115.7037037","173.5555556","8.203259259","12.30488889","148","222","7.76"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-02004","","","","3","3","2.79","8","1.95","1.09","6","30.2","3.04","5.83","0.24375","2.666666667","2.666666667","1.013333333","1.013333333","0.93","0.93","52.14408233","100","0.91808","28.88888889","28.88888889","45.03703704","45.03703704","41.33333333","41.33333333","13.60118519","13.60118519","86.37037037","86.37037037","5.49"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-02005","","","","3","2","6.97","2","0.53","0.22","6","27","0.75","7.72","0.265","1","0.666666667","0.375","0.25","3.485","2.323333333","9.715025907","66.66666667","0.2025","7.851851852","11.77777778","11.11111111","16.66666667","103.2592593","154.8888889","3","4.5","114.3703704","171.5555556","1.17"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-02006","","","","3","0","0","0","0","0","","","0","0","","","0","","0","","0","","0","","0","","0","","0","","","","0","",""
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-02007","","","","3","2","13.93","2","0.38","0.21","6","30.8","0.59","14.52","0.19","1","0.666666667","0.295","0.196666667","6.965","4.643333333","4.063360882","66.66666667","0.18172","5.62962963","8.444444444","8.740740741","13.11111111","206.3703704","309.5555556","2.692148148","4.038222222","215.1111111","322.6666667","3.03"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-02008","","","","3","2","6.16","3","1.17","0.02","6","30.2","1.19","7.35","0.39","1.5","1","0.595","0.396666667","3.08","2.053333333","16.19047619","66.66666667","0.35938","17.33333333","26","17.62962963","26.44444444","91.25925926","136.8888889","5.324148148","7.986222222","108.8888889","163.3333333","1.74"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-02009","","","","3","2","5.38","8","2.65","0.12","6","","2.77","8.15","0.33125","4","2.666666667","1.385","0.923333333","2.69","1.793333333","33.98773006","66.66666667","","39.25925926","58.88888889","41.03703704","61.55555556","79.7037037","119.5555556","","","120.7407407","181.1111111","3.03"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-02010","","","","3","2","1.25","","","","6","","","","","","","","","0.625","0.416666667","","66.66666667","","","","","","18.51851852","27.77777778","","","","","5.49"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-02011","","","","3","0","0","0","0","0","","","0","0","","","0","","0","","0","","0","","0","","0","","0","","","","0","",""
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-02012","","","","3","2","4.61","1","0.62","0.12","6","26.1","0.74","5.35","0.62","0.5","0.333333333","0.37","0.246666667","2.305","1.536666667","13.8317757","66.66666667","0.19314","9.185185185","13.77777778","10.96296296","16.44444444","68.2962963","102.4444444","2.861333333","4.292","79.25925926","118.8888889","11.03"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-02013","","","","3","1","6.15","0","0","0.15","7","","0.15","6.3","","0","0","0.15","0.05","6.15","2.05","2.380952381","33.33333333","","0","0","2.222222222","6.666666667","91.11111111","273.3333333","","","93.33333333","280","10.5"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-02014","","","","3","1","6.09","2","1.5","0.07","6","27.5","1.57","7.66","0.75","2","0.666666667","1.57","0.523333333","6.09","2.03","20.49608355","33.33333333","0.43175","22.22222222","66.66666667","23.25925926","69.77777778","90.22222222","270.6666667","6.396296296","19.18888889","113.4814815","340.4444444","7.76"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-02015","","","","3","1","3.39","0","0","0.2","7","","0.2","3.59","","0","0","0.2","0.066666667","3.39","1.13","5.571030641","33.33333333","","0","0","2.962962963","8.888888889","50.22222222","150.6666667","","","53.18518519","159.5555556","4.61"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-02016","","","","3","2","10.8","3","0.65","0.3","5","","0.95","11.75","0.216666667","1.5","1","0.475","0.316666667","5.4","3.6","8.085106383","66.66666667","","9.62962963","14.44444444","14.07407407","21.11111111","160","240","","","174.0740741","261.1111111","1.04"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-02017","","","","3","1","5.69","4","1.74","0.4","6","26.1","2.14","7.83","0.435","4","1.333333333","2.14","0.713333333","5.69","1.896666667","27.33077905","33.33333333","0.55854","25.77777778","77.33333333","31.7037037","95.11111111","84.2962963","252.8888889","8.274666667","24.824","116","348","5.46"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-02018","","","","3","3","11.32","6","4.41","0.04","6","30.2","4.45","15.77","0.735","2","2","1.483333333","1.483333333","3.773333333","3.773333333","28.2181357","100","1.3439","65.33333333","65.33333333","65.92592593","65.92592593","167.7037037","167.7037037","19.90962963","19.90962963","233.6296296","233.6296296","7.76"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-02019","","","","3","2","1.96","4","1.2","0","6","26.1","1.2","3.16","0.3","2","1.333333333","0.6","0.4","0.98","0.653333333","37.97468354","66.66666667","0.3132","17.77777778","26.66666667","17.77777778","26.66666667","29.03703704","43.55555556","4.64","6.96","46.81481481","70.22222222","10.5"
