"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00058","","","","26","2","1","3","3","2","1","0","3","0","1","1","2","5","7","7","7.76","1","2","3","","0.333333333","0.333333333","1.5","0.115384615","0","0","0.5","0.038461538","0.5","0.038461538","0","50","7.692307692","0","0","1.424501425","18.51851852","1.424501425","18.51851852","2.849002849","37.03703704"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00059","","","","26","19","1","3","5","19","10","4","10","1","3.7","12.5","6","3","3","3","10.5","4.7","17.2","14","0.25","0.37","0.335714286","0.736842105","0.538461538","0.210526316","0.153846154","0.247368421","0.180769231","0.657894737","0.480769231","28.57142857","27.3255814","73.07692308","1.424501425","1.949317739","6.695156695","9.161793372","17.80626781","24.36647173","24.5014245","33.52826511"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00060","","","","26","11","1","3","5","11","3","0","5","0","1.1","5","6","7","7","9","7.76","1.1","6.1","5","","0.22","0.22","0.454545455","0.192307692","0","0","0.1","0.042307692","0.454545455","0.192307692","0","18.03278689","42.30769231","0","0","1.566951567","3.703703704","7.122507123","16.83501684","8.689458689","20.53872054"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00061","","","","26","4","1","3","5","4","2","0","4","0","1","1.5","6","7","7","9","7.76","1","2.5","4","","0.25","0.25","1","0.153846154","0","0","0.25","0.038461538","0.375","0.057692308","0","40","15.38461538","0","0","1.424501425","9.259259259","2.136752137","13.88888889","3.561253561","23.14814815"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00062","","","","26","14","1","3","7","14","10","4","10","1.1","3.5","14.5","9","5","3","5","","4.6","19.1","14","0.275","0.35","0.328571429","1","0.538461538","0.285714286","0.153846154","0.328571429","0.176923077","1.035714286","0.557692308","28.57142857","24.08376963","53.84615385","1.566951567","2.91005291","6.552706553","12.16931217","20.65527066","38.35978836","27.20797721","50.52910053"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00063","","","","26","11","1","5","7","11","3","0","4","0","1","6.5","9","9","9","9","","1","7.5","4","","0.25","0.25","0.363636364","0.153846154","0","0","0.090909091","0.038461538","0.590909091","0.25","0","13.33333333","42.30769231","0","0","1.424501425","3.367003367","9.259259259","21.88552189","10.68376068","25.25252525"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00064","","","","26","9","1","3","7","9","9","4","12","1.1","3.6","7.5","9","5","5","5","","4.7","12.2","16","0.275","0.3","0.29375","1.777777778","0.615384615","0.444444444","0.153846154","0.522222222","0.180769231","0.833333333","0.288461538","25","38.52459016","34.61538462","1.566951567","4.526748971","6.695156695","19.34156379","10.68376068","30.86419753","17.37891738","50.20576132"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00065","","","","26","8","1","3","5","8","1","0","3","0","1","4","4","7","9","5","7.23","1","5","3","","0.333333333","0.333333333","0.375","0.115384615","0","0","0.125","0.038461538","0.5","0.153846154","0","20","30.76923077","0","0","1.424501425","4.62962963","5.698005698","18.51851852","7.122507123","23.14814815"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00066","","","","26","13","1","3","5","13","10","6","19","2","7.5","13.5","2","5","5","7","10.5","9.5","23","25","0.333333333","0.394736842","0.38","1.923076923","0.961538462","0.461538462","0.230769231","0.730769231","0.365384615","1.038461538","0.519230769","24","41.30434783","50","2.849002849","5.698005698","13.53276353","27.06552707","19.23076923","38.46153846","32.76353276","65.52706553"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00067","","","","26","7","1","3","5","7","2","0","4","0","1","3","5","9","9","9","7.76","1","4","4","","0.25","0.25","0.571428571","0.153846154","0","0","0.142857143","0.038461538","0.428571429","0.115384615","0","25","26.92307692","0","0","1.424501425","5.291005291","4.273504274","15.87301587","5.698005698","21.16402116"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00068","","","","26","10","5","9","5","10","4","0","7","0","1.3","2.5","6","7","9","9","7.23","1.3","3.8","7","","0.185714286","0.185714286","0.7","0.269230769","0","0","0.13","0.05","0.25","0.096153846","0","34.21052632","38.46153846","0","0","1.851851852","4.814814815","3.561253561","9.259259259","5.413105413","14.07407407"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00069","","","","26","8","1","3","3","8","3","3","7","1","1.9","3","9","5","7","5","","2.9","5.9","10","0.333333333","0.271428571","0.29","1.25","0.384615385","0.375","0.115384615","0.3625","0.111538462","0.375","0.115384615","30","49.15254237","30.76923077","1.424501425","4.62962963","4.131054131","13.42592593","4.273504274","13.88888889","8.404558405","27.31481481"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00070","","","","26","12","1","3","5","12","12","10","15","3","4.5","9.5","5","3","5","5","7.23","7.5","17","25","0.3","0.3","0.3","2.083333333","0.961538462","0.833333333","0.384615385","0.625","0.288461538","0.791666667","0.365384615","40","44.11764706","46.15384615","4.273504274","9.259259259","10.68376068","23.14814815","13.53276353","29.32098765","24.21652422","52.4691358"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00071","","","","26","10","1","3","5","10","10","10","18","3.2","6.5","10.5","4","3","5","5","7.23","9.7","20.2","28","0.32","0.361111111","0.346428571","2.8","1.076923077","1","0.384615385","0.97","0.373076923","1.05","0.403846154","35.71428571","48.01980198","38.46153846","4.558404558","11.85185185","13.81766382","35.92592593","14.95726496","38.88888889","28.77492877","74.81481481"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00072","","","","26","9","3","9","5","9","9","4","10","1","3","7.5","6","5","5","7","6.12","4","11.5","14","0.25","0.3","0.285714286","1.555555556","0.538461538","0.444444444","0.153846154","0.444444444","0.153846154","0.833333333","0.288461538","28.57142857","34.7826087","34.61538462","1.424501425","4.115226337","5.698005698","16.46090535","10.68376068","30.86419753","16.38176638","47.32510288"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00073","","","","26","23","1","3","7","23","10","7","10","2","3.9","17.5","6","5","5","1","","5.9","23.4","17","0.285714286","0.39","0.347058824","0.739130435","0.653846154","0.304347826","0.269230769","0.256521739","0.226923077","0.760869565","0.673076923","41.17647059","25.21367521","88.46153846","2.849002849","3.220611916","8.404558405","9.500805153","24.92877493","28.18035427","33.33333333","37.68115942"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00074","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00075","","","","26","11","5","9","5","11","11","10","11","3","1.5","1.3","6","5","7","9","4.41","4.5","5.8","21","0.3","0.136363636","0.214285714","1.909090909","0.807692308","0.909090909","0.384615385","0.409090909","0.173076923","0.118181818","0.05","47.61904762","77.5862069","42.30769231","4.273504274","10.1010101","6.41025641","15.15151515","1.851851852","4.377104377","8.262108262","19.52861953"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00076","","","","26","10","3","9","5","10","10","8","12","2","2","1.5","6","5","5","5","","4","5.5","20","0.25","0.166666667","0.2","2","0.769230769","0.8","0.307692308","0.4","0.153846154","0.15","0.057692308","40","72.72727273","38.46153846","2.849002849","7.407407407","5.698005698","14.81481481","2.136752137","5.555555556","7.834757835","20.37037037"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00077","","","","26","12","1","3","5","12","12","8","12","2","3.7","5.5","4","3","5","5","14.37","5.7","11.2","20","0.25","0.308333333","0.285","1.666666667","0.769230769","0.666666667","0.307692308","0.475","0.219230769","0.458333333","0.211538462","40","50.89285714","46.15384615","2.849002849","6.172839506","8.11965812","17.59259259","7.834757835","16.97530864","15.95441595","34.56790123"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00078","","","","26","9","1","3","7","9","9","8","13","2","3.8","4.7","5","3","3","3","7.76","5.8","10.5","21","0.25","0.292307692","0.276190476","2.333333333","0.807692308","0.888888889","0.307692308","0.644444444","0.223076923","0.522222222","0.180769231","38.0952381","55.23809524","34.61538462","2.849002849","8.230452675","8.262108262","23.86831276","6.695156695","19.34156379","14.95726496","43.20987654"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00079","","","","26","13","1","3","5","13","13","10","15","3","5.6","12.5","6","3","3","5","6.12","8.6","21.1","25","0.3","0.373333333","0.344","1.923076923","0.961538462","0.769230769","0.384615385","0.661538462","0.330769231","0.961538462","0.480769231","40","40.75829384","50","4.273504274","8.547008547","12.25071225","24.5014245","17.80626781","35.61253561","30.05698006","60.11396011"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00080","","","","26","9","1","7","5","9","4","0","5","0","1","1.5","5","7","9","7","7.23","1","2.5","5","","0.2","0.2","0.555555556","0.192307692","0","0","0.111111111","0.038461538","0.166666667","0.057692308","0","40","34.61538462","0","0","1.424501425","4.115226337","2.136752137","6.172839506","3.561253561","10.28806584"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00081","","","","26","8","3","9","5","8","3","0","7","0","1.4","1.6","2","9","9","5","7.23","1.4","3","7","","0.2","0.2","0.875","0.269230769","0","0","0.175","0.053846154","0.2","0.061538462","0","46.66666667","30.76923077","0","0","1.994301994","6.481481481","2.279202279","7.407407407","4.273504274","13.88888889"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00082","","","","26","12","1","5","5","12","4","0","8","0","2","2.5","6","7","7","5","3.03","2","4.5","8","","0.25","0.25","0.666666667","0.307692308","0","0","0.166666667","0.076923077","0.208333333","0.096153846","0","44.44444444","46.15384615","0","0","2.849002849","6.172839506","3.561253561","7.716049383","6.41025641","13.88888889"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00083","","","","26","14","1","3","5","14","8","5","8","1","2","4.5","6","7","5","5","1.74","3","7.5","13","0.2","0.25","0.230769231","0.928571429","0.5","0.357142857","0.192307692","0.214285714","0.115384615","0.321428571","0.173076923","38.46153846","40","53.84615385","1.424501425","2.645502646","4.273504274","7.936507937","6.41025641","11.9047619","10.68376068","19.84126984"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00084","","","","26","13","1","3","5","13","10","5","9","1.1","2.1","5","5","5","5","7","1.76","3.2","8.2","14","0.22","0.233333333","0.228571429","1.076923077","0.538461538","0.384615385","0.192307692","0.246153846","0.123076923","0.384615385","0.192307692","35.71428571","39.02439024","50","1.566951567","3.133903134","4.558404558","9.116809117","7.122507123","14.24501425","11.68091168","23.36182336"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00085","","","","26","10","3","9","5","10","10","8","10","2","3","2","6","7","5","5","","5","7","18","0.25","0.3","0.277777778","1.8","0.692307692","0.8","0.307692308","0.5","0.192307692","0.2","0.076923077","44.44444444","71.42857143","38.46153846","2.849002849","7.407407407","7.122507123","18.51851852","2.849002849","7.407407407","9.971509972","25.92592593"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00086","","","","26","2","5","9","5","2","2","0","7","0","1.5","1.6","2","7","9","9","","1.5","3.1","7","","0.214285714","0.214285714","3.5","0.269230769","0","0","0.75","0.057692308","0.8","0.061538462","0","48.38709677","7.692307692","0","0","2.136752137","27.77777778","2.279202279","29.62962963","4.415954416","57.40740741"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00087","","","","26","4","3","9","5","4","4","8","10","2","2.6","1.8","6","5","5","7","","4.6","6.4","18","0.25","0.26","0.255555556","4.5","0.692307692","2","0.307692308","1.15","0.176923077","0.45","0.069230769","44.44444444","71.875","15.38461538","2.849002849","18.51851852","6.552706553","42.59259259","2.564102564","16.66666667","9.116809117","59.25925926"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00088","","","","26","10","1","3","5","10","10","10","12","3","4.7","5","6","3","3","3","","7.7","12.7","22","0.3","0.391666667","0.35","2.2","0.846153846","1","0.384615385","0.77","0.296153846","0.5","0.192307692","45.45454545","60.62992126","38.46153846","4.273504274","11.11111111","10.96866097","28.51851852","7.122507123","18.51851852","18.09116809","47.03703704"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00089","","","","26","13","1","3","5","13","13","5","18","1.1","5","2","4","7","7","7","12.39","6.1","8.1","23","0.22","0.277777778","0.265217391","1.769230769","0.884615385","0.384615385","0.192307692","0.469230769","0.234615385","0.153846154","0.076923077","21.73913043","75.30864198","50","1.566951567","3.133903134","8.689458689","17.37891738","2.849002849","5.698005698","11.53846154","23.07692308"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00090","","","","26","9","1","5","3","9","4","0","8","0","2","1.5","4","9","9","7","12.39","2","3.5","8","","0.25","0.25","0.888888889","0.307692308","0","0","0.222222222","0.076923077","0.166666667","0.057692308","0","57.14285714","34.61538462","0","0","2.849002849","8.230452675","2.136752137","6.172839506","4.985754986","14.40329218"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00091","","","","26","7","1","3","5","7","7","11","19","3","5.9","3.9","8","5","5","1","12.39","8.9","12.8","30","0.272727273","0.310526316","0.296666667","4.285714286","1.153846154","1.571428571","0.423076923","1.271428571","0.342307692","0.557142857","0.15","36.66666667","69.53125","26.92307692","4.273504274","15.87301587","12.67806268","47.08994709","5.555555556","20.63492063","18.23361823","67.72486772"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00092","","","","26","12","3","9","5","12","12","8","8","2","1.5","1.5","2","7","7","3","6.12","3.5","5","16","0.25","0.1875","0.21875","1.333333333","0.615384615","0.666666667","0.307692308","0.291666667","0.134615385","0.125","0.057692308","50","70","46.15384615","2.849002849","6.172839506","4.985754986","10.80246914","2.136752137","4.62962963","7.122507123","15.43209877"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00093","","","","26","7","3","7","5","7","7","8","10","2","1.7","1.2","5","5","5","3","7.76","3.7","4.9","18","0.25","0.17","0.205555556","2.571428571","0.692307692","1.142857143","0.307692308","0.528571429","0.142307692","0.171428571","0.046153846","44.44444444","75.51020408","26.92307692","2.849002849","10.58201058","5.270655271","19.57671958","1.709401709","6.349206349","6.98005698","25.92592593"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00094","","","","26","6","1","3","5","6","6","12","20","3.3","6.9","5","6","3","3","3","11.03","10.2","15.2","32","0.275","0.345","0.31875","5.333333333","1.230769231","2","0.461538462","1.7","0.392307692","0.833333333","0.192307692","37.5","67.10526316","23.07692308","4.700854701","20.37037037","14.52991453","62.96296296","7.122507123","30.86419753","21.65242165","93.82716049"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00095","","","","26","13","1","3","5","13","13","8","10","2","3.6","5.5","6","3","3","3","6.12","5.6","11.1","18","0.25","0.36","0.311111111","1.384615385","0.692307692","0.615384615","0.307692308","0.430769231","0.215384615","0.423076923","0.211538462","44.44444444","50.45045045","50","2.849002849","5.698005698","7.977207977","15.95441595","7.834757835","15.66951567","15.81196581","31.62393162"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00096","","","","26","10","1","3","5","10","10","8","13","2.1","4.5","5","5","3","3","3","6.12","6.6","11.6","21","0.2625","0.346153846","0.314285714","2.1","0.807692308","0.8","0.307692308","0.66","0.253846154","0.5","0.192307692","38.0952381","56.89655172","38.46153846","2.991452991","7.777777778","9.401709402","24.44444444","7.122507123","18.51851852","16.52421652","42.96296296"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00097","","","","26","7","1","3","5","7","7","0","10","0","2","1.5","6","7","7","5","","2","3.5","10","","0.2","0.2","1.428571429","0.384615385","0","0","0.285714286","0.076923077","0.214285714","0.057692308","0","57.14285714","26.92307692","0","0","2.849002849","10.58201058","2.136752137","7.936507937","4.985754986","18.51851852"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00098","","","","26","13","1","3","5","13","13","12","20","3.4","6.5","5.6","8","5","5","5","6.12","9.9","15.5","32","0.283333333","0.325","0.309375","2.461538462","1.230769231","0.923076923","0.461538462","0.761538462","0.380769231","0.430769231","0.215384615","37.5","63.87096774","50","4.843304843","9.686609687","14.1025641","28.20512821","7.977207977","15.95441595","22.07977208","44.15954416"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00099","","","","26","7","3","5","5","7","5","0","10","0","2.6","1","2","5","5","5","7.76","2.6","3.6","10","","0.26","0.26","1.428571429","0.384615385","0","0","0.371428571","0.1","0.142857143","0.038461538","0","72.22222222","26.92307692","0","0","3.703703704","13.75661376","1.424501425","5.291005291","5.128205128","19.04761905"
