"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00302","","","","5","2","8","8","7","2","2","2","3","0.6","0.8","4","5","7","7","5","5","5","3","5.46","1.4","5.4","5","0.3","0.266666667","0.28","2.5","1","1","0.4","0.7","0.28","2","0.8","40","25.92592593","40","4.444444444","11.11111111","10.37037037","25.92592593","29.62962963","74.07407407","40","100"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00303","","","","5","3","1","1","3","3","0","0","0","0","0","","","","","","","","","","0","","0","","","","0","0","0","0","0","0","","","","","60","0","0","0","0","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00304","","","","5","3","1","1","7","3","3","2","3","0.6","0.8","4","3","3","5","","","","","","1.4","5.4","5","0.3","0.266666667","0.28","1.666666667","1","0.666666667","0.4","0.466666667","0.28","1.333333333","0.8","40","25.92592593","60","4.444444444","7.407407407","10.37037037","17.28395062","29.62962963","49.38271605","40","66.66666667"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00305","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00306","","","","5","5","1","1","9","5","5","3","4","0.6","0.2","4","7","7","3","7","3","5","5","0.02","0.8","4.8","7","0.2","0.05","0.114285714","1.4","1.4","0.6","0.6","0.16","0.16","0.8","0.8","42.85714286","16.66666667","100","4.444444444","4.444444444","5.925925926","5.925925926","29.62962963","29.62962963","35.55555556","35.55555556"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00307","","","","5","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00308","","","","5","1","1","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00309","","","","5","4","1","1","7","4","4","0","10","0","4","3","7","5","5","7","3","5","5","0.03","4","7","10","","0.4","0.4","2.5","2","0","0","1","0.8","0.75","0.6","0","57.14285714","80","0","0","29.62962963","37.03703704","22.22222222","27.77777778","51.85185185","64.81481481"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00310","","","","5","2","1","1","9","2","2","5","12","3","1.4","2.9","5","5","5","5","5","5","5","3.96","4.4","7.3","17","0.6","0.116666667","0.258823529","8.5","3.4","2.5","1","2.2","0.88","1.45","0.58","29.41176471","60.2739726","40","22.22222222","55.55555556","32.59259259","81.48148148","21.48148148","53.7037037","54.07407407","135.1851852"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00311","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00312","","","","5","1","1","5","9","1","1","5","0","1","0","1.9","3","5","5","5","3","5","3","7.76","1","2.9","5","0.2","","0.2","5","1","5","1","1","0.2","1.9","0.38","100","34.48275862","20","7.407407407","37.03703704","7.407407407","37.03703704","14.07407407","70.37037037","21.48148148","107.4074074"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00313","","","","5","1","1","1","9","1","1","6","0","1.4","0","1.4","5","3","5","7","3","5","5","0.03","1.4","2.8","6","0.233333333","","0.233333333","6","1.2","6","1.2","1.4","0.28","1.4","0.28","100","50","20","10.37037037","51.85185185","10.37037037","51.85185185","10.37037037","51.85185185","20.74074074","103.7037037"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00314","","","","5","1","1","1","9","1","1","0","3","0","2","1","3","3","3","7","5","5","3","0.69","2","3","3","","0.666666667","0.666666667","3","0.6","0","0","2","0.4","1","0.2","0","66.66666667","20","0","0","14.81481481","74.07407407","7.407407407","37.03703704","22.22222222","111.1111111"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00315","","","","5","1","3","3","8","1","0","0","0","0","0","1.5","","","","","","","","","0","1.5","0","","","","0","0","0","0","0","0","1.5","0.3","","0","20","0","0","0","0","11.11111111","55.55555556","11.11111111","55.55555556"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00316","","","","5","1","1","1","3","1","1","0","1","0","3","","5","5","1","","","","","","3","","1","","3","3","1","0.2","0","0","3","0.6","","","0","","20","0","0","22.22222222","111.1111111","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00317","","","","5","1","1","1","5","1","1","1","0","0.3","0","2","5","5","1","7","5","3","5","3.96","0.3","2.3","1","0.3","","0.3","1","0.2","1","0.2","0.3","0.06","2","0.4","100","13.04347826","20","2.222222222","11.11111111","2.222222222","11.11111111","14.81481481","74.07407407","17.03703704","85.18518519"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00318","","","","5","2","3","3","7","2","2","0","11","0","1.1","4","7","5","1","7","3","5","3","0.02","1.1","5.1","11","","0.1","0.1","5.5","2.2","0","0","0.55","0.22","2","0.8","0","21.56862745","40","0","0","8.148148148","20.37037037","29.62962963","74.07407407","37.77777778","94.44444444"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00319","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00320","","","","5","1","","1","3","1","1","0","1","0","0.1","0.2","9","5","1","5","3","5","3","0","0.1","0.3","1","","0.1","0.1","1","0.2","0","0","0.1","0.02","0.2","0.04","0","33.33333333","20","0","0","0.740740741","3.703703704","1.481481481","7.407407407","2.222222222","11.11111111"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00321","","","","5","1","1","1","1","1","1","0","2","0","0.4","1","7","5","1","5","5","5","5","0.03","0.4","1.4","2","","0.2","0.2","2","0.4","0","0","0.4","0.08","1","0.2","0","28.57142857","20","0","0","2.962962963","14.81481481","7.407407407","37.03703704","10.37037037","51.85185185"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00322","","","","5","2","1","1","7","2","2","0","1","0","","10","7","5","3","5","5","3","3","3.96","","","1","","","","0.5","0.2","0","0","","","5","2","0","","40","0","0","","","74.07407407","185.1851852","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00323","","","","5","2","1","1","7","2","2","3","3","0.9","0.3","5","5","5","3","5","5","3","5","5.46","1.2","6.2","6","0.3","0.1","0.2","3","1.2","1.5","0.6","0.6","0.24","2.5","1","50","19.35483871","40","6.666666667","16.66666667","8.888888889","22.22222222","37.03703704","92.59259259","45.92592593","114.8148148"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00325","","","","5","4","1","1","9","4","4","8","0","2.5","0","8","5","5","1","5","5","3","3","7.76","2.5","10.5","8","0.3125","","0.3125","2","1.6","2","1.6","0.625","0.5","2","1.6","100","23.80952381","80","18.51851852","23.14814815","18.51851852","23.14814815","59.25925926","74.07407407","77.77777778","97.22222222"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00326","","","","5","2","1","1","7","2","2","4","4","2","","6","5","5","1","5","5","3","5","3.96","","","8","0.5","","","4","1.6","2","0.8","","","3","1.2","50","","40","14.81481481","37.03703704","","","44.44444444","111.1111111","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00327","","","","5","3","1","1","7","3","2","0","8","0","1.5","5","5","5","3","7","5","5","3","4.61","1.5","6.5","8","","0.1875","0.1875","2.666666667","1.6","0","0","0.5","0.3","1.666666667","1","0","23.07692308","60","0","0","11.11111111","18.51851852","37.03703704","61.72839506","48.14814815","80.24691358"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00328","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00330","","","","5","3","1","1","5","3","3","2","5","0.4","0.2","3","9","3","3","7","3","5","3","0.03","0.6","3.6","7","0.2","0.04","0.085714286","2.333333333","1.4","0.666666667","0.4","0.2","0.12","1","0.6","28.57142857","16.66666667","60","2.962962963","4.938271605","4.444444444","7.407407407","22.22222222","37.03703704","26.66666667","44.44444444"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00331","","","","5","4","1","1","5","4","3","0","6","0","1","3","5","5","3","5","5","5","3","1.17","1","4","6","","0.166666667","0.166666667","1.5","1.2","0","0","0.25","0.2","0.75","0.6","0","25","80","0","0","7.407407407","9.259259259","22.22222222","27.77777778","29.62962963","37.03703704"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00333","","","","5","2","1","1","3","2","1","1","0","0.4","0","1","5","5","1","3","5","3","5","0.15","0.4","1.4","1","0.4","","0.4","0.5","0.2","0.5","0.2","0.2","0.08","0.5","0.2","100","28.57142857","40","2.962962963","7.407407407","2.962962963","7.407407407","7.407407407","18.51851852","10.37037037","25.92592593"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00334","","","","5","1","1","1","1","1","1","2","0","0.2","0","0.1","9","5","1","5","1","5","5","0.02","0.2","0.3","2","0.1","","0.1","2","0.4","2","0.4","0.2","0.04","0.1","0.02","100","66.66666667","20","1.481481481","7.407407407","1.481481481","7.407407407","0.740740741","3.703703704","2.222222222","11.11111111"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00335","","","","5","1","1","1","1","1","1","1","0","0.4","0","0.8","5","5","1","7","3","5","5","0.03","0.4","1.2","1","0.4","","0.4","1","0.2","1","0.2","0.4","0.08","0.8","0.16","100","33.33333333","20","2.962962963","14.81481481","2.962962963","14.81481481","5.925925926","29.62962963","8.888888889","44.44444444"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00337","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00338","","","","5","3","1","1","3","3","3","2","4","0.4","0.5","1","5","5","5","5","5","5","5","0.12","0.9","1.9","6","0.2","0.125","0.15","2","1.2","0.666666667","0.4","0.3","0.18","0.333333333","0.2","33.33333333","47.36842105","60","2.962962963","4.938271605","6.666666667","11.11111111","7.407407407","12.34567901","14.07407407","23.45679012"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00339","","","","5","1","1","1","1","1","1","1","1","0.3","0.2","0.3","5","5","3","5","7","3","3","7.76","0.5","0.8","2","0.3","0.2","0.25","2","0.4","1","0.2","0.5","0.1","0.3","0.06","50","62.5","20","2.222222222","11.11111111","3.703703704","18.51851852","2.222222222","11.11111111","5.925925926","29.62962963"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00340","","","","5","3","1","1","3","3","3","0","4","0","1.2","1.5","5","5","5","5","3","3","3","7.76","1.2","2.7","4","","0.3","0.3","1.333333333","0.8","0","0","0.4","0.24","0.5","0.3","0","44.44444444","60","0","0","8.888888889","14.81481481","11.11111111","18.51851852","20","33.33333333"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00341","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00342","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00343","","","","5","1","1","1","3","1","1","5","6","1.5","0.4","1.5","1","1","1","7","3","5","3","0.03","1.9","3.4","11","0.3","0.066666667","0.172727273","11","2.2","5","1","1.9","0.38","1.5","0.3","45.45454545","55.88235294","20","11.11111111","55.55555556","14.07407407","70.37037037","11.11111111","55.55555556","25.18518519","125.9259259"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00344","","","","5","2","2","2","1","2","2","0","4","0","1","1","9","5","3","5","5","5","5","4.61","1","2","4","","0.25","0.25","2","0.8","0","0","0.5","0.2","0.5","0.2","0","50","40","0","0","7.407407407","18.51851852","7.407407407","18.51851852","14.81481481","37.03703704"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00345","","","","5","1","1","1","1","1","1","1","0","0.2","0","1","7","3","3","7","5","5","5","0.03","0.2","1.2","1","0.2","","0.2","1","0.2","1","0.2","0.2","0.04","1","0.2","100","16.66666667","20","1.481481481","7.407407407","1.481481481","7.407407407","7.407407407","37.03703704","8.888888889","44.44444444"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00346","","","","5","4","1","1","1","4","4","3","4","0.4","0.4","0.5","5","5","3","7","3","5","5","0.03","0.8","1.3","7","0.133333333","0.1","0.114285714","1.75","1.4","0.75","0.6","0.2","0.16","0.125","0.1","42.85714286","61.53846154","80","2.962962963","3.703703704","5.925925926","7.407407407","3.703703704","4.62962963","9.62962963","12.03703704"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00347","","","","5","1","1","1","2","1","1","0","1","0","0.2","1","7","7","7","3","3","5","3","1.5","0.2","1.2","1","","0.2","0.2","1","0.2","0","0","0.2","0.04","1","0.2","0","16.66666667","20","0","0","1.481481481","7.407407407","7.407407407","37.03703704","8.888888889","44.44444444"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00348","","","","5","2","1","1","3","2","2","0","4","0","1.2","2","7","5","7","5","5","3","5","1.65","1.2","3.2","4","","0.3","0.3","2","0.8","0","0","0.6","0.24","1","0.4","0","37.5","40","0","0","8.888888889","22.22222222","14.81481481","37.03703704","23.7037037","59.25925926"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00349","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00350","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00351","","","","5","1","1","1","1","1","1","0","1","0","0.1","2","7","5","7","5","5","3","5","0.12","0.1","2.1","1","","0.1","0.1","1","0.2","0","0","0.1","0.02","2","0.4","0","4.761904762","20","0","0","0.740740741","3.703703704","14.81481481","74.07407407","15.55555556","77.77777778"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00352","","","","5","1","1","1","3","1","1","0","1","0","0.2","0.3","7","5","3","5","3","3","5","0.12","0.2","0.5","1","","0.2","0.2","1","0.2","0","0","0.2","0.04","0.3","0.06","0","40","20","0","0","1.481481481","7.407407407","2.222222222","11.11111111","3.703703704","18.51851852"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00353","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00354","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00355","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00356","","","","5","1","1","1","8","1","1","1","0","0.1","0","5","5","5","1","7","3","5","3","0.03","0.1","5.1","1","0.1","","0.1","1","0.2","1","0.2","0.1","0.02","5","1","100","1.960784314","20","0.740740741","3.703703704","0.740740741","3.703703704","37.03703704","185.1851852","37.77777778","188.8888889"
