"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of vines per NET plot in kg|CO_331:0000227","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004 "
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01707","","","","3","1","1","1","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","33.33333333","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01708","","","","3","3","1","1","5","3","3","5","7","4.5","1","1.1","5","5","3","2.1","6.6","12","0.2","0.157142857","0.175","4","4","1.666666667","1.666666667","0.7","0.7","1.5","1.5","41.66666667","31.81818182","100","12.34567901","12.34567901","25.92592593","25.92592593","55.55555556","55.55555556","81.48148148","81.48148148"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01709","","","","3","3","1","1","7","3","3","4","6","6.5","1","1","5","3","3","2","8.5","10","0.25","0.166666667","0.2","3.333333333","3.333333333","1.333333333","1.333333333","0.666666667","0.666666667","2.166666667","2.166666667","40","23.52941176","100","12.34567901","12.34567901","24.69135802","24.69135802","80.24691358","80.24691358","104.9382716","104.9382716"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01710","","","","3","2","1","5","5","2","","","","","","","","","","","","","","","","","","","","","","","","","","66.66666667","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01711","","","","3","1","1","3","7","1","","","","","","","","","","","","","","","","","","","","","","","","","","33.33333333","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01712","","","","3","3","1","3","7","3","3","5","7","9","1","1.2","3","5","3","2.2","11.2","12","0.2","0.171428571","0.183333333","4","4","1.666666667","1.666666667","0.733333333","0.733333333","3","3","41.66666667","19.64285714","100","12.34567901","12.34567901","27.16049383","27.16049383","111.1111111","111.1111111","138.2716049","138.2716049"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01713","","","","3","1","1","3","7","1","","","","","","","","","","","","","","","","","","","","","","","","","","33.33333333","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01714","","","","3","2","1","1","7","2","","","","","","","","","","","","","","","","","","","","","","","","","","66.66666667","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01715","","","","3","2","1","1","5","2","","","","","","","","","","","","","","","","","","","","","","","","","","66.66666667","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01716","","","","3","1","1","1","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","33.33333333","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01717","","","","3","2","1","1","7","2","","","","","","","","","","","","","","","","","","","","","","","","","","66.66666667","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01718","","","","3","3","1","1","3","3","2","3","5","2.5","0.4","1","5","3","5","1.4","3.9","8","0.133333333","0.2","0.175","2.666666667","2.666666667","1","1","0.466666667","0.466666667","0.833333333","0.833333333","37.5","35.8974359","100","4.938271605","4.938271605","17.28395062","17.28395062","30.86419753","30.86419753","48.14814815","48.14814815"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01719","","","","3","3","1","1","7","3","3","5","5","8.5","1","1","3","3","5","2","10.5","10","0.2","0.2","0.2","3.333333333","3.333333333","1.666666667","1.666666667","0.666666667","0.666666667","2.833333333","2.833333333","50","19.04761905","100","12.34567901","12.34567901","24.69135802","24.69135802","104.9382716","104.9382716","129.6296296","129.6296296"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01720","","","","3","3","1","1","5","3","3","5","6","5.7","1","1.1","3","5","3","2.1","7.8","11","0.2","0.183333333","0.190909091","3.666666667","3.666666667","1.666666667","1.666666667","0.7","0.7","1.9","1.9","45.45454545","26.92307692","100","12.34567901","12.34567901","25.92592593","25.92592593","70.37037037","70.37037037","96.2962963","96.2962963"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01721","","","","3","1","1","3","7","1","1","1","3","5.5","0.2","0.4","7","7","5","0.6","6.1","4","0.2","0.133333333","0.15","4","1.333333333","1","0.333333333","0.6","0.2","5.5","1.833333333","25","9.836065574","33.33333333","2.469135802","7.407407407","7.407407407","22.22222222","67.90123457","203.7037037","75.30864198","225.9259259"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01722","","","","3","1","1","1","7","1","","","","","","","","","","","","","","","","","","","","","","","","","","33.33333333","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01723","","","","3","2","1","5","3","2","2","3","4","3","0.4","1","5","3","5","1.4","4.4","7","0.133333333","0.25","0.2","3.5","2.333333333","1.5","1","0.7","0.466666667","1.5","1","42.85714286","31.81818182","66.66666667","4.938271605","7.407407407","17.28395062","25.92592593","37.03703704","55.55555556","54.32098765","81.48148148"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01724","","","","3","2","1","1","7","2","2","4","3","8.5","1","0.8","7","7","5","1.8","10.3","7","0.25","0.266666667","0.257142857","3.5","2.333333333","2","1.333333333","0.9","0.6","4.25","2.833333333","57.14285714","17.47572816","66.66666667","12.34567901","18.51851852","22.22222222","33.33333333","104.9382716","157.4074074","127.1604938","190.7407407"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01725","","","","3","2","1","1","7","2","2","3","5","6","0.4","1","5","5","7","1.4","7.4","8","0.133333333","0.2","0.175","4","2.666666667","1.5","1","0.7","0.466666667","3","2","37.5","18.91891892","66.66666667","4.938271605","7.407407407","17.28395062","25.92592593","74.07407407","111.1111111","91.35802469","137.037037"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01726","","","","3","3","1","1","5","3","3","4","5","7.8","1","1.1","5","3","3","2.1","9.9","9","0.25","0.22","0.233333333","3","3","1.333333333","1.333333333","0.7","0.7","2.6","2.6","44.44444444","21.21212121","100","12.34567901","12.34567901","25.92592593","25.92592593","96.2962963","96.2962963","122.2222222","122.2222222"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01727","","","","3","3","1","1","7","3","3","5","6","8.5","1","1.1","5","3","5","2.1","10.6","11","0.2","0.183333333","0.190909091","3.666666667","3.666666667","1.666666667","1.666666667","0.7","0.7","2.833333333","2.833333333","45.45454545","19.81132075","100","12.34567901","12.34567901","25.92592593","25.92592593","104.9382716","104.9382716","130.8641975","130.8641975"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01728","","","","3","2","1","1","9","2","2","3","4","9.5","0.4","1","5","3","5","1.4","10.9","7","0.133333333","0.25","0.2","3.5","2.333333333","1.5","1","0.7","0.466666667","4.75","3.166666667","42.85714286","12.8440367","66.66666667","4.938271605","7.407407407","17.28395062","25.92592593","117.2839506","175.9259259","134.5679012","201.8518519"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01729","","","","3","3","1","1","5","3","3","5","5","5","1","1.1","5","3","5","2.1","7.1","10","0.2","0.22","0.21","3.333333333","3.333333333","1.666666667","1.666666667","0.7","0.7","1.666666667","1.666666667","50","29.57746479","100","12.34567901","12.34567901","25.92592593","25.92592593","61.72839506","61.72839506","87.65432099","87.65432099"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01730","","","","3","2","1","3","5","2","2","3","4","6.5","0.4","1","5","3","5","1.4","7.9","7","0.133333333","0.25","0.2","3.5","2.333333333","1.5","1","0.7","0.466666667","3.25","2.166666667","42.85714286","17.72151899","66.66666667","4.938271605","7.407407407","17.28395062","25.92592593","80.24691358","120.3703704","97.5308642","146.2962963"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01731","","","","3","2","1","1","7","2","2","1","3","7","0.2","0.4","7","5","9","0.6","7.6","4","0.2","0.133333333","0.15","2","1.333333333","0.5","0.333333333","0.3","0.2","3.5","2.333333333","25","7.894736842","66.66666667","2.469135802","3.703703704","7.407407407","11.11111111","86.41975309","129.6296296","93.82716049","140.7407407"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01732","","","","3","3","1","1","5","3","3","4","4","4.5","1","1","5","5","3","2","6.5","8","0.25","0.25","0.25","2.666666667","2.666666667","1.333333333","1.333333333","0.666666667","0.666666667","1.5","1.5","50","30.76923077","100","12.34567901","12.34567901","24.69135802","24.69135802","55.55555556","55.55555556","80.24691358","80.24691358"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01733","","","","3","1","1","1","5","1","1","3","3","5.5","0.5","0.3","7","5","7","0.8","6.3","6","0.166666667","0.1","0.133333333","6","2","3","1","0.8","0.266666667","5.5","1.833333333","50","12.6984127","33.33333333","6.172839506","18.51851852","9.87654321","29.62962963","67.90123457","203.7037037","77.77777778","233.3333333"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01734","","","","3","3","1","3","7","3","3","5","7","5","1","1.5","3","3","7","2.5","7.5","12","0.2","0.214285714","0.208333333","4","4","1.666666667","1.666666667","0.833333333","0.833333333","1.666666667","1.666666667","41.66666667","33.33333333","100","12.34567901","12.34567901","30.86419753","30.86419753","61.72839506","61.72839506","92.59259259","92.59259259"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01735","","","","3","2","1","3","9","2","2","3","4","10.2","0.4","1","5","7","5","1.4","11.6","7","0.133333333","0.25","0.2","3.5","2.333333333","1.5","1","0.7","0.466666667","5.1","3.4","42.85714286","12.06896552","66.66666667","4.938271605","7.407407407","17.28395062","25.92592593","125.9259259","188.8888889","143.2098765","214.8148148"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01736","","","","3","3","1","1","7","3","3","5","5","7.5","1","1","3","1","1","2","9.5","10","0.2","0.2","0.2","3.333333333","3.333333333","1.666666667","1.666666667","0.666666667","0.666666667","2.5","2.5","50","21.05263158","100","12.34567901","12.34567901","24.69135802","24.69135802","92.59259259","92.59259259","117.2839506","117.2839506"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01737","","","","3","3","1","1","7","3","3","6","7","6.5","1","1.2","3","1","3","2.2","8.7","13","0.166666667","0.171428571","0.169230769","4.333333333","4.333333333","2","2","0.733333333","0.733333333","2.166666667","2.166666667","46.15384615","25.28735632","100","12.34567901","12.34567901","27.16049383","27.16049383","80.24691358","80.24691358","107.4074074","107.4074074"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01738","","","","3","3","1","1","9","3","3","7","7","7.5","1.1","1","5","3","3","2.1","9.6","14","0.157142857","0.142857143","0.15","4.666666667","4.666666667","2.333333333","2.333333333","0.7","0.7","2.5","2.5","50","21.875","100","13.58024691","13.58024691","25.92592593","25.92592593","92.59259259","92.59259259","118.5185185","118.5185185"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01739","","","","3","1","1","1","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","33.33333333","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01740","","","","3","2","1","1","5","2","","","","","","","","","","","","","","","","","","","","","","","","","","66.66666667","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01741","","","","3","2","1","1","7","2","2","3","4","5.5","0.5","1","5","3","5","1.5","7","7","0.166666667","0.25","0.214285714","3.5","2.333333333","1.5","1","0.75","0.5","2.75","1.833333333","42.85714286","21.42857143","66.66666667","6.172839506","9.259259259","18.51851852","27.77777778","67.90123457","101.8518519","86.41975309","129.6296296"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01742","","","","3","3","1","1","5","3","2","3","3","4.7","0.4","0.5","5","3","5","0.9","5.6","6","0.133333333","0.166666667","0.15","2","2","1","1","0.3","0.3","1.566666667","1.566666667","50","16.07142857","100","4.938271605","4.938271605","11.11111111","11.11111111","58.02469136","58.02469136","69.13580247","69.13580247"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01743","","","","3","1","1","1","7","1","","","","","","","","","","","","","","","","","","","","","","","","","","33.33333333","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01744","","","","3","2","1","1","7","2","","","","","","","","","","","","","","","","","","","","","","","","","","66.66666667","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01745","","","","3","3","1","1","5","3","3","2","4","4.5","0.3","1","3","3","5","1.3","5.8","6","0.15","0.25","0.216666667","2","2","0.666666667","0.666666667","0.433333333","0.433333333","1.5","1.5","33.33333333","22.4137931","100","3.703703704","3.703703704","16.04938272","16.04938272","55.55555556","55.55555556","71.60493827","71.60493827"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01746","","","","3","3","1","1","7","3","3","5","7","8.5","1","1.2","1","1","3","2.2","10.7","12","0.2","0.171428571","0.183333333","4","4","1.666666667","1.666666667","0.733333333","0.733333333","2.833333333","2.833333333","41.66666667","20.56074766","100","12.34567901","12.34567901","27.16049383","27.16049383","104.9382716","104.9382716","132.0987654","132.0987654"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01747","","","","3","2","1","1","7","2","2","3","4","7.5","0.4","1","5","3","5","1.4","8.9","7","0.133333333","0.25","0.2","3.5","2.333333333","1.5","1","0.7","0.466666667","3.75","2.5","42.85714286","15.73033708","66.66666667","4.938271605","7.407407407","17.28395062","25.92592593","92.59259259","138.8888889","109.8765432","164.8148148"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01748","","","","3","3","1","1","9","3","3","5","7","9.5","1","1.2","3","3","4","2.2","11.7","12","0.2","0.171428571","0.183333333","4","4","1.666666667","1.666666667","0.733333333","0.733333333","3.166666667","3.166666667","41.66666667","18.8034188","100","12.34567901","12.34567901","27.16049383","27.16049383","117.2839506","117.2839506","144.4444444","144.4444444"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01749","","","","3","3","1","1","5","3","3","6","8","6.5","1","1.5","3","1","1","2.5","9","14","0.166666667","0.1875","0.178571429","4.666666667","4.666666667","2","2","0.833333333","0.833333333","2.166666667","2.166666667","42.85714286","27.77777778","100","12.34567901","12.34567901","30.86419753","30.86419753","80.24691358","80.24691358","111.1111111","111.1111111"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01750","","","","3","2","1","1","7","2","2","3","4","5.5","0.4","1","5","3","5","1.4","6.9","7","0.133333333","0.25","0.2","3.5","2.333333333","1.5","1","0.7","0.466666667","2.75","1.833333333","42.85714286","20.28985507","66.66666667","4.938271605","7.407407407","17.28395062","25.92592593","67.90123457","101.8518519","85.18518519","127.7777778"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01751","","","","3","3","1","1","5","3","3","4","7","6.5","1","1.7","5","3","5","2.7","9.2","11","0.25","0.242857143","0.245454545","3.666666667","3.666666667","1.333333333","1.333333333","0.9","0.9","2.166666667","2.166666667","36.36363636","29.34782609","100","12.34567901","12.34567901","33.33333333","33.33333333","80.24691358","80.24691358","113.5802469","113.5802469"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01752","","","","3","2","1","1","5","2","2","3","4","7.5","0.4","1","5","5","3","1.4","8.9","7","0.133333333","0.25","0.2","3.5","2.333333333","1.5","1","0.7","0.466666667","3.75","2.5","42.85714286","15.73033708","66.66666667","4.938271605","7.407407407","17.28395062","25.92592593","92.59259259","138.8888889","109.8765432","164.8148148"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01753","","","","3","3","1","1","9","3","3","4","5","8.5","0.9","0.7","5","5","7","1.6","10.1","9","0.225","0.14","0.177777778","3","3","1.333333333","1.333333333","0.533333333","0.533333333","2.833333333","2.833333333","44.44444444","15.84158416","100","11.11111111","11.11111111","19.75308642","19.75308642","104.9382716","104.9382716","124.691358","124.691358"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01754","","","","3","3","1","3","7","3","3","3","6","8.5","0.4","1","5","3","3","1.4","9.9","9","0.133333333","0.166666667","0.155555556","3","3","1","1","0.466666667","0.466666667","2.833333333","2.833333333","33.33333333","14.14141414","100","4.938271605","4.938271605","17.28395062","17.28395062","104.9382716","104.9382716","122.2222222","122.2222222"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-01755","","","","3","3","1","5","5","3","2","0","4","4.7","0","1","3","3","7","1","5.7","4","","0.25","0.25","1.333333333","1.333333333","0","0","0.333333333","0.333333333","1.566666667","1.566666667","0","17.54385965","100","0","0","12.34567901","12.34567901","58.02469136","58.02469136","70.37037037","70.37037037"
