"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Millipede damage estimating 1-9|CO_331:0000805","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Storage root shape estimating 1-9 CIP|CO_331:0000181","Storage root dry matter content computing percent|CO_331:0000297","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Dry weight of storage root samples measuring g|CO_331:0000247","Fresh weight of storage root samples measuring g|CO_331:0000243","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00451","","","","1","2","12","10","1","1","5","7","0.16","0.12","0.4","","1","","","","6","8","","","","","","","","","0.28","0.68","12","0.032","0.017142857","0.023333333","12","1","5","0.416666667","0.28","0.023333333","0.4","0.033333333","41.66666667","41.17647059","8.333333333","","0.444444444","5.333333333","0.777777778","9.333333333","1.111111111","13.33333333","","","1.888888889","22.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00452","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00453","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00454","","","","5","4","12","5","1","1","0","4","0","0.14","0.18","","6","","","","6","7","","","","","","","","","0.14","0.32","4","","0.035","0.035","4","0.333333333","0","0","0.14","0.011666667","0.18","0.015","0","43.75","8.333333333","","0","0","0.388888889","4.666666667","0.5","6","","","0.888888889","10.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00455","","","","1","2","12","8","1","1","0","4","0","0.08","0.74","","2","","","","9","9","","","","","","","","","0.08","0.82","4","","0.02","0.02","4","0.333333333","0","0","0.08","0.006666667","0.74","0.061666667","0","9.756097561","8.333333333","","0","0","0.222222222","2.666666667","2.055555556","24.66666667","","","2.277777778","27.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00456","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00457","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00458","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00459","","","","2","3","12","10","1","1","2","5","0.2","0.16","0.64","","4","","","","5","6","","","","","","","","","0.36","1","7","0.1","0.032","0.051428571","7","0.583333333","2","0.166666667","0.36","0.03","0.64","0.053333333","28.57142857","36","8.333333333","","0.555555556","6.666666667","1","12","1.777777778","21.33333333","","","2.777777778","33.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00460","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00461","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00462","","","","2","2","12","12","1","1","2","6","0.12","0.1","0.28","4.597827911","4","69.99736786","3","47.23751274","5","7","0.1241932","2.185082912","1.033656955","23.17","49.05","0.728727996","2.146910906","10.56277847","0.22","0.5","8","0.06","0.016666667","0.0275","8","0.666666667","2","0.166666667","0.22","0.018333333","0.28","0.023333333","25","44","8.333333333","0.103922528","0.333333333","4","0.611111111","7.333333333","0.777777778","9.333333333","0.288673689","3.464084268","1.388888889","16.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00463","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00464","","","","4","2","12","7","1","1","1","8","0.08","0.14","0.44","","3","","","","7","7","","","","","","","","","0.22","0.66","9","0.08","0.0175","0.024444444","9","0.75","1","0.083333333","0.22","0.018333333","0.44","0.036666667","11.11111111","33.33333333","8.333333333","","0.222222222","2.666666667","0.611111111","7.333333333","1.222222222","14.66666667","","","1.833333333","22"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00465","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00466","","","","2","2","12","6","1","1","2","2","0.14","0.12","0.34","","3","","","","5","5","","","","","","","","","0.26","0.6","4","0.07","0.06","0.065","4","0.333333333","2","0.166666667","0.26","0.021666667","0.34","0.028333333","50","43.33333333","8.333333333","","0.388888889","4.666666667","0.722222222","8.666666667","0.944444444","11.33333333","","","1.666666667","20"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00467","","","","1","2","12","12","1","1","4","7","0.12","0.14","0.16","","5","","","","7","8","","","","","","","","","0.26","0.42","11","0.03","0.02","0.023636364","11","0.916666667","4","0.333333333","0.26","0.021666667","0.16","0.013333333","36.36363636","61.9047619","8.333333333","","0.333333333","4","0.722222222","8.666666667","0.444444444","5.333333333","","","1.166666667","14"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00468","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00469","","","","1","2","12","12","1","1","4","4","0.3","0.2","0.5","","3","","","","5","7","","","","","","","","","0.5","1","8","0.075","0.05","0.0625","8","0.666666667","4","0.333333333","0.5","0.041666667","0.5","0.041666667","50","50","8.333333333","","0.833333333","10","1.388888889","16.66666667","1.388888889","16.66666667","","","2.777777778","33.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00470","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00471","","","","5","2","12","11","1","1","4","9","0.76","0.34","0.92","5.092625141","2","60.6684227","2","33.46359523","1","3","16.6140251","2.26819396","1.183776975","16.27","48.62","1.518857956","3.128555059","17.01346397","1.1","2.02","13","0.19","0.037777778","0.084615385","13","1.083333333","4","0.333333333","1.1","0.091666667","0.92","0.076666667","30.76923077","54.45544554","8.333333333","0.368099548","2.111111111","25.33333333","3.055555556","36.66666667","2.555555556","30.66666667","1.022498743","12.26998492","5.611111111","67.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00472","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00473","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00474","","","","3","3","12","12","1","1","0","10","0","0.3","0.52","","6","","","","6","7","","","","","","","","","0.3","0.82","10","","0.03","0.03","10","0.833333333","0","0","0.3","0.025","0.52","0.043333333","0","36.58536585","8.333333333","","0","0","0.833333333","10","1.444444444","17.33333333","","","2.277777778","27.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00475","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00476","","","","1","2","12","1","1","1","0","1","0","0.04","0.22","","1","","","","9","9","","","","","","","","","0.04","0.26","1","","0.04","0.04","1","0.083333333","0","0","0.04","0.003333333","0.22","0.018333333","0","15.38461538","8.333333333","","0","0","0.111111111","1.333333333","0.611111111","7.333333333","","","0.722222222","8.666666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00477","","","","2","3","12","9","1","1","0","6","0","0.2","0.86","","2","","","","8","8","","","","","","","","","0.2","1.06","6","","0.033333333","0.033333333","6","0.5","0","0","0.2","0.016666667","0.86","0.071666667","0","18.86792453","8.333333333","","0","0","0.555555556","6.666666667","2.388888889","28.66666667","","","2.944444444","35.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00478","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00479","","","","2","4","12","6","1","1","0","5","0","0.14","0.96","","3","","","","7","8","","","","","","","","","0.14","1.1","5","","0.028","0.028","5","0.416666667","0","0","0.14","0.011666667","0.96","0.08","0","12.72727273","8.333333333","","0","0","0.388888889","4.666666667","2.666666667","32","","","3.055555556","36.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00480","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00481","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00482","","","","2","2","12","7","2","2","0","4","0","0.14","0.5","","5","","","","5","8","","","","","","","","","0.14","0.64","4","","0.035","0.035","2","0.333333333","0","0","0.07","0.011666667","0.25","0.041666667","0","21.875","16.66666667","","0","0","0.388888889","2.333333333","1.388888889","8.333333333","","","1.777777778","10.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00483","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00484","","","","2","3","12","12","1","1","6","5","0.74","0.32","1.72","","2","","","","5","6","","","","","","","","","1.06","2.78","11","0.123333333","0.064","0.096363636","11","0.916666667","6","0.5","1.06","0.088333333","1.72","0.143333333","54.54545455","38.1294964","8.333333333","","2.055555556","24.66666667","2.944444444","35.33333333","4.777777778","57.33333333","","","7.722222222","92.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00485","","","","2","2","12","6","1","1","1","3","0.28","0.1","0.68","","3","","","","3","5","","","","","","","","","0.38","1.06","4","0.28","0.033333333","0.095","4","0.333333333","1","0.083333333","0.38","0.031666667","0.68","0.056666667","25","35.8490566","8.333333333","","0.777777778","9.333333333","1.055555556","12.66666667","1.888888889","22.66666667","","","2.944444444","35.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00486","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00487","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00488","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00489","","","","1","3","12","8","1","1","0","3","0","0.08","0.3","","2","","","","5","7","","","","","","","","","0.08","0.38","3","","0.026666667","0.026666667","3","0.25","0","0","0.08","0.006666667","0.3","0.025","0","21.05263158","8.333333333","","0","0","0.222222222","2.666666667","0.833333333","10","","","1.055555556","12.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00490","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00491","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00492","","","","1","2","12","12","1","1","0","9","0","0.14","0.5","","2","","","","6","8","","","","","","","","","0.14","0.64","9","","0.015555556","0.015555556","9","0.75","0","0","0.14","0.011666667","0.5","0.041666667","0","21.875","8.333333333","","0","0","0.388888889","4.666666667","1.388888889","16.66666667","","","1.777777778","21.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00493","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00494","","","","1","1","12","12","1","1","0","2","0","0.06","1","","1","","","","1","1","","","","","","","","","0.06","1.06","2","","0.03","0.03","2","0.166666667","0","0","0.06","0.005","1","0.083333333","0","5.660377358","8.333333333","","0","0","0.166666667","2","2.777777778","33.33333333","","","2.944444444","35.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00495","","","","2","2","12","9","1","1","2","8","0.08","0.16","0.26","","3","","","","4","7","","","","","","","","","0.24","0.5","10","0.04","0.02","0.024","10","0.833333333","2","0.166666667","0.24","0.02","0.26","0.021666667","20","48","8.333333333","","0.222222222","2.666666667","0.666666667","8","0.722222222","8.666666667","","","1.388888889","16.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00496","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00497","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00498","","","","2","3","12","11","1","1","0","1","0","0.06","1.48","","6","","","","6","7","","","","","","","","","0.06","1.54","1","","0.06","0.06","1","0.083333333","0","0","0.06","0.005","1.48","0.123333333","0","3.896103896","8.333333333","","0","0","0.166666667","2","4.111111111","49.33333333","","","4.277777778","51.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00499","","","","1","2","12","5","2","2","1","5","0.1","0.16","0.66","","2","","","","5","6","","","","","","","","","0.26","0.92","6","0.1","0.032","0.043333333","3","0.5","0.5","0.083333333","0.13","0.021666667","0.33","0.055","16.66666667","28.26086957","16.66666667","","0.277777778","1.666666667","0.722222222","4.333333333","1.833333333","11","","","2.555555556","15.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00500","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00501","","","","1","2","12","2","1","1","0","1","0","0.06","1.82","","3","","","","7","8","","","","","","","","","0.06","1.88","1","","0.06","0.06","1","0.083333333","0","0","0.06","0.005","1.82","0.151666667","0","3.191489362","8.333333333","","0","0","0.166666667","2","5.055555556","60.66666667","","","5.222222222","62.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00502","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
