"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Dry weight of storage root samples measuring g|CO_331:0000247","Fresh weight of storage root samples measuring g|CO_331:0000243","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Storage root shape estimating 1-9 CIP|CO_331:0000181","Storage root dry matter content computing percent|CO_331:0000297","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Virus symptoms estimating 1-9|CO_331:0000193","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00582","","","","0","0.956960976","1.808534026","15.59","48.89","1.711344004","3.300865889","1","4","12","11","10","10","12","5","3.083431005","3","67.48406982","2","31.88791164","3","2","14.86412811","1","2.96","0.36","0.46","3.32","3.78","17","0.246666667","0.072","0.195294118","1.7","1.416666667","1.2","1","0.332","0.276666667","0.046","0.038333333","70.58823529","87.83068783","83.33333333","1.058678666","8.222222222","9.866666667","9.222222222","11.06666667","1.277777778","1.533333333","2.940774073","3.528928888","10.5","12.6"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00583","","","","2.4338665","1.103157043","2.051620007","18.24","48.6","0.057608001","1.480357051","1","3","12","8","8","8","12","4","4.07965517","2","69.60277557","3","37.5308642","4","3","17.56863976","2","2.1","0.32","1.76","2.42","4.18","16","0.175","0.08","0.15125","2","1.333333333","1.5","1","0.3025","0.201666667","0.22","0.146666667","75","57.89473684","66.66666667","0.908246914","5.833333333","8.75","6.722222222","10.08333333","4.888888889","7.333333333","2.522908093","3.78436214","11.61111111","17.41666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00584","","","","21.7756996","0.936544001","2.034281969","15.02","48.84","1.776131034","3.430893898","6","2","12","10","8","4","4","6","3.408915997","2","61.35907364","2","30.75348075","2","4","21.134161","1","0.66","0.22","2.18","0.88","3.06","10","0.165","0.036666667","0.088","1.25","0.833333333","0.5","0.333333333","0.11","0.073333333","0.2725","0.181666667","40","28.75816993","66.66666667","0.270630631","1.833333333","2.75","2.444444444","3.666666667","6.055555556","9.083333333","0.751751752","1.127627628","8.5","12.75"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00585","","","","0","0.973806024","1.839287996","21.19","48.77","1.064285994","2.793447018","4","1","12","12","11","11","2","9","3.444698095","2","71.94551849","2","43.4488415","2","3","11.58952332","1","0.3","0.46","1.76","0.76","2.52","11","0.15","0.051111111","0.069090909","1","0.916666667","0.181818182","0.166666667","0.069090909","0.063333333","0.16","0.146666667","18.18181818","30.15873016","91.66666667","0.330211195","0.833333333","0.909090909","2.111111111","2.303030303","4.888888889","5.333333333","0.917253321","1.000639986","7","7.636363636"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00586","","","","25.7153969","1.057050943","2.288016081","12.34","48.95","6.789509773","9.967643738","1","2","12","7","7","7","12","6","2.935883999","2","48.58452988","7","25.20939734","6","3","15.75496864","1","2.12","0.4","2.82","2.52","5.34","18","0.176666667","0.066666667","0.14","2.571428571","1.5","1.714285714","1","0.36","0.21","0.402857143","0.235","66.66666667","47.19101124","58.33333333","0.635276813","5.888888889","10.0952381","7","12","7.833333333","13.42857143","1.764657814","3.025127681","14.83333333","25.42857143"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00587","","","","5.7512245","0.668857992","1.703655958","19.5","48.71","1.667925954","3.094121933","3","1","12","10","7","4","2","5","2.382962942","2","70.87325287","2","40.03284746","3","6","12.06626987","1","0.24","0.22","1.32","0.46","1.78","7","0.12","0.044","0.065714286","1","0.583333333","0.285714286","0.166666667","0.065714286","0.038333333","0.188571429","0.11","28.57142857","25.84269663","58.33333333","0.184151098","0.666666667","1.142857143","1.277777778","2.19047619","3.666666667","6.285714286","0.511530829","0.876909992","4.944444444","8.476190476"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00588","","","","0","0.819454014","1.650418043","18.8","48.71","1.666373968","3.275243998","5","1","12","12","9","9","6","11","2.881319046","2","70.50289154","2","38.59577089","3","2","11.71808338","1","0.62","0.56","1.12","1.18","2.3","17","0.103333333","0.050909091","0.069411765","1.888888889","1.416666667","0.666666667","0.5","0.131111111","0.098333333","0.124444444","0.093333333","35.29411765","51.30434783","75","0.455430096","1.722222222","2.296296296","3.277777778","4.37037037","3.111111111","4.148148148","1.265083601","1.686778135","6.388888889","8.518518519"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00589","","","","0.3594666","0.943988979","1.927124977","16.77","48.25","3.570579052","5.232823849","5","4","12","12","9","3","3","0","4.095549107","2","68.1751709","9","34.75647668","4","3","7.396590233","1","0.66","0","1.68","0.66","2.34","3","0.22","","0.22","0.333333333","0.25","0.333333333","0.25","0.073333333","0.055","0.186666667","0.14","100","28.20512821","75","0.229392746","1.833333333","2.444444444","1.833333333","2.444444444","4.666666667","6.222222222","0.637202073","0.849602763","6.5","8.666666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00590","","","","0","0.900372028","1.671664","21.19","48.76","0.766005993","2.405538082","1","1","12","10","8","7","7","3","2.470802069","3","74.76982117","4","43.45775226","3","3","11.93309975","1","0.92","0.18","1.98","1.1","3.08","10","0.131428571","0.06","0.11","1.25","0.833333333","0.875","0.583333333","0.1375","0.091666667","0.2475","0.165","70","35.71428571","66.66666667","0.478035275","2.555555556","3.833333333","3.055555556","4.583333333","5.5","8.25","1.327875763","1.991813645","8.555555556","12.83333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00591","","","","","","","","","","","2","1","12","12","11","11","8","18","","5","","","","4","6","","1","1.34","0.96","1.88","2.3","4.18","26","0.1675","0.053333333","0.088461538","2.363636364","2.166666667","0.727272727","0.666666667","0.209090909","0.191666667","0.170909091","0.156666667","30.76923077","55.02392344","91.66666667","","3.722222222","4.060606061","6.388888889","6.96969697","5.222222222","5.696969697","","","11.61111111","12.66666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00592","","","","0","0.785211027","1.521512032","14.09","48.37","5.259582996","7.196298122","4","1","12","10","8","8","11","6","2.522492886","2","64.4457016","2","29.1296258","4","1","7.73143816","1","4.2","0.36","2.42","4.56","6.98","17","0.381818182","0.06","0.268235294","2.125","1.416666667","1.375","0.916666667","0.57","0.38","0.3025","0.201666667","64.70588235","65.32951289","66.66666667","1.328310937","11.66666667","17.5","12.66666667","19","6.722222222","10.08333333","3.689752601","5.534628902","19.38888889","29.08333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00593","","","","","","","","","","","1","2","12","10","8","6","8","2","","3","","","","4","2","","1","2.4","0.18","1.92","2.58","4.5","10","0.3","0.09","0.258","1.25","0.833333333","1","0.666666667","0.3225","0.215","0.24","0.16","80","57.33333333","66.66666667","","6.666666667","10","7.166666667","10.75","5.333333333","8","","","12.5","18.75"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00594","","","","","","","","","","","2","4","12","10","7","2","0","2","","1","","","","5","3","","1","0","0.22","2.5","0.22","2.72","2","","0.11","0.11","0.285714286","0.166666667","0","0","0.031428571","0.018333333","0.357142857","0.208333333","0","8.088235294","58.33333333","","0","0","0.611111111","1.047619048","6.944444444","11.9047619","","","7.555555556","12.95238095"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00595","","","","0","0.849676013","1.815477967","20.62","48.55","0.74911201","1.988644004","4","4","12","9","7","4","3","3","4.410903931","4","70.2111969","3","42.47167868","3","3","12.21742821","1","0.68","0.18","1.52","0.86","2.38","6","0.226666667","0.06","0.143333333","0.857142857","0.5","0.428571429","0.25","0.122857143","0.071666667","0.217142857","0.126666667","50","36.13445378","58.33333333","0.365256437","1.888888889","3.238095238","2.388888889","4.095238095","4.222222222","7.238095238","1.014601213","1.739316365","6.611111111","11.33333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00596","","","","26.6456871","1.199218035","2.011708975","14.67","48.57","3.952003002","6.403923988","1","2","12","4","6","4","2","3","4.279839993","4","56.47241592","5","30.20382952","2","3","16.01798248","1","0.62","0.16","0.9","0.78","1.68","5","0.31","0.053333333","0.156","0.833333333","0.416666667","0.333333333","0.166666667","0.13","0.065","0.15","0.075","40","46.42857143","50","0.23558987","1.722222222","3.444444444","2.166666667","4.333333333","2.5","5","0.654416306","1.308832613","4.666666667","9.333333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00597","","","","28.1771011","1.138743043","2.314102888","14.22","49.01","2.642121077","3.925915003","3","2","12","12","9","9","6","5","3.574338913","3","53.74019623","3","29.01448684","4","4","20.93563271","1","0.9","0.36","1.84","1.26","3.1","11","0.15","0.072","0.114545455","1.222222222","0.916666667","0.666666667","0.5","0.14","0.105","0.204444444","0.153333333","54.54545455","40.64516129","75","0.365582534","2.5","3.333333333","3.5","4.666666667","5.111111111","6.814814815","1.015507039","1.354009386","8.611111111","11.48148148"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00598","","","","20.4487305","1.01078105","2.182271004","17.09","48.45","0.917864025","1.903213024","2","2","12","9","8","8","7","14","3.090894938","3","61.28594589","2","35.27347781","4","3","17.29352188","1","1.18","0.64","4.88","1.82","6.7","21","0.168571429","0.045714286","0.086666667","2.625","1.75","0.875","0.583333333","0.2275","0.151666667","0.61","0.406666667","33.33333333","27.1641791","66.66666667","0.641977296","3.277777778","4.916666667","5.055555556","7.583333333","13.55555556","20.33333333","1.783270267","2.674905401","18.61111111","27.91666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00599","","","","","","","","","","","","","12","","0","0","0","0","","","","","","","","","","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","0","","0","","0","","","","0",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00600","","","","","","","","","","","2","1","12","10","5","5","1","10","","4","","","","3","2","","1","0.24","0.38","0.9","0.62","1.52","11","0.24","0.038","0.056363636","2.2","0.916666667","0.2","0.083333333","0.124","0.051666667","0.18","0.075","9.090909091","40.78947368","41.66666667","","0.666666667","1.6","1.722222222","4.133333333","2.5","6","","","4.222222222","10.13333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00601","","","","25.7644806","1.027197003","2.046545982","13.86","48.82","3.342336893","4.906569004","1","2","12","8","10","7","4","5","3.174345016","2","56.20259094","2","28.3900041","3","3","17.9647274","1","0.68","0.22","2.3","0.9","3.2","9","0.17","0.044","0.1","0.9","0.75","0.4","0.333333333","0.09","0.075","0.23","0.191666667","44.44444444","28.125","83.33333333","0.255510037","1.888888889","2.266666667","2.5","3","6.388888889","7.666666667","0.709750102","0.851700123","8.888888889","10.66666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00602","","","","0","1.039005041","1.546676993","17.27","48.5","1.863276958","3.995553017","8","3","12","11","9","4","5","5","3.638468027","3","69.78514099","8","35.60824742","2","3","10.07615662","1","1.16","0.26","2.08","1.42","3.5","10","0.232","0.052","0.142","1.111111111","0.833333333","0.555555556","0.416666667","0.157777778","0.118333333","0.231111111","0.173333333","50","40.57142857","75","0.505637113","3.222222222","4.296296296","3.944444444","5.259259259","5.777777778","7.703703704","1.404547537","1.87273005","9.722222222","12.96296296"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00603","","","","0","1.10721302","2.029086113","16.91","48.69","1.231582046","2.879441977","6","4","12","6","5","4","4","9","4.4879632","3","64.94377136","5","34.72992401","2","3","16.98263741","1","1.06","0.54","1.26","1.6","2.86","13","0.265","0.06","0.123076923","2.6","1.083333333","0.8","0.333333333","0.32","0.133333333","0.252","0.105","30.76923077","55.94405594","41.66666667","0.555678784","2.944444444","7.066666667","4.444444444","10.66666667","3.5","8.4","1.543552178","3.704525228","7.944444444","19.06666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00604","","","","0","0.895242989","1.656677961","15.98","38.61","1.025779963","2.187642097","1","1","12","8","7","2","2","9","3.148591995","1","71.51304626","2","41.38824139","4","6","8.123083115","1","0.2","0.24","1.8","0.44","2.24","11","0.1","0.026666667","0.04","1.571428571","0.916666667","0.285714286","0.166666667","0.062857143","0.036666667","0.257142857","0.15","18.18181818","19.64285714","58.33333333","0.182108262","0.555555556","0.952380952","1.222222222","2.095238095","5","8.571428571","0.505856284","0.867182201","6.222222222","10.66666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00605","","","","31.7349472","1.174767017","2.2177701","14.99","49.11","2.239700079","3.490509033","1","3","12","12","11","10","18","7","4.218203068","4","53.37970352","2","30.52331501","2","3","17.15821266","1","2.78","0.46","2.78","3.24","6.02","25","0.154444444","0.065714286","0.1296","2.272727273","2.083333333","1.636363636","1.5","0.294545455","0.27","0.252727273","0.231666667","72","53.82059801","91.66666667","0.988955406","7.722222222","8.424242424","9","9.818181818","7.722222222","8.424242424","2.747098351","2.996834564","16.72222222","18.24242424"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00606","","","","36.669384","1.195086956","2.263626099","13.65","48.87","4.268845081","6.599380016","4","2","12","11","10","9","9","14","3.32843399","4","52.49242783","3","27.93124616","4","4","16.99238396","1","1.62","0.82","1.72","2.44","4.16","23","0.18","0.058571429","0.106086957","2.3","1.916666667","0.9","0.75","0.244","0.203333333","0.172","0.143333333","39.13043478","58.65384615","83.33333333","0.681522406","4.5","5.4","6.777777778","8.133333333","4.777777778","5.733333333","1.893117796","2.271741355","11.55555556","13.86666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00607","","","","8.2941761","1.123000026","2.049618959","18.83","48.5","0.628044009","1.787341952","3","2","12","9","9","8","6","7","4.233612061","1","66.0487442","2","38.82474227","1","3","14.54675388","1","0.72","0.34","1.56","1.06","2.62","13","0.12","0.048571429","0.081538462","1.444444444","1.083333333","0.666666667","0.5","0.117777778","0.088333333","0.173333333","0.13","46.15384615","40.45801527","75","0.411542268","2","2.666666667","2.944444444","3.925925926","4.333333333","5.777777778","1.143172967","1.524230622","7.277777778","9.703703704"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00608","","","","0","0.866702974","1.705736041","19.7","48.76","1.066632032","2.244993925","3","2","12","4","4","4","5","6","3.073681116","4","68.84216309","2","40.40196883","3","3","12.87159824","1","0.96","0.26","2","1.22","3.22","11","0.192","0.043333333","0.110909091","2.75","0.916666667","1.25","0.416666667","0.305","0.101666667","0.5","0.166666667","45.45454545","37.88819876","33.33333333","0.49290402","2.666666667","8","3.388888889","10.16666667","5.555555556","16.66666667","1.369177832","4.107533497","8.944444444","26.83333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00609","","","","24.7997704","1.104210019","2.168221951","16.2","48.87","1.087609053","2.333074093","5","1","12","11","10","10","6","21","4.284451008","3","55.61580658","3","33.14917127","2","3","22.7298317","1","1.12","0.72","0.6","1.84","2.44","27","0.186666667","0.034285714","0.068148148","2.7","2.25","0.6","0.5","0.184","0.153333333","0.06","0.05","22.22222222","75.40983607","83.33333333","0.609944751","3.111111111","3.733333333","5.111111111","6.133333333","1.666666667","2","1.694290976","2.033149171","6.777777778","8.133333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00610","","","","0","0.70895803","1.533871055","19.99","48.72","1.498486996","2.454374075","1","3","12","9","5","3","3","0","3.087220907","4","73.04612732","3","41.03037767","2","3","7.819996834","1","0.36","0","1.82","0.36","2.18","3","0.12","","0.12","0.6","0.25","0.6","0.25","0.072","0.03","0.364","0.151666667","100","16.51376147","41.66666667","0.14770936","1","2.4","1","2.4","5.055555556","12.13333333","0.410303777","0.984729064","6.055555556","14.53333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00611","","","","0","1.098471999","1.932898998","18.2","48.67","1.529736996","3.213989019","7","2","12","12","7","5","7","3","3.761878967","1","69.64885712","2","37.39469899","3","3","11.29231739","1","1.24","0.26","2.92","1.5","4.42","10","0.177142857","0.086666667","0.15","1.428571429","0.833333333","1","0.583333333","0.214285714","0.125","0.417142857","0.243333333","70","33.93665158","58.33333333","0.560920485","3.444444444","5.904761905","4.166666667","7.142857143","8.111111111","13.9047619","1.558112458","2.671049928","12.27777778","21.04761905"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00612","","","","23.2056236","1.427518964","2.797687054","14.84","48.83","0.863487005","2.498328924","2","1","12","10","6","3","2","7","5.871220112","3","54.90119553","3","30.39115298","4","5","21.02867126","2","0.26","0.28","1.4","0.54","1.94","9","0.13","0.04","0.06","1.5","0.75","0.333333333","0.166666667","0.09","0.045","0.233333333","0.116666667","22.22222222","27.83505155","50","0.164112226","0.722222222","1.444444444","1.5","3","3.888888889","7.777777778","0.455867295","0.911734589","5.388888889","10.77777778"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00613","","","","0","0.769738019","1.641293049","18.95","49.14","2.626885891","4.597000122","3","2","12","12","10","10","7","12","2.867439032","3","73.53518677","2","38.56328856","3","4","9.411330223","1","1.02","0.5","1.56","1.52","3.08","19","0.145714286","0.041666667","0.08","1.9","1.583333333","0.7","0.583333333","0.152","0.126666667","0.156","0.13","36.84210526","49.35064935","83.33333333","0.586161986","2.833333333","3.4","4.222222222","5.066666667","4.333333333","5.2","1.628227739","1.953873287","8.555555556","10.26666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00614","","","","0","1.16740799","2.236916065","14.52","48.77","2.066204071","3.875741005","2","3","12","4","3","3","4","5","4.472328186","3","62.42753601","3","29.77240107","3","3","15.95715046","1","0.82","0.18","1.66","1","2.66","9","0.205","0.036","0.111111111","3","0.75","1.333333333","0.333333333","0.333333333","0.083333333","0.553333333","0.138333333","44.44444444","37.59398496","25","0.297724011","2.277777778","9.111111111","2.777777778","11.11111111","4.611111111","18.44444444","0.827011141","3.308044563","7.388888889","29.55555556"
