"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02101","","","","3","1","3","3","3","3","2","0","2","7","7","7","1","0.4","0","0.22","0.4","0.62","2","0.2","","0.2","0.666666667","0.666666667","0.133333333","0.073333333","100","64.51612903","4.444444444","4.444444444","2.444444444","6.888888889","0.666666667","0.666666667","0.133333333","0.073333333","100","4.444444444","4.444444444","2.444444444","6.888888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02102","","","","","","3","1","1","0","0","0","","","","3","1","0","0","0.04","0","0.04","0","","","","0","0","0","0.04","","0","0","0","1.333333333","1.333333333","0","0","0","0.013333333","33.33333333","0","0","0.444444444","0.444444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02103","","","","5","1","3","3","3","2","2","0","1","7","9","7","1","0.34","0","0.26","0.34","0.6","2","0.17","","0.17","0.666666667","0.666666667","0.113333333","0.086666667","100","56.66666667","3.777777778","3.777777778","2.888888889","6.666666667","0.666666667","0.666666667","0.113333333","0.086666667","100","3.777777778","3.777777778","2.888888889","6.666666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02104","","","","5","1","3","2","2","1","0","","1","7","7","3","1","0","","0.04","","","","","","","","0","","0.02","","","0","","0.666666667","","","0","","0.013333333","66.66666667","0","","0.444444444",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02105","","","","3","1","3","3","2","2","1","3","1","7","7","6","1","0.2","0.12","0.28","0.32","0.6","4","0.2","0.04","0.08","2","0.5","0.16","0.14","25","53.33333333","3.333333333","5.333333333","4.666666667","10","1.333333333","0.333333333","0.106666667","0.093333333","66.66666667","2.222222222","3.555555556","3.111111111","6.666666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02106","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02107","","","","1","7","3","3","3","3","2","3","1","5","5","8","1","0.34","0.16","0.52","0.5","1.02","5","0.17","0.053333333","0.1","1.666666667","0.666666667","0.166666667","0.173333333","40","49.01960784","3.777777778","5.555555556","5.777777778","11.33333333","1.666666667","0.666666667","0.166666667","0.173333333","100","3.777777778","5.555555556","5.777777778","11.33333333"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02108","","","","1","5","3","2","2","2","0","6","1","7","9","7","1","0","0.05","0.52","0.05","0.57","6","","0.008333333","0.008333333","3","0","0.025","0.26","0","8.771929825","0","0.833333333","8.666666667","9.5","2","0","0.016666667","0.173333333","66.66666667","0","0.555555556","5.777777778","6.333333333"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02109","","","","1","5","3","3","3","3","1","11","1","5","5","7","1","0.1","0.38","0.14","0.48","0.62","12","0.1","0.034545455","0.04","4","0.333333333","0.16","0.046666667","8.333333333","77.41935484","1.111111111","5.333333333","1.555555556","6.888888889","4","0.333333333","0.16","0.046666667","100","1.111111111","5.333333333","1.555555556","6.888888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02110","","","","1","1","3","3","3","3","1","7","1","1","7","7","1","0.18","0.22","0.2","0.4","0.6","8","0.18","0.031428571","0.05","2.666666667","0.333333333","0.133333333","0.066666667","12.5","66.66666667","2","4.444444444","2.222222222","6.666666667","2.666666667","0.333333333","0.133333333","0.066666667","100","2","4.444444444","2.222222222","6.666666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02111","","","","1","1","3","3","3","3","0","10","5","7","7","7","1","0","0.26","0.28","0.26","0.54","10","","0.026","0.026","3.333333333","0","0.086666667","0.093333333","0","48.14814815","0","2.888888889","3.111111111","6","3.333333333","0","0.086666667","0.093333333","100","0","2.888888889","3.111111111","6"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02112","","","","1","1","3","2","2","2","1","2","1","5","5","7","1","0.56","0.1","0.3","0.66","0.96","3","0.56","0.05","0.22","1.5","0.5","0.33","0.15","33.33333333","68.75","9.333333333","11","5","16","1","0.333333333","0.22","0.1","66.66666667","6.222222222","7.333333333","3.333333333","10.66666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02113","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02114","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02115","","","","7","1","3","3","3","1","2","0","1","5","5","5","1","0.36","0","0.08","0.36","0.44","2","0.18","","0.18","0.666666667","0.666666667","0.12","0.026666667","100","81.81818182","4","4","0.888888889","4.888888889","0.666666667","0.666666667","0.12","0.026666667","100","4","4","0.888888889","4.888888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02116","","","","5","1","3","3","3","2","2","0","1","5","5","","8","0.32","0","0.66","0.32","0.98","2","0.16","","0.16","0.666666667","0.666666667","0.106666667","0.22","100","32.65306122","3.555555556","3.555555556","7.333333333","10.88888889","0.666666667","0.666666667","0.106666667","0.22","100","3.555555556","3.555555556","7.333333333","10.88888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02117","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02118","","","","1","1","3","3","3","2","0","6","1","3","7","7","1","0","0.1","0.28","0.1","0.38","6","","0.016666667","0.016666667","2","0","0.033333333","0.093333333","0","26.31578947","0","1.111111111","3.111111111","4.222222222","2","0","0.033333333","0.093333333","100","0","1.111111111","3.111111111","4.222222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02119","","","","3","1","3","3","3","1","1","0","1","3","3","","7","0.24","0","0.26","0.24","0.5","1","0.24","","0.24","0.333333333","0.333333333","0.08","0.086666667","100","48","2.666666667","2.666666667","2.888888889","5.555555556","0.333333333","0.333333333","0.08","0.086666667","100","2.666666667","2.666666667","2.888888889","5.555555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02120","","","","9","1","3","2","2","1","1","1","1","5","5","5","1","0.18","0.02","0.1","0.2","0.3","2","0.18","0.02","0.1","1","0.5","0.1","0.05","50","66.66666667","3","3.333333333","1.666666667","5","0.666666667","0.333333333","0.066666667","0.033333333","66.66666667","2","2.222222222","1.111111111","3.333333333"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02121","","","","1","1","3","3","3","2","3","0","1","3","5","7","1","0.92","0","0.86","0.92","1.78","3","0.306666667","","0.306666667","1","1","0.306666667","0.286666667","100","51.68539326","10.22222222","10.22222222","9.555555556","19.77777778","1","1","0.306666667","0.286666667","100","10.22222222","10.22222222","9.555555556","19.77777778"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02122","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02123","","","","7","1","3","3","3","1","","","1","7","5","7","1","","","","","","","","","","","","","","","","","","","","","","","","100","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02124","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02125","","","","1","5","3","3","3","3","0","7","1","7","7","7","1","0","0.22","0.28","0.22","0.5","7","","0.031428571","0.031428571","2.333333333","0","0.073333333","0.093333333","0","44","0","2.444444444","3.111111111","5.555555556","2.333333333","0","0.073333333","0.093333333","100","0","2.444444444","3.111111111","5.555555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02126","","","","1","1","3","3","3","2","2","2","1","5","3","7","1","0.44","0.14","0.92","0.58","1.5","4","0.22","0.07","0.145","1.333333333","0.666666667","0.193333333","0.306666667","50","38.66666667","4.888888889","6.444444444","10.22222222","16.66666667","1.333333333","0.666666667","0.193333333","0.306666667","100","4.888888889","6.444444444","10.22222222","16.66666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02127","","","","1","7","3","3","3","3","0","8","1","7","5","7","1","0","0.26","0.44","0.26","0.7","8","","0.0325","0.0325","2.666666667","0","0.086666667","0.146666667","0","37.14285714","0","2.888888889","4.888888889","7.777777778","2.666666667","0","0.086666667","0.146666667","100","0","2.888888889","4.888888889","7.777777778"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02128","","","","1","3","3","3","3","2","0","6","1","1","5","6","1","0","0.26","0.16","0.26","0.42","6","","0.043333333","0.043333333","2","0","0.086666667","0.053333333","0","61.9047619","0","2.888888889","1.777777778","4.666666667","2","0","0.086666667","0.053333333","100","0","2.888888889","1.777777778","4.666666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02129","","","","1","5","3","3","3","3","0","5","1","3","7","7","1","0","0.14","0.12","0.14","0.26","5","","0.028","0.028","1.666666667","0","0.046666667","0.04","0","53.84615385","0","1.555555556","1.333333333","2.888888889","1.666666667","0","0.046666667","0.04","100","0","1.555555556","1.333333333","2.888888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02130","","","","1","1","3","3","3","2","0","2","1","7","7","7","1","0","0.2","1.1","0.2","1.3","2","","0.1","0.1","0.666666667","0","0.066666667","0.366666667","0","15.38461538","0","2.222222222","12.22222222","14.44444444","0.666666667","0","0.066666667","0.366666667","100","0","2.222222222","12.22222222","14.44444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02131","","","","9","1","3","3","1","1","0","","1","7","9","5","1","0","","0.08","","","","","","","","0","","0.08","","","0","","2.666666667","","","0","","0.026666667","33.33333333","0","","0.888888889",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02132","","","","7","1","3","3","3","3","2","4","5","7","7","","1","0.28","0.14","0.36","0.42","0.78","6","0.14","0.035","0.07","2","0.666666667","0.14","0.12","33.33333333","53.84615385","3.111111111","4.666666667","4","8.666666667","2","0.666666667","0.14","0.12","100","3.111111111","4.666666667","4","8.666666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02133","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02134","","","","3","1","3","3","3","1","1","0","1","3","5","7","1","0.14","0","0.08","0.14","0.22","1","0.14","","0.14","0.333333333","0.333333333","0.046666667","0.026666667","100","63.63636364","1.555555556","1.555555556","0.888888889","2.444444444","0.333333333","0.333333333","0.046666667","0.026666667","100","1.555555556","1.555555556","0.888888889","2.444444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02135","","","","9","1","3","3","2","1","1","1","1","3","3","6","1","0.32","0.01","0.4","0.33","0.73","2","0.32","0.01","0.165","1","0.5","0.165","0.2","50","45.20547945","5.333333333","5.5","6.666666667","12.16666667","0.666666667","0.333333333","0.11","0.133333333","66.66666667","3.555555556","3.666666667","4.444444444","8.111111111"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02136","","","","1","3","3","3","3","3","3","3","1","3","5","7","1","0.32","0.08","0.3","0.4","0.7","6","0.106666667","0.026666667","0.066666667","2","1","0.133333333","0.1","50","57.14285714","3.555555556","4.444444444","3.333333333","7.777777778","2","1","0.133333333","0.1","100","3.555555556","4.444444444","3.333333333","7.777777778"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02137","","","","3","1","3","3","3","2","1","2","1","3","7","7","","0.1","0.12","0.38","0.22","0.6","3","0.1","0.06","0.073333333","1","0.333333333","0.073333333","0.126666667","33.33333333","36.66666667","1.111111111","2.444444444","4.222222222","6.666666667","1","0.333333333","0.073333333","0.126666667","100","1.111111111","2.444444444","4.222222222","6.666666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02201","","","","","","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02202","","","","5","1","3","3","3","2","4","2","1","3","3","7","1","0.74","0.12","1.36","0.86","2.22","6","0.185","0.06","0.143333333","2","1.333333333","0.286666667","0.453333333","66.66666667","38.73873874","8.222222222","9.555555556","15.11111111","24.66666667","2","1.333333333","0.286666667","0.453333333","100","8.222222222","9.555555556","15.11111111","24.66666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02203","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02204","","","","3","3","3","3","3","3","5","2","5","1","3","8","1","1.54","0.08","1.1","1.62","2.72","7","0.308","0.04","0.231428571","2.333333333","1.666666667","0.54","0.366666667","71.42857143","59.55882353","17.11111111","18","12.22222222","30.22222222","2.333333333","1.666666667","0.54","0.366666667","100","17.11111111","18","12.22222222","30.22222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02205","","","","5","1","3","1","1","1","2","2","1","5","5","7","1","0.2","0.12","0.54","0.32","0.86","4","0.1","0.06","0.08","4","2","0.32","0.54","50","37.20930233","6.666666667","10.66666667","18","28.66666667","1.333333333","0.666666667","0.106666667","0.18","33.33333333","2.222222222","3.555555556","6","9.555555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02206","","","","1","7","3","3","3","3","0","5","1","7","5","7","1","0","0.22","0.14","0.22","0.36","5","","0.044","0.044","1.666666667","0","0.073333333","0.046666667","0","61.11111111","0","2.444444444","1.555555556","4","1.666666667","0","0.073333333","0.046666667","100","0","2.444444444","1.555555556","4"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02207","","","","","","3","3","3","0","0","0","","","","7","1","0","0","0.24","0","0.24","0","","","","0","0","0","0.08","","0","0","0","2.666666667","2.666666667","0","0","0","0.08","100","0","0","2.666666667","2.666666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02208","","","","1","1","3","3","3","3","4","4","1","1","3","8","1","0.74","0.2","0.82","0.94","1.76","8","0.185","0.05","0.1175","2.666666667","1.333333333","0.313333333","0.273333333","50","53.40909091","8.222222222","10.44444444","9.111111111","19.55555556","2.666666667","1.333333333","0.313333333","0.273333333","100","8.222222222","10.44444444","9.111111111","19.55555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02209","","","","1","7","3","3","3","1","0","1","1","9","9","6","1","0","0.06","0.12","0.06","0.18","1","","0.06","0.06","0.333333333","0","0.02","0.04","0","33.33333333","0","0.666666667","1.333333333","2","0.333333333","0","0.02","0.04","100","0","0.666666667","1.333333333","2"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02210","","","","1","1","3","3","3","3","0","11","1","7","5","7","1","0","0.48","0.26","0.48","0.74","11","","0.043636364","0.043636364","3.666666667","0","0.16","0.086666667","0","64.86486486","0","5.333333333","2.888888889","8.222222222","3.666666667","0","0.16","0.086666667","100","0","5.333333333","2.888888889","8.222222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02211","","","","7","1","3","3","2","1","3","1","1","7","7","7","1","0.54","0.01","0.14","0.55","0.69","4","0.18","0.01","0.1375","2","1.5","0.275","0.07","75","79.71014493","9","9.166666667","2.333333333","11.5","1.333333333","1","0.183333333","0.046666667","66.66666667","6","6.111111111","1.555555556","7.666666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02212","","","","5","1","3","3","3","3","2","4","5","3","5","6","1","0.4","0.16","0.3","0.56","0.86","6","0.2","0.04","0.093333333","2","0.666666667","0.186666667","0.1","33.33333333","65.11627907","4.444444444","6.222222222","3.333333333","9.555555556","2","0.666666667","0.186666667","0.1","100","4.444444444","6.222222222","3.333333333","9.555555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02213","","","","7","1","3","3","2","1","1","3","1","3","7","5","1","0.24","0.12","0.04","0.36","0.4","4","0.24","0.04","0.09","2","0.5","0.18","0.02","25","90","4","6","0.666666667","6.666666667","1.333333333","0.333333333","0.12","0.013333333","66.66666667","2.666666667","4","0.444444444","4.444444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02214","","","","3","3","3","3","3","2","3","5","7","7","3","7","1","0.56","0.12","1.22","0.68","1.9","8","0.186666667","0.024","0.085","2.666666667","1","0.226666667","0.406666667","37.5","35.78947368","6.222222222","7.555555556","13.55555556","21.11111111","2.666666667","1","0.226666667","0.406666667","100","6.222222222","7.555555556","13.55555556","21.11111111"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02215","","","","3","1","3","3","3","1","1","0","1","7","3","6","1","0.26","0","0.38","0.26","0.64","1","0.26","","0.26","0.333333333","0.333333333","0.086666667","0.126666667","100","40.625","2.888888889","2.888888889","4.222222222","7.111111111","0.333333333","0.333333333","0.086666667","0.126666667","100","2.888888889","2.888888889","4.222222222","7.111111111"
