"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","treatment_irrigation","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00262","","","","84","37","37","31","55","59","22.16","3.26","46.2","1","1","25.42","71.62","114","0.402909091","0.055254237","0.222982456","3.081081081","1.486486486","0.687027027","1.248648649","48.24561404","35.49287908","9.770723104","11.20811287","20.37037037","31.57848325","1","1.357142857","0.654761905","0.302619048","0.55","44.04761905","22.18218218","25.44544545","46.24624625","71.69169169"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00263","","","","84","35","35","5","4","7","1.1","0.24","43.4","1","3","1.34","44.74","11","0.275","0.034285714","0.121818182","0.314285714","0.114285714","0.038285714","1.24","36.36363636","2.9950827","0.485008818","0.590828924","19.13580247","19.72663139","1","0.130952381","0.047619048","0.015952381","0.516666667","41.66666667","1.164021164","1.417989418","45.92592593","47.34391534"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00264","","","","84","43","43","24","150","190","41.4","8.46","53.6","1","1","49.86","103.46","340","0.276","0.044526316","0.146647059","7.906976744","3.488372093","1.159534884","1.246511628","44.11764706","48.19253818","18.25396825","21.98412698","23.63315697","45.61728395","1","4.047619048","1.785714286","0.593571429","0.638095238","51.19047619","35.65891473","42.94573643","46.16709733","89.11283376"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00265","","","","84","46","46","40","33","118","6.8","4.16","22.8","1","3","10.96","33.76","151","0.206060606","0.035254237","0.072582781","3.282608696","0.717391304","0.23826087","0.495652174","21.85430464","32.46445498","2.998236332","4.832451499","10.05291005","14.88536155","1","1.797619048","0.392857143","0.13047619","0.271428571","54.76190476","5.475040258","8.824476651","18.35748792","27.18196457"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00266","","","","84","46","46","43","76","164","19.28","10.1","49.2","1","3","29.38","78.58","240","0.253684211","0.061585366","0.122416667","5.217391304","1.652173913","0.638695652","1.069565217","31.66666667","37.38864851","8.500881834","12.95414462","21.69312169","34.64726631","1","2.857142857","0.904761905","0.349761905","0.585714286","54.76190476","15.52334944","23.65539452","39.61352657","63.2689211"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00267","","","","84","51","51","39","67","142","21.38","10.58","40.2","1","3","31.96","72.16","209","0.319104478","0.074507042","0.15291866","4.098039216","1.31372549","0.626666667","0.788235294","32.05741627","44.29046563","9.42680776","14.09171076","17.72486772","31.81657848","1","2.488095238","0.797619048","0.38047619","0.478571429","60.71428571","15.5265069","23.20987654","29.19389978","52.40377633"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00268","","","","84","35","35","18","7","60","0.64","1.44","10.8","1","3","2.08","12.88","67","0.091428571","0.024","0.031044776","1.914285714","0.2","0.059428571","0.308571429","10.44776119","16.14906832","0.282186949","0.917107584","4.761904762","5.679012346","1","0.797619048","0.083333333","0.024761905","0.128571429","41.66666667","0.677248677","2.201058201","11.42857143","13.62962963"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00269","","","","84","45","45","40","76","170","22.64","5.08","21.2","1","3","27.72","48.92","246","0.297894737","0.029882353","0.112682927","5.466666667","1.688888889","0.616","0.471111111","30.89430894","56.66394113","9.982363316","12.22222222","9.347442681","21.5696649","1","2.928571429","0.904761905","0.33","0.252380952","53.57142857","18.63374486","22.81481481","17.44855967","40.26337449"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00270","","","","84","36","36","9","8","18","1.04","0.54","51","1","5","1.58","52.58","26","0.13","0.03","0.060769231","0.722222222","0.222222222","0.043888889","1.416666667","30.76923077","3.004944846","0.458553792","0.69664903","22.48677249","23.18342152","1","0.30952381","0.095238095","0.018809524","0.607142857","42.85714286","1.069958848","1.625514403","52.4691358","54.09465021"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00271","","","","84","46","46","38","49","178","9.84","6.68","36.4","1","3","16.52","52.92","227","0.200816327","0.03752809","0.07277533","4.934782609","1.065217391","0.359130435","0.791304348","21.58590308","31.21693122","4.338624339","7.283950617","16.04938272","23.33333333","1","2.702380952","0.583333333","0.196666667","0.433333333","54.76190476","7.922705314","13.30112721","29.30756844","42.60869565"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00272","","","","84","45","45","24","16","50","1.58","1.62","23","1","5","3.2","26.2","66","0.09875","0.0324","0.048484848","1.466666667","0.355555556","0.071111111","0.511111111","24.24242424","12.21374046","0.69664903","1.410934744","10.14109347","11.55202822","1","0.785714286","0.19047619","0.038095238","0.273809524","53.57142857","1.300411523","2.633744856","18.93004115","21.56378601"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00273","","","","84","47","47","32","44","74","12.38","4","45","1","3","16.38","61.38","118","0.281363636","0.054054054","0.138813559","2.510638298","0.936170213","0.348510638","0.957446809","37.28813559","26.68621701","5.458553792","7.222222222","19.84126984","27.06349206","1","1.404761905","0.523809524","0.195","0.535714286","55.95238095","9.75571316","12.90780142","35.46099291","48.36879433"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00274","","","","84","43","43","23","38","66","9.24","2.34","36.2","1","3","11.58","47.78","104","0.243157895","0.035454545","0.111346154","2.418604651","0.88372093","0.269302326","0.841860465","36.53846154","24.23608204","4.074074074","5.105820106","15.96119929","21.0670194","1","1.238095238","0.452380952","0.137857143","0.430952381","51.19047619","7.958656331","9.974160207","31.18001723","41.15417743"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00275","","","","84","36","36","29","53","83","8.5","3.84","27","1","3","12.34","39.34","136","0.160377358","0.04626506","0.090735294","3.777777778","1.472222222","0.342777778","0.75","38.97058824","31.36756482","3.747795414","5.440917108","11.9047619","17.34567901","1","1.619047619","0.630952381","0.146904762","0.321428571","42.85714286","8.744855967","12.69547325","27.77777778","40.47325103"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00276","","","","84","42","42","19","5","22","0.86","1.04","27.4","1","3","1.9","29.3","27","0.172","0.047272727","0.07037037","0.642857143","0.119047619","0.045238095","0.652380952","18.51851852","6.484641638","0.379188713","0.837742504","12.08112875","12.91887125","1","0.321428571","0.05952381","0.022619048","0.326190476","50","0.758377425","1.675485009","24.1622575","25.8377425"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00277","","","","84","41","41","26","58","56","13.66","2.48","38.6","1","3","16.14","54.74","114","0.235517241","0.044285714","0.141578947","2.780487805","1.414634146","0.393658537","0.941463415","50.87719298","29.48483741","6.02292769","7.116402116","17.01940035","24.13580247","1","1.357142857","0.69047619","0.192142857","0.45952381","48.80952381","12.33965673","14.5799458","34.86901536","49.44896116"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00278","","","","84","45","45","27","60","170","8.8","4.4","29.2","1","3","13.2","42.4","230","0.146666667","0.025882353","0.057391304","5.111111111","1.333333333","0.293333333","0.648888889","26.08695652","31.13207547","3.880070547","5.82010582","12.87477954","18.69488536","1","2.738095238","0.714285714","0.157142857","0.347619048","53.57142857","7.242798354","10.86419753","24.03292181","34.89711934"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00279","","","","84","43","43","34","100","68","20.8","5.8","28.8","1","3","26.6","55.4","168","0.208","0.085294118","0.158333333","3.906976744","2.325581395","0.618604651","0.669767442","59.52380952","48.01444043","9.171075838","11.72839506","12.6984127","24.42680776","1","2","1.19047619","0.316666667","0.342857143","51.19047619","17.91559001","22.91128338","24.80620155","47.71748493"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00280","","","","84","47","47","37","87","45","23.3","1.96","43.8","1","3","25.26","69.06","132","0.267816092","0.043555556","0.191363636","2.808510638","1.85106383","0.537446809","0.931914894","65.90909091","36.57688966","10.27336861","11.13756614","19.31216931","30.44973545","1","1.571428571","1.035714286","0.300714286","0.521428571","55.95238095","18.36091411","19.90543735","34.51536643","54.42080378"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00281","","","","84","39","39","29","18","45","5.35","3.95","60.6","1","3","9.3","69.9","63","0.297222222","0.087777778","0.147619048","1.615384615","0.461538462","0.238461538","1.553846154","28.57142857","13.30472103","2.358906526","4.100529101","26.71957672","30.82010582","1","0.75","0.214285714","0.110714286","0.721428571","46.42857143","5.080721747","8.831908832","57.54985755","66.38176638"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00282","","","","84","37","37","37","30","85","14.38","9.5","34.4","1","3","23.88","58.28","115","0.479333333","0.111764706","0.207652174","3.108108108","0.810810811","0.645405405","0.92972973","26.08695652","40.97460535","6.340388007","10.52910053","15.1675485","25.69664903","1","1.369047619","0.357142857","0.284285714","0.40952381","44.04761905","14.39439439","23.9039039","34.43443443","58.33833834"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00283","","","","84","37","37","20","0","29","0","1.7","43","1","7","1.7","44.7","29","","0.05862069","0.05862069","0.783783784","0","0.045945946","1.162162162","0","3.803131991","0","0.749559083","18.95943563","19.70899471","1","0.345238095","0","0.020238095","0.511904762","44.04761905","0","1.701701702","43.04304304","44.74474474"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00284","","","","84","42","42","28","50","180","17.85","12.25","29","1","3","30.1","59.1","230","0.357","0.068055556","0.130869565","5.476190476","1.19047619","0.716666667","0.69047619","21.73913043","50.93062606","7.87037037","13.27160494","12.78659612","26.05820106","1","2.738095238","0.595238095","0.358333333","0.345238095","50","15.74074074","26.54320988","25.57319224","52.11640212"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00285","","","","84","43","43","31","95","180","47.85","16.58","33.8","1","3","64.43","98.23","275","0.503684211","0.092111111","0.234290909","6.395348837","2.209302326","1.498372093","0.786046512","34.54545455","65.59095999","21.0978836","28.40828924","14.90299824","43.31128748","1","3.273809524","1.130952381","0.76702381","0.402380952","51.19047619","41.21447028","55.4952627","29.11283376","84.60809647"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00286","","","","84","39","39","4","0","2","0","0.12","13.2","1","7","0.12","13.32","2","","0.06","0.06","0.051282051","0","0.003076923","0.338461538","0","0.900900901","0","0.052910053","5.82010582","5.873015873","1","0.023809524","0","0.001428571","0.157142857","46.42857143","0","0.113960114","12.53561254","12.64957265"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00287","","","","84","40","40","33","54","80","11.4","3.22","39.8","1","3","14.62","54.42","134","0.211111111","0.04025","0.109104478","3.35","1.35","0.3655","0.995","40.29850746","26.86512312","5.026455026","6.446208113","17.54850088","23.99470899","1","1.595238095","0.642857143","0.174047619","0.473809524","47.61904762","10.55555556","13.53703704","36.85185185","50.38888889"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00288","","","","84","41","41","23","21","65","3.2","2.1","37.4","1","3","5.3","42.7","86","0.152380952","0.032307692","0.061627907","2.097560976","0.512195122","0.129268293","0.912195122","24.41860465","12.41217799","1.410934744","2.33686067","16.49029982","18.82716049","1","1.023809524","0.25","0.063095238","0.445238095","48.80952381","2.890695574","4.787714544","33.78500452","38.57271906"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00289","","","","84","36","36","17","0","36","0","0.72","15","1","5","0.72","15.72","36","","0.02","0.02","1","0","0.02","0.416666667","0","4.580152672","0","0.317460317","6.613756614","6.931216931","1","0.428571429","0","0.008571429","0.178571429","42.85714286","0","0.740740741","15.43209877","16.17283951"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00290","","","","84","54","54","54","114","102","18.68","6.94","31","1","3","25.62","56.62","216","0.163859649","0.068039216","0.118611111","4","2.111111111","0.474444444","0.574074074","52.77777778","45.24902861","8.23633157","11.2962963","13.66843034","24.96472663","1","2.571428571","1.357142857","0.305","0.369047619","64.28571429","12.81207133","17.57201646","21.26200274","38.8340192"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00291","","","","84","42","42","28","37","110","9.96","4.72","47.4","1","3","14.68","62.08","147","0.269189189","0.042909091","0.099863946","3.5","0.880952381","0.34952381","1.128571429","25.17006803","23.64690722","4.391534392","6.472663139","20.8994709","27.37213404","1","1.75","0.44047619","0.174761905","0.564285714","50","8.783068783","12.94532628","41.7989418","54.74426808"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00292","","","","84","38","38","27","100","70","37.62","4.2","42.6","1","1","41.82","84.42","170","0.3762","0.06","0.246","4.473684211","2.631578947","1.100526316","1.121052632","58.82352941","49.53802416","16.58730159","18.43915344","18.78306878","37.22222222","1","2.023809524","1.19047619","0.497857143","0.507142857","45.23809524","36.66666667","40.76023392","41.52046784","82.28070175"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00293","","","","84","47","47","33","26","50","7.16","2.86","48.4","1","3","10.02","58.42","76","0.275384615","0.0572","0.131842105","1.617021277","0.553191489","0.213191489","1.029787234","34.21052632","17.15166039","3.15696649","4.417989418","21.34038801","25.75837743","1","0.904761905","0.30952381","0.119285714","0.576190476","55.95238095","5.642237983","7.895981087","38.14026793","46.03624901"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00294","","","","84","34","34","20","80","24","9.72","0.58","10","1","3","10.3","20.3","104","0.1215","0.024166667","0.099038462","3.058823529","2.352941176","0.302941176","0.294117647","76.92307692","50.73891626","4.285714286","4.541446208","4.409171076","8.950617284","1","1.238095238","0.952380952","0.122619048","0.119047619","40.47619048","10.58823529","11.22004357","10.89324619","22.11328976"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00295","","","","84","41","41","32","50","150","6.96","5.7","42.8","1","3","12.66","55.46","200","0.1392","0.038","0.0633","4.87804878","1.219512195","0.308780488","1.043902439","25","22.82726289","3.068783069","5.582010582","18.8712522","24.45326279","1","2.380952381","0.595238095","0.150714286","0.50952381","48.80952381","6.287262873","11.43631436","38.6630533","50.09936766"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00296","","","","84","38","38","20","21","84","3.92","3.98","37.8","1","3","7.9","45.7","105","0.186666667","0.047380952","0.075238095","2.763157895","0.552631579","0.207894737","0.994736842","20","17.28665208","1.728395062","3.48324515","16.66666667","20.14991182","1","1.25","0.25","0.094047619","0.45","45.23809524","3.820662768","7.699805068","36.84210526","44.54191033"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00297","","","","84","48","48","32","64","143","15.28","5.3","45.6","1","3","20.58","66.18","207","0.23875","0.037062937","0.09942029","4.3125","1.333333333","0.42875","0.95","30.9178744","31.09700816","6.737213404","9.074074074","20.10582011","29.17989418","1","2.464285714","0.761904762","0.245","0.542857143","57.14285714","11.79012346","15.87962963","35.18518519","51.06481481"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00298","","","","84","42","42","22","42","43","13.5","2.9","76.6","1","3","16.4","93","85","0.321428571","0.06744186","0.192941176","2.023809524","1","0.39047619","1.823809524","49.41176471","17.6344086","5.952380952","7.231040564","33.77425044","41.00529101","1","1.011904762","0.5","0.195238095","0.911904762","50","11.9047619","14.46208113","67.54850088","82.01058201"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00299","","","","84","39","39","25","30","37","5.96","2.4","19","1","3","8.36","27.36","67","0.198666667","0.064864865","0.124776119","1.717948718","0.769230769","0.214358974","0.487179487","44.7761194","30.55555556","2.627865961","3.686067019","8.377425044","12.06349206","1","0.797619048","0.357142857","0.09952381","0.226190476","46.42857143","5.660018993","7.939221273","18.04368471","25.98290598"
