"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00423","","","","12","3","3","3","17","11","5","0.2","3.6","5","3","5","5.2","8.8","28","0.294117647","0.018181818","0.185714286","9.333333333","5.666666667","1.733333333","1.2","60.71428571","59.09090909","15.43209877","16.04938272","11.11111111","27.16049383","2.333333333","1.416666667","0.433333333","0.3","25","61.72839506","64.19753086","44.44444444","108.6419753"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00424","","","","12","3","3","3","7","3","2.6","0.4","8.6","1","1","1","3","11.6","10","0.371428571","0.133333333","0.3","3.333333333","2.333333333","1","2.866666667","70","25.86206897","8.024691358","9.259259259","26.54320988","35.80246914","0.833333333","0.583333333","0.25","0.716666667","25","32.09876543","37.03703704","106.1728395","143.2098765"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00425","","","","12","3","3","2","2","0","0.2","0","1.6","3","5","5","0.2","1.8","2","0.1","","0.1","0.666666667","0.666666667","0.066666667","0.533333333","100","11.11111111","0.617283951","0.617283951","4.938271605","5.555555556","0.166666667","0.166666667","0.016666667","0.133333333","25","2.469135802","2.469135802","19.75308642","22.22222222"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00426","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00427","","","","12","4","4","2","4","3","1","0.1","1.2","3","3","3","1.1","2.3","7","0.25","0.033333333","0.157142857","1.75","1","0.275","0.3","57.14285714","47.82608696","3.086419753","3.395061728","3.703703704","7.098765432","0.583333333","0.333333333","0.091666667","0.1","33.33333333","9.259259259","10.18518519","11.11111111","21.2962963"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00428","","","","12","3","3","3","0","3","0","0.2","4.2","3","7","7","0.2","4.4","3","","0.066666667","0.066666667","1","0","0.066666667","1.4","0","4.545454545","0","0.617283951","12.96296296","13.58024691","0.25","0","0.016666667","0.35","25","0","2.469135802","51.85185185","54.32098765"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00429","","","","12","3","3","3","12","6","1.8","0.4","1.8","3","3","3","2.2","4","18","0.15","0.066666667","0.122222222","6","4","0.733333333","0.6","66.66666667","55","5.555555556","6.790123457","5.555555556","12.34567901","1.5","1","0.183333333","0.15","25","22.22222222","27.16049383","22.22222222","49.38271605"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00430","","","","12","3","3","3","8","22","3","1.4","4.4","5","3","5","4.4","8.8","30","0.375","0.063636364","0.146666667","10","2.666666667","1.466666667","1.466666667","26.66666667","50","9.259259259","13.58024691","13.58024691","27.16049383","2.5","0.666666667","0.366666667","0.366666667","25","37.03703704","54.32098765","54.32098765","108.6419753"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00431","","","","12","3","3","3","12","4","0.2","0.6","6.2","3","5","5","0.8","7","16","0.016666667","0.15","0.05","5.333333333","4","0.266666667","2.066666667","75","11.42857143","0.617283951","2.469135802","19.13580247","21.60493827","1.333333333","1","0.066666667","0.516666667","25","2.469135802","9.87654321","76.54320988","86.41975309"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00432","","","","12","2","2","2","4","4","0.4","0.1","3","3","1","1","0.5","3.5","8","0.1","0.025","0.0625","4","2","0.25","1.5","50","14.28571429","1.234567901","1.543209877","9.259259259","10.80246914","0.666666667","0.333333333","0.041666667","0.25","16.66666667","7.407407407","9.259259259","55.55555556","64.81481481"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00433","","","","12","3","3","3","5","3","0.2","0.8","2.8","1","5","7","1","3.8","8","0.04","0.266666667","0.125","2.666666667","1.666666667","0.333333333","0.933333333","62.5","26.31578947","0.617283951","3.086419753","8.641975309","11.72839506","0.666666667","0.416666667","0.083333333","0.233333333","25","2.469135802","12.34567901","34.56790123","46.91358025"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00434","","","","12","3","3","2","8","4","3.8","1.1","9.4","3","3","5","4.9","14.3","12","0.475","0.275","0.408333333","4","2.666666667","1.633333333","3.133333333","66.66666667","34.26573427","11.72839506","15.12345679","29.01234568","44.13580247","1","0.666666667","0.408333333","0.783333333","25","46.91358025","60.49382716","116.0493827","176.5432099"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00435","","","","12","4","4","4","12","5","3.48","0.98","16.4","1","5","5","4.46","20.86","17","0.29","0.196","0.262352941","4.25","3","1.115","4.1","70.58823529","21.38063279","10.74074074","13.7654321","50.61728395","64.38271605","1.416666667","1","0.371666667","1.366666667","33.33333333","32.22222222","41.2962963","151.8518519","193.1481481"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00436","","","","12","2","2","2","8","3","3.02","0.2","4.62","1","3","3","3.22","7.84","11","0.3775","0.066666667","0.292727273","5.5","4","1.61","2.31","72.72727273","41.07142857","9.320987654","9.938271605","14.25925926","24.19753086","0.916666667","0.666666667","0.268333333","0.385","16.66666667","55.92592593","59.62962963","85.55555556","145.1851852"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00437","","","","12","4","4","4","14","8","2.14","0.36","1.94","3","1","3","2.5","4.44","22","0.152857143","0.045","0.113636364","5.5","3.5","0.625","0.485","63.63636364","56.30630631","6.604938272","7.716049383","5.987654321","13.7037037","1.833333333","1.166666667","0.208333333","0.161666667","33.33333333","19.81481481","23.14814815","17.96296296","41.11111111"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00438","","","","12","5","5","5","11","6","4.28","0.34","7.22","1","1","1","4.62","11.84","17","0.389090909","0.056666667","0.271764706","3.4","2.2","0.924","1.444","64.70588235","39.02027027","13.20987654","14.25925926","22.28395062","36.54320988","1.416666667","0.916666667","0.385","0.601666667","41.66666667","31.7037037","34.22222222","53.48148148","87.7037037"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00439","","","","12","1","1","1","4","6","0.48","0.2","6.26","3","1","1","0.68","6.94","10","0.12","0.033333333","0.068","10","4","0.68","6.26","40","9.798270893","1.481481481","2.098765432","19.32098765","21.41975309","0.833333333","0.333333333","0.056666667","0.521666667","8.333333333","17.77777778","25.18518519","231.8518519","257.037037"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00440","","","","12","5","5","5","13","11","4.18","0.56","5.42","5","3","5","4.74","10.16","24","0.321538462","0.050909091","0.1975","4.8","2.6","0.948","1.084","54.16666667","46.65354331","12.90123457","14.62962963","16.72839506","31.35802469","2","1.083333333","0.395","0.451666667","41.66666667","30.96296296","35.11111111","40.14814815","75.25925926"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00441","","","","12","4","4","0","0","0","0","0","3.97","","","","0","3.97","0","","","","0","0","0","0.9925","","0","0","0","12.25308642","12.25308642","0","0","0","0.330833333","33.33333333","0","0","36.75925926","36.75925926"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00442","","","","12","5","5","5","11","3","2.7","0.2","3.92","1","3","5","2.9","6.82","14","0.245454545","0.066666667","0.207142857","2.8","2.2","0.58","0.784","78.57142857","42.52199413","8.333333333","8.950617284","12.09876543","21.04938272","1.166666667","0.916666667","0.241666667","0.326666667","41.66666667","20","21.48148148","29.03703704","50.51851852"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00443","","","","12","5","5","4","12","8","2.4","0.3","5.72","1","3","5","2.7","8.42","20","0.2","0.0375","0.135","4","2.4","0.54","1.144","60","32.06650831","7.407407407","8.333333333","17.65432099","25.98765432","1.666666667","1","0.225","0.476666667","41.66666667","17.77777778","20","42.37037037","62.37037037"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00444","","","","12","4","4","4","8","5","0.8","0.2","2.5","1","5","3","1","3.5","13","0.1","0.04","0.076923077","3.25","2","0.25","0.625","61.53846154","28.57142857","2.469135802","3.086419753","7.716049383","10.80246914","1.083333333","0.666666667","0.083333333","0.208333333","33.33333333","7.407407407","9.259259259","23.14814815","32.40740741"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00445","","","","12","3","3","3","9","6","2.8","0.6","3.76","3","5","3","3.4","7.16","15","0.311111111","0.1","0.226666667","5","3","1.133333333","1.253333333","60","47.48603352","8.641975309","10.49382716","11.60493827","22.09876543","1.25","0.75","0.283333333","0.313333333","25","34.56790123","41.97530864","46.41975309","88.39506173"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00446","","","","12","3","3","2","12","3","3","0.2","3.6","1","3","3","3.2","6.8","15","0.25","0.066666667","0.213333333","5","4","1.066666667","1.2","80","47.05882353","9.259259259","9.87654321","11.11111111","20.98765432","1.25","1","0.266666667","0.3","25","37.03703704","39.50617284","44.44444444","83.95061728"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00447","","","","12","3","3","2","5","0","1.3","0","1.42","1","1","1","1.3","2.72","5","0.26","","0.26","1.666666667","1.666666667","0.433333333","0.473333333","100","47.79411765","4.012345679","4.012345679","4.382716049","8.395061728","0.416666667","0.416666667","0.108333333","0.118333333","25","16.04938272","16.04938272","17.5308642","33.58024691"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00448","","","","12","2","2","1","0","4","0","0.14","1","1","7","5","0.14","1.14","4","","0.035","0.035","2","0","0.07","0.5","0","12.28070175","0","0.432098765","3.086419753","3.518518519","0.333333333","0","0.011666667","0.083333333","16.66666667","0","2.592592593","18.51851852","21.11111111"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00449","","","","12","3","3","1","9","10","2.7","0.3","3.4","3","3","3","3","6.4","19","0.3","0.03","0.157894737","6.333333333","3","1","1.133333333","47.36842105","46.875","8.333333333","9.259259259","10.49382716","19.75308642","1.583333333","0.75","0.25","0.283333333","25","33.33333333","37.03703704","41.97530864","79.01234568"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00450","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00451","","","","12","3","3","2","5","1","2.2","0.1","3.24","3","1","1","2.3","5.54","6","0.44","0.1","0.383333333","2","1.666666667","0.766666667","1.08","83.33333333","41.51624549","6.790123457","7.098765432","10","17.09876543","0.5","0.416666667","0.191666667","0.27","25","27.16049383","28.39506173","40","68.39506173"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00452","","","","12","5","5","4","12","0","5","0","3.53","1","3","5","5","8.53","12","0.416666667","","0.416666667","2.4","2.4","1","0.706","100","58.61664713","15.43209877","15.43209877","10.89506173","26.32716049","1","1","0.416666667","0.294166667","41.66666667","37.03703704","37.03703704","26.14814815","63.18518519"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00453","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00454","","","","12","4","4","2","1","2","0.3","0.2","4.26","1","1","1","0.5","4.76","3","0.3","0.1","0.166666667","0.75","0.25","0.125","1.065","33.33333333","10.50420168","0.925925926","1.543209877","13.14814815","14.69135802","0.25","0.083333333","0.041666667","0.355","33.33333333","2.777777778","4.62962963","39.44444444","44.07407407"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00455","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00456","","","","12","3","3","2","7","0","2.8","0","3.36","1","5","5","2.8","6.16","7","0.4","","0.4","2.333333333","2.333333333","0.933333333","1.12","100","45.45454545","8.641975309","8.641975309","10.37037037","19.01234568","0.583333333","0.583333333","0.233333333","0.28","25","34.56790123","34.56790123","41.48148148","76.04938272"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00457","","","","12","5","5","3","16","5","3.7","0.2","4.4","3","1","1","3.9","8.3","21","0.23125","0.04","0.185714286","4.2","3.2","0.78","0.88","76.19047619","46.98795181","11.41975309","12.03703704","13.58024691","25.61728395","1.75","1.333333333","0.325","0.366666667","41.66666667","27.40740741","28.88888889","32.59259259","61.48148148"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00458","","","","12","4","4","4","15","7","3.5","1.2","3.3","1","1","1","4.7","8","22","0.233333333","0.171428571","0.213636364","5.5","3.75","1.175","0.825","68.18181818","58.75","10.80246914","14.50617284","10.18518519","24.69135802","1.833333333","1.25","0.391666667","0.275","33.33333333","32.40740741","43.51851852","30.55555556","74.07407407"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00459","","","","12","3","3","3","8","0","2.6","0","2.76","1","1","1","2.6","5.36","8","0.325","","0.325","2.666666667","2.666666667","0.866666667","0.92","100","48.50746269","8.024691358","8.024691358","8.518518519","16.54320988","0.666666667","0.666666667","0.216666667","0.23","25","32.09876543","32.09876543","34.07407407","66.17283951"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00460","","","","12","4","4","4","6","5","2.2","0.2","2.28","1","5","3","2.4","4.68","11","0.366666667","0.04","0.218181818","2.75","1.5","0.6","0.57","54.54545455","51.28205128","6.790123457","7.407407407","7.037037037","14.44444444","0.916666667","0.5","0.2","0.19","33.33333333","20.37037037","22.22222222","21.11111111","43.33333333"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00461","","","","12","4","4","4","15","3","4.3","0.2","3.64","5","3","1","4.5","8.14","18","0.286666667","0.066666667","0.25","4.5","3.75","1.125","0.91","83.33333333","55.28255528","13.27160494","13.88888889","11.2345679","25.12345679","1.5","1.25","0.375","0.303333333","33.33333333","39.81481481","41.66666667","33.7037037","75.37037037"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00462","","","","12","3","3","3","6","2","2.6","0.1","1.74","3","1","1","2.7","4.44","8","0.433333333","0.05","0.3375","2.666666667","2","0.9","0.58","75","60.81081081","8.024691358","8.333333333","5.37037037","13.7037037","0.666666667","0.5","0.225","0.145","25","32.09876543","33.33333333","21.48148148","54.81481481"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00463","","","","12","2","2","2","4","7","1.4","0.3","1.57","1","3","1","1.7","3.27","11","0.35","0.042857143","0.154545455","5.5","2","0.85","0.785","36.36363636","51.98776758","4.320987654","5.24691358","4.845679012","10.09259259","0.916666667","0.333333333","0.141666667","0.130833333","16.66666667","25.92592593","31.48148148","29.07407407","60.55555556"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00464","","","","12","3","3","3","20","14","4","0.5","4.32","1","3","5","4.5","8.82","34","0.2","0.035714286","0.132352941","11.33333333","6.666666667","1.5","1.44","58.82352941","51.02040816","12.34567901","13.88888889","13.33333333","27.22222222","2.833333333","1.666666667","0.375","0.36","25","49.38271605","55.55555556","53.33333333","108.8888889"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00465","","","","12","1","1","1","3","0","1.5","0","2.16","1","1","1","1.5","3.66","3","0.5","","0.5","3","3","1.5","2.16","100","40.98360656","4.62962963","4.62962963","6.666666667","11.2962963","0.25","0.25","0.125","0.18","8.333333333","55.55555556","55.55555556","80","135.5555556"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00466","","","","12","4","4","4","14","6","3.6","0.4","7.3","5","5","3","4","11.3","20","0.257142857","0.066666667","0.2","5","3.5","1","1.825","70","35.39823009","11.11111111","12.34567901","22.5308642","34.87654321","1.666666667","1.166666667","0.333333333","0.608333333","33.33333333","33.33333333","37.03703704","67.59259259","104.6296296"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00467","","","","12","5","5","4","11","0","3.6","0","7.64","5","5","3","3.6","11.24","11","0.327272727","","0.327272727","2.2","2.2","0.72","1.528","100","32.02846975","11.11111111","11.11111111","23.58024691","34.69135802","0.916666667","0.916666667","0.3","0.636666667","41.66666667","26.66666667","26.66666667","56.59259259","83.25925926"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00468","","","","12","3","3","2","4","3","1.2","0.2","0.44","1","3","5","1.4","1.84","7","0.3","0.066666667","0.2","2.333333333","1.333333333","0.466666667","0.146666667","57.14285714","76.08695652","3.703703704","4.320987654","1.358024691","5.679012346","0.583333333","0.333333333","0.116666667","0.036666667","25","14.81481481","17.28395062","5.432098765","22.71604938"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00469","","","","12","5","5","4","32","0","6.4","0","3.6","1","1","1","6.4","10","32","0.2","","0.2","6.4","6.4","1.28","0.72","100","64","19.75308642","19.75308642","11.11111111","30.86419753","2.666666667","2.666666667","0.533333333","0.3","41.66666667","47.40740741","47.40740741","26.66666667","74.07407407"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00470","","","","12","5","5","4","6","0","2.2","0","4.14","1","1","3","2.2","6.34","6","0.366666667","","0.366666667","1.2","1.2","0.44","0.828","100","34.70031546","6.790123457","6.790123457","12.77777778","19.56790123","0.5","0.5","0.183333333","0.345","41.66666667","16.2962963","16.2962963","30.66666667","46.96296296"
