"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00309","","","","5","5","1","2","4","4","4","6","6","3","1.1","7.8","3","3","5","6.12","4.1","11.9","12","0.5","0.183333333","0.341666667","3","2.4","1.5","1.2","1.025","0.82","1.95","1.56","50","34.45378151","80","22.22222222","27.77777778","30.37037037","37.96296296","57.77777778","72.22222222","88.14814815","110.1851852"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00310","","","","5","5","1","3","4","3","3","8","11","3.4","2.4","8.3","4","4","5","7.76","5.8","14.1","19","0.425","0.218181818","0.305263158","6.333333333","3.8","2.666666667","1.6","1.933333333","1.16","2.766666667","1.66","42.10526316","41.13475177","60","25.18518519","41.97530864","42.96296296","71.60493827","61.48148148","102.4691358","104.4444444","174.0740741"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00311","","","","5","5","1","3","4","4","4","0","10","0","1.2","2","2","2","5","3.96","1.2","3.2","10","","0.12","0.12","2.5","2","0","0","0.3","0.24","0.5","0.4","0","37.5","80","0","0","8.888888889","11.11111111","14.81481481","18.51851852","23.7037037","29.62962963"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00312","","","","5","5","1","2","4","3","3","5","14","2","2","7.7","3","3","5","7.23","4","11.7","19","0.4","0.142857143","0.210526316","6.333333333","3.8","1.666666667","1","1.333333333","0.8","2.566666667","1.54","26.31578947","34.18803419","60","14.81481481","24.69135802","29.62962963","49.38271605","57.03703704","95.0617284","86.66666667","144.4444444"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00313","","","","5","5","1","2","4","4","4","8","5","4","1.5","2.1","4","4","5","0.12","5.5","7.6","13","0.5","0.3","0.423076923","3.25","2.6","2","1.6","1.375","1.1","0.525","0.42","61.53846154","72.36842105","80","29.62962963","37.03703704","40.74074074","50.92592593","15.55555556","19.44444444","56.2962963","70.37037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00314","","","","5","5","1","3","4","4","4","14","0","4.1","0","10.2","3","3","4","1.38","4.1","14.3","14","0.292857143","","0.292857143","3.5","2.8","3.5","2.8","1.025","0.82","2.55","2.04","100","28.67132867","80","30.37037037","37.96296296","30.37037037","37.96296296","75.55555556","94.44444444","105.9259259","132.4074074"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00315","","","","5","5","1","3","4","4","4","0","10","0","2.1","9.4","3","1","1","3.96","2.1","11.5","10","","0.21","0.21","2.5","2","0","0","0.525","0.42","2.35","1.88","0","18.26086957","80","0","0","15.55555556","19.44444444","69.62962963","87.03703704","85.18518519","106.4814815"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00316","","","","5","5","1","3","4","4","4","6","10","2.1","1.6","3.5","3","2","4","5.46","3.7","7.2","16","0.35","0.16","0.23125","4","3.2","1.5","1.2","0.925","0.74","0.875","0.7","37.5","51.38888889","80","15.55555556","19.44444444","27.40740741","34.25925926","25.92592593","32.40740741","53.33333333","66.66666667"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00317","","","","5","5","1","2","5","3","3","16","0","5.3","0","6.9","5","4","5","5.49","5.3","12.2","16","0.33125","","0.33125","5.333333333","3.2","5.333333333","3.2","1.766666667","1.06","2.3","1.38","100","43.44262295","60","39.25925926","65.43209877","39.25925926","65.43209877","51.11111111","85.18518519","90.37037037","150.617284"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00318","","","","5","5","1","2","4","4","4","10","9","4.3","1","7.1","4","2","5","1.17","5.3","12.4","19","0.43","0.111111111","0.278947368","4.75","3.8","2.5","2","1.325","1.06","1.775","1.42","52.63157895","42.74193548","80","31.85185185","39.81481481","39.25925926","49.07407407","52.59259259","65.74074074","91.85185185","114.8148148"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00319","","","","5","5","1","3","4","4","4","0","5","0","2.1","5.1","3","1","5","1.38","2.1","7.2","5","","0.42","0.42","1.25","1","0","0","0.525","0.42","1.275","1.02","0","29.16666667","80","0","0","15.55555556","19.44444444","37.77777778","47.22222222","53.33333333","66.66666667"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00320","","","","5","5","1","2","4","3","3","8","11","3","1.2","3","3","3","5","","4.2","7.2","19","0.375","0.109090909","0.221052632","6.333333333","3.8","2.666666667","1.6","1.4","0.84","1","0.6","42.10526316","58.33333333","60","22.22222222","37.03703704","31.11111111","51.85185185","22.22222222","37.03703704","53.33333333","88.88888889"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00321","","","","5","5","1","3","4","4","4","10","9","4","1","4","4","4","5","6.12","5","9","19","0.4","0.111111111","0.263157895","4.75","3.8","2.5","2","1.25","1","1","0.8","52.63157895","55.55555556","80","29.62962963","37.03703704","37.03703704","46.2962963","29.62962963","37.03703704","66.66666667","83.33333333"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00322","","","","5","5","1","3","4","4","4","13","9","4.2","1","9.8","4","5","5","7.23","5.2","15","22","0.323076923","0.111111111","0.236363636","5.5","4.4","3.25","2.6","1.3","1.04","2.45","1.96","59.09090909","34.66666667","80","31.11111111","38.88888889","38.51851852","48.14814815","72.59259259","90.74074074","111.1111111","138.8888889"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00323","","","","5","5","1","2","5","4","4","14","16","3.8","1.5","5.6","3","3","5","4.92","5.3","10.9","30","0.271428571","0.09375","0.176666667","7.5","6","3.5","2.8","1.325","1.06","1.4","1.12","46.66666667","48.62385321","80","28.14814815","35.18518519","39.25925926","49.07407407","41.48148148","51.85185185","80.74074074","100.9259259"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00324","","","","5","5","1","2","5","4","4","27","9","3.4","1.2","4.1","4","5","5","7.23","4.6","8.7","36","0.125925926","0.133333333","0.127777778","9","7.2","6.75","5.4","1.15","0.92","1.025","0.82","75","52.87356322","80","25.18518519","31.48148148","34.07407407","42.59259259","30.37037037","37.96296296","64.44444444","80.55555556"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00325","","","","5","3","1","6","4","1","1","0","2","0","0.3","2","2","2","5","1.38","0.3","2.3","2","","0.15","0.15","2","0.4","0","0","0.3","0.06","2","0.4","0","13.04347826","20","0","0","2.222222222","11.11111111","14.81481481","74.07407407","17.03703704","85.18518519"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00326","","","","5","5","1","5","4","4","4","14","7","4","1.7","11.5","4","4","5","3.03","5.7","17.2","21","0.285714286","0.242857143","0.271428571","5.25","4.2","3.5","2.8","1.425","1.14","2.875","2.3","66.66666667","33.13953488","80","29.62962963","37.03703704","42.22222222","52.77777778","85.18518519","106.4814815","127.4074074","159.2592593"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00327","","","","5","5","1","4","5","2","2","6","3","3.5","0.7","3","4","3","4","6.12","4.2","7.2","9","0.583333333","0.233333333","0.466666667","4.5","1.8","3","1.2","2.1","0.84","1.5","0.6","66.66666667","58.33333333","40","25.92592593","64.81481481","31.11111111","77.77777778","22.22222222","55.55555556","53.33333333","133.3333333"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00328","","","","5","5","1","2","4","4","4","4","6","2.3","3","4.5","3","2","3","1.38","5.3","9.8","10","0.575","0.5","0.53","2.5","2","1","0.8","1.325","1.06","1.125","0.9","40","54.08163265","80","17.03703704","21.2962963","39.25925926","49.07407407","33.33333333","41.66666667","72.59259259","90.74074074"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00329","","","","5","5","1","2","6","4","4","7","9","3","2.3","10.5","3","2","5","5.49","5.3","15.8","16","0.428571429","0.255555556","0.33125","4","3.2","1.75","1.4","1.325","1.06","2.625","2.1","43.75","33.5443038","80","22.22222222","27.77777778","39.25925926","49.07407407","77.77777778","97.22222222","117.037037","146.2962963"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00330","","","","5","5","1","2","5","4","4","14","6","4","1","4","4","4","5","","5","9","20","0.285714286","0.166666667","0.25","5","4","3.5","2.8","1.25","1","1","0.8","70","55.55555556","80","29.62962963","37.03703704","37.03703704","46.2962963","29.62962963","37.03703704","66.66666667","83.33333333"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00331","","","","5","5","1","8","4","2","2","5","7","2.3","1","3","3","3","5","11.03","3.3","6.3","12","0.46","0.142857143","0.275","6","2.4","2.5","1","1.65","0.66","1.5","0.6","41.66666667","52.38095238","40","17.03703704","42.59259259","24.44444444","61.11111111","22.22222222","55.55555556","46.66666667","116.6666667"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00332","","","","5","5","1","8","4","4","4","7","9","4.1","1.3","8.5","3","2","5","3.96","5.4","13.9","16","0.585714286","0.144444444","0.3375","4","3.2","1.75","1.4","1.35","1.08","2.125","1.7","43.75","38.84892086","80","30.37037037","37.96296296","40","50","62.96296296","78.7037037","102.962963","128.7037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00333","","","","5","5","1","7","4","4","4","9","3","3.5","1.6","6","5","3","4","6.12","5.1","11.1","12","0.388888889","0.533333333","0.425","3","2.4","2.25","1.8","1.275","1.02","1.5","1.2","75","45.94594595","80","25.92592593","32.40740741","37.77777778","47.22222222","44.44444444","55.55555556","82.22222222","102.7777778"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00334","","","","5","5","1","6","4","4","4","11","7","4.3","1.5","5.1","3","3","5","3.96","5.8","10.9","18","0.390909091","0.214285714","0.322222222","4.5","3.6","2.75","2.2","1.45","1.16","1.275","1.02","61.11111111","53.21100917","80","31.85185185","39.81481481","42.96296296","53.7037037","37.77777778","47.22222222","80.74074074","100.9259259"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00335","","","","5","5","1","3","4","4","4","4","7","1.2","1.4","6.5","3","2","4","3.96","2.6","9.1","11","0.3","0.2","0.236363636","2.75","2.2","1","0.8","0.65","0.52","1.625","1.3","36.36363636","28.57142857","80","8.888888889","11.11111111","19.25925926","24.07407407","48.14814815","60.18518519","67.40740741","84.25925926"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00336","","","","5","5","1","3","4","4","4","6","11","4.5","1","5","4","4","3","0.02","5.5","10.5","17","0.75","0.090909091","0.323529412","4.25","3.4","1.5","1.2","1.375","1.1","1.25","1","35.29411765","52.38095238","80","33.33333333","41.66666667","40.74074074","50.92592593","37.03703704","46.2962963","77.77777778","97.22222222"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00337","","","","5","5","1","3","4","3","3","0","9","0","4","2.6","3","3","1","3.03","4","6.6","9","","0.444444444","0.444444444","3","1.8","0","0","1.333333333","0.8","0.866666667","0.52","0","60.60606061","60","0","0","29.62962963","49.38271605","19.25925926","32.09876543","48.88888889","81.48148148"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00338","","","","5","5","1","2","4","4","4","7","11","4","1.3","16","3","1","2","5.49","5.3","21.3","18","0.571428571","0.118181818","0.294444444","4.5","3.6","1.75","1.4","1.325","1.06","4","3.2","38.88888889","24.88262911","80","29.62962963","37.03703704","39.25925926","49.07407407","118.5185185","148.1481481","157.7777778","197.2222222"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00339","","","","5","5","1","3","4","4","4","0","15","0","5.5","2.1","3","2","1","3.03","5.5","7.6","15","","0.366666667","0.366666667","3.75","3","0","0","1.375","1.1","0.525","0.42","0","72.36842105","80","0","0","40.74074074","50.92592593","15.55555556","19.44444444","56.2962963","70.37037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00340","","","","5","5","1","8","4","4","4","4","5","1.5","2","3.5","3","3","1","0.15","3.5","7","9","0.375","0.4","0.388888889","2.25","1.8","1","0.8","0.875","0.7","0.875","0.7","44.44444444","50","80","11.11111111","13.88888889","25.92592593","32.40740741","25.92592593","32.40740741","51.85185185","64.81481481"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00341","","","","5","5","1","4","4","2","2","0","6","0","2.5","4.5","3","3","3","6.12","2.5","7","6","","0.416666667","0.416666667","3","1.2","0","0","1.25","0.5","2.25","0.9","0","35.71428571","40","0","0","18.51851852","46.2962963","33.33333333","83.33333333","51.85185185","129.6296296"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00342","","","","5","5","1","3","4","2","2","0","8","0","2.5","2.5","2","2","1","1.76","2.5","5","8","","0.3125","0.3125","4","1.6","0","0","1.25","0.5","1.25","0.5","0","50","40","0","0","18.51851852","46.2962963","18.51851852","46.2962963","37.03703704","92.59259259"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00343","","","","5","5","1","2","4","4","4","11","2","4.3","1","5.5","3","3","1","7.76","5.3","10.8","13","0.390909091","0.5","0.407692308","3.25","2.6","2.75","2.2","1.325","1.06","1.375","1.1","84.61538462","49.07407407","80","31.85185185","39.81481481","39.25925926","49.07407407","40.74074074","50.92592593","80","100"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00344","","","","5","5","1","2","5","4","4","8","8","3.5","1.6","3","3","3","4","","5.1","8.1","16","0.4375","0.2","0.31875","4","3.2","2","1.6","1.275","1.02","0.75","0.6","50","62.96296296","80","25.92592593","32.40740741","37.77777778","47.22222222","22.22222222","27.77777778","60","75"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00345","","","","5","5","1","2","6","4","4","3","18","1.5","1.5","3.3","3","3","4","7.76","3","6.3","21","0.5","0.083333333","0.142857143","5.25","4.2","0.75","0.6","0.75","0.6","0.825","0.66","14.28571429","47.61904762","80","11.11111111","13.88888889","22.22222222","27.77777778","24.44444444","30.55555556","46.66666667","58.33333333"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00346","","","","5","5","1","3","5","4","4","4","8","2","1.5","4","3","1","1","6.12","3.5","7.5","12","0.5","0.1875","0.291666667","3","2.4","1","0.8","0.875","0.7","1","0.8","33.33333333","46.66666667","80","14.81481481","18.51851852","25.92592593","32.40740741","29.62962963","37.03703704","55.55555556","69.44444444"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00347","","","","5","5","1","2","6","4","4","4","9","1.9","2","8","3","2","5","0.15","3.9","11.9","13","0.475","0.222222222","0.3","3.25","2.6","1","0.8","0.975","0.78","2","1.6","30.76923077","32.77310924","80","14.07407407","17.59259259","28.88888889","36.11111111","59.25925926","74.07407407","88.14814815","110.1851852"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00348","","","","5","5","1","2","4","4","4","4","13","1.2","1.3","3.5","3","3","4","10.5","2.5","6","17","0.3","0.1","0.147058824","4.25","3.4","1","0.8","0.625","0.5","0.875","0.7","23.52941176","41.66666667","80","8.888888889","11.11111111","18.51851852","23.14814815","25.92592593","32.40740741","44.44444444","55.55555556"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00349","","","","5","5","1","2","4","4","4","0","8","0","1","5","2","2","5","10.5","1","6","8","","0.125","0.125","2","1.6","0","0","0.25","0.2","1.25","1","0","16.66666667","80","0","0","7.407407407","9.259259259","37.03703704","46.2962963","44.44444444","55.55555556"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00350","","","","5","5","1","2","4","4","3","9","3","3.5","1.5","6.1","3","4","5","10.5","5","11.1","12","0.388888889","0.5","0.416666667","3","2.4","2.25","1.8","1.25","1","1.525","1.22","75","45.04504505","80","25.92592593","32.40740741","37.03703704","46.2962963","45.18518519","56.48148148","82.22222222","102.7777778"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00351","","","","5","5","1","6","4","4","4","6","5","4","1.5","5.1","4","3","4","0.03","5.5","10.6","11","0.666666667","0.3","0.5","2.75","2.2","1.5","1.2","1.375","1.1","1.275","1.02","54.54545455","51.88679245","80","29.62962963","37.03703704","40.74074074","50.92592593","37.77777778","47.22222222","78.51851852","98.14814815"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00352","","","","5","5","1","2","5","4","4","4","9","2","2.2","3.5","3","3","5","7.23","4.2","7.7","13","0.5","0.244444444","0.323076923","3.25","2.6","1","0.8","1.05","0.84","0.875","0.7","30.76923077","54.54545455","80","14.81481481","18.51851852","31.11111111","38.88888889","25.92592593","32.40740741","57.03703704","71.2962963"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00353","","","","5","5","1","2","6","4","4","10","10","4","1.4","9.1","4","4","5","12.39","5.4","14.5","20","0.4","0.14","0.27","5","4","2.5","2","1.35","1.08","2.275","1.82","50","37.24137931","80","29.62962963","37.03703704","40","50","67.40740741","84.25925926","107.4074074","134.2592593"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00354","","","","5","5","1","1","7","3","3","5","4","2.5","4","10.1","3","3","5","1.38","6.5","16.6","9","0.5","1","0.722222222","3","1.8","1.666666667","1","2.166666667","1.3","3.366666667","2.02","55.55555556","39.15662651","60","18.51851852","30.86419753","48.14814815","80.24691358","74.81481481","124.691358","122.962963","204.9382716"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00355","","","","5","5","2","1","8","4","4","14","7","4","1.5","9","4","4","5","7.23","5.5","14.5","21","0.285714286","0.214285714","0.261904762","5.25","4.2","3.5","2.8","1.375","1.1","2.25","1.8","66.66666667","37.93103448","80","29.62962963","37.03703704","40.74074074","50.92592593","66.66666667","83.33333333","107.4074074","134.2592593"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00356","","","","5","5","1","1","8","4","4","12","0","5","0","8.1","4","3","5","7.76","5","13.1","12","0.416666667","","0.416666667","3","2.4","3","2.4","1.25","1","2.025","1.62","100","38.16793893","80","37.03703704","46.2962963","37.03703704","46.2962963","60","75","97.03703704","121.2962963"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00357","","","","5","5","1","1","7","3","3","5","0","1.5","0","3","3","3","5","","1.5","4.5","5","0.3","","0.3","1.666666667","1","1.666666667","1","0.5","0.3","1","0.6","100","33.33333333","60","11.11111111","18.51851852","11.11111111","18.51851852","22.22222222","37.03703704","33.33333333","55.55555556"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00358","","","","5","5","2","3","6","4","4","2","9","1","2.5","15.5","3","2","5","1.17","3.5","19","11","0.5","0.277777778","0.318181818","2.75","2.2","0.5","0.4","0.875","0.7","3.875","3.1","18.18181818","18.42105263","80","7.407407407","9.259259259","25.92592593","32.40740741","114.8148148","143.5185185","140.7407407","175.9259259"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00359","","","","5","5","1","1","8","4","4","11","19","3.2","2","4","4","4","4","4.61","5.2","9.2","30","0.290909091","0.105263158","0.173333333","7.5","6","2.75","2.2","1.3","1.04","1","0.8","36.66666667","56.52173913","80","23.7037037","29.62962963","38.51851852","48.14814815","29.62962963","37.03703704","68.14814815","85.18518519"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00360","","","","5","5","1","1","8","4","3","11","10","4","1","22","5","5","5","0.02","5","27","21","0.363636364","0.1","0.238095238","5.25","4.2","2.75","2.2","1.25","1","5.5","4.4","52.38095238","18.51851852","80","29.62962963","37.03703704","37.03703704","46.2962963","162.962963","203.7037037","200","250"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00361","","","","5","5","1","1","9","4","4","15","16","3.4","2","4","4","4","5","1.38","5.4","9.4","31","0.226666667","0.125","0.174193548","7.75","6.2","3.75","3","1.35","1.08","1","0.8","48.38709677","57.44680851","80","25.18518519","31.48148148","40","50","29.62962963","37.03703704","69.62962963","87.03703704"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00362","","","","5","5","1","1","8","4","4","11","18","3","2","13","3","3","5","5.49","5","18","29","0.272727273","0.111111111","0.172413793","7.25","5.8","2.75","2.2","1.25","1","3.25","2.6","37.93103448","27.77777778","80","22.22222222","27.77777778","37.03703704","46.2962963","96.2962963","120.3703704","133.3333333","166.6666667"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00363","","","","5","5","1","1","5","4","4","14","15","4","1.5","20.1","4","3","5","1.38","5.5","25.6","29","0.285714286","0.1","0.189655172","7.25","5.8","3.5","2.8","1.375","1.1","5.025","4.02","48.27586207","21.484375","80","29.62962963","37.03703704","40.74074074","50.92592593","148.8888889","186.1111111","189.6296296","237.037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00364","","","","5","5","1","1","7","4","4","10","6","3","2","17","3","4","5","11.03","5","22","16","0.3","0.333333333","0.3125","4","3.2","2.5","2","1.25","1","4.25","3.4","62.5","22.72727273","80","22.22222222","27.77777778","37.03703704","46.2962963","125.9259259","157.4074074","162.962963","203.7037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00365","","","","5","5","1","2","6","4","4","11","11","4","2","2.5","4","4","5","5.49","6","8.5","22","0.363636364","0.181818182","0.272727273","5.5","4.4","2.75","2.2","1.5","1.2","0.625","0.5","50","70.58823529","80","29.62962963","37.03703704","44.44444444","55.55555556","18.51851852","23.14814815","62.96296296","78.7037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00366","","","","5","5","1","2","4","3","3","9","14","3","4","3","3","3","5","0.12","7","10","23","0.333333333","0.285714286","0.304347826","7.666666667","4.6","3","1.8","2.333333333","1.4","1","0.6","39.13043478","70","60","22.22222222","37.03703704","51.85185185","86.41975309","22.22222222","37.03703704","74.07407407","123.4567901"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00367","","","","5","5","1","2","4","4","4","15","11","3","2","14","3","2","3","1.38","5","19","26","0.2","0.181818182","0.192307692","6.5","5.2","3.75","3","1.25","1","3.5","2.8","57.69230769","26.31578947","80","22.22222222","27.77777778","37.03703704","46.2962963","103.7037037","129.6296296","140.7407407","175.9259259"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00368","","","","5","5","1","2","5","4","4","6","4","4","1.3","5.2","3","2","4","3.96","5.3","10.5","10","0.666666667","0.325","0.53","2.5","2","1.5","1.2","1.325","1.06","1.3","1.04","60","50.47619048","80","29.62962963","37.03703704","39.25925926","49.07407407","38.51851852","48.14814815","77.77777778","97.22222222"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00369","","","","5","5","1","3","5","4","4","8","12","4.6","1","4","3","2","2","7.23","5.6","9.6","20","0.575","0.083333333","0.28","5","4","2","1.6","1.4","1.12","1","0.8","40","58.33333333","80","34.07407407","42.59259259","41.48148148","51.85185185","29.62962963","37.03703704","71.11111111","88.88888889"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00370","","","","5","5","1","4","4","4","4","0","12","0","3","3","3","3","1","6.12","3","6","12","","0.25","0.25","3","2.4","0","0","0.75","0.6","0.75","0.6","0","50","80","0","0","22.22222222","27.77777778","22.22222222","27.77777778","44.44444444","55.55555556"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00371","","","","5","5","1","3","4","4","4","0","17","0","4.1","2.5","3","3","1","7.76","4.1","6.6","17","","0.241176471","0.241176471","4.25","3.4","0","0","1.025","0.82","0.625","0.5","0","62.12121212","80","0","0","30.37037037","37.96296296","18.51851852","23.14814815","48.88888889","61.11111111"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00372","","","","5","5","1","3","4","4","3","4","6","1.3","2.5","5","3","2","3","5.49","3.8","8.8","10","0.325","0.416666667","0.38","2.5","2","1","0.8","0.95","0.76","1.25","1","40","43.18181818","80","9.62962963","12.03703704","28.14814815","35.18518519","37.03703704","46.2962963","65.18518519","81.48148148"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00373","","","","5","5","1","3","4","4","4","7","11","2","1","11.8","3","2","4","4.61","3","14.8","18","0.285714286","0.090909091","0.166666667","4.5","3.6","1.75","1.4","0.75","0.6","2.95","2.36","38.88888889","20.27027027","80","14.81481481","18.51851852","22.22222222","27.77777778","87.40740741","109.2592593","109.6296296","137.037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00374","","","","5","5","1","7","4","3","3","9","7","3","2","2","3","3","4","11.03","5","7","16","0.333333333","0.285714286","0.3125","5.333333333","3.2","3","1.8","1.666666667","1","0.666666667","0.4","56.25","71.42857143","60","22.22222222","37.03703704","37.03703704","61.72839506","14.81481481","24.69135802","51.85185185","86.41975309"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00375","","","","5","5","1","4","4","4","4","0","12","0","2.5","6","3","1","1","1.76","2.5","8.5","12","","0.208333333","0.208333333","3","2.4","0","0","0.625","0.5","1.5","1.2","0","29.41176471","80","0","0","18.51851852","23.14814815","44.44444444","55.55555556","62.96296296","78.7037037"
