"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","treatment_late_season_drought","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00351","","","","84","31","31","16","10","51","0.96","1.8","21","1","5","2.76","23.76","61","0.096","0.035294118","0.045245902","1.967741935","0.322580645","0.089032258","0.677419355","16.39344262","11.61616162","0.423280423","1.216931217","9.259259259","10.47619048","1","0.726190476","0.119047619","0.032857143","0.25","36.9047619","1.146953405","3.297491039","25.08960573","28.38709677"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00352","","","","84","47","47","29","21","130","2.16","4.2","25.6","1","3","6.36","31.96","151","0.102857143","0.032307692","0.042119205","3.212765957","0.446808511","0.135319149","0.544680851","13.90728477","19.89987484","0.952380952","2.804232804","11.28747795","14.09171076","1","1.797619048","0.25","0.075714286","0.304761905","55.95238095","1.70212766","5.011820331","20.17336485","25.18518519"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00353","","","","84","54","54","19","12","38","1.68","1.3","27.6","1","3","2.98","30.58","50","0.14","0.034210526","0.0596","0.925925926","0.222222222","0.055185185","0.511111111","24","9.744931328","0.740740741","1.313932981","12.16931217","13.48324515","1","0.595238095","0.142857143","0.03547619","0.328571429","64.28571429","1.152263374","2.043895748","18.93004115","20.9739369"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00354","","","","84","44","44","8","10","16","2.22","1","38.4","1","3","3.22","41.62","26","0.222","0.0625","0.123846154","0.590909091","0.227272727","0.073181818","0.872727273","38.46153846","7.736665065","0.978835979","1.419753086","16.93121693","18.35097002","1","0.30952381","0.119047619","0.038333333","0.457142857","52.38095238","1.868686869","2.71043771","32.32323232","35.03367003"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00355","","","","84","55","55","10","10","54","1.78","2.26","58.4","1","3","4.04","62.44","64","0.178","0.041851852","0.063125","1.163636364","0.181818182","0.073454545","1.061818182","15.625","6.470211403","0.784832451","1.781305115","25.74955908","27.5308642","1","0.761904762","0.119047619","0.048095238","0.695238095","65.47619048","1.198653199","2.720538721","39.32659933","42.04713805"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00356","","","","84","44","44","34","26","178","3.86","6.78","43.6","1","3","10.64","54.24","204","0.148461538","0.038089888","0.052156863","4.636363636","0.590909091","0.241818182","0.990909091","12.74509804","19.61651917","1.701940035","4.691358025","19.22398589","23.91534392","1","2.428571429","0.30952381","0.126666667","0.519047619","52.38095238","3.249158249","8.956228956","36.7003367","45.65656566"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00357","","","","84","49","49","39","10","166","1.3","3.9","45","1","5","5.2","50.2","176","0.13","0.023493976","0.029545455","3.591836735","0.204081633","0.106122449","0.918367347","5.681818182","10.35856574","0.57319224","2.292768959","19.84126984","22.1340388","1","2.095238095","0.119047619","0.061904762","0.535714286","58.33333333","0.982615268","3.930461073","34.01360544","37.94406652"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00358","","","","84","57","57","29","70","100","15.36","6.16","44","1","3","21.52","65.52","170","0.219428571","0.0616","0.126588235","2.98245614","1.228070175","0.37754386","0.771929825","41.17647059","32.84493284","6.772486772","9.488536155","19.40035273","28.88888889","1","2.023809524","0.833333333","0.256190476","0.523809524","67.85714286","9.980506823","13.98310591","28.5899935","42.57309942"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00359","","","","84","54","54","29","42","148","6.24","7.22","59.4","1","3","13.46","72.86","190","0.148571429","0.048783784","0.070842105","3.518518519","0.777777778","0.249259259","1.1","22.10526316","18.47378534","2.751322751","5.934744268","26.19047619","32.12522046","1","2.261904762","0.5","0.160238095","0.707142857","64.28571429","4.279835391","9.231824417","40.74074074","49.97256516"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00360","","","","84","53","53","21","28","220","3.96","8.84","50","1","3","12.8","62.8","248","0.141428571","0.040181818","0.051612903","4.679245283","0.528301887","0.241509434","0.943396226","11.29032258","20.38216561","1.746031746","5.643738977","22.04585538","27.68959436","1","2.952380952","0.333333333","0.152380952","0.595238095","63.0952381","2.767295597","8.94479385","34.94060098","43.88539483"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00361","","","","84","53","53","17","18","104","2","4.2","127.2","1","3","6.2","133.4","122","0.111111111","0.040384615","0.050819672","2.301886792","0.339622642","0.116981132","2.4","14.75409836","4.647676162","0.881834215","2.733686067","56.08465608","58.81834215","1","1.452380952","0.214285714","0.073809524","1.514285714","63.0952381","1.397624039","4.332634521","88.88888889","93.22152341"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00362","","","","84","28","28","21","48","50","6.6","3.6","4.4","1","3","10.2","14.6","98","0.1375","0.072","0.104081633","3.5","1.714285714","0.364285714","0.157142857","48.97959184","69.8630137","2.91005291","4.497354497","1.940035273","6.437389771","1","1.166666667","0.571428571","0.121428571","0.052380952","33.33333333","8.73015873","13.49206349","5.82010582","19.31216931"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00363","","","","84","35","35","35","60","160","11.4","8.4","64","1","3","19.8","83.8","220","0.19","0.0525","0.09","6.285714286","1.714285714","0.565714286","1.828571429","27.27272727","23.62768496","5.026455026","8.73015873","28.21869489","36.94885362","1","2.619047619","0.714285714","0.235714286","0.761904762","41.66666667","12.06349206","20.95238095","67.72486772","88.67724868"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00364","","","","84","45","45","13","6","18","1.2","0.8","53.8","1","5","2","55.8","24","0.2","0.044444444","0.083333333","0.533333333","0.133333333","0.044444444","1.195555556","25","3.584229391","0.529100529","0.881834215","23.72134039","24.6031746","1","0.285714286","0.071428571","0.023809524","0.64047619","53.57142857","0.987654321","1.646090535","44.27983539","45.92592593"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00365","","","","84","38","38","8","0","18","0","1.2","43.8","1","5","1.2","45","18","","0.066666667","0.066666667","0.473684211","0","0.031578947","1.152631579","0","2.666666667","0","0.529100529","19.31216931","19.84126984","1","0.214285714","0","0.014285714","0.521428571","45.23809524","0","1.169590643","42.69005848","43.85964912"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00366","","","","84","41","41","35","160","460","14","12","33.2","1","3","26","59.2","620","0.0875","0.026086957","0.041935484","15.12195122","3.902439024","0.634146341","0.809756098","25.80645161","43.91891892","6.172839506","11.4638448","14.63844797","26.10229277","1","7.380952381","1.904761905","0.30952381","0.395238095","48.80952381","12.64679313","23.48690154","29.99096658","53.47786811"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00367","","","","84","45","45","29","28","200","2.6","7","52.2","1","3","9.6","61.8","228","0.092857143","0.035","0.042105263","5.066666667","0.622222222","0.213333333","1.16","12.28070175","15.53398058","1.14638448","4.232804233","23.01587302","27.24867725","1","2.714285714","0.333333333","0.114285714","0.621428571","53.57142857","2.139917695","7.901234568","42.96296296","50.86419753"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00368","","","","84","49","49","7","3","13","0.2","0.2","124.6","1","3","0.4","125","16","0.066666667","0.015384615","0.025","0.326530612","0.06122449","0.008163265","2.542857143","18.75","0.32","0.088183422","0.176366843","54.9382716","55.11463845","1","0.19047619","0.035714286","0.004761905","1.483333333","58.33333333","0.15117158","0.302343159","94.17989418","94.48223734"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00369","","","","84","41","41","33","42","150","13.4","11.4","66","1","3","24.8","90.8","192","0.319047619","0.076","0.129166667","4.682926829","1.024390244","0.604878049","1.609756098","21.875","27.31277533","5.908289242","10.93474427","29.1005291","40.03527337","1","2.285714286","0.5","0.295238095","0.785714286","48.80952381","12.10478771","22.4028907","59.62059621","82.0234869"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00370","","","","84","46","46","13","10","60","2.2","2","57.4","1","3","4.2","61.6","70","0.22","0.033333333","0.06","1.52173913","0.217391304","0.091304348","1.247826087","14.28571429","6.818181818","0.970017637","1.851851852","25.30864198","27.16049383","1","0.833333333","0.119047619","0.05","0.683333333","54.76190476","1.771336554","3.381642512","46.215781","49.59742351"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00371","","","","84","50","50","40","46","134","5","8.6","86.6","1","3","13.6","100.2","180","0.108695652","0.064179104","0.075555556","3.6","0.92","0.272","1.732","25.55555556","13.57285429","2.204585538","5.996472663","38.18342152","44.17989418","1","2.142857143","0.547619048","0.161904762","1.030952381","59.52380952","3.703703704","10.07407407","64.14814815","74.22222222"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00372","","","","84","34","34","19","25","72","3.2","3","11.8","1","3","6.2","18","97","0.128","0.041666667","0.063917526","2.852941176","0.735294118","0.182352941","0.347058824","25.77319588","34.44444444","1.410934744","2.733686067","5.202821869","7.936507937","1","1.154761905","0.297619048","0.073809524","0.14047619","40.47619048","3.48583878","6.753812636","12.8540305","19.60784314"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00373","","","","84","49","49","22","52","65","6.6","4.4","27.4","1","3","11","38.4","117","0.126923077","0.067692308","0.094017094","2.387755102","1.06122449","0.224489796","0.559183673","44.44444444","28.64583333","2.91005291","4.850088183","12.08112875","16.93121693","1","1.392857143","0.619047619","0.130952381","0.326190476","58.33333333","4.988662132","8.314436886","20.71050642","29.02494331"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00374","","","","84","47","47","35","13","64","2.6","4","52","1","3","6.6","58.6","77","0.2","0.0625","0.085714286","1.638297872","0.276595745","0.140425532","1.106382979","16.88311688","11.26279863","1.14638448","2.91005291","22.92768959","25.8377425","1","0.916666667","0.154761905","0.078571429","0.619047619","55.95238095","2.048857368","5.200945626","40.97714736","46.17809299"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00375","","","","84","42","42","26","71","88","17.8","7.8","25.4","1","1","25.6","51","159","0.250704225","0.088636364","0.161006289","3.785714286","1.69047619","0.60952381","0.604761905","44.65408805","50.19607843","7.848324515","11.28747795","11.19929453","22.48677249","1","1.892857143","0.845238095","0.304761905","0.302380952","50","15.69664903","22.57495591","22.39858907","44.97354497"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00376","","","","84","44","44","23","9","46","2.2","3.2","75","1","3","5.4","80.4","55","0.244444444","0.069565217","0.098181818","1.25","0.204545455","0.122727273","1.704545455","16.36363636","6.71641791","0.970017637","2.380952381","33.06878307","35.44973545","1","0.654761905","0.107142857","0.064285714","0.892857143","52.38095238","1.851851852","4.545454545","63.13131313","67.67676768"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00377","","","","84","47","47","43","115","270","21.2","9.4","46.6","1","3","30.6","77.2","385","0.184347826","0.034814815","0.079480519","8.191489362","2.446808511","0.65106383","0.991489362","29.87012987","39.6373057","9.347442681","13.49206349","20.54673721","34.03880071","1","4.583333333","1.369047619","0.364285714","0.554761905","55.95238095","16.70606777","24.11347518","36.72182821","60.83530339"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00378","","","","84","38","38","36","34","110","6","6.6","12","1","3","12.6","24.6","144","0.176470588","0.06","0.0875","3.789473684","0.894736842","0.331578947","0.315789474","23.61111111","51.2195122","2.645502646","5.555555556","5.291005291","10.84656085","1","1.714285714","0.404761905","0.15","0.142857143","45.23809524","5.847953216","12.28070175","11.69590643","23.97660819"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00379","","","","84","48","48","47","99","200","7.4","11","40.6","1","3","18.4","59","299","0.074747475","0.055","0.061538462","6.229166667","2.0625","0.383333333","0.845833333","33.11036789","31.18644068","3.262786596","8.11287478","17.90123457","26.01410935","1","3.55952381","1.178571429","0.219047619","0.483333333","57.14285714","5.709876543","14.19753086","31.32716049","45.52469136"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00380","","","","84","52","52","28","53","132","10.2","9.6","34.4","1","3","19.8","54.2","185","0.19245283","0.072727273","0.107027027","3.557692308","1.019230769","0.380769231","0.661538462","28.64864865","36.53136531","4.497354497","8.73015873","15.1675485","23.89770723","1","2.202380952","0.630952381","0.235714286","0.40952381","61.9047619","7.264957265","14.1025641","24.5014245","38.6039886"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00381","","","","84","54","54","13","3","38","0.4","1","47.8","1","5","1.4","49.2","41","0.133333333","0.026315789","0.034146341","0.759259259","0.055555556","0.025925926","0.885185185","7.317073171","2.845528455","0.176366843","0.617283951","21.07583774","21.69312169","1","0.488095238","0.035714286","0.016666667","0.569047619","64.28571429","0.274348422","0.960219479","32.78463649","33.74485597"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00382","","","","84","50","50","26","28","360","5.2","18.4","51.8","1","3","23.6","75.4","388","0.185714286","0.051111111","0.060824742","7.76","0.56","0.472","1.036","7.216494845","31.29973475","2.292768959","10.40564374","22.83950617","33.24514991","1","4.619047619","0.333333333","0.280952381","0.616666667","59.52380952","3.851851852","17.48148148","38.37037037","55.85185185"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00383","","","","84","57","57","28","160","56","19","9","45.8","1","3","28","73.8","216","0.11875","0.160714286","0.12962963","3.789473684","2.807017544","0.49122807","0.803508772","74.07407407","37.9403794","8.377425044","12.34567901","20.19400353","32.53968254","1","2.571428571","1.904761905","0.333333333","0.545238095","67.85714286","12.34567901","18.19363223","29.75958415","47.95321637"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00384","","","","84","58","58","37","75","240","14.4","10.8","38.8","1","3","25.2","64","315","0.192","0.045","0.08","5.431034483","1.293103448","0.434482759","0.668965517","23.80952381","39.375","6.349206349","11.11111111","17.10758377","28.21869489","1","3.75","0.892857143","0.3","0.461904762","69.04761905","9.195402299","16.09195402","24.77650064","40.86845466"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00385","","","","84","62","62","32","100","40","21.2","5","52.8","1","3","26.2","79","140","0.212","0.125","0.187142857","2.258064516","1.612903226","0.422580645","0.851612903","71.42857143","33.16455696","9.347442681","11.55202822","23.28042328","34.8324515","1","1.666666667","1.19047619","0.311904762","0.628571429","73.80952381","12.66427718","15.65113501","31.54121864","47.19235364"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00386","","","","84","59","59","29","28","37","3.8","3","76.8","1","5","6.8","83.6","65","0.135714286","0.081081081","0.104615385","1.101694915","0.474576271","0.115254237","1.301694915","43.07692308","8.133971292","1.675485009","2.998236332","33.86243386","36.86067019","1","0.773809524","0.333333333","0.080952381","0.914285714","70.23809524","2.385436284","4.268675455","48.21092279","52.47959824"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00387","","","","84","50","50","46","28","280","12.4","5.8","69","1","3","18.2","87.2","308","0.442857143","0.020714286","0.059090909","6.16","0.56","0.364","1.38","9.090909091","20.87155963","5.467372134","8.024691358","30.42328042","38.44797178","1","3.666666667","0.333333333","0.216666667","0.821428571","59.52380952","9.185185185","13.48148148","51.11111111","64.59259259"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00388","","","","84","38","38","36","50","98","12.2","6","52.2","1","3","18.2","70.4","148","0.244","0.06122449","0.122972973","3.894736842","1.315789474","0.478947368","1.373684211","33.78378378","25.85227273","5.379188713","8.024691358","23.01587302","31.04056437","1","1.761904762","0.595238095","0.216666667","0.621428571","45.23809524","11.89083821","17.73879142","50.87719298","68.61598441"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00389","","","","84","50","50","49","82","322","15.4","14.4","35.2","1","3","29.8","65","404","0.187804878","0.044720497","0.073762376","8.08","1.64","0.596","0.704","20.2970297","45.84615385","6.790123457","13.13932981","15.52028219","28.65961199","1","4.80952381","0.976190476","0.354761905","0.419047619","59.52380952","11.40740741","22.07407407","26.07407407","48.14814815"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00390","","","","84","49","49","38","64","204","10.2","9.2","78.4","1","3","19.4","97.8","268","0.159375","0.045098039","0.07238806","5.469387755","1.306122449","0.395918367","1.6","23.88059701","19.83640082","4.497354497","8.553791887","34.56790123","43.12169312","1","3.19047619","0.761904762","0.230952381","0.933333333","58.33333333","7.709750567","14.66364324","59.25925926","73.92290249"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00391","","","","84","50","50","43","84","530","13","22","92","1","3","35","127","614","0.154761905","0.041509434","0.057003257","12.28","1.68","0.7","1.84","13.68078176","27.55905512","5.731922399","15.43209877","40.5643739","55.99647266","1","7.30952381","1","0.416666667","1.095238095","59.52380952","9.62962963","25.92592593","68.14814815","94.07407407"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00392","","","","84","58","58","44","100","420","22.6","22.2","67.2","1","3","44.8","112","520","0.226","0.052857143","0.086153846","8.965517241","1.724137931","0.772413793","1.15862069","19.23076923","40","9.964726631","19.75308642","29.62962963","49.38271605","1","6.19047619","1.19047619","0.533333333","0.8","69.04761905","14.43167305","28.60791826","42.91187739","71.51979566"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00393","","","","84","51","51","25","36","100","5.8","4.4","42.8","1","3","10.2","53","136","0.161111111","0.044","0.075","2.666666667","0.705882353","0.2","0.839215686","26.47058824","19.24528302","2.557319224","4.497354497","18.8712522","23.3686067","1","1.619047619","0.428571429","0.121428571","0.50952381","60.71428571","4.212055192","7.407407407","31.08206245","38.48946986"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00394","","","","84","45","45","38","39","120","5.8","4","49.8","1","3","9.8","59.6","159","0.148717949","0.033333333","0.06163522","3.533333333","0.866666667","0.217777778","1.106666667","24.52830189","16.44295302","2.557319224","4.320987654","21.95767196","26.27865961","1","1.892857143","0.464285714","0.116666667","0.592857143","53.57142857","4.773662551","8.065843621","40.98765432","49.05349794"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00395","","","","84","49","49","10","16","0","3","0","87.4","1","3","3","90.4","16","0.1875","","0.1875","0.326530612","0.326530612","0.06122449","1.783673469","100","3.318584071","1.322751323","1.322751323","38.5361552","39.85890653","1","0.19047619","0.19047619","0.035714286","1.04047619","58.33333333","2.267573696","2.267573696","66.06198035","68.32955404"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00396","","","","84","44","44","3","140","0","2","0","57.2","1","3","2","59.2","140","0.014285714","","0.014285714","3.181818182","3.181818182","0.045454545","1.3","100","3.378378378","0.881834215","0.881834215","25.22045855","26.10229277","1","1.666666667","1.666666667","0.023809524","0.680952381","52.38095238","1.683501684","1.683501684","48.14814815","49.83164983"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00397","","","","84","50","50","19","24","86","6.6","4","32.8","1","3","10.6","43.4","110","0.275","0.046511628","0.096363636","2.2","0.48","0.212","0.656","21.81818182","24.42396313","2.91005291","4.67372134","14.46208113","19.13580247","1","1.30952381","0.285714286","0.126190476","0.39047619","59.52380952","4.888888889","7.851851852","24.2962963","32.14814815"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00398","","","","84","58","58","37","126","192","32","10.2","77","1","3","42.2","119.2","318","0.253968254","0.053125","0.132704403","5.482758621","2.172413793","0.727586207","1.327586207","39.62264151","35.40268456","14.10934744","18.60670194","33.95061728","52.55731922","1","3.785714286","1.5","0.502380952","0.916666667","69.04761905","20.43422733","26.94763729","49.16985951","76.11749681"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00399","","","","84","51","51","31","17","102","2.4","4.4","69.8","1","3","6.8","76.6","119","0.141176471","0.043137255","0.057142857","2.333333333","0.333333333","0.133333333","1.368627451","14.28571429","8.877284595","1.058201058","2.998236332","30.77601411","33.77425044","1","1.416666667","0.202380952","0.080952381","0.830952381","60.71428571","1.74291939","4.938271605","50.68990559","55.6281772"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00400","","","","84","70","70","42","78","360","24.4","14.8","54.2","1","3","39.2","93.4","438","0.312820513","0.041111111","0.089497717","6.257142857","1.114285714","0.56","0.774285714","17.80821918","41.97002141","10.75837743","17.28395062","23.89770723","41.18165785","1","5.214285714","0.928571429","0.466666667","0.645238095","83.33333333","12.91005291","20.74074074","28.67724868","49.41798942"
