"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root predominant Flesh color estimating 1-9|CO_331:0000178","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004 "
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00118","","","","10","10","3","2","2","2","2","10","3","4","0.5","0.1","10.8","6","6","1","1","3","4","0.6","11.4","7","0.166666667","0.025","0.085714286","0.7","0.7","0.3","0.3","0.06","0.06","1.08","1.08","42.85714286","5.263157895","100","1.666666667","2","36","38","1.666666667","2","36","38"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01385","","","","10","6","1","2","2","3","1","6","15","2","2.25","0.15","11.4","2","4","1","1","2","4","2.4","13.8","17","0.15","0.075","0.141176471","2.833333333","1.7","2.5","1.5","0.4","0.24","1.9","1.14","88.23529412","17.39130435","60","7.5","8","38","46","12.5","13.33333333","63.33333333","76.66666667"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01044","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01530","","","","10","7","1","1","1","2","2","7","6","2","1.35","0.15","19.5","2","4","2","1","3","3","1.5","21","8","0.225","0.075","0.1875","1.142857143","0.8","0.857142857","0.6","0.214285714","0.15","2.785714286","1.95","75","7.142857143","70","4.5","5","65","70","6.428571429","7.142857143","92.85714286","100"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01735","","","","10","9","1","2","2","2","2","9","8","2","0.75","0.1","12.6","2","5","1","1","3","7","0.85","13.45","10","0.09375","0.05","0.085","1.111111111","1","0.888888889","0.8","0.094444444","0.085","1.4","1.26","80","6.319702602","90","2.5","2.833333333","42","44.83333333","2.777777778","3.148148148","46.66666667","49.81481481"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00099","","","","10","10","3","3","3","3","2","10","13","3","3.65","0.2","12.3","2","3","1","1","8","2","3.85","16.15","16","0.280769231","0.066666667","0.240625","1.6","1.6","1.3","1.3","0.385","0.385","1.23","1.23","81.25","23.83900929","100","12.16666667","12.83333333","41","53.83333333","12.16666667","12.83333333","41","53.83333333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00182","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00809","","","","10","8","1","1","1","3","2","8","12","3","2.3","0.15","11.8","6","4","4","1","3","6","2.45","14.25","15","0.191666667","0.05","0.163333333","1.875","1.5","1.5","1.2","0.30625","0.245","1.475","1.18","80","17.19298246","80","7.666666667","8.166666667","39.33333333","47.5","9.583333333","10.20833333","49.16666667","59.375"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01172","","","","10","10","2","2","2","2","2","10","18","5","6.1","0.3","12.43","6","5","1","1","2","1","6.4","18.83","23","0.338888889","0.06","0.27826087","2.3","2.3","1.8","1.8","0.64","0.64","1.243","1.243","78.26086957","33.98831652","100","20.33333333","21.33333333","41.43333333","62.76666667","20.33333333","21.33333333","41.43333333","62.76666667"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00068","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01265","","","","10","6","3","2","2","2","2","6","7","0","1.35","0","5.05","6","4","1","1","8","4","1.35","6.4","7","0.192857143","","0.192857143","1.166666667","0.7","1.166666667","0.7","0.225","0.135","0.841666667","0.505","100","21.09375","60","4.5","4.5","16.83333333","21.33333333","7.5","7.5","28.05555556","35.55555556"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01120","","","","10","7","2","2","2","2","2","7","5","3","1","0.15","11.54","6","7","1","1","3","4","1.15","12.69","8","0.2","0.05","0.14375","1.142857143","0.8","0.714285714","0.5","0.164285714","0.115","1.648571429","1.154","62.5","9.062253743","70","3.333333333","3.833333333","38.46666667","42.3","4.761904762","5.476190476","54.95238095","60.42857143"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00207","","","","10","8","2","2","2","3","3","8","9","4","1.9","0.15","11.45","2","4","2","1","2","5","2.05","13.5","13","0.211111111","0.0375","0.157692308","1.625","1.3","1.125","0.9","0.25625","0.205","1.43125","1.145","69.23076923","15.18518519","80","6.333333333","6.833333333","38.16666667","45","7.916666667","8.541666667","47.70833333","56.25"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00539","","","","10","8","1","2","2","4","3","8","6","1","0.8","0.01","11.4","6","5","1","1","3","5","0.81","12.21","7","0.133333333","0.01","0.115714286","0.875","0.7","0.75","0.6","0.10125","0.081","1.425","1.14","85.71428571","6.633906634","80","2.666666667","2.7","38","40.7","3.333333333","3.375","47.5","50.875"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00088","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01688","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01264","","","","10","7","2","2","2","3","2","7","5","3","2.45","0.15","14.53","6","2","1","1","2","5","2.6","17.13","8","0.49","0.05","0.325","1.142857143","0.8","0.714285714","0.5","0.371428571","0.26","2.075714286","1.453","62.5","15.1780502","70","8.166666667","8.666666667","48.43333333","57.1","11.66666667","12.38095238","69.19047619","81.57142857"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01173","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00576","","","","10","6","4","2","1","4","2","6","5","6","0.9","0.15","5.6","2","7","1","1","2","4","1.05","6.65","11","0.18","0.025","0.095454545","1.833333333","1.1","0.833333333","0.5","0.175","0.105","0.933333333","0.56","45.45454545","15.78947368","60","3","3.5","18.66666667","22.16666667","5","5.833333333","31.11111111","36.94444444"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01991","","","","10","10","1","1","2","2","1","10","1","1","0.6","0.01","2.5","2","2","1","3","3","3","0.61","3.11","2","0.6","0.01","0.305","0.2","0.2","0.1","0.1","0.061","0.061","0.25","0.25","50","19.61414791","100","2","2.033333333","8.333333333","10.36666667","2","2.033333333","8.333333333","10.36666667"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01474","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00684","","","","10","5","3","2","1","4","3","5","0","1","0","0.01","10.2","1","6","1","1","8","2","0.01","10.21","1","","0.01","0.01","0.2","0.1","0","0","0.002","0.001","2.04","1.02","0","0.097943193","50","0","0.033333333","34","34.03333333","0","0.066666667","68","68.06666667"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00739","","","","10","6","3","2","2","3","3","5","7","2","0.95","0.02","6.05","2","5","1","1","3","6","0.97","7.02","9","0.135714286","0.01","0.107777778","1.8","0.9","1.4","0.7","0.194","0.097","1.21","0.605","77.77777778","13.81766382","50","3.166666667","3.233333333","20.16666667","23.4","6.333333333","6.466666667","40.33333333","46.8"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00028","","","","10","5","7","4","2","3","2","3","3","8","0.75","0.35","10.7","6","6","1","1","8","4","1.1","11.8","11","0.25","0.04375","0.1","3.666666667","1.1","1","0.3","0.366666667","0.11","3.566666667","1.07","27.27272727","9.322033898","30","2.5","3.666666667","35.66666667","39.33333333","8.333333333","12.22222222","118.8888889","131.1111111"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01874","","","","10","10","2","1","2","3","2","9","1","2","0.2","0.1","3.65","3","5","1","1","3","7","0.3","3.95","3","0.2","0.05","0.1","0.333333333","0.3","0.111111111","0.1","0.033333333","0.03","0.405555556","0.365","33.33333333","7.594936709","90","0.666666667","1","12.16666667","13.16666667","0.740740741","1.111111111","13.51851852","14.62962963"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00422","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-02069","","","","10","7","3","2","2","3","1","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00868","","","","10","9","3","3","1","2","3","9","7","8","0.86","0.4","17.39","2","4","1","1","3","6","1.26","18.65","15","0.122857143","0.05","0.084","1.666666667","1.5","0.777777778","0.7","0.14","0.126","1.932222222","1.739","46.66666667","6.756032172","90","2.866666667","4.2","57.96666667","62.16666667","3.185185185","4.666666667","64.40740741","69.07407407"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01840","","","","10","3","6","1","2","2","2","2","0","1","0","0.01","5.25","4","4","6","4","3","7","0.01","5.26","1","","0.01","0.01","0.5","0.1","0","0","0.005","0.001","2.625","0.525","0","0.190114068","20","0","0.033333333","17.5","17.53333333","0","0.166666667","87.5","87.66666667"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00929","","","","10","8","2","2","2","2","2","8","18","7","3.45","0.3","13.15","5","5","3","1","3","4","3.75","16.9","25","0.191666667","0.042857143","0.15","3.125","2.5","2.25","1.8","0.46875","0.375","1.64375","1.315","72","22.18934911","80","11.5","12.5","43.83333333","56.33333333","14.375","15.625","54.79166667","70.41666667"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01021","","","","10","10","3","2","2","3","3","10","12","4","1.6","0.1","4","4","4","1","1","2","7","1.7","5.7","16","0.133333333","0.025","0.10625","1.6","1.6","1.2","1.2","0.17","0.17","0.4","0.4","75","29.8245614","100","5.333333333","5.666666667","13.33333333","19","5.333333333","5.666666667","13.33333333","19"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00639","","","","10","7","1","1","1","2","3","7","9","2","1.76","0.03","33.1","7","2","3","1","3","7","1.79","34.89","11","0.195555556","0.015","0.162727273","1.571428571","1.1","1.285714286","0.9","0.255714286","0.179","4.728571429","3.31","81.81818182","5.13040986","70","5.866666667","5.966666667","110.3333333","116.3","8.380952381","8.523809524","157.6190476","166.1428571"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01303","","","","10","8","2","2","2","2","2","8","4","7","0.55","0.15","1.55","2","3","1","1","3","4","0.7","2.25","11","0.1375","0.021428571","0.063636364","1.375","1.1","0.5","0.4","0.0875","0.07","0.19375","0.155","36.36363636","31.11111111","80","1.833333333","2.333333333","5.166666667","7.5","2.291666667","2.916666667","6.458333333","9.375"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00816","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00399","","","","10","10","1","1","1","2","2","10","17","5","1.85","0.05","7","2","4","3","4","3","5","1.9","8.9","22","0.108823529","0.01","0.086363636","2.2","2.2","1.7","1.7","0.19","0.19","0.7","0.7","77.27272727","21.34831461","100","6.166666667","6.333333333","23.33333333","29.66666667","6.166666667","6.333333333","23.33333333","29.66666667"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01129","","","","10","6","3","2","2","1","2","6","30","20","5.5","0.55","19.3","4","2","3","1","2","7","6.05","25.35","50","0.183333333","0.0275","0.121","8.333333333","5","5","3","1.008333333","0.605","3.216666667","1.93","60","23.86587771","60","18.33333333","20.16666667","64.33333333","84.5","30.55555556","33.61111111","107.2222222","140.8333333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00211","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00059","","","","10","10","2","3","3","3","3","8","7","6","1.2","0.2","15","2","4","1","1","3","7","1.4","16.4","13","0.171428571","0.033333333","0.107692308","1.625","1.3","0.875","0.7","0.175","0.14","1.875","1.5","53.84615385","8.536585366","80","4","4.666666667","50","54.66666667","5","5.833333333","62.5","68.33333333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00843","","","","10","10","2","2","2","2","2","10","11","3","2.25","0.1","8.85","6","5","2","1","2","5","2.35","11.2","14","0.204545455","0.033333333","0.167857143","1.4","1.4","1.1","1.1","0.235","0.235","0.885","0.885","78.57142857","20.98214286","100","7.5","7.833333333","29.5","37.33333333","7.5","7.833333333","29.5","37.33333333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01620","","","","10","9","4","1","1","3","1","9","13","1","2.55","0.05","6","6","2","2","3","3","2","2.6","8.6","14","0.196153846","0.05","0.185714286","1.555555556","1.4","1.444444444","1.3","0.288888889","0.26","0.666666667","0.6","92.85714286","30.23255814","90","8.5","8.666666667","20","28.66666667","9.444444444","9.62962963","22.22222222","31.85185185"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00027","","","","10","5","3","3","2","2","2","5","6","6","1.6","0.15","23.5","6","4","1","1","1","3","1.75","25.25","12","0.266666667","0.025","0.145833333","2.4","1.2","1.2","0.6","0.35","0.175","4.7","2.35","50","6.930693069","50","5.333333333","5.833333333","78.33333333","84.16666667","10.66666667","11.66666667","156.6666667","168.3333333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00338","","","","10","9","1","3","1","3","2","5","28","2","10.3","0.04","17.5","5","3","2","1","2","1","10.34","27.84","30","0.367857143","0.02","0.344666667","6","3","5.6","2.8","2.068","1.034","3.5","1.75","93.33333333","37.1408046","50","34.33333333","34.46666667","58.33333333","92.8","68.66666667","68.93333333","116.6666667","185.6"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00278","","","","10","10","2","2","2","3","2","10","3","4","0.25","0.15","5.8","6","4","1","1","3","6","0.4","6.2","7","0.083333333","0.0375","0.057142857","0.7","0.7","0.3","0.3","0.04","0.04","0.58","0.58","42.85714286","6.451612903","100","0.833333333","1.333333333","19.33333333","20.66666667","0.833333333","1.333333333","19.33333333","20.66666667"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00857","","","","10","8","2","2","2","3","3","8","10","3","4.15","0.3","2.05","2","4","2","1","2","6","4.45","6.5","13","0.415","0.1","0.342307692","1.625","1.3","1.25","1","0.55625","0.445","0.25625","0.205","76.92307692","68.46153846","80","13.83333333","14.83333333","6.833333333","21.66666667","17.29166667","18.54166667","8.541666667","27.08333333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01207","","","","10","8","4","2","1","4","2","8","1","2","0.3","0.04","0.5","2","3","1","1","2","7","0.34","0.84","3","0.3","0.02","0.113333333","0.375","0.3","0.125","0.1","0.0425","0.034","0.0625","0.05","33.33333333","40.47619048","80","1","1.133333333","1.666666667","2.8","1.25","1.416666667","2.083333333","3.5"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00514","","","","10","10","3","2","2","3","3","10","6","1","1.4","0.02","7.65","2","4","1","1","2","3","1.42","9.07","7","0.233333333","0.02","0.202857143","0.7","0.7","0.6","0.6","0.142","0.142","0.765","0.765","85.71428571","15.65600882","100","4.666666667","4.733333333","25.5","30.23333333","4.666666667","4.733333333","25.5","30.23333333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00888","","","","10","8","2","2","2","2","3","8","3","4","0.75","0.1","7.3","2","5","2","1","2","7","0.85","8.15","7","0.25","0.025","0.121428571","0.875","0.7","0.375","0.3","0.10625","0.085","0.9125","0.73","42.85714286","10.42944785","80","2.5","2.833333333","24.33333333","27.16666667","3.125","3.541666667","30.41666667","33.95833333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00148","","","","10","8","2","3","2","3","2","8","15","6","3.6","0.2","11.8","5","4","2","2","3","4","3.8","15.6","21","0.24","0.033333333","0.180952381","2.625","2.1","1.875","1.5","0.475","0.38","1.475","1.18","71.42857143","24.35897436","80","12","12.66666667","39.33333333","52","15","15.83333333","49.16666667","65"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-02090","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01641","","","","10","4","5","2","2","3","2","3","0","0","0","0","2.2","","","","","","","0","2.2","0","","","","0","0","0","0","0","0","0.733333333","0.22","","0","30","0","0","7.333333333","7.333333333","0","0","24.44444444","24.44444444"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-02027","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01551","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00386","","","","10","10","1","2","2","3","2","10","20","6","2.55","0.15","16","6","4","1","3","3","4","2.7","18.7","26","0.1275","0.025","0.103846154","2.6","2.6","2","2","0.27","0.27","1.6","1.6","76.92307692","14.43850267","100","8.5","9","53.33333333","62.33333333","8.5","9","53.33333333","62.33333333"
