"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root predominant Flesh color estimating 1-9|CO_331:0000178","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Sprouting ability estimating 1-9|CO_331:0000277","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004 "
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01497","","","","10","8","5","3","3","2","2","8","5","7","0.2","0.07","0.6","6","2","1","3","5","3","0.27","0.87","12","0.04","0.01","0.0225","1.5","1.2","0.625","0.5","0.03375","0.027","0.075","0.06","41.66666667","31.03448276","80","0.666666667","0.9","2","2.9","0.833333333","1.125","2.5","3.625"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-02164","","","","10","8","7","2","1","2","2","8","1","6","0.2","0.32","3.1","6","2","1","8","7","5","0.52","3.62","7","0.2","0.053333333","0.074285714","0.875","0.7","0.125","0.1","0.065","0.052","0.3875","0.31","14.28571429","14.36464088","80","0.666666667","1.733333333","10.33333333","12.06666667","0.833333333","2.166666667","12.91666667","15.08333333"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01831","","","","10","4","6","2","2","2","2","4","7","2","0.78","0.07","1.2","6","2","1","8","5","3","0.85","2.05","9","0.111428571","0.035","0.094444444","2.25","0.9","1.75","0.7","0.2125","0.085","0.3","0.12","77.77777778","41.46341463","40","2.6","2.833333333","4","6.833333333","6.5","7.083333333","10","17.08333333"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01435","","","","10","10","6","3","3","2","2","10","3","5","0.16","0.02","0.06","6","2","1","3","5","1","0.18","0.24","8","0.053333333","0.004","0.0225","0.8","0.8","0.3","0.3","0.018","0.018","0.006","0.006","37.5","75","100","0.533333333","0.6","0.2","0.8","0.533333333","0.6","0.2","0.8"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00312","","","","10","6","4","2","3","2","2","6","0","2","0","0.04","4.1","2","2","1","9","9","1","0.04","4.14","2","","0.02","0.02","0.333333333","0.2","0","0","0.006666667","0.004","0.683333333","0.41","0","0.966183575","60","0","0.133333333","13.66666667","13.8","0","0.222222222","22.77777778","23"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01009","","","","10","3","2","1","1","2","1","3","0","0","0","0","1.1","","","","","","","0","1.1","0","","","","0","0","0","0","0","0","0.366666667","0.11","","0","30","0","0","3.666666667","3.666666667","0","0","12.22222222","12.22222222"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-02023","","","","10","5","4","1","1","2","2","5","2","2","0.21","0.06","0.5","6","3","2","7","6","1","0.27","0.77","4","0.105","0.03","0.0675","0.8","0.4","0.4","0.2","0.054","0.027","0.1","0.05","50","35.06493506","50","0.7","0.9","1.666666667","2.566666667","1.4","1.8","3.333333333","5.133333333"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00323","","","","10","9","7","2","3","2","2","9","5","5","0.47","0.09","3","9","2","1","9","6","4","0.56","3.56","10","0.094","0.018","0.056","1.111111111","1","0.555555556","0.5","0.062222222","0.056","0.333333333","0.3","50","15.73033708","90","1.566666667","1.866666667","10","11.86666667","1.740740741","2.074074074","11.11111111","13.18518519"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01461","","","","10","9","5","3","3","2","2","9","0","2","0","0.03","0.9","6","2","1","3","8","1","0.03","0.93","2","","0.015","0.015","0.222222222","0.2","0","0","0.003333333","0.003","0.1","0.09","0","3.225806452","90","0","0.1","3","3.1","0","0.111111111","3.333333333","3.444444444"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00863","","","","10","10","7","2","1","2","2","8","10","5","6.6","0.05","1.75","6","2","1","6","5","1","6.65","8.4","15","0.66","0.01","0.443333333","1.875","1.5","1.25","1","0.83125","0.665","0.21875","0.175","66.66666667","79.16666667","80","22","22.16666667","5.833333333","28","27.5","27.70833333","7.291666667","35"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00360","","","","10","10","6","3","3","2","1","10","17","11","0.82","0.27","0.37","6","2","1","3","6","3","1.09","1.46","28","0.048235294","0.024545455","0.038928571","2.8","2.8","1.7","1.7","0.109","0.109","0.037","0.037","60.71428571","74.65753425","100","2.733333333","3.633333333","1.233333333","4.866666667","2.733333333","3.633333333","1.233333333","4.866666667"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00966","","","","10","10","6","1","1","2","2","10","12","12","1.11","0.25","2.3","8","2","1","8","5","1","1.36","3.66","24","0.0925","0.020833333","0.056666667","2.4","2.4","1.2","1.2","0.136","0.136","0.23","0.23","50","37.15846995","100","3.7","4.533333333","7.666666667","12.2","3.7","4.533333333","7.666666667","12.2"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00153","","","","10","10","8","3","2","2","2","9","23","11","2.83","0.22","7.6","2","1","1","8","3","1","3.05","10.65","34","0.123043478","0.02","0.089705882","3.777777778","3.4","2.555555556","2.3","0.338888889","0.305","0.844444444","0.76","67.64705882","28.63849765","90","9.433333333","10.16666667","25.33333333","35.5","10.48148148","11.2962963","28.14814815","39.44444444"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01019","","","","10","2","1","2","2","2","1","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00370","","","","10","9","6","1","3","2","3","9","5","6","0.3","0.17","4.5","2","2","1","7","6","1","0.47","4.97","11","0.06","0.028333333","0.042727273","1.222222222","1.1","0.555555556","0.5","0.052222222","0.047","0.5","0.45","45.45454545","9.456740443","90","1","1.566666667","15","16.56666667","1.111111111","1.740740741","16.66666667","18.40740741"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01139","","","","10","9","7","1","1","2","1","9","12","2","1.35","0.22","10.8","9","3","1","6","5","1","1.57","12.37","14","0.1125","0.11","0.112142857","1.555555556","1.4","1.333333333","1.2","0.174444444","0.157","1.2","1.08","85.71428571","12.69199677","90","4.5","5.233333333","36","41.23333333","5","5.814814815","40","45.81481481"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00820","","","","10","9","8","2","1","2","2","9","9","3","0.33","0.04","4.7","9","2","1","3","5","1","0.37","5.07","12","0.036666667","0.013333333","0.030833333","1.333333333","1.2","1","0.9","0.041111111","0.037","0.522222222","0.47","75","7.297830375","90","1.1","1.233333333","15.66666667","16.9","1.222222222","1.37037037","17.40740741","18.77777778"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-02137","","","","10","2","4","1","1","2","1","2","0","1","0","0.03","1.7","9","2","1","9","9","1","0.03","1.73","1","","0.03","0.03","0.5","0.1","0","0","0.015","0.003","0.85","0.17","0","1.734104046","20","0","0.1","5.666666667","5.766666667","0","0.5","28.33333333","28.83333333"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01083","","","","10","8","4","1","1","2","1","8","1","2","0.99","0.06","0.95","6","2","1","6","5","1","1.05","2","3","0.99","0.03","0.35","0.375","0.3","0.125","0.1","0.13125","0.105","0.11875","0.095","33.33333333","52.5","80","3.3","3.5","3.166666667","6.666666667","4.125","4.375","3.958333333","8.333333333"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-02242","","","","10","5","4","3","3","2","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00220","","","","10","9","6","2","4","3","4","9","24","13","2.9","0.17","0.95","7","2","1","7","4","1","3.07","4.02","37","0.120833333","0.013076923","0.082972973","4.111111111","3.7","2.666666667","2.4","0.341111111","0.307","0.105555556","0.095","64.86486486","76.3681592","90","9.666666667","10.23333333","3.166666667","13.4","10.74074074","11.37037037","3.518518519","14.88888889"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01835","","","","10","3","6","2","2","2","2","3","3","1","0.22","0.02","0.55","6","2","1","8","7","1","0.24","0.79","4","0.073333333","0.02","0.06","1.333333333","0.4","1","0.3","0.08","0.024","0.183333333","0.055","75","30.37974684","30","0.733333333","0.8","1.833333333","2.633333333","2.444444444","2.666666667","6.111111111","8.777777778"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01153","","","","10","1","3","1","1","2","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01035","","","","10","4","2","1","2","2","1","4","0","1","0","0.04","1.45","6","2","1","3","7","1","0.04","1.49","1","","0.04","0.04","0.25","0.1","0","0","0.01","0.004","0.3625","0.145","0","2.684563758","40","0","0.133333333","4.833333333","4.966666667","0","0.333333333","12.08333333","12.41666667"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01349","","","","10","10","7","2","3","2","2","10","0","7","0","0.18","2","6","4","1","9","6","1","0.18","2.18","7","","0.025714286","0.025714286","0.7","0.7","0","0","0.018","0.018","0.2","0.2","0","8.256880734","100","0","0.6","6.666666667","7.266666667","0","0.6","6.666666667","7.266666667"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00291","","","","10","3","4","3","3","2","1","3","0","0","0","0","0.37","","","","","","","0","0.37","0","","","","0","0","0","0","0","0","0.123333333","0.037","","0","30","0","0","1.233333333","1.233333333","0","0","4.111111111","4.111111111"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01235","","","","10","10","7","2","1","2","2","10","8","9","0.85","0.2","1.35","2","2","1","9","5","1","1.05","2.4","17","0.10625","0.022222222","0.061764706","1.7","1.7","0.8","0.8","0.105","0.105","0.135","0.135","47.05882353","43.75","100","2.833333333","3.5","4.5","8","2.833333333","3.5","4.5","8"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01888","","","","10","6","5","2","2","3","2","6","0","3","0","0.08","0.3","2","3","1","7","8","1","0.08","0.38","3","","0.026666667","0.026666667","0.5","0.3","0","0","0.013333333","0.008","0.05","0.03","0","21.05263158","60","0","0.266666667","1","1.266666667","0","0.444444444","1.666666667","2.111111111"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00305","","","","10","9","6","2","3","3","3","8","8","9","2.3","0.15","2.15","6","3","1","3","4","1","2.45","4.6","17","0.2875","0.016666667","0.144117647","2.125","1.7","1","0.8","0.30625","0.245","0.26875","0.215","47.05882353","53.26086957","80","7.666666667","8.166666667","7.166666667","15.33333333","9.583333333","10.20833333","8.958333333","19.16666667"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00049","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01536","","","","10","10","6","3","3","2","3","10","0","0","0","0","0.8","","","","","","","0","0.8","0","","","","0","0","0","0","0","0","0.08","0.08","","0","100","0","0","2.666666667","2.666666667","0","0","2.666666667","2.666666667"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01115","","","","10","6","6","1","1","2","1","6","15","1","2.01","0.18","5.5","9","2","1","8","4","1","2.19","7.69","16","0.134","0.18","0.136875","2.666666667","1.6","2.5","1.5","0.365","0.219","0.916666667","0.55","93.75","28.47854356","60","6.7","7.3","18.33333333","25.63333333","11.16666667","12.16666667","30.55555556","42.72222222"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01397","","","","10","9","5","3","3","2","2","9","0","1","0","0.06","0.5","6","2","1","9","9","1","0.06","0.56","1","","0.06","0.06","0.111111111","0.1","0","0","0.006666667","0.006","0.055555556","0.05","0","10.71428571","90","0","0.2","1.666666667","1.866666667","0","0.222222222","1.851851852","2.074074074"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01237","","","","10","9","7","2","2","2","2","9","3","3","0.16","0.07","0.9","3","2","1","7","6","1","0.23","1.13","6","0.053333333","0.023333333","0.038333333","0.666666667","0.6","0.333333333","0.3","0.025555556","0.023","0.1","0.09","50","20.3539823","90","0.533333333","0.766666667","3","3.766666667","0.592592593","0.851851852","3.333333333","4.185185185"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01426","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01680","","","","10","6","8","1","1","2","2","6","11","10","1","0.29","1.7","1","3","1","8","5","1","1.29","2.99","21","0.090909091","0.029","0.061428571","3.5","2.1","1.833333333","1.1","0.215","0.129","0.283333333","0.17","52.38095238","43.14381271","60","3.333333333","4.3","5.666666667","9.966666667","5.555555556","7.166666667","9.444444444","16.61111111"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-02092","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01948","","","","10","5","4","2","1","2","4","5","1","3","0.09","0.07","0.2","9","2","1","8","8","1","0.16","0.36","4","0.09","0.023333333","0.04","0.8","0.4","0.2","0.1","0.032","0.016","0.04","0.02","25","44.44444444","50","0.3","0.533333333","0.666666667","1.2","0.6","1.066666667","1.333333333","2.4"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01726","","","","10","5","5","2","2","3","3","5","0","6","0","0.09","0.5","2","2","3","7","7","1","0.09","0.59","6","","0.015","0.015","1.2","0.6","0","0","0.018","0.009","0.1","0.05","0","15.25423729","50","0","0.3","1.666666667","1.966666667","0","0.6","3.333333333","3.933333333"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00634","","","","10","4","3","2","2","2","2","4","0","0","0","0","0.05","","","","","","","0","0.05","0","","","","0","0","0","0","0","0","0.0125","0.005","","0","40","0","0","0.166666667","0.166666667","0","0","0.416666667","0.416666667"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00917","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-02127","","","","10","2","2","2","3","2","1","2","0","1","0","0.02","0.3","6","5","1","9","9","1","0.02","0.32","1","","0.02","0.02","0.5","0.1","0","0","0.01","0.002","0.15","0.03","0","6.25","20","0","0.066666667","1","1.066666667","0","0.333333333","5","5.333333333"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01075","","","","10","8","5","2","3","2","2","8","27","7","0.22","0.22","2","2","3","1","7","2","1","0.44","2.44","34","0.008148148","0.031428571","0.012941176","4.25","3.4","3.375","2.7","0.055","0.044","0.25","0.2","79.41176471","18.03278689","80","0.733333333","1.466666667","6.666666667","8.133333333","0.916666667","1.833333333","8.333333333","10.16666667"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00661","","","","10","3","1","1","1","1","1","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01097","","","","10","10","3","1","1","1","1","9","2","0","0.12","0","1","3","3","1","3","6","1","0.12","1.12","2","0.06","","0.06","0.222222222","0.2","0.222222222","0.2","0.013333333","0.012","0.111111111","0.1","100","10.71428571","90","0.4","0.4","3.333333333","3.733333333","0.444444444","0.444444444","3.703703704","4.148148148"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-02235","","","","10","2","2","2","2","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00877","","","","10","6","7","2","1","3","2","6","4","3","0.39","0.16","3.4","9","2","1","6","6","1","0.55","3.95","7","0.0975","0.053333333","0.078571429","1.166666667","0.7","0.666666667","0.4","0.091666667","0.055","0.566666667","0.34","57.14285714","13.92405063","60","1.3","1.833333333","11.33333333","13.16666667","2.166666667","3.055555556","18.88888889","21.94444444"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00121","","","","10","7","3","2","6","2","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01876","","","","10","8","2","2","8","2","5","8","0","7","0","0.17","0.85","7","2","1","8","7","1","0.17","1.02","7","","0.024285714","0.024285714","0.875","0.7","0","0","0.02125","0.017","0.10625","0.085","0","16.66666667","80","0","0.566666667","2.833333333","3.4","0","0.708333333","3.541666667","4.25"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01487","","","","10","5","3","2","3","2","2","5","0","3","0","0.02","0.35","6","3","1","8","7","1","0.02","0.37","3","","0.006666667","0.006666667","0.6","0.3","0","0","0.004","0.002","0.07","0.035","0","5.405405405","50","0","0.066666667","1.166666667","1.233333333","0","0.133333333","2.333333333","2.466666667"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00149","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-02051","","","","10","7","3","3","3","2","3","7","0","0","0","0","0.055","","","","","","","0","0.055","0","","","","0","0","0","0","0","0","0.007857143","0.0055","","0","70","0","0","0.183333333","0.183333333","0","0","0.261904762","0.261904762"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00619","","","","10","10","7","2","4","2","5","10","9","7","0.94","0.18","1.5","9","2","1","2","4","1","1.12","2.62","16","0.104444444","0.025714286","0.07","1.6","1.6","0.9","0.9","0.112","0.112","0.15","0.15","56.25","42.7480916","100","3.133333333","3.733333333","5","8.733333333","3.133333333","3.733333333","5","8.733333333"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00212","","","","10","9","7","4","3","3","4","9","16","18","0.85","0.18","1","6","2","3","9","6","3","1.03","2.03","34","0.053125","0.01","0.030294118","3.777777778","3.4","1.777777778","1.6","0.114444444","0.103","0.111111111","0.1","47.05882353","50.73891626","90","2.833333333","3.433333333","3.333333333","6.766666667","3.148148148","3.814814815","3.703703704","7.518518519"
