"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root predominant Flesh color estimating 1-9|CO_331:0000178","Storage root flesh secondary color estimating 0-9|CO_331:0000179","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003 "
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02040","","","","3","3","2.24","11","15","0.99","0.33","6","2","","6","1.32","3.56","26","0.09","0.022","0.050769231","8.666666667","3.666666667","0.44","0.746666667","42.30769231","37.07865169","14.66666667","19.55555556","33.18518519","52.74074074","8.666666667","3.666666667","0.44","0.746666667","100","14.66666667","19.55555556","33.18518519","52.74074074"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02041","","","","3","3","1.86","16","9","4.16","0.37","1","1","","6","4.53","6.39","25","0.26","0.041111111","0.1812","8.333333333","5.333333333","1.51","0.62","64","70.89201878","61.62962963","67.11111111","27.55555556","94.66666667","8.333333333","5.333333333","1.51","0.62","100","61.62962963","67.11111111","27.55555556","94.66666667"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02042","","","","3","3","3.78","23","13","3.56","0.43","1","2","","6","3.99","7.77","36","0.154782609","0.033076923","0.110833333","12","7.666666667","1.33","1.26","63.88888889","51.35135135","52.74074074","59.11111111","56","115.1111111","12","7.666666667","1.33","1.26","100","52.74074074","59.11111111","56","115.1111111"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02043","","","","3","3","2.86","12","2","4.62","0.12","2","3","","6","4.74","7.6","14","0.385","0.06","0.338571429","4.666666667","4","1.58","0.953333333","85.71428571","62.36842105","68.44444444","70.22222222","42.37037037","112.5925926","4.666666667","4","1.58","0.953333333","100","68.44444444","70.22222222","42.37037037","112.5925926"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02044","","","","3","3","5.64","11","10","5.28","0.37","7","7","","6","5.65","11.29","21","0.48","0.037","0.269047619","7","3.666666667","1.883333333","1.88","52.38095238","50.04428698","78.22222222","83.7037037","83.55555556","167.2592593","7","3.666666667","1.883333333","1.88","100","78.22222222","83.7037037","83.55555556","167.2592593"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02045","","","","3","3","9.36","16","11","5.02","0.41","2","6","","6","5.43","14.79","27","0.31375","0.037272727","0.201111111","9","5.333333333","1.81","3.12","59.25925926","36.71399594","74.37037037","80.44444444","138.6666667","219.1111111","9","5.333333333","1.81","3.12","100","74.37037037","80.44444444","138.6666667","219.1111111"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02046","","","","3","3","3.5","23","12","3.29","0.32","6","6","","6","3.61","7.11","35","0.143043478","0.026666667","0.103142857","11.66666667","7.666666667","1.203333333","1.166666667","65.71428571","50.77355837","48.74074074","53.48148148","51.85185185","105.3333333","11.66666667","7.666666667","1.203333333","1.166666667","100","48.74074074","53.48148148","51.85185185","105.3333333"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02047","","","","3","3","5.16","16","9","8.65","0.25","7","7","","6","8.9","14.06","25","0.540625","0.027777778","0.356","8.333333333","5.333333333","2.966666667","1.72","64","63.30014225","128.1481481","131.8518519","76.44444444","208.2962963","8.333333333","5.333333333","2.966666667","1.72","100","128.1481481","131.8518519","76.44444444","208.2962963"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02048","","","","3","3","2.84","18","8","4.65","0.25","2","7","","6","4.9","7.74","26","0.258333333","0.03125","0.188461538","8.666666667","6","1.633333333","0.946666667","69.23076923","63.30749354","68.88888889","72.59259259","42.07407407","114.6666667","8.666666667","6","1.633333333","0.946666667","100","68.88888889","72.59259259","42.07407407","114.6666667"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02049","","","","3","3","3.72","9","11","2.13","0.41","2","6","","6","2.54","6.26","20","0.236666667","0.037272727","0.127","6.666666667","3","0.846666667","1.24","45","40.57507987","31.55555556","37.62962963","55.11111111","92.74074074","6.666666667","3","0.846666667","1.24","100","31.55555556","37.62962963","55.11111111","92.74074074"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02050","","","","3","3","1.17","13","13","2.3","0.56","2","7","","6","2.86","4.03","26","0.176923077","0.043076923","0.11","8.666666667","4.333333333","0.953333333","0.39","50","70.96774194","34.07407407","42.37037037","17.33333333","59.7037037","8.666666667","4.333333333","0.953333333","0.39","100","34.07407407","42.37037037","17.33333333","59.7037037"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02051","","","","3","3","11.4","15","5","1.22","0.26","2","7","","6","1.48","12.88","20","0.081333333","0.052","0.074","6.666666667","5","0.493333333","3.8","75","11.49068323","18.07407407","21.92592593","168.8888889","190.8148148","6.666666667","5","0.493333333","3.8","100","18.07407407","21.92592593","168.8888889","190.8148148"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02052","","","","3","3","2.12","13","21","1.21","0.5","6","3","","6","1.71","3.83","34","0.093076923","0.023809524","0.050294118","11.33333333","4.333333333","0.57","0.706666667","38.23529412","44.64751958","17.92592593","25.33333333","31.40740741","56.74074074","11.33333333","4.333333333","0.57","0.706666667","100","17.92592593","25.33333333","31.40740741","56.74074074"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02053","","","","3","3","2.81","18","6","4.41","0.19","3","6","","6","4.6","7.41","24","0.245","0.031666667","0.191666667","8","6","1.533333333","0.936666667","75","62.0782726","65.33333333","68.14814815","41.62962963","109.7777778","8","6","1.533333333","0.936666667","100","65.33333333","68.14814815","41.62962963","109.7777778"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02054","","","","3","3","3.56","17","8","5.47","0.32","7","6","","5","5.79","9.35","25","0.321764706","0.04","0.2316","8.333333333","5.666666667","1.93","1.186666667","68","61.92513369","81.03703704","85.77777778","52.74074074","138.5185185","8.333333333","5.666666667","1.93","1.186666667","100","81.03703704","85.77777778","52.74074074","138.5185185"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02055","","","","3","3","2.32","21","6","3.35","0.26","3","6","","6","3.61","5.93","27","0.15952381","0.043333333","0.133703704","9","7","1.203333333","0.773333333","77.77777778","60.87689713","49.62962963","53.48148148","34.37037037","87.85185185","9","7","1.203333333","0.773333333","100","49.62962963","53.48148148","34.37037037","87.85185185"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02056","","","","3","3","6.76","22","8","6.27","0.38","3","7","","6","6.65","13.41","30","0.285","0.0475","0.221666667","10","7.333333333","2.216666667","2.253333333","73.33333333","49.58985831","92.88888889","98.51851852","100.1481481","198.6666667","10","7.333333333","2.216666667","2.253333333","100","92.88888889","98.51851852","100.1481481","198.6666667"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02057","","","","3","3","8.26","15","12","4.78","0.45","6","6","","6","5.23","13.49","27","0.318666667","0.0375","0.193703704","9","5","1.743333333","2.753333333","55.55555556","38.76945886","70.81481481","77.48148148","122.3703704","199.8518519","9","5","1.743333333","2.753333333","100","70.81481481","77.48148148","122.3703704","199.8518519"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02058","","","","3","3","2.16","17","10","3.27","0.33","6","7","","5","3.6","5.76","27","0.192352941","0.033","0.133333333","9","5.666666667","1.2","0.72","62.96296296","62.5","48.44444444","53.33333333","32","85.33333333","9","5.666666667","1.2","0.72","100","48.44444444","53.33333333","32","85.33333333"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02059","","","","3","3","2.07","18","3","6.36","0.11","2","7","","6","6.47","8.54","21","0.353333333","0.036666667","0.308095238","7","6","2.156666667","0.69","85.71428571","75.76112412","94.22222222","95.85185185","30.66666667","126.5185185","7","6","2.156666667","0.69","100","94.22222222","95.85185185","30.66666667","126.5185185"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02060","","","","3","3","4.58","16","7","5.43","0.27","6","6","","6","5.7","10.28","23","0.339375","0.038571429","0.247826087","7.666666667","5.333333333","1.9","1.526666667","69.56521739","55.44747082","80.44444444","84.44444444","67.85185185","152.2962963","7.666666667","5.333333333","1.9","1.526666667","100","80.44444444","84.44444444","67.85185185","152.2962963"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02061","","","","3","3","1.62","16","16","3.04","0.47","4","7","","5","3.51","5.13","32","0.19","0.029375","0.1096875","10.66666667","5.333333333","1.17","0.54","50","68.42105263","45.03703704","52","24","76","10.66666667","5.333333333","1.17","0.54","100","45.03703704","52","24","76"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02062","","","","3","3","4.28","15","7","5.87","0.49","2","4","6","6","6.36","10.64","22","0.391333333","0.07","0.289090909","7.333333333","5","2.12","1.426666667","68.18181818","59.77443609","86.96296296","94.22222222","63.40740741","157.6296296","7.333333333","5","2.12","1.426666667","100","86.96296296","94.22222222","63.40740741","157.6296296"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02063","","","","3","3","1.76","14","6","2.7","0.24","6","6","","6","2.94","4.7","20","0.192857143","0.04","0.147","6.666666667","4.666666667","0.98","0.586666667","70","62.55319149","40","43.55555556","26.07407407","69.62962963","6.666666667","4.666666667","0.98","0.586666667","100","40","43.55555556","26.07407407","69.62962963"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02064","","","","3","1","0.28","4","3","0.38","0.05","6","2","","6","0.43","0.71","7","0.095","0.016666667","0.061428571","7","4","0.43","0.28","57.14285714","60.56338028","16.88888889","19.11111111","12.44444444","31.55555556","2.333333333","1.333333333","0.143333333","0.093333333","33.33333333","5.62962963","6.37037037","4.148148148","10.51851852"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02065","","","","3","3","7.69","20","9","5.72","0.27","6","7","","6","5.99","13.68","29","0.286","0.03","0.206551724","9.666666667","6.666666667","1.996666667","2.563333333","68.96551724","43.78654971","84.74074074","88.74074074","113.9259259","202.6666667","9.666666667","6.666666667","1.996666667","2.563333333","100","84.74074074","88.74074074","113.9259259","202.6666667"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02066","","","","3","3","10.23","17","3","6.64","0.09","3","7","","5","6.73","16.96","20","0.390588235","0.03","0.3365","6.666666667","5.666666667","2.243333333","3.41","85","39.68160377","98.37037037","99.7037037","151.5555556","251.2592593","6.666666667","5.666666667","2.243333333","3.41","100","98.37037037","99.7037037","151.5555556","251.2592593"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02067","","","","3","2","2.94","7","6","0.6","0.09","2","6","","6","0.69","3.63","13","0.085714286","0.015","0.053076923","6.5","3.5","0.345","1.47","53.84615385","19.00826446","13.33333333","15.33333333","65.33333333","80.66666667","4.333333333","2.333333333","0.23","0.98","66.66666667","8.888888889","10.22222222","43.55555556","53.77777778"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02068","","","","3","3","6.53","15","10","2.2","0.21","7","7","","6","2.41","8.94","25","0.146666667","0.021","0.0964","8.333333333","5","0.803333333","2.176666667","60","26.95749441","32.59259259","35.7037037","96.74074074","132.4444444","8.333333333","5","0.803333333","2.176666667","100","32.59259259","35.7037037","96.74074074","132.4444444"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02069","","","","3","2","5.02","24","6","5.62","0.13","1","6","","6","5.75","10.77","30","0.234166667","0.021666667","0.191666667","15","12","2.875","2.51","80","53.38904364","124.8888889","127.7777778","111.5555556","239.3333333","10","8","1.916666667","1.673333333","66.66666667","83.25925926","85.18518519","74.37037037","159.5555556"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02070","","","","3","3","2.74","17","9","4.15","0.21","6","6","","6","4.36","7.1","26","0.244117647","0.023333333","0.167692308","8.666666667","5.666666667","1.453333333","0.913333333","65.38461538","61.4084507","61.48148148","64.59259259","40.59259259","105.1851852","8.666666667","5.666666667","1.453333333","0.913333333","100","61.48148148","64.59259259","40.59259259","105.1851852"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02071","","","","3","3","3.75","17","9","3.84","0.2","4","7","","5","4.04","7.79","26","0.225882353","0.022222222","0.155384615","8.666666667","5.666666667","1.346666667","1.25","65.38461538","51.86136072","56.88888889","59.85185185","55.55555556","115.4074074","8.666666667","5.666666667","1.346666667","1.25","100","56.88888889","59.85185185","55.55555556","115.4074074"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02072","","","","3","3","7.22","18","7","6.12","0.16","6","6","","6","6.28","13.5","25","0.34","0.022857143","0.2512","8.333333333","6","2.093333333","2.406666667","72","46.51851852","90.66666667","93.03703704","106.962963","200","8.333333333","6","2.093333333","2.406666667","100","90.66666667","93.03703704","106.962963","200"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02073","","","","3","3","4.97","23","4","3.08","0.16","6","6","","5","3.24","8.21","27","0.133913043","0.04","0.12","9","7.666666667","1.08","1.656666667","85.18518519","39.46406821","45.62962963","48","73.62962963","121.6296296","9","7.666666667","1.08","1.656666667","100","45.62962963","48","73.62962963","121.6296296"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02074","","","","3","3","5.08","10","5","1.8","0.18","6","7","","5","1.98","7.06","15","0.18","0.036","0.132","5","3.333333333","0.66","1.693333333","66.66666667","28.04532578","26.66666667","29.33333333","75.25925926","104.5925926","5","3.333333333","0.66","1.693333333","100","26.66666667","29.33333333","75.25925926","104.5925926"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02075","","","","3","3","3.17","26","9","4.58","0.32","1","7","","6","4.9","8.07","35","0.176153846","0.035555556","0.14","11.66666667","8.666666667","1.633333333","1.056666667","74.28571429","60.71871128","67.85185185","72.59259259","46.96296296","119.5555556","11.66666667","8.666666667","1.633333333","1.056666667","100","67.85185185","72.59259259","46.96296296","119.5555556"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02076","","","","3","3","2.21","23","10","4.78","0.33","2","6","","6","5.11","7.32","33","0.207826087","0.033","0.154848485","11","7.666666667","1.703333333","0.736666667","69.6969697","69.80874317","70.81481481","75.7037037","32.74074074","108.4444444","11","7.666666667","1.703333333","0.736666667","100","70.81481481","75.7037037","32.74074074","108.4444444"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02077","","","","3","3","3.25","13","15","2.87","0.31","3","7","","6","3.18","6.43","28","0.220769231","0.020666667","0.113571429","9.333333333","4.333333333","1.06","1.083333333","46.42857143","49.45567652","42.51851852","47.11111111","48.14814815","95.25925926","9.333333333","4.333333333","1.06","1.083333333","100","42.51851852","47.11111111","48.14814815","95.25925926"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02078","","","","3","3","2.94","17","5","4.58","0.14","6","6","","6","4.72","7.66","22","0.269411765","0.028","0.214545455","7.333333333","5.666666667","1.573333333","0.98","77.27272727","61.61879896","67.85185185","69.92592593","43.55555556","113.4814815","7.333333333","5.666666667","1.573333333","0.98","100","67.85185185","69.92592593","43.55555556","113.4814815"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02079","","","","3","3","3.18","7","7","1.35","0.24","2","7","","6","1.59","4.77","14","0.192857143","0.034285714","0.113571429","4.666666667","2.333333333","0.53","1.06","50","33.33333333","20","23.55555556","47.11111111","70.66666667","4.666666667","2.333333333","0.53","1.06","100","20","23.55555556","47.11111111","70.66666667"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02080","","","","3","2","3.52","5","2","1.73","0.14","6","6","4","6","1.87","5.39","7","0.346","0.07","0.267142857","3.5","2.5","0.935","1.76","71.42857143","34.69387755","38.44444444","41.55555556","78.22222222","119.7777778","2.333333333","1.666666667","0.623333333","1.173333333","66.66666667","25.62962963","27.7037037","52.14814815","79.85185185"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02081","","","","3","3","3.59","19","10","5.56","0.47","2","6","","6","6.03","9.62","29","0.292631579","0.047","0.207931034","9.666666667","6.333333333","2.01","1.196666667","65.51724138","62.68191268","82.37037037","89.33333333","53.18518519","142.5185185","9.666666667","6.333333333","2.01","1.196666667","100","82.37037037","89.33333333","53.18518519","142.5185185"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-02082","","","","3","3","3.37","9","6","1.14","0.27","7","6","","6","1.41","4.78","15","0.126666667","0.045","0.094","5","3","0.47","1.123333333","60","29.49790795","16.88888889","20.88888889","49.92592593","70.81481481","5","3","0.47","1.123333333","100","16.88888889","20.88888889","49.92592593","70.81481481"
