LABEL	NAME	UNIQUENAME	GENOTYPE	SYNONYM1	SYNONYM2	PLOIDY	INSTITUTE	GERMPLASM_GROUP	CURATOR	PROJECT_NAME	CATEGORY	PROJECT_TYPE	YEAR	PROJECT_DESCRIPTION	LOCATION	LOCATION_CODE
59461	UGP20130009-42					6	Uganda-CIP		bdeboeck							
59462	UGP20130009-5					6	Uganda-CIP		bdeboeck							
59463	UGP20130009-94					6	Uganda-CIP		bdeboeck							
59464	UGP20130010-181					6	Uganda-CIP		bdeboeck							
59465	UGP20130010-183					6	Uganda-CIP		bdeboeck							
59466	UGP20130010-3					6	Uganda-CIP		bdeboeck							
59467	UGP20130010-49					6	Uganda-CIP		bdeboeck							
59468	UGP20130010-7					6	Uganda-CIP		bdeboeck							
59469	UGP20130010-72					6	Uganda-CIP		bdeboeck							
59470	UGP20130011-147					6	Uganda-CIP		bdeboeck							
59471	UGP20130011-149					6	Uganda-CIP		bdeboeck							
59472	UGP20130011-15					6	Uganda-CIP		bdeboeck							
59473	UGP20130011-175					6	Uganda-CIP		bdeboeck							
59474	UGP20130011-185					6	Uganda-CIP		bdeboeck							
59475	UGP20130011-195					6	Uganda-CIP		bdeboeck							
59476	UGP20130012-127					6	Uganda-CIP		bdeboeck							
59477	UGP20130012-46					6	Uganda-CIP		bdeboeck							
59478	UGP20130013-13					6	Uganda-CIP		bdeboeck							
59479	UGP20130013-153					6	Uganda-CIP		bdeboeck							
59480	UGP20130013-175					6	Uganda-CIP		bdeboeck							
59481	UGP20130013-181					6	Uganda-CIP		bdeboeck							
59482	UGP20130013-19					6	Uganda-CIP		bdeboeck							
59483	UGP20130013-2					6	Uganda-CIP		bdeboeck							
59484	UGP20130013-237					6	Uganda-CIP		bdeboeck							
59485	UGP20130013-5					6	Uganda-CIP		bdeboeck							
59486	UGP20130013-54					6	Uganda-CIP		bdeboeck							
59487	UGP20130013-85					6	Uganda-CIP		bdeboeck							
59488	UGP20130013-86					6	Uganda-CIP		bdeboeck							
59489	UGP20130014-13					6	Uganda-CIP		bdeboeck							
59490	UGP20130014-137					6	Uganda-CIP		bdeboeck							
59491	UGP20130014-138					6	Uganda-CIP		bdeboeck							
59492	UGP20130014-142					6	Uganda-CIP		bdeboeck							
59493	UGP20130014-143					6	Uganda-CIP		bdeboeck							
59494	UGP20130014-24					6	Uganda-CIP		bdeboeck							
59495	UGP20130014-29					6	Uganda-CIP		bdeboeck							
59496	UGP20130014-34					6	Uganda-CIP		bdeboeck							
59497	UGP20130014-55					6	Uganda-CIP		bdeboeck							
59498	UGP20130014-56					6	Uganda-CIP		bdeboeck							
59499	UGP20130014-71					6	Uganda-CIP		bdeboeck							
59500	UGP20130014-75					6	Uganda-CIP		bdeboeck							
59501	UGP20130015-15					6	Uganda-CIP		bdeboeck							
59502	UGP20130015-23					6	Uganda-CIP		bdeboeck							
59503	UGP20130015-235					6	Uganda-CIP		bdeboeck							
59504	UGP20130015-257					6	Uganda-CIP		bdeboeck							
59505	UGP20130015-7					6	Uganda-CIP		bdeboeck							
59506	UGP20140001-1					6	Uganda-CIP		bdeboeck							
59507	UGP20140001-10					6	Uganda-CIP		bdeboeck							
59508	UGP20140001-11					6	Uganda-CIP		bdeboeck							
59509	UGP20140001-12					6	Uganda-CIP		bdeboeck							
59510	UGP20140001-13					6	Uganda-CIP		bdeboeck							
59511	UGP20140001-14					6	Uganda-CIP		bdeboeck							
59512	UGP20140001-15					6	Uganda-CIP		bdeboeck							
59513	UGP20140001-16					6	Uganda-CIP		bdeboeck							
59514	UGP20140001-17					6	Uganda-CIP		bdeboeck							
59515	UGP20140001-18					6	Uganda-CIP		bdeboeck							
59516	UGP20140001-19					6	Uganda-CIP		bdeboeck							
59517	UGP20140001-2					6	Uganda-CIP		bdeboeck							
59518	UGP20140001-20					6	Uganda-CIP		bdeboeck							
59519	UGP20140001-3					6	Uganda-CIP		bdeboeck							
59520	UGP20140001-4					6	Uganda-CIP		bdeboeck							
59521	UGP20140001-5					6	Uganda-CIP		bdeboeck							
59522	UGP20140001-6					6	Uganda-CIP		bdeboeck							
59523	UGP20140001-7					6	Uganda-CIP		bdeboeck							
59524	UGP20140001-8					6	Uganda-CIP		bdeboeck							
59525	UGP20140001-9					6	Uganda-CIP		bdeboeck							
59526	UGP20140002-1					6	Uganda-CIP		bdeboeck							
59527	UGP20140002-10					6	Uganda-CIP		bdeboeck							
59528	UGP20140002-11					6	Uganda-CIP		bdeboeck							
59529	UGP20140002-12					6	Uganda-CIP		bdeboeck							
59530	UGP20140002-13					6	Uganda-CIP		bdeboeck							
59531	UGP20140002-14					6	Uganda-CIP		bdeboeck							
59532	UGP20140002-15					6	Uganda-CIP		bdeboeck							
59533	UGP20140002-16					6	Uganda-CIP		bdeboeck							
59534	UGP20140002-17					6	Uganda-CIP		bdeboeck							
59535	UGP20140002-18					6	Uganda-CIP		bdeboeck							
59536	UGP20140002-19					6	Uganda-CIP		bdeboeck							
59537	UGP20140002-2					6	Uganda-CIP		bdeboeck							
59538	UGP20140002-20					6	Uganda-CIP		bdeboeck							
59539	UGP20140002-3					6	Uganda-CIP		bdeboeck							
59540	UGP20140002-4					6	Uganda-CIP		bdeboeck							
59541	UGP20140002-5					6	Uganda-CIP		bdeboeck							
59542	UGP20140002-6					6	Uganda-CIP		bdeboeck							
59543	UGP20140002-7					6	Uganda-CIP		bdeboeck							
59544	UGP20140002-8					6	Uganda-CIP		bdeboeck							
59545	UGP20140002-9					6	Uganda-CIP		bdeboeck							
59546	UGP20140003-1					6	Uganda-CIP		bdeboeck							
59547	UGP20140003-10					6	Uganda-CIP		bdeboeck							
59548	UGP20140003-11					6	Uganda-CIP		bdeboeck							
59549	UGP20140003-12					6	Uganda-CIP		bdeboeck							
59550	UGP20140003-13					6	Uganda-CIP		bdeboeck							
59551	UGP20140003-14					6	Uganda-CIP		bdeboeck							
59552	UGP20140003-15					6	Uganda-CIP		bdeboeck							
59553	UGP20140003-16					6	Uganda-CIP		bdeboeck							
59554	UGP20140003-17					6	Uganda-CIP		bdeboeck							
59555	UGP20140003-18					6	Uganda-CIP		bdeboeck							
59556	UGP20140003-19					6	Uganda-CIP		bdeboeck							
59557	UGP20140003-2					6	Uganda-CIP		bdeboeck							
59558	UGP20140003-20					6	Uganda-CIP		bdeboeck							
59559	UGP20140003-3					6	Uganda-CIP		bdeboeck							
59560	UGP20140003-4					6	Uganda-CIP		bdeboeck							
59561	UGP20140003-5					6	Uganda-CIP		bdeboeck							
59562	UGP20140003-6					6	Uganda-CIP		bdeboeck							
59563	UGP20140003-7					6	Uganda-CIP		bdeboeck							
59564	UGP20140003-8					6	Uganda-CIP		bdeboeck							
59565	UGP20140003-9					6	Uganda-CIP		bdeboeck							
59566	UGP20140004-1					6	Uganda-CIP		bdeboeck							
59567	UGP20140004-10					6	Uganda-CIP		bdeboeck							
59568	UGP20140004-11					6	Uganda-CIP		bdeboeck							
59569	UGP20140004-12					6	Uganda-CIP		bdeboeck							
59570	UGP20140004-13					6	Uganda-CIP		bdeboeck							
59571	UGP20140004-14					6	Uganda-CIP		bdeboeck							
59572	UGP20140004-15					6	Uganda-CIP		bdeboeck							
59573	UGP20140004-16					6	Uganda-CIP		bdeboeck							
59574	UGP20140004-17					6	Uganda-CIP		bdeboeck							
59575	UGP20140004-18					6	Uganda-CIP		bdeboeck							
59576	UGP20140004-19					6	Uganda-CIP		bdeboeck							
59577	UGP20140004-2					6	Uganda-CIP		bdeboeck							
59578	UGP20140004-20					6	Uganda-CIP		bdeboeck							
59579	UGP20140004-3					6	Uganda-CIP		bdeboeck							
59580	UGP20140004-4					6	Uganda-CIP		bdeboeck							
59581	UGP20140004-5					6	Uganda-CIP		bdeboeck							
59582	UGP20140004-6					6	Uganda-CIP		bdeboeck							
59583	UGP20140004-7					6	Uganda-CIP		bdeboeck							
59584	UGP20140004-8					6	Uganda-CIP		bdeboeck							
59585	UGP20140004-9					6	Uganda-CIP		bdeboeck							
59586	UGP20140005-1					6	Uganda-CIP		bdeboeck							
59587	UGP20140005-10					6	Uganda-CIP		bdeboeck							
59588	UGP20140005-11					6	Uganda-CIP		bdeboeck							
59589	UGP20140005-12					6	Uganda-CIP		bdeboeck							
59590	UGP20140005-13					6	Uganda-CIP		bdeboeck							
59591	UGP20140005-14					6	Uganda-CIP		bdeboeck							
59592	UGP20140005-15					6	Uganda-CIP		bdeboeck							
59593	UGP20140005-16					6	Uganda-CIP		bdeboeck							
59594	UGP20140005-17					6	Uganda-CIP		bdeboeck							
59595	UGP20140005-18					6	Uganda-CIP		bdeboeck							
59596	UGP20140005-19					6	Uganda-CIP		bdeboeck							
59597	UGP20140005-2					6	Uganda-CIP		bdeboeck							
59598	UGP20140005-20					6	Uganda-CIP		bdeboeck							
59599	UGP20140005-3					6	Uganda-CIP		bdeboeck							
59600	UGP20140005-4					6	Uganda-CIP		bdeboeck							
59601	UGP20140005-46					6	Uganda-CIP		bdeboeck							
59602	UGP20140005-5					6	Uganda-CIP		bdeboeck							
59603	UGP20140005-6					6	Uganda-CIP		bdeboeck							
59604	UGP20140005-7					6	Uganda-CIP		bdeboeck							
59605	UGP20140005-8					6	Uganda-CIP		bdeboeck							
59606	UGP20140005-9					6	Uganda-CIP		bdeboeck							
59607	UGP20140006-1					6	Uganda-CIP		bdeboeck							
59608	UGP20140006-10					6	Uganda-CIP		bdeboeck							
59609	UGP20140006-11					6	Uganda-CIP		bdeboeck							
59610	UGP20140006-12					6	Uganda-CIP		bdeboeck							
59611	UGP20140006-13					6	Uganda-CIP		bdeboeck							
59612	UGP20140006-14					6	Uganda-CIP		bdeboeck							
59613	UGP20140006-15					6	Uganda-CIP		bdeboeck							
59614	UGP20140006-16					6	Uganda-CIP		bdeboeck							
59615	UGP20140006-17					6	Uganda-CIP		bdeboeck							
59616	UGP20140006-18					6	Uganda-CIP		bdeboeck							
59617	UGP20140006-19					6	Uganda-CIP		bdeboeck							
59618	UGP20140006-2					6	Uganda-CIP		bdeboeck							
59619	UGP20140006-20					6	Uganda-CIP		bdeboeck							
59620	UGP20140006-3					6	Uganda-CIP		bdeboeck							
59621	UGP20140006-4					6	Uganda-CIP		bdeboeck							
59622	UGP20140006-5					6	Uganda-CIP		bdeboeck							
59623	UGP20140006-6					6	Uganda-CIP		bdeboeck							
59624	UGP20140006-7					6	Uganda-CIP		bdeboeck							
59625	UGP20140006-8					6	Uganda-CIP		bdeboeck							
59626	UGP20140006-9					6	Uganda-CIP		bdeboeck							
59627	UGP20140007-1					6	Uganda-CIP		bdeboeck							
59628	UGP20140007-10					6	Uganda-CIP		bdeboeck							
59629	UGP20140007-11					6	Uganda-CIP		bdeboeck							
59630	UGP20140007-12					6	Uganda-CIP		bdeboeck							
59631	UGP20140007-13					6	Uganda-CIP		bdeboeck							
59632	UGP20140007-14					6	Uganda-CIP		bdeboeck							
59633	UGP20140007-15					6	Uganda-CIP		bdeboeck							
59634	UGP20140007-16					6	Uganda-CIP		bdeboeck							
59635	UGP20140007-17					6	Uganda-CIP		bdeboeck							
59636	UGP20140007-18					6	Uganda-CIP		bdeboeck							
59637	UGP20140007-19					6	Uganda-CIP		bdeboeck							
59638	UGP20140007-2					6	Uganda-CIP		bdeboeck							
59639	UGP20140007-20					6	Uganda-CIP		bdeboeck							
59640	UGP20140007-3					6	Uganda-CIP		bdeboeck							
59641	UGP20140007-4					6	Uganda-CIP		bdeboeck							
59642	UGP20140007-5					6	Uganda-CIP		bdeboeck							
59643	UGP20140007-6					6	Uganda-CIP		bdeboeck							
59644	UGP20140007-7					6	Uganda-CIP		bdeboeck							
59645	UGP20140007-8					6	Uganda-CIP		bdeboeck							
59646	UGP20140007-9					6	Uganda-CIP		bdeboeck							
59647	UGP20140007-90					6	Uganda-CIP		bdeboeck							
59648	UGP20140008-1					6	Uganda-CIP		bdeboeck							
59649	UGP20140008-10					6	Uganda-CIP		bdeboeck							
59650	UGP20140008-11					6	Uganda-CIP		bdeboeck							
59651	UGP20140008-12					6	Uganda-CIP		bdeboeck							
59652	UGP20140008-13					6	Uganda-CIP		bdeboeck							
59653	UGP20140008-14					6	Uganda-CIP		bdeboeck							
59654	UGP20140008-15					6	Uganda-CIP		bdeboeck							
59655	UGP20140008-16					6	Uganda-CIP		bdeboeck							
59656	UGP20140008-17					6	Uganda-CIP		bdeboeck							
59657	UGP20140008-18					6	Uganda-CIP		bdeboeck							
59658	UGP20140008-19					6	Uganda-CIP		bdeboeck							
59659	UGP20140008-2					6	Uganda-CIP		bdeboeck							
59660	UGP20140008-20					6	Uganda-CIP		bdeboeck							
59661	UGP20140008-3					6	Uganda-CIP		bdeboeck							
59662	UGP20140008-4					6	Uganda-CIP		bdeboeck							
59663	UGP20140008-48					6	Uganda-CIP		bdeboeck							
59664	UGP20140008-5					6	Uganda-CIP		bdeboeck							
59665	UGP20140008-6					6	Uganda-CIP		bdeboeck							
59666	UGP20140008-7					6	Uganda-CIP		bdeboeck							
59667	UGP20140008-8					6	Uganda-CIP		bdeboeck							
59668	UGP20140008-9					6	Uganda-CIP		bdeboeck							
59669	UGP20140009-1					6	Uganda-CIP		bdeboeck							
59670	UGP20140009-10					6	Uganda-CIP		bdeboeck							
59671	UGP20140009-11					6	Uganda-CIP		bdeboeck							
59672	UGP20140009-12					6	Uganda-CIP		bdeboeck							
59673	UGP20140009-13					6	Uganda-CIP		bdeboeck							
59674	UGP20140009-14					6	Uganda-CIP		bdeboeck							
59675	UGP20140009-15					6	Uganda-CIP		bdeboeck							
59676	UGP20140009-16					6	Uganda-CIP		bdeboeck							
59677	UGP20140009-17					6	Uganda-CIP		bdeboeck							
59678	UGP20140009-18					6	Uganda-CIP		bdeboeck							
59679	UGP20140009-19					6	Uganda-CIP		bdeboeck							
59680	UGP20140009-2					6	Uganda-CIP		bdeboeck							
59681	UGP20140009-20					6	Uganda-CIP		bdeboeck							
59682	UGP20140009-3					6	Uganda-CIP		bdeboeck							
59683	UGP20140009-4					6	Uganda-CIP		bdeboeck							
59684	UGP20140009-5					6	Uganda-CIP		bdeboeck							
59685	UGP20140009-6					6	Uganda-CIP		bdeboeck							
59686	UGP20140009-7					6	Uganda-CIP		bdeboeck							
59687	UGP20140009-8					6	Uganda-CIP		bdeboeck							
59688	UGP20140009-9					6	Uganda-CIP		bdeboeck							
59689	UGP20140010-1					6	Uganda-CIP		bdeboeck							
59690	UGP20140010-10					6	Uganda-CIP		bdeboeck							
59691	UGP20140010-11					6	Uganda-CIP		bdeboeck							
59692	UGP20140010-12					6	Uganda-CIP		bdeboeck							
59693	UGP20140010-13					6	Uganda-CIP		bdeboeck							
59694	UGP20140010-14					6	Uganda-CIP		bdeboeck							
59695	UGP20140010-15					6	Uganda-CIP		bdeboeck							
59696	UGP20140010-16					6	Uganda-CIP		bdeboeck							
59697	UGP20140010-17					6	Uganda-CIP		bdeboeck							
59698	UGP20140010-18					6	Uganda-CIP		bdeboeck							
59699	UGP20140010-19					6	Uganda-CIP		bdeboeck							
59700	UGP20140010-2					6	Uganda-CIP		bdeboeck							
59701	UGP20140010-20					6	Uganda-CIP		bdeboeck							
59702	UGP20140010-3					6	Uganda-CIP		bdeboeck							
59703	UGP20140010-4					6	Uganda-CIP		bdeboeck							
59704	UGP20140010-5					6	Uganda-CIP		bdeboeck							
59705	UGP20140010-6					6	Uganda-CIP		bdeboeck							
59706	UGP20140010-7					6	Uganda-CIP		bdeboeck							
59707	UGP20140010-8					6	Uganda-CIP		bdeboeck							
59708	UGP20140010-9					6	Uganda-CIP		bdeboeck							
59709	UGP20140011-1					6	Uganda-CIP		bdeboeck							
59710	UGP20140011-10					6	Uganda-CIP		bdeboeck							
59711	UGP20140011-11					6	Uganda-CIP		bdeboeck							
59712	UGP20140011-12					6	Uganda-CIP		bdeboeck							
59713	UGP20140011-13					6	Uganda-CIP		bdeboeck							
59714	UGP20140011-14					6	Uganda-CIP		bdeboeck							
59715	UGP20140011-15					6	Uganda-CIP		bdeboeck							
59716	UGP20140011-16					6	Uganda-CIP		bdeboeck							
59717	UGP20140011-17					6	Uganda-CIP		bdeboeck							
59718	UGP20140011-18					6	Uganda-CIP		bdeboeck							
59719	UGP20140011-19					6	Uganda-CIP		bdeboeck							
59720	UGP20140011-2					6	Uganda-CIP		bdeboeck							
59721	UGP20140011-20					6	Uganda-CIP		bdeboeck							
59722	UGP20140011-3					6	Uganda-CIP		bdeboeck							
59723	UGP20140011-4					6	Uganda-CIP		bdeboeck							
59724	UGP20140011-5					6	Uganda-CIP		bdeboeck							
59725	UGP20140011-6					6	Uganda-CIP		bdeboeck							
59726	UGP20140011-7					6	Uganda-CIP		bdeboeck							
59727	UGP20140011-8					6	Uganda-CIP		bdeboeck							
59728	UGP20140011-9					6	Uganda-CIP		bdeboeck							
59729	UGP20140012-1					6	Uganda-CIP		bdeboeck							
59730	UGP20140012-10					6	Uganda-CIP		bdeboeck							
59731	UGP20140012-11					6	Uganda-CIP		bdeboeck							
59732	UGP20140012-12					6	Uganda-CIP		bdeboeck							
59733	UGP20140012-13					6	Uganda-CIP		bdeboeck							
59734	UGP20140012-14					6	Uganda-CIP		bdeboeck							
59735	UGP20140012-15					6	Uganda-CIP		bdeboeck							
59736	UGP20140012-16					6	Uganda-CIP		bdeboeck							
59737	UGP20140012-17					6	Uganda-CIP		bdeboeck							
59738	UGP20140012-18					6	Uganda-CIP		bdeboeck							
59739	UGP20140012-19					6	Uganda-CIP		bdeboeck							
59740	UGP20140012-2					6	Uganda-CIP		bdeboeck							
59741	UGP20140012-20					6	Uganda-CIP		bdeboeck							
59742	UGP20140012-27					6	Uganda-CIP		bdeboeck							
59743	UGP20140012-3					6	Uganda-CIP		bdeboeck							
59744	UGP20140012-4					6	Uganda-CIP		bdeboeck							
59745	UGP20140012-5					6	Uganda-CIP		bdeboeck							
59746	UGP20140012-6					6	Uganda-CIP		bdeboeck							
59747	UGP20140012-7					6	Uganda-CIP		bdeboeck							
59748	UGP20140012-8					6	Uganda-CIP		bdeboeck							
59749	UGP20140012-9					6	Uganda-CIP		bdeboeck							
59750	UGP20140013-1					6	Uganda-CIP		bdeboeck							
59751	UGP20140013-10					6	Uganda-CIP		bdeboeck							
59752	UGP20140013-11					6	Uganda-CIP		bdeboeck							
59753	UGP20140013-12					6	Uganda-CIP		bdeboeck							
59754	UGP20140013-13					6	Uganda-CIP		bdeboeck							
59755	UGP20140013-14					6	Uganda-CIP		bdeboeck							
59756	UGP20140013-15					6	Uganda-CIP		bdeboeck							
59757	UGP20140013-16					6	Uganda-CIP		bdeboeck							
59758	UGP20140013-17					6	Uganda-CIP		bdeboeck							
59759	UGP20140013-18					6	Uganda-CIP		bdeboeck							
59760	UGP20140013-19					6	Uganda-CIP		bdeboeck							
59761	UGP20140013-2					6	Uganda-CIP		bdeboeck							
59762	UGP20140013-20					6	Uganda-CIP		bdeboeck							
59763	UGP20140013-3					6	Uganda-CIP		bdeboeck							
59764	UGP20140013-4					6	Uganda-CIP		bdeboeck							
59765	UGP20140013-5					6	Uganda-CIP		bdeboeck							
59766	UGP20140013-6					6	Uganda-CIP		bdeboeck							
59767	UGP20140013-7					6	Uganda-CIP		bdeboeck							
59768	UGP20140013-8					6	Uganda-CIP		bdeboeck							
59769	UGP20140013-9					6	Uganda-CIP		bdeboeck							
59770	UGP20140014-1					6	Uganda-CIP		bdeboeck							
59771	UGP20140014-10					6	Uganda-CIP		bdeboeck							
59772	UGP20140014-11					6	Uganda-CIP		bdeboeck							
59773	UGP20140014-12					6	Uganda-CIP		bdeboeck							
59774	UGP20140014-13					6	Uganda-CIP		bdeboeck							
59775	UGP20140014-14					6	Uganda-CIP		bdeboeck							
59776	UGP20140014-15					6	Uganda-CIP		bdeboeck							
59777	UGP20140014-16					6	Uganda-CIP		bdeboeck							
59778	UGP20140014-17					6	Uganda-CIP		bdeboeck							
59779	UGP20140014-18					6	Uganda-CIP		bdeboeck							
59780	UGP20140014-19					6	Uganda-CIP		bdeboeck							
59781	UGP20140014-2					6	Uganda-CIP		bdeboeck							
59782	UGP20140014-20					6	Uganda-CIP		bdeboeck							
59783	UGP20140014-3					6	Uganda-CIP		bdeboeck							
59784	UGP20140014-4					6	Uganda-CIP		bdeboeck							
59785	UGP20140014-5					6	Uganda-CIP		bdeboeck							
59786	UGP20140014-6					6	Uganda-CIP		bdeboeck							
59787	UGP20140014-7					6	Uganda-CIP		bdeboeck							
59788	UGP20140014-8					6	Uganda-CIP		bdeboeck							
59789	UGP20140014-9					6	Uganda-CIP		bdeboeck							
59790	UGP20140015-1					6	Uganda-CIP		bdeboeck							
59791	UGP20140015-10					6	Uganda-CIP		bdeboeck							
59792	UGP20140015-11					6	Uganda-CIP		bdeboeck							
59793	UGP20140015-12					6	Uganda-CIP		bdeboeck							
59794	UGP20140015-13					6	Uganda-CIP		bdeboeck							
59795	UGP20140015-14					6	Uganda-CIP		bdeboeck							
59796	UGP20140015-15					6	Uganda-CIP		bdeboeck							
59797	UGP20140015-16					6	Uganda-CIP		bdeboeck							
59798	UGP20140015-17					6	Uganda-CIP		bdeboeck							
59799	UGP20140015-18					6	Uganda-CIP		bdeboeck							
59800	UGP20140015-19					6	Uganda-CIP		bdeboeck							
59801	UGP20140015-2					6	Uganda-CIP		bdeboeck							
59802	UGP20140015-20					6	Uganda-CIP		bdeboeck							
59803	UGP20140015-3					6	Uganda-CIP		bdeboeck							
59804	UGP20140015-30					6	Uganda-CIP		bdeboeck							
59805	UGP20140015-4					6	Uganda-CIP		bdeboeck							
59806	UGP20140015-5					6	Uganda-CIP		bdeboeck							
59807	UGP20140015-6					6	Uganda-CIP		bdeboeck							
59808	UGP20140015-7					6	Uganda-CIP		bdeboeck							
59809	UGP20140015-8					6	Uganda-CIP		bdeboeck							
59810	UGP20140015-9					6	Uganda-CIP		bdeboeck							
59811	UGP20140016-1					6	Uganda-CIP		bdeboeck							
59812	UGP20140016-10					6	Uganda-CIP		bdeboeck							
59813	UGP20140016-11					6	Uganda-CIP		bdeboeck							
59814	UGP20140016-12					6	Uganda-CIP		bdeboeck							
59815	UGP20140016-13					6	Uganda-CIP		bdeboeck							
59816	UGP20140016-14					6	Uganda-CIP		bdeboeck							
59817	UGP20140016-15					6	Uganda-CIP		bdeboeck							
59818	UGP20140016-16					6	Uganda-CIP		bdeboeck							
59819	UGP20140016-17					6	Uganda-CIP		bdeboeck							
59820	UGP20140016-18					6	Uganda-CIP		bdeboeck							
59821	UGP20140016-19					6	Uganda-CIP		bdeboeck							
59822	UGP20140016-2					6	Uganda-CIP		bdeboeck							
59823	UGP20140016-20					6	Uganda-CIP		bdeboeck							
59824	UGP20140016-3					6	Uganda-CIP		bdeboeck							
59825	UGP20140016-4					6	Uganda-CIP		bdeboeck							
59826	UGP20140016-5					6	Uganda-CIP		bdeboeck							
59827	UGP20140016-6					6	Uganda-CIP		bdeboeck							
59828	UGP20140016-7					6	Uganda-CIP		bdeboeck							
59829	UGP20140016-8					6	Uganda-CIP		bdeboeck							
59830	UGP20140016-9					6	Uganda-CIP		bdeboeck							
59831	UGP20140017-1					6	Uganda-CIP		bdeboeck							
59832	UGP20140017-10					6	Uganda-CIP		bdeboeck							
59833	UGP20140017-11					6	Uganda-CIP		bdeboeck							
59834	UGP20140017-12					6	Uganda-CIP		bdeboeck							
59835	UGP20140017-13					6	Uganda-CIP		bdeboeck							
59836	UGP20140017-14					6	Uganda-CIP		bdeboeck							
59837	UGP20140017-15					6	Uganda-CIP		bdeboeck							
59838	UGP20140017-16					6	Uganda-CIP		bdeboeck							
59839	UGP20140017-17					6	Uganda-CIP		bdeboeck							
59840	UGP20140017-18					6	Uganda-CIP		bdeboeck							
59841	UGP20140017-19					6	Uganda-CIP		bdeboeck							
59842	UGP20140017-2					6	Uganda-CIP		bdeboeck							
59843	UGP20140017-20					6	Uganda-CIP		bdeboeck							
59844	UGP20140017-3					6	Uganda-CIP		bdeboeck							
59845	UGP20140017-4					6	Uganda-CIP		bdeboeck							
59846	UGP20140017-5					6	Uganda-CIP		bdeboeck							
59847	UGP20140017-6					6	Uganda-CIP		bdeboeck							
59848	UGP20140017-7					6	Uganda-CIP		bdeboeck							
59849	UGP20140017-8					6	Uganda-CIP		bdeboeck							
59850	UGP20140017-9					6	Uganda-CIP		bdeboeck							
59851	UGP20140018-0					6	Uganda-CIP		bdeboeck							
59852	UGP20140018-1					6	Uganda-CIP		bdeboeck							
59853	UGP20140018-10					6	Uganda-CIP		bdeboeck							
59854	UGP20140018-11					6	Uganda-CIP		bdeboeck							
59855	UGP20140018-12					6	Uganda-CIP		bdeboeck							
59856	UGP20140018-13					6	Uganda-CIP		bdeboeck							
59857	UGP20140018-14					6	Uganda-CIP		bdeboeck							
59858	UGP20140018-15					6	Uganda-CIP		bdeboeck							
59859	UGP20140018-16					6	Uganda-CIP		bdeboeck							
59860	UGP20140018-17					6	Uganda-CIP		bdeboeck							
59861	UGP20140018-18					6	Uganda-CIP		bdeboeck							
59862	UGP20140018-19					6	Uganda-CIP		bdeboeck							
59863	UGP20140018-2					6	Uganda-CIP		bdeboeck							
59864	UGP20140018-20					6	Uganda-CIP		bdeboeck							
59865	UGP20140018-3					6	Uganda-CIP		bdeboeck							
59866	UGP20140018-4					6	Uganda-CIP		bdeboeck							
59867	UGP20140018-5					6	Uganda-CIP		bdeboeck							
59868	UGP20140018-6					6	Uganda-CIP		bdeboeck							
59869	UGP20140018-7					6	Uganda-CIP		bdeboeck							
59870	UGP20140018-8					6	Uganda-CIP		bdeboeck							
59871	UGP20140018-9					6	Uganda-CIP		bdeboeck							
59872	UGP20140019-1					6	Uganda-CIP		bdeboeck							
59873	UGP20140019-10					6	Uganda-CIP		bdeboeck							
59874	UGP20140019-11					6	Uganda-CIP		bdeboeck							
59875	UGP20140019-12					6	Uganda-CIP		bdeboeck							
59876	UGP20140019-13					6	Uganda-CIP		bdeboeck							
59877	UGP20140019-14					6	Uganda-CIP		bdeboeck							
59878	UGP20140019-15					6	Uganda-CIP		bdeboeck							
59879	UGP20140019-16					6	Uganda-CIP		bdeboeck							
59880	UGP20140019-17					6	Uganda-CIP		bdeboeck							
59881	UGP20140019-18					6	Uganda-CIP		bdeboeck							
59882	UGP20140019-19					6	Uganda-CIP		bdeboeck							
59883	UGP20140019-2					6	Uganda-CIP		bdeboeck							
59884	UGP20140019-20					6	Uganda-CIP		bdeboeck							
59885	UGP20140019-3					6	Uganda-CIP		bdeboeck							
59886	UGP20140019-4					6	Uganda-CIP		bdeboeck							
59887	UGP20140019-5					6	Uganda-CIP		bdeboeck							
59888	UGP20140019-6					6	Uganda-CIP		bdeboeck							
59889	UGP20140019-7					6	Uganda-CIP		bdeboeck							
59890	UGP20140019-8					6	Uganda-CIP		bdeboeck							
59891	UGP20140019-9					6	Uganda-CIP		bdeboeck							
59892	UGP20140020-1					6	Uganda-CIP		bdeboeck							
59893	UGP20140020-10					6	Uganda-CIP		bdeboeck							
59894	UGP20140020-11					6	Uganda-CIP		bdeboeck							
59895	UGP20140020-12					6	Uganda-CIP		bdeboeck							
59896	UGP20140020-13					6	Uganda-CIP		bdeboeck							
59897	UGP20140020-14					6	Uganda-CIP		bdeboeck							
59898	UGP20140020-15					6	Uganda-CIP		bdeboeck							
59899	UGP20140020-16					6	Uganda-CIP		bdeboeck							
59900	UGP20140020-17					6	Uganda-CIP		bdeboeck							
59901	UGP20140020-18					6	Uganda-CIP		bdeboeck							
59902	UGP20140020-19					6	Uganda-CIP		bdeboeck							
59903	UGP20140020-2					6	Uganda-CIP		bdeboeck							
59904	UGP20140020-20					6	Uganda-CIP		bdeboeck							
59905	UGP20140020-3					6	Uganda-CIP		bdeboeck							
59906	UGP20140020-4					6	Uganda-CIP		bdeboeck							
59907	UGP20140020-5					6	Uganda-CIP		bdeboeck							
